[Ramulator::ReadWriteTrace] [info] Loading trace file /media/fann/T9/MEM_INTENSIVE_SPEC_GAP/pr_twitter_sampled.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 1000000 instructions.
READ DURATION: 418, READ INSTS: 47, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.77119
READ DURATION: 81680, READ INSTS: 8698, LAST WRITE DURATION: 288, LAST WRITE INSTS: 35, R/W DURATION RATIO: 283.611
READ DURATION: 54508, READ INSTS: 5557, LAST WRITE DURATION: 395, LAST WRITE INSTS: 23, R/W DURATION RATIO: 137.995
READ DURATION: 25939, READ INSTS: 2699, LAST WRITE DURATION: 239, LAST WRITE INSTS: 26, R/W DURATION RATIO: 108.531
READ DURATION: 36238, READ INSTS: 3723, LAST WRITE DURATION: 238, LAST WRITE INSTS: 25, R/W DURATION RATIO: 152.261
READ DURATION: 23842, READ INSTS: 2479, LAST WRITE DURATION: 204, LAST WRITE INSTS: 30, R/W DURATION RATIO: 116.873
READ DURATION: 35610, READ INSTS: 3804, LAST WRITE DURATION: 181, LAST WRITE INSTS: 25, R/W DURATION RATIO: 196.74
READ DURATION: 34168, READ INSTS: 3679, LAST WRITE DURATION: 1747, LAST WRITE INSTS: 34, R/W DURATION RATIO: 19.5581
READ DURATION: 63078, READ INSTS: 6536, LAST WRITE DURATION: 224, LAST WRITE INSTS: 20, R/W DURATION RATIO: 281.598
READ DURATION: 47241, READ INSTS: 4868, LAST WRITE DURATION: 144, LAST WRITE INSTS: 23, R/W DURATION RATIO: 328.062
READ DURATION: 39501, READ INSTS: 4114, LAST WRITE DURATION: 244, LAST WRITE INSTS: 34, R/W DURATION RATIO: 161.889
READ DURATION: 10665, READ INSTS: 1078, LAST WRITE DURATION: 140, LAST WRITE INSTS: 20, R/W DURATION RATIO: 76.1786
READ DURATION: 3632, READ INSTS: 254, LAST WRITE DURATION: 339, LAST WRITE INSTS: 35, R/W DURATION RATIO: 10.7139
READ DURATION: 5775, READ INSTS: 670, LAST WRITE DURATION: 271, LAST WRITE INSTS: 23, R/W DURATION RATIO: 21.31
READ DURATION: 7383, READ INSTS: 680, LAST WRITE DURATION: 302, LAST WRITE INSTS: 27, R/W DURATION RATIO: 24.447
READ DURATION: 7477, READ INSTS: 866, LAST WRITE DURATION: 217, LAST WRITE INSTS: 32, R/W DURATION RATIO: 34.4562
READ DURATION: 103546, READ INSTS: 10710, LAST WRITE DURATION: 256, LAST WRITE INSTS: 25, R/W DURATION RATIO: 404.477
READ DURATION: 70060, READ INSTS: 7334, LAST WRITE DURATION: 167, LAST WRITE INSTS: 20, R/W DURATION RATIO: 419.521
READ DURATION: 36963, READ INSTS: 3826, LAST WRITE DURATION: 258, LAST WRITE INSTS: 35, R/W DURATION RATIO: 143.267
READ DURATION: 35170, READ INSTS: 3606, LAST WRITE DURATION: 222, LAST WRITE INSTS: 29, R/W DURATION RATIO: 158.423
READ DURATION: 37433, READ INSTS: 3868, LAST WRITE DURATION: 286, LAST WRITE INSTS: 21, R/W DURATION RATIO: 130.885
READ DURATION: 21938, READ INSTS: 2227, LAST WRITE DURATION: 316, LAST WRITE INSTS: 25, R/W DURATION RATIO: 69.4241
READ DURATION: 34671, READ INSTS: 3570, LAST WRITE DURATION: 370, LAST WRITE INSTS: 32, R/W DURATION RATIO: 93.7054
READ DURATION: 39040, READ INSTS: 4076, LAST WRITE DURATION: 309, LAST WRITE INSTS: 25, R/W DURATION RATIO: 126.343
READ DURATION: 38235, READ INSTS: 3965, LAST WRITE DURATION: 207, LAST WRITE INSTS: 29, R/W DURATION RATIO: 184.71
READ DURATION: 34572, READ INSTS: 3558, LAST WRITE DURATION: 247, LAST WRITE INSTS: 24, R/W DURATION RATIO: 139.968
READ DURATION: 41329, READ INSTS: 4326, LAST WRITE DURATION: 232, LAST WRITE INSTS: 27, R/W DURATION RATIO: 178.142
READ DURATION: 35753, READ INSTS: 3668, LAST WRITE DURATION: 180, LAST WRITE INSTS: 24, R/W DURATION RATIO: 198.628
READ DURATION: 26977, READ INSTS: 2779, LAST WRITE DURATION: 277, LAST WRITE INSTS: 28, R/W DURATION RATIO: 97.3899
READ DURATION: 9175, READ INSTS: 931, LAST WRITE DURATION: 320, LAST WRITE INSTS: 29, R/W DURATION RATIO: 28.6719
READ DURATION: 14984, READ INSTS: 1614, LAST WRITE DURATION: 198, LAST WRITE INSTS: 25, R/W DURATION RATIO: 75.6768
READ DURATION: 31593, READ INSTS: 3256, LAST WRITE DURATION: 229, LAST WRITE INSTS: 29, R/W DURATION RATIO: 137.961
READ DURATION: 105807, READ INSTS: 11122, LAST WRITE DURATION: 211, LAST WRITE INSTS: 31, R/W DURATION RATIO: 501.455
READ DURATION: 92577, READ INSTS: 9531, LAST WRITE DURATION: 256, LAST WRITE INSTS: 30, R/W DURATION RATIO: 361.629
READ DURATION: 42032, READ INSTS: 4477, LAST WRITE DURATION: 326, LAST WRITE INSTS: 20, R/W DURATION RATIO: 128.933
READ DURATION: 17055, READ INSTS: 1838, LAST WRITE DURATION: 294, LAST WRITE INSTS: 29, R/W DURATION RATIO: 58.0102
READ DURATION: 35437, READ INSTS: 3657, LAST WRITE DURATION: 286, LAST WRITE INSTS: 25, R/W DURATION RATIO: 123.906
READ DURATION: 28170, READ INSTS: 2812, LAST WRITE DURATION: 162, LAST WRITE INSTS: 24, R/W DURATION RATIO: 173.889
READ DURATION: 33023, READ INSTS: 3491, LAST WRITE DURATION: 238, LAST WRITE INSTS: 37, R/W DURATION RATIO: 138.752
READ DURATION: 54370, READ INSTS: 5578, LAST WRITE DURATION: 279, LAST WRITE INSTS: 21, R/W DURATION RATIO: 194.875
READ DURATION: 50573, READ INSTS: 5277, LAST WRITE DURATION: 255, LAST WRITE INSTS: 27, R/W DURATION RATIO: 198.325
READ DURATION: 65605, READ INSTS: 6870, LAST WRITE DURATION: 304, LAST WRITE INSTS: 27, R/W DURATION RATIO: 215.806
READ DURATION: 12135, READ INSTS: 1260, LAST WRITE DURATION: 350, LAST WRITE INSTS: 32, R/W DURATION RATIO: 34.6714
READ DURATION: 3023, READ INSTS: 342, LAST WRITE DURATION: 354, LAST WRITE INSTS: 26, R/W DURATION RATIO: 8.53955
READ DURATION: 8294, READ INSTS: 804, LAST WRITE DURATION: 266, LAST WRITE INSTS: 24, R/W DURATION RATIO: 31.1805
READ DURATION: 15144, READ INSTS: 1574, LAST WRITE DURATION: 279, LAST WRITE INSTS: 25, R/W DURATION RATIO: 54.2796
READ DURATION: 9812, READ INSTS: 980, LAST WRITE DURATION: 204, LAST WRITE INSTS: 25, R/W DURATION RATIO: 48.098
READ DURATION: 98994, READ INSTS: 10313, LAST WRITE DURATION: 173, LAST WRITE INSTS: 26, R/W DURATION RATIO: 572.22
READ DURATION: 83550, READ INSTS: 8599, LAST WRITE DURATION: 330, LAST WRITE INSTS: 31, R/W DURATION RATIO: 253.182
READ DURATION: 36353, READ INSTS: 3700, LAST WRITE DURATION: 146, LAST WRITE INSTS: 21, R/W DURATION RATIO: 248.993
READ DURATION: 52023, READ INSTS: 5442, LAST WRITE DURATION: 226, LAST WRITE INSTS: 35, R/W DURATION RATIO: 230.19
READ DURATION: 39136, READ INSTS: 4066, LAST WRITE DURATION: 333, LAST WRITE INSTS: 29, R/W DURATION RATIO: 117.526
READ DURATION: 39297, READ INSTS: 4077, LAST WRITE DURATION: 176, LAST WRITE INSTS: 19, R/W DURATION RATIO: 223.278
READ DURATION: 28031, READ INSTS: 2916, LAST WRITE DURATION: 275, LAST WRITE INSTS: 40, R/W DURATION RATIO: 101.931
READ DURATION: 29251, READ INSTS: 2974, LAST WRITE DURATION: 246, LAST WRITE INSTS: 23, R/W DURATION RATIO: 118.907
READ DURATION: 56349, READ INSTS: 5993, LAST WRITE DURATION: 289, LAST WRITE INSTS: 22, R/W DURATION RATIO: 194.979
READ DURATION: 48969, READ INSTS: 5089, LAST WRITE DURATION: 266, LAST WRITE INSTS: 29, R/W DURATION RATIO: 184.094
READ DURATION: 29392, READ INSTS: 2915, LAST WRITE DURATION: 176, LAST WRITE INSTS: 22, R/W DURATION RATIO: 167
READ DURATION: 30754, READ INSTS: 3233, LAST WRITE DURATION: 318, LAST WRITE INSTS: 27, R/W DURATION RATIO: 96.7107
READ DURATION: 8604, READ INSTS: 855, LAST WRITE DURATION: 291, LAST WRITE INSTS: 32, R/W DURATION RATIO: 29.567
READ DURATION: 142749, READ INSTS: 15014, LAST WRITE DURATION: 438, LAST WRITE INSTS: 32, R/W DURATION RATIO: 325.911
READ DURATION: 58713, READ INSTS: 6050, LAST WRITE DURATION: 218, LAST WRITE INSTS: 19, R/W DURATION RATIO: 269.326
READ DURATION: 46544, READ INSTS: 4770, LAST WRITE DURATION: 227, LAST WRITE INSTS: 27, R/W DURATION RATIO: 205.04
READ DURATION: 27346, READ INSTS: 2873, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 105.177
READ DURATION: 36461, READ INSTS: 3755, LAST WRITE DURATION: 254, LAST WRITE INSTS: 33, R/W DURATION RATIO: 143.547
READ DURATION: 28222, READ INSTS: 2967, LAST WRITE DURATION: 221, LAST WRITE INSTS: 26, R/W DURATION RATIO: 127.701
READ DURATION: 21467, READ INSTS: 2187, LAST WRITE DURATION: 228, LAST WRITE INSTS: 22, R/W DURATION RATIO: 94.1535
READ DURATION: 28245, READ INSTS: 2980, LAST WRITE DURATION: 270, LAST WRITE INSTS: 30, R/W DURATION RATIO: 104.611
READ DURATION: 50911, READ INSTS: 5330, LAST WRITE DURATION: 177, LAST WRITE INSTS: 21, R/W DURATION RATIO: 287.633
READ DURATION: 53860, READ INSTS: 5492, LAST WRITE DURATION: 278, LAST WRITE INSTS: 27, R/W DURATION RATIO: 193.741
READ DURATION: 44415, READ INSTS: 4704, LAST WRITE DURATION: 222, LAST WRITE INSTS: 30, R/W DURATION RATIO: 200.068
READ DURATION: 17743, READ INSTS: 1746, LAST WRITE DURATION: 260, LAST WRITE INSTS: 24, R/W DURATION RATIO: 68.2423
READ DURATION: 2927, READ INSTS: 320, LAST WRITE DURATION: 213, LAST WRITE INSTS: 32, R/W DURATION RATIO: 13.7418
READ DURATION: 3757, READ INSTS: 417, LAST WRITE DURATION: 226, LAST WRITE INSTS: 22, R/W DURATION RATIO: 16.6239
READ DURATION: 9049, READ INSTS: 892, LAST WRITE DURATION: 221, LAST WRITE INSTS: 36, R/W DURATION RATIO: 40.9457
READ DURATION: 19999, READ INSTS: 2035, LAST WRITE DURATION: 217, LAST WRITE INSTS: 25, R/W DURATION RATIO: 92.1613
Frontend:
  impl: ReadWriteTrace

MemorySystem:
  impl: GenericDRAM
  total_num_other_requests: 0
  total_num_write_requests: 7448
  total_num_read_requests: 992552
  memory_system_cycles: 9596459

  DRAM:
    impl: DDR5
    total_rfm_cycles_rank1: 0
    total_rfm_cycles_rank0: 0
  AddrMapper:
    impl: MOP4CLXOR


  Controller:
    impl: Generic
    id: Channel 0
    total_wait_cycles0: 0.0112541514
    avg_read_latency_0: 768.06311
    read_queue_len_avg_0: 70.763031
    write_queue_len_0: 361463545
    queue_len_0: 1040784085
    num_other_reqs_0: 0
    num_write_reqs_0: 7448
    read_latency_0: 762342569
    priority_queue_len_avg_0: 0.0256293491
    row_hits_0: 81183
    priority_queue_len_0: 245951
    row_misses_0: 64436
    row_conflicts_0: 854201
    read_row_misses_0: 62792
    queue_len_avg_0: 108.455009
    read_row_conflicts_core_0: 0
    read_row_hits_0: 80405
    write_queue_len_avg_0: 37.6663475
    read_row_conflicts_0: 849217
    write_row_misses_0: 1644
    write_row_conflicts_0: 4984
    read_queue_len_0: 679074589
    write_row_hits_0: 778
    read_row_hits_core_0: 0
    read_row_misses_core_0: 0
    num_read_reqs_0: 992552
    Scheduler:
      impl: FRFCFS
    RefreshManager:
      impl: AllBank
    RowPolicy:
      impl: OpenRowPolicy



