[Ramulator::ReadWriteTrace] [info] Loading trace file /media/fann/T9/MEM_INTENSIVE_SPEC_GAP/tc_twitter_sampled.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 462461 instructions.
READ DURATION: 458, READ INSTS: 52, LAST WRITE DURATION: 303, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.51155
READ DURATION: 372, READ INSTS: 42, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.47619
READ DURATION: 434, READ INSTS: 49, LAST WRITE DURATION: 320, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.35625
READ DURATION: 413, READ INSTS: 46, LAST WRITE DURATION: 262, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.57634
READ DURATION: 390, READ INSTS: 42, LAST WRITE DURATION: 289, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.34948
READ DURATION: 396, READ INSTS: 44, LAST WRITE DURATION: 314, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.26115
READ DURATION: 1804, READ INSTS: 43, LAST WRITE DURATION: 299, LAST WRITE INSTS: 27, R/W DURATION RATIO: 6.03344
READ DURATION: 428, READ INSTS: 48, LAST WRITE DURATION: 310, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.38065
READ DURATION: 427, READ INSTS: 48, LAST WRITE DURATION: 266, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.60526
READ DURATION: 442, READ INSTS: 51, LAST WRITE DURATION: 272, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.625
READ DURATION: 423, READ INSTS: 47, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.73361
READ DURATION: 393, READ INSTS: 46, LAST WRITE DURATION: 323, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.21672
READ DURATION: 410, READ INSTS: 46, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.44366
READ DURATION: 394, READ INSTS: 44, LAST WRITE DURATION: 287, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.37282
READ DURATION: 450, READ INSTS: 51, LAST WRITE DURATION: 295, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.52542
READ DURATION: 368, READ INSTS: 45, LAST WRITE DURATION: 278, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.32374
READ DURATION: 465, READ INSTS: 50, LAST WRITE DURATION: 278, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.67266
READ DURATION: 411, READ INSTS: 46, LAST WRITE DURATION: 320, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.28438
READ DURATION: 436, READ INSTS: 47, LAST WRITE DURATION: 278, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.56835
READ DURATION: 465, READ INSTS: 52, LAST WRITE DURATION: 383, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.2141
READ DURATION: 395, READ INSTS: 44, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.67373
READ DURATION: 416, READ INSTS: 47, LAST WRITE DURATION: 302, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.37748
READ DURATION: 536, READ INSTS: 54, LAST WRITE DURATION: 1715, LAST WRITE INSTS: 19, R/W DURATION RATIO: 0.503759
READ DURATION: 386, READ INSTS: 43, LAST WRITE DURATION: 218, LAST WRITE INSTS: 35, R/W DURATION RATIO: 1.77064
READ DURATION: 409, READ INSTS: 45, LAST WRITE DURATION: 310, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.31935
READ DURATION: 418, READ INSTS: 48, LAST WRITE DURATION: 290, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.44138
READ DURATION: 416, READ INSTS: 47, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.55224
READ DURATION: 418, READ INSTS: 47, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.51449
READ DURATION: 426, READ INSTS: 48, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.54348
READ DURATION: 420, READ INSTS: 47, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.66667
READ DURATION: 427, READ INSTS: 48, LAST WRITE DURATION: 275, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.55273
READ DURATION: 420, READ INSTS: 47, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.55556
READ DURATION: 384, READ INSTS: 44, LAST WRITE DURATION: 338, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.13609
READ DURATION: 451, READ INSTS: 52, LAST WRITE DURATION: 300, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.50333
READ DURATION: 352, READ INSTS: 39, LAST WRITE DURATION: 241, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46058
READ DURATION: 442, READ INSTS: 50, LAST WRITE DURATION: 342, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.2924
READ DURATION: 472, READ INSTS: 53, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.87302
READ DURATION: 1847, READ INSTS: 49, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 7.10385
READ DURATION: 418, READ INSTS: 48, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.5597
READ DURATION: 418, READ INSTS: 48, LAST WRITE DURATION: 326, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.28221
READ DURATION: 373, READ INSTS: 42, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.38148
READ DURATION: 471, READ INSTS: 53, LAST WRITE DURATION: 326, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.44479
READ DURATION: 510, READ INSTS: 48, LAST WRITE DURATION: 220, LAST WRITE INSTS: 25, R/W DURATION RATIO: 2.31818
READ DURATION: 428, READ INSTS: 48, LAST WRITE DURATION: 253, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.6917
READ DURATION: 419, READ INSTS: 47, LAST WRITE DURATION: 294, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.42517
READ DURATION: 424, READ INSTS: 48, LAST WRITE DURATION: 275, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.54182
READ DURATION: 446, READ INSTS: 50, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.66418
READ DURATION: 490, READ INSTS: 55, LAST WRITE DURATION: 232, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.11207
READ DURATION: 392, READ INSTS: 44, LAST WRITE DURATION: 282, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.39007
READ DURATION: 392, READ INSTS: 45, LAST WRITE DURATION: 300, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.30667
READ DURATION: 432, READ INSTS: 49, LAST WRITE DURATION: 294, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46939
READ DURATION: 424, READ INSTS: 48, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.63077
READ DURATION: 439, READ INSTS: 48, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.63806
READ DURATION: 1840, READ INSTS: 45, LAST WRITE DURATION: 278, LAST WRITE INSTS: 27, R/W DURATION RATIO: 6.61871
READ DURATION: 390, READ INSTS: 43, LAST WRITE DURATION: 294, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.32653
READ DURATION: 418, READ INSTS: 48, LAST WRITE DURATION: 307, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.36156
READ DURATION: 427, READ INSTS: 48, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.59328
READ DURATION: 379, READ INSTS: 43, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.4037
READ DURATION: 454, READ INSTS: 51, LAST WRITE DURATION: 310, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46452
READ DURATION: 396, READ INSTS: 45, LAST WRITE DURATION: 232, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.7069
READ DURATION: 352, READ INSTS: 40, LAST WRITE DURATION: 302, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.16556
READ DURATION: 412, READ INSTS: 46, LAST WRITE DURATION: 334, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.23353
READ DURATION: 427, READ INSTS: 48, LAST WRITE DURATION: 288, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.48264
READ DURATION: 405, READ INSTS: 45, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.51119
READ DURATION: 385, READ INSTS: 44, LAST WRITE DURATION: 293, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.31399
READ DURATION: 415, READ INSTS: 46, LAST WRITE DURATION: 302, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.37417
READ DURATION: 474, READ INSTS: 54, LAST WRITE DURATION: 213, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.22535
READ DURATION: 416, READ INSTS: 48, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.55224
READ DURATION: 384, READ INSTS: 45, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.43284
READ DURATION: 1780, READ INSTS: 38, LAST WRITE DURATION: 294, LAST WRITE INSTS: 27, R/W DURATION RATIO: 6.05442
READ DURATION: 450, READ INSTS: 52, LAST WRITE DURATION: 348, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.2931
READ DURATION: 356, READ INSTS: 39, LAST WRITE DURATION: 238, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.4958
READ DURATION: 388, READ INSTS: 43, LAST WRITE DURATION: 340, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.14118
READ DURATION: 442, READ INSTS: 50, LAST WRITE DURATION: 306, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.44444
READ DURATION: 388, READ INSTS: 43, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.53968
READ DURATION: 473, READ INSTS: 48, LAST WRITE DURATION: 307, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.54072
READ DURATION: 426, READ INSTS: 48, LAST WRITE DURATION: 337, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.26409
READ DURATION: 403, READ INSTS: 45, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.50373
READ DURATION: 386, READ INSTS: 44, LAST WRITE DURATION: 300, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.28667
READ DURATION: 478, READ INSTS: 51, LAST WRITE DURATION: 298, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.60403
READ DURATION: 385, READ INSTS: 42, LAST WRITE DURATION: 272, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.41544
READ DURATION: 474, READ INSTS: 54, LAST WRITE DURATION: 312, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.51923
READ DURATION: 362, READ INSTS: 42, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.66055
READ DURATION: 409, READ INSTS: 46, LAST WRITE DURATION: 316, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.2943
READ DURATION: 431, READ INSTS: 49, LAST WRITE DURATION: 286, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.50699
READ DURATION: 481, READ INSTS: 46, LAST WRITE DURATION: 1703, LAST WRITE INSTS: 18, R/W DURATION RATIO: 0.477183
READ DURATION: 437, READ INSTS: 49, LAST WRITE DURATION: 288, LAST WRITE INSTS: 36, R/W DURATION RATIO: 1.51736
READ DURATION: 423, READ INSTS: 47, LAST WRITE DURATION: 242, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.74793
READ DURATION: 408, READ INSTS: 46, LAST WRITE DURATION: 293, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.39249
READ DURATION: 383, READ INSTS: 42, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.34859
READ DURATION: 460, READ INSTS: 52, LAST WRITE DURATION: 300, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.53333
READ DURATION: 452, READ INSTS: 51, LAST WRITE DURATION: 262, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.72519
READ DURATION: 444, READ INSTS: 50, LAST WRITE DURATION: 222, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2
READ DURATION: 441, READ INSTS: 43, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.64552
READ DURATION: 443, READ INSTS: 45, LAST WRITE DURATION: 346, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.28035
READ DURATION: 408, READ INSTS: 46, LAST WRITE DURATION: 295, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.38305
READ DURATION: 392, READ INSTS: 45, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.38028
READ DURATION: 397, READ INSTS: 44, LAST WRITE DURATION: 296, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.34122
READ DURATION: 425, READ INSTS: 48, LAST WRITE DURATION: 300, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.41667
READ DURATION: 393, READ INSTS: 44, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46642
READ DURATION: 1784, READ INSTS: 41, LAST WRITE DURATION: 302, LAST WRITE INSTS: 27, R/W DURATION RATIO: 5.90728
READ DURATION: 440, READ INSTS: 50, LAST WRITE DURATION: 322, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.36646
READ DURATION: 444, READ INSTS: 49, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.7619
READ DURATION: 378, READ INSTS: 40, LAST WRITE DURATION: 310, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.21935
READ DURATION: 441, READ INSTS: 46, LAST WRITE DURATION: 304, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.45066
READ DURATION: 422, READ INSTS: 47, LAST WRITE DURATION: 284, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.48592
READ DURATION: 416, READ INSTS: 47, LAST WRITE DURATION: 265, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.56981
READ DURATION: 419, READ INSTS: 47, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.47535
READ DURATION: 395, READ INSTS: 44, LAST WRITE DURATION: 278, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.42086
READ DURATION: 416, READ INSTS: 47, LAST WRITE DURATION: 302, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.37748
READ DURATION: 440, READ INSTS: 50, LAST WRITE DURATION: 330, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.33333
READ DURATION: 405, READ INSTS: 45, LAST WRITE DURATION: 299, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.35452
READ DURATION: 438, READ INSTS: 49, LAST WRITE DURATION: 295, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.48475
READ DURATION: 466, READ INSTS: 53, LAST WRITE DURATION: 249, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.87149
READ DURATION: 420, READ INSTS: 48, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.77966
READ DURATION: 406, READ INSTS: 45, LAST WRITE DURATION: 269, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.50929
READ DURATION: 462, READ INSTS: 45, LAST WRITE DURATION: 1756, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.305556
WAITED CYCLES: 806
READ DURATION: 458, READ INSTS: 52, LAST WRITE DURATION: 295, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.55254
READ DURATION: 470, READ INSTS: 53, LAST WRITE DURATION: 238, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.97479
READ DURATION: 376, READ INSTS: 43, LAST WRITE DURATION: 214, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.75701
READ DURATION: 393, READ INSTS: 44, LAST WRITE DURATION: 320, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.22812
READ DURATION: 416, READ INSTS: 47, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46479
READ DURATION: 411, READ INSTS: 46, LAST WRITE DURATION: 294, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.39796
READ DURATION: 395, READ INSTS: 44, LAST WRITE DURATION: 290, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.36207
READ DURATION: 413, READ INSTS: 46, LAST WRITE DURATION: 302, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.36755
READ DURATION: 454, READ INSTS: 51, LAST WRITE DURATION: 281, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.61566
READ DURATION: 392, READ INSTS: 44, LAST WRITE DURATION: 285, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.37544
READ DURATION: 456, READ INSTS: 51, LAST WRITE DURATION: 302, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.50993
READ DURATION: 485, READ INSTS: 49, LAST WRITE DURATION: 260, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.86538
READ DURATION: 412, READ INSTS: 49, LAST WRITE DURATION: 272, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.51471
READ DURATION: 447, READ INSTS: 50, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.71923
READ DURATION: 425, READ INSTS: 48, LAST WRITE DURATION: 213, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.99531
READ DURATION: 385, READ INSTS: 44, LAST WRITE DURATION: 1719, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.25463
WAITED CYCLES: 920
READ DURATION: 394, READ INSTS: 44, LAST WRITE DURATION: 300, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.31333
READ DURATION: 440, READ INSTS: 44, LAST WRITE DURATION: 301, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46179
READ DURATION: 426, READ INSTS: 48, LAST WRITE DURATION: 303, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.40594
READ DURATION: 377, READ INSTS: 42, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.3963
READ DURATION: 380, READ INSTS: 42, LAST WRITE DURATION: 316, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.20253
READ DURATION: 442, READ INSTS: 50, LAST WRITE DURATION: 314, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.40764
READ DURATION: 440, READ INSTS: 48, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.74603
READ DURATION: 468, READ INSTS: 51, LAST WRITE DURATION: 241, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.94191
READ DURATION: 433, READ INSTS: 48, LAST WRITE DURATION: 271, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.59779
READ DURATION: 412, READ INSTS: 46, LAST WRITE DURATION: 279, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.4767
READ DURATION: 438, READ INSTS: 49, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.62222
READ DURATION: 411, READ INSTS: 46, LAST WRITE DURATION: 339, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.21239
READ DURATION: 434, READ INSTS: 49, LAST WRITE DURATION: 286, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.51748
READ DURATION: 404, READ INSTS: 45, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.55385
READ DURATION: 1755, READ INSTS: 39, LAST WRITE DURATION: 292, LAST WRITE INSTS: 27, R/W DURATION RATIO: 6.01027
READ DURATION: 439, READ INSTS: 49, LAST WRITE DURATION: 338, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.29882
READ DURATION: 385, READ INSTS: 43, LAST WRITE DURATION: 293, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.31399
READ DURATION: 449, READ INSTS: 51, LAST WRITE DURATION: 300, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.49667
READ DURATION: 438, READ INSTS: 49, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.7381
READ DURATION: 394, READ INSTS: 44, LAST WRITE DURATION: 264, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.49242
READ DURATION: 419, READ INSTS: 47, LAST WRITE DURATION: 305, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.37377
READ DURATION: 432, READ INSTS: 49, LAST WRITE DURATION: 278, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.55396
READ DURATION: 402, READ INSTS: 46, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.54615
READ DURATION: 446, READ INSTS: 50, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.57042
READ DURATION: 413, READ INSTS: 45, LAST WRITE DURATION: 274, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.5073
READ DURATION: 403, READ INSTS: 45, LAST WRITE DURATION: 289, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.39446
READ DURATION: 400, READ INSTS: 45, LAST WRITE DURATION: 292, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.36986
READ DURATION: 432, READ INSTS: 49, LAST WRITE DURATION: 294, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46939
READ DURATION: 444, READ INSTS: 51, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.70769
READ DURATION: 429, READ INSTS: 48, LAST WRITE DURATION: 290, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.47931
READ DURATION: 1799, READ INSTS: 40, LAST WRITE DURATION: 220, LAST WRITE INSTS: 28, R/W DURATION RATIO: 8.17727
READ DURATION: 495, READ INSTS: 56, LAST WRITE DURATION: 353, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.40227
READ DURATION: 420, READ INSTS: 47, LAST WRITE DURATION: 215, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.95349
READ DURATION: 460, READ INSTS: 52, LAST WRITE DURATION: 276, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.66667
READ DURATION: 371, READ INSTS: 41, LAST WRITE DURATION: 244, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.52049
READ DURATION: 455, READ INSTS: 51, LAST WRITE DURATION: 326, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.39571
READ DURATION: 486, READ INSTS: 53, LAST WRITE DURATION: 247, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.96761
READ DURATION: 408, READ INSTS: 47, LAST WRITE DURATION: 238, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.71429
READ DURATION: 461, READ INSTS: 52, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.67029
READ DURATION: 401, READ INSTS: 44, LAST WRITE DURATION: 267, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.50187
READ DURATION: 441, READ INSTS: 50, LAST WRITE DURATION: 300, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.47
READ DURATION: 434, READ INSTS: 49, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.72222
READ DURATION: 474, READ INSTS: 54, LAST WRITE DURATION: 265, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.78868
READ DURATION: 346, READ INSTS: 38, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.58716
READ DURATION: 417, READ INSTS: 47, LAST WRITE DURATION: 334, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.2485
READ DURATION: 438, READ INSTS: 49, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.58696
READ DURATION: 448, READ INSTS: 44, LAST WRITE DURATION: 1647, LAST WRITE INSTS: 19, R/W DURATION RATIO: 0.421053
WAITED CYCLES: 33
READ DURATION: 439, READ INSTS: 51, LAST WRITE DURATION: 300, LAST WRITE INSTS: 35, R/W DURATION RATIO: 1.46333
READ DURATION: 384, READ INSTS: 43, LAST WRITE DURATION: 232, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.65517
READ DURATION: 395, READ INSTS: 44, LAST WRITE DURATION: 310, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.27419
READ DURATION: 424, READ INSTS: 48, LAST WRITE DURATION: 299, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.41806
READ DURATION: 426, READ INSTS: 48, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.58955
READ DURATION: 377, READ INSTS: 42, LAST WRITE DURATION: 269, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.40149
READ DURATION: 407, READ INSTS: 46, LAST WRITE DURATION: 312, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.30449
READ DURATION: 388, READ INSTS: 43, LAST WRITE DURATION: 281, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.38078
READ DURATION: 422, READ INSTS: 47, LAST WRITE DURATION: 306, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.37908
READ DURATION: 452, READ INSTS: 51, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.59155
READ DURATION: 426, READ INSTS: 48, LAST WRITE DURATION: 232, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.83621
READ DURATION: 454, READ INSTS: 49, LAST WRITE DURATION: 252, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.80159
READ DURATION: 422, READ INSTS: 47, LAST WRITE DURATION: 262, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.61069
READ DURATION: 466, READ INSTS: 54, LAST WRITE DURATION: 220, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.11818
READ DURATION: 436, READ INSTS: 49, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.62687
READ DURATION: 378, READ INSTS: 42, LAST WRITE DURATION: 1795, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.25
WAITED CYCLES: 851
READ DURATION: 449, READ INSTS: 50, LAST WRITE DURATION: 316, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.42089
READ DURATION: 420, READ INSTS: 47, LAST WRITE DURATION: 234, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.79487
READ DURATION: 392, READ INSTS: 45, LAST WRITE DURATION: 292, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.34247
READ DURATION: 395, READ INSTS: 44, LAST WRITE DURATION: 292, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.35274
READ DURATION: 426, READ INSTS: 48, LAST WRITE DURATION: 301, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.41528
READ DURATION: 483, READ INSTS: 54, LAST WRITE DURATION: 260, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.85769
READ DURATION: 483, READ INSTS: 50, LAST WRITE DURATION: 222, LAST WRITE INSTS: 24, R/W DURATION RATIO: 2.17568
