[Ramulator::ReadWriteTrace] [info] Loading trace file /home/fann/projects/cache_simulator/sampled_trace/502_sampled.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 1000000 instructions.
READ DURATION: 295, LAST WRITE DURATION: 218, R/W DURATION RATIO: 1.35321
READ DURATION: 252, LAST WRITE DURATION: 526, R/W DURATION RATIO: 0.479087
READ DURATION: 270, LAST WRITE DURATION: 426, R/W DURATION RATIO: 0.633803
READ DURATION: 276, LAST WRITE DURATION: 786, R/W DURATION RATIO: 0.351145
READ DURATION: 284, LAST WRITE DURATION: 848, R/W DURATION RATIO: 0.334906
READ DURATION: 300, LAST WRITE DURATION: 436, R/W DURATION RATIO: 0.688073
READ DURATION: 696, LAST WRITE DURATION: 426, R/W DURATION RATIO: 1.6338
READ DURATION: 847, LAST WRITE DURATION: 154, R/W DURATION RATIO: 5.5
READ DURATION: 236, LAST WRITE DURATION: 1168, R/W DURATION RATIO: 0.202055
READ DURATION: 268, LAST WRITE DURATION: 708, R/W DURATION RATIO: 0.378531
READ DURATION: 326, LAST WRITE DURATION: 848, R/W DURATION RATIO: 0.384434
READ DURATION: 490, LAST WRITE DURATION: 411, R/W DURATION RATIO: 1.19221
READ DURATION: 704, LAST WRITE DURATION: 284, R/W DURATION RATIO: 2.47887
READ DURATION: 292, LAST WRITE DURATION: 292, R/W DURATION RATIO: 1
READ DURATION: 272, LAST WRITE DURATION: 324, R/W DURATION RATIO: 0.839506
READ DURATION: 264, LAST WRITE DURATION: 650, R/W DURATION RATIO: 0.406154
READ DURATION: 222, LAST WRITE DURATION: 532, R/W DURATION RATIO: 0.417293
READ DURATION: 350, LAST WRITE DURATION: 426, R/W DURATION RATIO: 0.821596
READ DURATION: 280, LAST WRITE DURATION: 292, R/W DURATION RATIO: 0.958904
READ DURATION: 254, LAST WRITE DURATION: 402, R/W DURATION RATIO: 0.631841
READ DURATION: 326, LAST WRITE DURATION: 476, R/W DURATION RATIO: 0.684874
READ DURATION: 1781, LAST WRITE DURATION: 380, R/W DURATION RATIO: 4.68684
READ DURATION: 366, LAST WRITE DURATION: 346, R/W DURATION RATIO: 1.0578
READ DURATION: 430, LAST WRITE DURATION: 218, R/W DURATION RATIO: 1.97248
READ DURATION: 406, LAST WRITE DURATION: 218, R/W DURATION RATIO: 1.86239
READ DURATION: 340, LAST WRITE DURATION: 332, R/W DURATION RATIO: 1.0241
READ DURATION: 329, LAST WRITE DURATION: 462, R/W DURATION RATIO: 0.712121
READ DURATION: 308, LAST WRITE DURATION: 435, R/W DURATION RATIO: 0.708046
READ DURATION: 1204, LAST WRITE DURATION: 308, R/W DURATION RATIO: 3.90909
READ DURATION: 270, LAST WRITE DURATION: 226, R/W DURATION RATIO: 1.19469
READ DURATION: 329, LAST WRITE DURATION: 1184, R/W DURATION RATIO: 0.277872
READ DURATION: 300, LAST WRITE DURATION: 601, R/W DURATION RATIO: 0.499168
READ DURATION: 224, LAST WRITE DURATION: 881, R/W DURATION RATIO: 0.254257
READ DURATION: 272, LAST WRITE DURATION: 332, R/W DURATION RATIO: 0.819277
READ DURATION: 288, LAST WRITE DURATION: 314, R/W DURATION RATIO: 0.917197
READ DURATION: 304, LAST WRITE DURATION: 228, R/W DURATION RATIO: 1.33333
READ DURATION: 1667, LAST WRITE DURATION: 218, R/W DURATION RATIO: 7.64679
READ DURATION: 290, LAST WRITE DURATION: 244, R/W DURATION RATIO: 1.18852
READ DURATION: 294, LAST WRITE DURATION: 218, R/W DURATION RATIO: 1.34862
READ DURATION: 302, LAST WRITE DURATION: 268, R/W DURATION RATIO: 1.12687
READ DURATION: 290, LAST WRITE DURATION: 436, R/W DURATION RATIO: 0.665138
READ DURATION: 288, LAST WRITE DURATION: 348, R/W DURATION RATIO: 0.827586
READ DURATION: 3370, LAST WRITE DURATION: 260, R/W DURATION RATIO: 12.9615
READ DURATION: 336, LAST WRITE DURATION: 329, R/W DURATION RATIO: 1.02128
READ DURATION: 455, LAST WRITE DURATION: 268, R/W DURATION RATIO: 1.69776
READ DURATION: 448, LAST WRITE DURATION: 307, R/W DURATION RATIO: 1.45928
READ DURATION: 396, LAST WRITE DURATION: 289, R/W DURATION RATIO: 1.37024
READ DURATION: 403, LAST WRITE DURATION: 232, R/W DURATION RATIO: 1.73707
READ DURATION: 419, LAST WRITE DURATION: 310, R/W DURATION RATIO: 1.35161
READ DURATION: 338, LAST WRITE DURATION: 1800, R/W DURATION RATIO: 0.187778
READ DURATION: 349, LAST WRITE DURATION: 250, R/W DURATION RATIO: 1.396
READ DURATION: 616, LAST WRITE DURATION: 279, R/W DURATION RATIO: 2.20789
READ DURATION: 680, LAST WRITE DURATION: 246, R/W DURATION RATIO: 2.76423
READ DURATION: 992, LAST WRITE DURATION: 222, R/W DURATION RATIO: 4.46847
READ DURATION: 1027, LAST WRITE DURATION: 290, R/W DURATION RATIO: 3.54138
READ DURATION: 528, LAST WRITE DURATION: 391, R/W DURATION RATIO: 1.35038
READ DURATION: 673, LAST WRITE DURATION: 300, R/W DURATION RATIO: 2.24333
READ DURATION: 338, LAST WRITE DURATION: 83, R/W DURATION RATIO: 4.07229
READ DURATION: 90, LAST WRITE DURATION: 66, R/W DURATION RATIO: 1.36364
READ DURATION: 61, LAST WRITE DURATION: 103, R/W DURATION RATIO: 0.592233
READ DURATION: 97, LAST WRITE DURATION: 540, R/W DURATION RATIO: 0.17963
READ DURATION: 55, LAST WRITE DURATION: 189, R/W DURATION RATIO: 0.291005
READ DURATION: 108, LAST WRITE DURATION: 66, R/W DURATION RATIO: 1.63636
READ DURATION: 50, LAST WRITE DURATION: 102, R/W DURATION RATIO: 0.490196
READ DURATION: 1295, LAST WRITE DURATION: 549, R/W DURATION RATIO: 2.35883
READ DURATION: 910, LAST WRITE DURATION: 269, R/W DURATION RATIO: 3.3829
READ DURATION: 317, LAST WRITE DURATION: 440, R/W DURATION RATIO: 0.720455
READ DURATION: 415, LAST WRITE DURATION: 252, R/W DURATION RATIO: 1.64683
READ DURATION: 521, LAST WRITE DURATION: 229, R/W DURATION RATIO: 2.27511
READ DURATION: 512, LAST WRITE DURATION: 332, R/W DURATION RATIO: 1.54217
READ DURATION: 561, LAST WRITE DURATION: 220, R/W DURATION RATIO: 2.55
READ DURATION: 408, LAST WRITE DURATION: 218, R/W DURATION RATIO: 1.87156
READ DURATION: 286, LAST WRITE DURATION: 274, R/W DURATION RATIO: 1.0438
READ DURATION: 352, LAST WRITE DURATION: 316, R/W DURATION RATIO: 1.11392
READ DURATION: 328, LAST WRITE DURATION: 258, R/W DURATION RATIO: 1.27132
READ DURATION: 344, LAST WRITE DURATION: 228, R/W DURATION RATIO: 1.50877
READ DURATION: 432, LAST WRITE DURATION: 218, R/W DURATION RATIO: 1.98165
READ DURATION: 386, LAST WRITE DURATION: 228, R/W DURATION RATIO: 1.69298
READ DURATION: 458, LAST WRITE DURATION: 254, R/W DURATION RATIO: 1.80315
READ DURATION: 402, LAST WRITE DURATION: 260, R/W DURATION RATIO: 1.54615
READ DURATION: 394, LAST WRITE DURATION: 1745, R/W DURATION RATIO: 0.260582
READ DURATION: 370, LAST WRITE DURATION: 236, R/W DURATION RATIO: 1.5678
READ DURATION: 434, LAST WRITE DURATION: 238, R/W DURATION RATIO: 1.82353
READ DURATION: 669, LAST WRITE DURATION: 268, R/W DURATION RATIO: 2.49627
READ DURATION: 759, LAST WRITE DURATION: 252, R/W DURATION RATIO: 3.0119
READ DURATION: 623, LAST WRITE DURATION: 303, R/W DURATION RATIO: 2.05611
READ DURATION: 638, LAST WRITE DURATION: 366, R/W DURATION RATIO: 1.74317
READ DURATION: 499, LAST WRITE DURATION: 228, R/W DURATION RATIO: 2.1886
READ DURATION: 622, LAST WRITE DURATION: 246, R/W DURATION RATIO: 2.52846
READ DURATION: 609, LAST WRITE DURATION: 216, R/W DURATION RATIO: 2.81944
READ DURATION: 430, LAST WRITE DURATION: 312, R/W DURATION RATIO: 1.37821
READ DURATION: 698, LAST WRITE DURATION: 228, R/W DURATION RATIO: 3.0614
READ DURATION: 466, LAST WRITE DURATION: 238, R/W DURATION RATIO: 1.95798
READ DURATION: 1807, LAST WRITE DURATION: 270, R/W DURATION RATIO: 6.69259
READ DURATION: 469, LAST WRITE DURATION: 268, R/W DURATION RATIO: 1.75
READ DURATION: 332, LAST WRITE DURATION: 556, R/W DURATION RATIO: 0.597122
READ DURATION: 384, LAST WRITE DURATION: 475, R/W DURATION RATIO: 0.808421
READ DURATION: 506, LAST WRITE DURATION: 384, R/W DURATION RATIO: 1.31771
READ DURATION: 628, LAST WRITE DURATION: 234, R/W DURATION RATIO: 2.68376
READ DURATION: 608, LAST WRITE DURATION: 268, R/W DURATION RATIO: 2.26866
READ DURATION: 380, LAST WRITE DURATION: 268, R/W DURATION RATIO: 1.41791
READ DURATION: 242, LAST WRITE DURATION: 586, R/W DURATION RATIO: 0.412969
READ DURATION: 240, LAST WRITE DURATION: 242, R/W DURATION RATIO: 0.991736
READ DURATION: 212, LAST WRITE DURATION: 262, R/W DURATION RATIO: 0.80916
READ DURATION: 193, LAST WRITE DURATION: 261, R/W DURATION RATIO: 0.739464
READ DURATION: 234, LAST WRITE DURATION: 278, R/W DURATION RATIO: 0.841727
READ DURATION: 221, LAST WRITE DURATION: 232, R/W DURATION RATIO: 0.952586
READ DURATION: 4478, LAST WRITE DURATION: 327, R/W DURATION RATIO: 13.6942
READ DURATION: 4185, LAST WRITE DURATION: 236, R/W DURATION RATIO: 17.7331
READ DURATION: 1837, LAST WRITE DURATION: 216, R/W DURATION RATIO: 8.50463
READ DURATION: 1012, LAST WRITE DURATION: 299, R/W DURATION RATIO: 3.38462
READ DURATION: 1500, LAST WRITE DURATION: 220, R/W DURATION RATIO: 6.81818
READ DURATION: 771, LAST WRITE DURATION: 1837, R/W DURATION RATIO: 0.419706
READ DURATION: 766, LAST WRITE DURATION: 252, R/W DURATION RATIO: 3.03968
READ DURATION: 618, LAST WRITE DURATION: 222, R/W DURATION RATIO: 2.78378
READ DURATION: 642, LAST WRITE DURATION: 218, R/W DURATION RATIO: 2.94495
READ DURATION: 435, LAST WRITE DURATION: 218, R/W DURATION RATIO: 1.99541
READ DURATION: 322, LAST WRITE DURATION: 228, R/W DURATION RATIO: 1.41228
READ DURATION: 366, LAST WRITE DURATION: 218, R/W DURATION RATIO: 1.6789
READ DURATION: 332, LAST WRITE DURATION: 228, R/W DURATION RATIO: 1.45614
READ DURATION: 304, LAST WRITE DURATION: 276, R/W DURATION RATIO: 1.10145
READ DURATION: 326, LAST WRITE DURATION: 228, R/W DURATION RATIO: 1.42982
READ DURATION: 360, LAST WRITE DURATION: 274, R/W DURATION RATIO: 1.31387
READ DURATION: 370, LAST WRITE DURATION: 276, R/W DURATION RATIO: 1.34058
READ DURATION: 376, LAST WRITE DURATION: 218, R/W DURATION RATIO: 1.72477
READ DURATION: 19669, LAST WRITE DURATION: 218, R/W DURATION RATIO: 90.2248
READ DURATION: 4415, LAST WRITE DURATION: 258, R/W DURATION RATIO: 17.1124
READ DURATION: 4489, LAST WRITE DURATION: 228, R/W DURATION RATIO: 19.6886
READ DURATION: 579, LAST WRITE DURATION: 228, R/W DURATION RATIO: 2.53947
READ DURATION: 1626, LAST WRITE DURATION: 420, R/W DURATION RATIO: 3.87143
READ DURATION: 1518, LAST WRITE DURATION: 298, R/W DURATION RATIO: 5.09396
READ DURATION: 1601, LAST WRITE DURATION: 148, R/W DURATION RATIO: 10.8176
READ DURATION: 31431, LAST WRITE DURATION: 1688, R/W DURATION RATIO: 18.6203
READ DURATION: 1041, LAST WRITE DURATION: 256, R/W DURATION RATIO: 4.06641
READ DURATION: 1190, LAST WRITE DURATION: 222, R/W DURATION RATIO: 5.36036
READ DURATION: 938, LAST WRITE DURATION: 221, R/W DURATION RATIO: 4.24434
READ DURATION: 706, LAST WRITE DURATION: 236, R/W DURATION RATIO: 2.99153
READ DURATION: 736, LAST WRITE DURATION: 246, R/W DURATION RATIO: 2.99187
READ DURATION: 2141, LAST WRITE DURATION: 240, R/W DURATION RATIO: 8.92083
READ DURATION: 881, LAST WRITE DURATION: 280, R/W DURATION RATIO: 3.14643
READ DURATION: 744, LAST WRITE DURATION: 390, R/W DURATION RATIO: 1.90769
READ DURATION: 991, LAST WRITE DURATION: 398, R/W DURATION RATIO: 2.48995
READ DURATION: 14827, LAST WRITE DURATION: 334, R/W DURATION RATIO: 44.3922
READ DURATION: 392, LAST WRITE DURATION: 292, R/W DURATION RATIO: 1.34247
READ DURATION: 360, LAST WRITE DURATION: 580, R/W DURATION RATIO: 0.62069
READ DURATION: 388, LAST WRITE DURATION: 436, R/W DURATION RATIO: 0.889908
READ DURATION: 384, LAST WRITE DURATION: 410, R/W DURATION RATIO: 0.936585
READ DURATION: 408, LAST WRITE DURATION: 274, R/W DURATION RATIO: 1.48905
READ DURATION: 6627, LAST WRITE DURATION: 332, R/W DURATION RATIO: 19.9608
READ DURATION: 541, LAST WRITE DURATION: 324, R/W DURATION RATIO: 1.66975
READ DURATION: 419, LAST WRITE DURATION: 485, R/W DURATION RATIO: 0.863918
READ DURATION: 378, LAST WRITE DURATION: 334, R/W DURATION RATIO: 1.13174
READ DURATION: 544, LAST WRITE DURATION: 298, R/W DURATION RATIO: 1.8255
READ DURATION: 565, LAST WRITE DURATION: 382, R/W DURATION RATIO: 1.47906
READ DURATION: 499, LAST WRITE DURATION: 410, R/W DURATION RATIO: 1.21707
READ DURATION: 489, LAST WRITE DURATION: 289, R/W DURATION RATIO: 1.69204
READ DURATION: 803, LAST WRITE DURATION: 2101, R/W DURATION RATIO: 0.382199
READ DURATION: 418, LAST WRITE DURATION: 572, R/W DURATION RATIO: 0.730769
READ DURATION: 234, LAST WRITE DURATION: 1042, R/W DURATION RATIO: 0.224568
READ DURATION: 262, LAST WRITE DURATION: 224, R/W DURATION RATIO: 1.16964
READ DURATION: 247, LAST WRITE DURATION: 218, R/W DURATION RATIO: 1.13303
READ DURATION: 258, LAST WRITE DURATION: 263, R/W DURATION RATIO: 0.980989
READ DURATION: 250, LAST WRITE DURATION: 218, R/W DURATION RATIO: 1.14679
READ DURATION: 239, LAST WRITE DURATION: 244, R/W DURATION RATIO: 0.979508
READ DURATION: 234, LAST WRITE DURATION: 246, R/W DURATION RATIO: 0.95122
READ DURATION: 1943, LAST WRITE DURATION: 244, R/W DURATION RATIO: 7.96311
READ DURATION: 1405, LAST WRITE DURATION: 306, R/W DURATION RATIO: 4.5915
READ DURATION: 11625, LAST WRITE DURATION: 248, R/W DURATION RATIO: 46.875
READ DURATION: 3784, LAST WRITE DURATION: 234, R/W DURATION RATIO: 16.1709
READ DURATION: 2319, LAST WRITE DURATION: 276, R/W DURATION RATIO: 8.40217
READ DURATION: 1109, LAST WRITE DURATION: 236, R/W DURATION RATIO: 4.69915
READ DURATION: 2409, LAST WRITE DURATION: 254, R/W DURATION RATIO: 9.48425
READ DURATION: 8150, LAST WRITE DURATION: 215, R/W DURATION RATIO: 37.907
READ DURATION: 2535, LAST WRITE DURATION: 254, R/W DURATION RATIO: 9.98031
READ DURATION: 1096, LAST WRITE DURATION: 268, R/W DURATION RATIO: 4.08955
READ DURATION: 2186, LAST WRITE DURATION: 282, R/W DURATION RATIO: 7.75177
READ DURATION: 1212, LAST WRITE DURATION: 2281, R/W DURATION RATIO: 0.832418
READ DURATION: 977, LAST WRITE DURATION: 338, R/W DURATION RATIO: 2.89053
READ DURATION: 805, LAST WRITE DURATION: 285, R/W DURATION RATIO: 2.82456
READ DURATION: 682, LAST WRITE DURATION: 255, R/W DURATION RATIO: 2.67451
READ DURATION: 540, LAST WRITE DURATION: 236, R/W DURATION RATIO: 2.28814
READ DURATION: 568, LAST WRITE DURATION: 408, R/W DURATION RATIO: 1.39216
READ DURATION: 646, LAST WRITE DURATION: 246, R/W DURATION RATIO: 2.62602
READ DURATION: 458, LAST WRITE DURATION: 216, R/W DURATION RATIO: 2.12037
READ DURATION: 400, LAST WRITE DURATION: 336, R/W DURATION RATIO: 1.19048
READ DURATION: 446, LAST WRITE DURATION: 340, R/W DURATION RATIO: 1.31176
READ DURATION: 816, LAST WRITE DURATION: 370, R/W DURATION RATIO: 2.20541
READ DURATION: 498, LAST WRITE DURATION: 1695, R/W DURATION RATIO: 0.355714
READ DURATION: 732, LAST WRITE DURATION: 316, R/W DURATION RATIO: 2.31646
READ DURATION: 790, LAST WRITE DURATION: 263, R/W DURATION RATIO: 3.0038
READ DURATION: 6427, LAST WRITE DURATION: 271, R/W DURATION RATIO: 23.7159
READ DURATION: 7776, LAST WRITE DURATION: 230, R/W DURATION RATIO: 33.8087
READ DURATION: 608, LAST WRITE DURATION: 232, R/W DURATION RATIO: 2.62069
READ DURATION: 677, LAST WRITE DURATION: 222, R/W DURATION RATIO: 3.04955
READ DURATION: 554, LAST WRITE DURATION: 240, R/W DURATION RATIO: 2.30833
READ DURATION: 5919, LAST WRITE DURATION: 278, R/W DURATION RATIO: 21.2914
READ DURATION: 602, LAST WRITE DURATION: 302, R/W DURATION RATIO: 1.99338
READ DURATION: 304, LAST WRITE DURATION: 246, R/W DURATION RATIO: 1.23577
READ DURATION: 312, LAST WRITE DURATION: 232, R/W DURATION RATIO: 1.34483
READ DURATION: 296, LAST WRITE DURATION: 256, R/W DURATION RATIO: 1.15625
READ DURATION: 280, LAST WRITE DURATION: 224, R/W DURATION RATIO: 1.25
READ DURATION: 288, LAST WRITE DURATION: 224, R/W DURATION RATIO: 1.28571
READ DURATION: 280, LAST WRITE DURATION: 240, R/W DURATION RATIO: 1.16667
READ DURATION: 424, LAST WRITE DURATION: 248, R/W DURATION RATIO: 1.70968
READ DURATION: 1314, LAST WRITE DURATION: 236, R/W DURATION RATIO: 5.5678
READ DURATION: 1730, LAST WRITE DURATION: 218, R/W DURATION RATIO: 7.93578
READ DURATION: 5898, LAST WRITE DURATION: 228, R/W DURATION RATIO: 25.8684
READ DURATION: 687, LAST WRITE DURATION: 264, R/W DURATION RATIO: 2.60227
READ DURATION: 727, LAST WRITE DURATION: 276, R/W DURATION RATIO: 2.63406
READ DURATION: 1012, LAST WRITE DURATION: 227, R/W DURATION RATIO: 4.45815
READ DURATION: 723, LAST WRITE DURATION: 236, R/W DURATION RATIO: 3.06356
READ DURATION: 10492, LAST WRITE DURATION: 218, R/W DURATION RATIO: 48.1284
READ DURATION: 1082, LAST WRITE DURATION: 244, R/W DURATION RATIO: 4.43443
READ DURATION: 1115, LAST WRITE DURATION: 302, R/W DURATION RATIO: 3.69205
READ DURATION: 1087, LAST WRITE DURATION: 216, R/W DURATION RATIO: 5.03241
READ DURATION: 864, LAST WRITE DURATION: 240, R/W DURATION RATIO: 3.6
READ DURATION: 2283, LAST WRITE DURATION: 244, R/W DURATION RATIO: 9.35656
READ DURATION: 1412, LAST WRITE DURATION: 236, R/W DURATION RATIO: 5.98305
READ DURATION: 628, LAST WRITE DURATION: 236, R/W DURATION RATIO: 2.66102
READ DURATION: 344, LAST WRITE DURATION: 242, R/W DURATION RATIO: 1.42149
READ DURATION: 280, LAST WRITE DURATION: 346, R/W DURATION RATIO: 0.809249
READ DURATION: 2687, LAST WRITE DURATION: 432, R/W DURATION RATIO: 6.21991
READ DURATION: 2657, LAST WRITE DURATION: 292, R/W DURATION RATIO: 9.09932
READ DURATION: 4537, LAST WRITE DURATION: 327, R/W DURATION RATIO: 13.8746
READ DURATION: 9535, LAST WRITE DURATION: 292, R/W DURATION RATIO: 32.6541
READ DURATION: 456, LAST WRITE DURATION: 228, R/W DURATION RATIO: 2
READ DURATION: 354, LAST WRITE DURATION: 244, R/W DURATION RATIO: 1.45082
READ DURATION: 361, LAST WRITE DURATION: 283, R/W DURATION RATIO: 1.27562
READ DURATION: 394, LAST WRITE DURATION: 406, R/W DURATION RATIO: 0.970443
READ DURATION: 334, LAST WRITE DURATION: 310, R/W DURATION RATIO: 1.07742
READ DURATION: 335, LAST WRITE DURATION: 253, R/W DURATION RATIO: 1.32411
READ DURATION: 305, LAST WRITE DURATION: 218, R/W DURATION RATIO: 1.39908
READ DURATION: 554, LAST WRITE DURATION: 289, R/W DURATION RATIO: 1.91696
READ DURATION: 1004, LAST WRITE DURATION: 225, R/W DURATION RATIO: 4.46222
READ DURATION: 1247, LAST WRITE DURATION: 228, R/W DURATION RATIO: 5.4693
READ DURATION: 983, LAST WRITE DURATION: 290, R/W DURATION RATIO: 3.38966
READ DURATION: 766, LAST WRITE DURATION: 228, R/W DURATION RATIO: 3.35965
READ DURATION: 2100, LAST WRITE DURATION: 238, R/W DURATION RATIO: 8.82353
READ DURATION: 831, LAST WRITE DURATION: 328, R/W DURATION RATIO: 2.53354
READ DURATION: 603, LAST WRITE DURATION: 224, R/W DURATION RATIO: 2.69196
READ DURATION: 510, LAST WRITE DURATION: 246, R/W DURATION RATIO: 2.07317
READ DURATION: 386, LAST WRITE DURATION: 262, R/W DURATION RATIO: 1.47328
READ DURATION: 356, LAST WRITE DURATION: 529, R/W DURATION RATIO: 0.672968
READ DURATION: 278, LAST WRITE DURATION: 688, R/W DURATION RATIO: 0.40407
READ DURATION: 332, LAST WRITE DURATION: 426, R/W DURATION RATIO: 0.779343
READ DURATION: 366, LAST WRITE DURATION: 498, R/W DURATION RATIO: 0.73494
READ DURATION: 320, LAST WRITE DURATION: 788, R/W DURATION RATIO: 0.406091
READ DURATION: 264, LAST WRITE DURATION: 476, R/W DURATION RATIO: 0.554622
READ DURATION: 210, LAST WRITE DURATION: 304, R/W DURATION RATIO: 0.690789
READ DURATION: 354, LAST WRITE DURATION: 293, R/W DURATION RATIO: 1.20819
READ DURATION: 501, LAST WRITE DURATION: 234, R/W DURATION RATIO: 2.14103
READ DURATION: 465, LAST WRITE DURATION: 1649, R/W DURATION RATIO: 0.377435
READ DURATION: 358, LAST WRITE DURATION: 227, R/W DURATION RATIO: 1.57709
READ DURATION: 361, LAST WRITE DURATION: 292, R/W DURATION RATIO: 1.2363
READ DURATION: 648, LAST WRITE DURATION: 262, R/W DURATION RATIO: 2.47328
READ DURATION: 902, LAST WRITE DURATION: 275, R/W DURATION RATIO: 3.28
READ DURATION: 694, LAST WRITE DURATION: 264, R/W DURATION RATIO: 2.62879
READ DURATION: 645, LAST WRITE DURATION: 260, R/W DURATION RATIO: 2.48077
READ DURATION: 831, LAST WRITE DURATION: 244, R/W DURATION RATIO: 3.40574
READ DURATION: 1057, LAST WRITE DURATION: 438, R/W DURATION RATIO: 2.41324
READ DURATION: 876, LAST WRITE DURATION: 230, R/W DURATION RATIO: 3.8087
READ DURATION: 808, LAST WRITE DURATION: 254, R/W DURATION RATIO: 3.1811
READ DURATION: 3334, LAST WRITE DURATION: 218, R/W DURATION RATIO: 15.2936
READ DURATION: 2023, LAST WRITE DURATION: 274, R/W DURATION RATIO: 7.38321
READ DURATION: 1349, LAST WRITE DURATION: 266, R/W DURATION RATIO: 5.07143
READ DURATION: 358, LAST WRITE DURATION: 263, R/W DURATION RATIO: 1.36122
READ DURATION: 454, LAST WRITE DURATION: 248, R/W DURATION RATIO: 1.83065
READ DURATION: 488, LAST WRITE DURATION: 282, R/W DURATION RATIO: 1.7305
READ DURATION: 456, LAST WRITE DURATION: 228, R/W DURATION RATIO: 2
READ DURATION: 1317, LAST WRITE DURATION: 228, R/W DURATION RATIO: 5.77632
READ DURATION: 989, LAST WRITE DURATION: 390, R/W DURATION RATIO: 2.5359
READ DURATION: 551, LAST WRITE DURATION: 345, R/W DURATION RATIO: 1.5971
READ DURATION: 609, LAST WRITE DURATION: 286, R/W DURATION RATIO: 2.12937
READ DURATION: 714, LAST WRITE DURATION: 294, R/W DURATION RATIO: 2.42857
READ DURATION: 589, LAST WRITE DURATION: 320, R/W DURATION RATIO: 1.84062
READ DURATION: 14561, LAST WRITE DURATION: 264, R/W DURATION RATIO: 55.1553
READ DURATION: 5012, LAST WRITE DURATION: 235, R/W DURATION RATIO: 21.3277
READ DURATION: 2510, LAST WRITE DURATION: 254, R/W DURATION RATIO: 9.88189
READ DURATION: 884, LAST WRITE DURATION: 228, R/W DURATION RATIO: 3.87719
READ DURATION: 905, LAST WRITE DURATION: 324, R/W DURATION RATIO: 2.79321
READ DURATION: 865, LAST WRITE DURATION: 247, R/W DURATION RATIO: 3.50202
READ DURATION: 764, LAST WRITE DURATION: 352, R/W DURATION RATIO: 2.17045
READ DURATION: 2610, LAST WRITE DURATION: 302, R/W DURATION RATIO: 8.64238
READ DURATION: 1231, LAST WRITE DURATION: 291, R/W DURATION RATIO: 4.23024
READ DURATION: 1131, LAST WRITE DURATION: 267, R/W DURATION RATIO: 4.23596
READ DURATION: 3327, LAST WRITE DURATION: 212, R/W DURATION RATIO: 15.6934
READ DURATION: 9092, LAST WRITE DURATION: 211, R/W DURATION RATIO: 43.09
READ DURATION: 2131, LAST WRITE DURATION: 248, R/W DURATION RATIO: 8.59274
READ DURATION: 277, LAST WRITE DURATION: 199, R/W DURATION RATIO: 1.39196
READ DURATION: 338, LAST WRITE DURATION: 252, R/W DURATION RATIO: 1.34127
READ DURATION: 464, LAST WRITE DURATION: 216, R/W DURATION RATIO: 2.14815
READ DURATION: 526, LAST WRITE DURATION: 236, R/W DURATION RATIO: 2.22881
READ DURATION: 534, LAST WRITE DURATION: 330, R/W DURATION RATIO: 1.61818
READ DURATION: 454, LAST WRITE DURATION: 308, R/W DURATION RATIO: 1.47403
READ DURATION: 6032, LAST WRITE DURATION: 276, R/W DURATION RATIO: 21.8551
READ DURATION: 1800, LAST WRITE DURATION: 227, R/W DURATION RATIO: 7.92952
READ DURATION: 1783, LAST WRITE DURATION: 228, R/W DURATION RATIO: 7.82018
READ DURATION: 751, LAST WRITE DURATION: 236, R/W DURATION RATIO: 3.1822
READ DURATION: 916, LAST WRITE DURATION: 214, R/W DURATION RATIO: 4.28037
READ DURATION: 2264, LAST WRITE DURATION: 238, R/W DURATION RATIO: 9.51261
READ DURATION: 420, LAST WRITE DURATION: 302, R/W DURATION RATIO: 1.39073
READ DURATION: 264, LAST WRITE DURATION: 354, R/W DURATION RATIO: 0.745763
READ DURATION: 256, LAST WRITE DURATION: 432, R/W DURATION RATIO: 0.592593
READ DURATION: 222, LAST WRITE DURATION: 496, R/W DURATION RATIO: 0.447581
READ DURATION: 252, LAST WRITE DURATION: 426, R/W DURATION RATIO: 0.591549
READ DURATION: 222, LAST WRITE DURATION: 498, R/W DURATION RATIO: 0.445783
READ DURATION: 222, LAST WRITE DURATION: 842, R/W DURATION RATIO: 0.263658
READ DURATION: 260, LAST WRITE DURATION: 842, R/W DURATION RATIO: 0.308789
READ DURATION: 252, LAST WRITE DURATION: 436, R/W DURATION RATIO: 0.577982
READ DURATION: 9778, LAST WRITE DURATION: 426, R/W DURATION RATIO: 22.9531
READ DURATION: 223, LAST WRITE DURATION: 577, R/W DURATION RATIO: 0.386482
READ DURATION: 234, LAST WRITE DURATION: 319, R/W DURATION RATIO: 0.733542
READ DURATION: 332, LAST WRITE DURATION: 312, R/W DURATION RATIO: 1.0641
READ DURATION: 308, LAST WRITE DURATION: 298, R/W DURATION RATIO: 1.03356
READ DURATION: 232, LAST WRITE DURATION: 268, R/W DURATION RATIO: 0.865672
READ DURATION: 240, LAST WRITE DURATION: 420, R/W DURATION RATIO: 0.571429
READ DURATION: 230, LAST WRITE DURATION: 292, R/W DURATION RATIO: 0.787671
READ DURATION: 256, LAST WRITE DURATION: 226, R/W DURATION RATIO: 1.13274
READ DURATION: 232, LAST WRITE DURATION: 284, R/W DURATION RATIO: 0.816901
READ DURATION: 274, LAST WRITE DURATION: 246, R/W DURATION RATIO: 1.11382
READ DURATION: 1747, LAST WRITE DURATION: 248, R/W DURATION RATIO: 7.04435
