[Ramulator::ReadWriteTrace] [info] Loading trace file /home/fann/projects/cache_simulator/sampled_trace/523_sampled.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 1000000 instructions.
READ DURATION: 8523, LAST WRITE DURATION: 208, R/W DURATION RATIO: 40.976
READ DURATION: 40, LAST WRITE DURATION: 193, R/W DURATION RATIO: 0.207254
WAITED CYCLES: 4
READ DURATION: 742, LAST WRITE DURATION: 1065, R/W DURATION RATIO: 0.696714
READ DURATION: 89, LAST WRITE DURATION: 471, R/W DURATION RATIO: 0.18896
WAITED CYCLES: 19
READ DURATION: 1, LAST WRITE DURATION: 271, R/W DURATION RATIO: 0.00369004
READ DURATION: 706, LAST WRITE DURATION: 2137, R/W DURATION RATIO: 0.33037
READ DURATION: 700, LAST WRITE DURATION: 1182, R/W DURATION RATIO: 0.592217
READ DURATION: 23, LAST WRITE DURATION: 830, R/W DURATION RATIO: 0.0277108
WAITED CYCLES: 168
WAITED CYCLES: 134
READ DURATION: 200, LAST WRITE DURATION: 178, R/W DURATION RATIO: 1.1236
READ DURATION: 1, LAST WRITE DURATION: 111, R/W DURATION RATIO: 0.00900901
READ DURATION: 1, LAST WRITE DURATION: 136, R/W DURATION RATIO: 0.00735294
READ DURATION: 200, LAST WRITE DURATION: 413, R/W DURATION RATIO: 0.484262
READ DURATION: 173, LAST WRITE DURATION: 426, R/W DURATION RATIO: 0.406103
READ DURATION: 602, LAST WRITE DURATION: 651, R/W DURATION RATIO: 0.924731
READ DURATION: 256, LAST WRITE DURATION: 1236, R/W DURATION RATIO: 0.20712
WAITED CYCLES: 29
READ DURATION: 479, LAST WRITE DURATION: 432, R/W DURATION RATIO: 1.1088
READ DURATION: 1383, LAST WRITE DURATION: 308, R/W DURATION RATIO: 4.49026
READ DURATION: 457, LAST WRITE DURATION: 1082, R/W DURATION RATIO: 0.422366
READ DURATION: 290, LAST WRITE DURATION: 447, R/W DURATION RATIO: 0.64877
READ DURATION: 778, LAST WRITE DURATION: 426, R/W DURATION RATIO: 1.82629
READ DURATION: 497, LAST WRITE DURATION: 1090, R/W DURATION RATIO: 0.455963
READ DURATION: 145, LAST WRITE DURATION: 233, R/W DURATION RATIO: 0.622318
READ DURATION: 698, LAST WRITE DURATION: 1329, R/W DURATION RATIO: 0.525207
READ DURATION: 348, LAST WRITE DURATION: 1556, R/W DURATION RATIO: 0.22365
WAITED CYCLES: 11
READ DURATION: 546, LAST WRITE DURATION: 495, R/W DURATION RATIO: 1.10303
READ DURATION: 1, LAST WRITE DURATION: 555, R/W DURATION RATIO: 0.0018018
WAITED CYCLES: 127
WAITED CYCLES: 43
READ DURATION: 402, LAST WRITE DURATION: 2444, R/W DURATION RATIO: 0.179464
READ DURATION: 391, LAST WRITE DURATION: 750, R/W DURATION RATIO: 0.521333
READ DURATION: 405, LAST WRITE DURATION: 723, R/W DURATION RATIO: 0.560166
READ DURATION: 891, LAST WRITE DURATION: 1385, R/W DURATION RATIO: 0.643321
READ DURATION: 357, LAST WRITE DURATION: 1070, R/W DURATION RATIO: 0.333645
READ DURATION: 1, LAST WRITE DURATION: 183, R/W DURATION RATIO: 0.00546448
READ DURATION: 1, LAST WRITE DURATION: 194, R/W DURATION RATIO: 0.00515464
READ DURATION: 140, LAST WRITE DURATION: 98, R/W DURATION RATIO: 1.42857
READ DURATION: 624, LAST WRITE DURATION: 450, R/W DURATION RATIO: 1.38667
READ DURATION: 48, LAST WRITE DURATION: 171, R/W DURATION RATIO: 0.280702
READ DURATION: 426, LAST WRITE DURATION: 489, R/W DURATION RATIO: 0.871166
READ DURATION: 814, LAST WRITE DURATION: 506, R/W DURATION RATIO: 1.6087
READ DURATION: 268, LAST WRITE DURATION: 1406, R/W DURATION RATIO: 0.190612
WAITED CYCLES: 56
READ DURATION: 316, LAST WRITE DURATION: 848, R/W DURATION RATIO: 0.372642
READ DURATION: 676, LAST WRITE DURATION: 1919, R/W DURATION RATIO: 0.44709
READ DURATION: 197, LAST WRITE DURATION: 138, R/W DURATION RATIO: 1.42754
READ DURATION: 152, LAST WRITE DURATION: 266, R/W DURATION RATIO: 0.571429
READ DURATION: 1117, LAST WRITE DURATION: 436, R/W DURATION RATIO: 2.56193
READ DURATION: 298, LAST WRITE DURATION: 130, R/W DURATION RATIO: 2.29231
READ DURATION: 49, LAST WRITE DURATION: 374, R/W DURATION RATIO: 0.131016
WAITED CYCLES: 37
READ DURATION: 788, LAST WRITE DURATION: 791, R/W DURATION RATIO: 0.996207
READ DURATION: 77, LAST WRITE DURATION: 124, R/W DURATION RATIO: 0.620968
READ DURATION: 1, LAST WRITE DURATION: 171, R/W DURATION RATIO: 0.00584795
READ DURATION: 120, LAST WRITE DURATION: 194, R/W DURATION RATIO: 0.618557
READ DURATION: 1, LAST WRITE DURATION: 1238, R/W DURATION RATIO: 0.00127551
READ DURATION: 1, LAST WRITE DURATION: 732, R/W DURATION RATIO: 0.00136612
WAITED CYCLES: 168
WAITED CYCLES: 88
READ DURATION: 115, LAST WRITE DURATION: 74, R/W DURATION RATIO: 1.55405
READ DURATION: 85, LAST WRITE DURATION: 92, R/W DURATION RATIO: 0.923913
READ DURATION: 203, LAST WRITE DURATION: 1097, R/W DURATION RATIO: 0.18505
WAITED CYCLES: 50
WAITED CYCLES: 48
READ DURATION: 3, LAST WRITE DURATION: 165, R/W DURATION RATIO: 0.0181818
READ DURATION: 292, LAST WRITE DURATION: 108, R/W DURATION RATIO: 2.7037
READ DURATION: 121, LAST WRITE DURATION: 305, R/W DURATION RATIO: 0.396721
READ DURATION: 96, LAST WRITE DURATION: 227, R/W DURATION RATIO: 0.422907
READ DURATION: 121, LAST WRITE DURATION: 228, R/W DURATION RATIO: 0.530702
READ DURATION: 320, LAST WRITE DURATION: 612, R/W DURATION RATIO: 0.522876
READ DURATION: 1438, LAST WRITE DURATION: 821, R/W DURATION RATIO: 1.75152
READ DURATION: 479, LAST WRITE DURATION: 373, R/W DURATION RATIO: 1.28418
READ DURATION: 1, LAST WRITE DURATION: 817, R/W DURATION RATIO: 0.00122399
WAITED CYCLES: 187
WAITED CYCLES: 103
READ DURATION: 143, LAST WRITE DURATION: 592, R/W DURATION RATIO: 0.241554
READ DURATION: 879, LAST WRITE DURATION: 1931, R/W DURATION RATIO: 0.455205
READ DURATION: 336, LAST WRITE DURATION: 1072, R/W DURATION RATIO: 0.313433
READ DURATION: 39, LAST WRITE DURATION: 665, R/W DURATION RATIO: 0.0586466
WAITED CYCLES: 114
READ DURATION: 628, LAST WRITE DURATION: 809, R/W DURATION RATIO: 0.776267
READ DURATION: 49, LAST WRITE DURATION: 1373, R/W DURATION RATIO: 0.0356883
WAITED CYCLES: 268
READ DURATION: 515, LAST WRITE DURATION: 296, R/W DURATION RATIO: 1.73986
READ DURATION: 105, LAST WRITE DURATION: 56, R/W DURATION RATIO: 1.875
READ DURATION: 1, LAST WRITE DURATION: 247, R/W DURATION RATIO: 0.00404858
READ DURATION: 614, LAST WRITE DURATION: 608, R/W DURATION RATIO: 1.00987
READ DURATION: 56, LAST WRITE DURATION: 322, R/W DURATION RATIO: 0.173913
WAITED CYCLES: 18
READ DURATION: 1, LAST WRITE DURATION: 302, R/W DURATION RATIO: 0.00331126
READ DURATION: 1, LAST WRITE DURATION: 152, R/W DURATION RATIO: 0.00657895
READ DURATION: 132, LAST WRITE DURATION: 288, R/W DURATION RATIO: 0.458333
READ DURATION: 156, LAST WRITE DURATION: 132, R/W DURATION RATIO: 1.18182
READ DURATION: 161, LAST WRITE DURATION: 197, R/W DURATION RATIO: 0.817259
READ DURATION: 60, LAST WRITE DURATION: 178, R/W DURATION RATIO: 0.337079
READ DURATION: 161, LAST WRITE DURATION: 288, R/W DURATION RATIO: 0.559028
READ DURATION: 1, LAST WRITE DURATION: 309, R/W DURATION RATIO: 0.00323625
WAITED CYCLES: 70
READ DURATION: 1, LAST WRITE DURATION: 305, R/W DURATION RATIO: 0.00327869
READ DURATION: 1, LAST WRITE DURATION: 489, R/W DURATION RATIO: 0.00204499
READ DURATION: 630, LAST WRITE DURATION: 672, R/W DURATION RATIO: 0.9375
READ DURATION: 230, LAST WRITE DURATION: 154, R/W DURATION RATIO: 1.49351
READ DURATION: 106, LAST WRITE DURATION: 242, R/W DURATION RATIO: 0.438017
READ DURATION: 49, LAST WRITE DURATION: 1281, R/W DURATION RATIO: 0.0382514
WAITED CYCLES: 246
WAITED CYCLES: 155
WAITED CYCLES: 68
READ DURATION: 141, LAST WRITE DURATION: 311, R/W DURATION RATIO: 0.453376
READ DURATION: 76, LAST WRITE DURATION: 186, R/W DURATION RATIO: 0.408602
READ DURATION: 83, LAST WRITE DURATION: 261, R/W DURATION RATIO: 0.318008
READ DURATION: 49, LAST WRITE DURATION: 121, R/W DURATION RATIO: 0.404959
READ DURATION: 126, LAST WRITE DURATION: 320, R/W DURATION RATIO: 0.39375
READ DURATION: 772, LAST WRITE DURATION: 1218, R/W DURATION RATIO: 0.633826
READ DURATION: 432, LAST WRITE DURATION: 784, R/W DURATION RATIO: 0.55102
READ DURATION: 449, LAST WRITE DURATION: 2119, R/W DURATION RATIO: 0.211892
WAITED CYCLES: 40
READ DURATION: 420, LAST WRITE DURATION: 504, R/W DURATION RATIO: 0.833333
READ DURATION: 753, LAST WRITE DURATION: 473, R/W DURATION RATIO: 1.59197
READ DURATION: 48, LAST WRITE DURATION: 229, R/W DURATION RATIO: 0.209607
WAITED CYCLES: 4
READ DURATION: 254, LAST WRITE DURATION: 322, R/W DURATION RATIO: 0.78882
READ DURATION: 222, LAST WRITE DURATION: 260, R/W DURATION RATIO: 0.853846
READ DURATION: 296, LAST WRITE DURATION: 201, R/W DURATION RATIO: 1.47264
READ DURATION: 208, LAST WRITE DURATION: 314, R/W DURATION RATIO: 0.66242
READ DURATION: 234, LAST WRITE DURATION: 154, R/W DURATION RATIO: 1.51948
READ DURATION: 218, LAST WRITE DURATION: 312, R/W DURATION RATIO: 0.698718
READ DURATION: 249, LAST WRITE DURATION: 101, R/W DURATION RATIO: 2.46535
READ DURATION: 200, LAST WRITE DURATION: 411, R/W DURATION RATIO: 0.486618
READ DURATION: 450, LAST WRITE DURATION: 614, R/W DURATION RATIO: 0.732899
READ DURATION: 22, LAST WRITE DURATION: 305, R/W DURATION RATIO: 0.0721311
WAITED CYCLES: 48
READ DURATION: 1, LAST WRITE DURATION: 193, R/W DURATION RATIO: 0.00518135
READ DURATION: 240, LAST WRITE DURATION: 1112, R/W DURATION RATIO: 0.215827
WAITED CYCLES: 16
READ DURATION: 722, LAST WRITE DURATION: 848, R/W DURATION RATIO: 0.851415
READ DURATION: 30, LAST WRITE DURATION: 554, R/W DURATION RATIO: 0.0541516
WAITED CYCLES: 97
READ DURATION: 676, LAST WRITE DURATION: 1243, R/W DURATION RATIO: 0.543846
READ DURATION: 1, LAST WRITE DURATION: 1717, R/W DURATION RATIO: 0.000582411
WAITED CYCLES: 395
WAITED CYCLES: 375
WAITED CYCLES: 311
READ DURATION: 616, LAST WRITE DURATION: 834, R/W DURATION RATIO: 0.738609
READ DURATION: 1, LAST WRITE DURATION: 394, R/W DURATION RATIO: 0.00253807
WAITED CYCLES: 90
WAITED CYCLES: 80
READ DURATION: 1, LAST WRITE DURATION: 261, R/W DURATION RATIO: 0.00383142
READ DURATION: 628, LAST WRITE DURATION: 2910, R/W DURATION RATIO: 0.243789
READ DURATION: 1, LAST WRITE DURATION: 417, R/W DURATION RATIO: 0.00239808
READ DURATION: 1, LAST WRITE DURATION: 274, R/W DURATION RATIO: 0.00364964
READ DURATION: 1, LAST WRITE DURATION: 190, R/W DURATION RATIO: 0.00526316
READ DURATION: 1, LAST WRITE DURATION: 308, R/W DURATION RATIO: 0.00324675
READ DURATION: 232, LAST WRITE DURATION: 923, R/W DURATION RATIO: 0.251354
READ DURATION: 582, LAST WRITE DURATION: 436, R/W DURATION RATIO: 1.33486
READ DURATION: 1, LAST WRITE DURATION: 868, R/W DURATION RATIO: 0.00115207
WAITED CYCLES: 199
WAITED CYCLES: 135
READ DURATION: 260, LAST WRITE DURATION: 748, R/W DURATION RATIO: 0.347594
READ DURATION: 726, LAST WRITE DURATION: 426, R/W DURATION RATIO: 1.70423
READ DURATION: 1, LAST WRITE DURATION: 866, R/W DURATION RATIO: 0.00115473
WAITED CYCLES: 199
WAITED CYCLES: 113
READ DURATION: 1, LAST WRITE DURATION: 265, R/W DURATION RATIO: 0.00377358
READ DURATION: 224, LAST WRITE DURATION: 2240, R/W DURATION RATIO: 0.1
WAITED CYCLES: 293
READ DURATION: 308, LAST WRITE DURATION: 848, R/W DURATION RATIO: 0.363208
READ DURATION: 842, LAST WRITE DURATION: 426, R/W DURATION RATIO: 1.97653
READ DURATION: 61, LAST WRITE DURATION: 507, R/W DURATION RATIO: 0.120316
WAITED CYCLES: 56
READ DURATION: 292, LAST WRITE DURATION: 1395, R/W DURATION RATIO: 0.209319
WAITED CYCLES: 30
READ DURATION: 222, LAST WRITE DURATION: 816, R/W DURATION RATIO: 0.272059
READ DURATION: 1148, LAST WRITE DURATION: 426, R/W DURATION RATIO: 2.69484
READ DURATION: 1264, LAST WRITE DURATION: 247, R/W DURATION RATIO: 5.11741
READ DURATION: 258, LAST WRITE DURATION: 867, R/W DURATION RATIO: 0.297578
READ DURATION: 252, LAST WRITE DURATION: 533, R/W DURATION RATIO: 0.472795
READ DURATION: 710, LAST WRITE DURATION: 756, R/W DURATION RATIO: 0.939153
READ DURATION: 113, LAST WRITE DURATION: 449, R/W DURATION RATIO: 0.25167
READ DURATION: 14, LAST WRITE DURATION: 266, R/W DURATION RATIO: 0.0526316
READ DURATION: 726, LAST WRITE DURATION: 2122, R/W DURATION RATIO: 0.34213
READ DURATION: 64, LAST WRITE DURATION: 522, R/W DURATION RATIO: 0.122605
WAITED CYCLES: 56
READ DURATION: 2340, LAST WRITE DURATION: 2054, R/W DURATION RATIO: 1.13924
READ DURATION: 44, LAST WRITE DURATION: 516, R/W DURATION RATIO: 0.0852713
WAITED CYCLES: 75
READ DURATION: 761, LAST WRITE DURATION: 929, R/W DURATION RATIO: 0.81916
READ DURATION: 870, LAST WRITE DURATION: 978, R/W DURATION RATIO: 0.889571
READ DURATION: 80, LAST WRITE DURATION: 514, R/W DURATION RATIO: 0.155642
WAITED CYCLES: 38
READ DURATION: 698, LAST WRITE DURATION: 1102, R/W DURATION RATIO: 0.633394
READ DURATION: 674, LAST WRITE DURATION: 1010, R/W DURATION RATIO: 0.667327
READ DURATION: 775, LAST WRITE DURATION: 1997, R/W DURATION RATIO: 0.388082
READ DURATION: 674, LAST WRITE DURATION: 2422, R/W DURATION RATIO: 0.278282
READ DURATION: 356, LAST WRITE DURATION: 778, R/W DURATION RATIO: 0.457584
READ DURATION: 630, LAST WRITE DURATION: 590, R/W DURATION RATIO: 1.0678
READ DURATION: 68, LAST WRITE DURATION: 108, R/W DURATION RATIO: 0.62963
READ DURATION: 41, LAST WRITE DURATION: 216, R/W DURATION RATIO: 0.189815
READ DURATION: 496, LAST WRITE DURATION: 652, R/W DURATION RATIO: 0.760736
READ DURATION: 1, LAST WRITE DURATION: 148, R/W DURATION RATIO: 0.00675676
READ DURATION: 210, LAST WRITE DURATION: 296, R/W DURATION RATIO: 0.709459
READ DURATION: 284, LAST WRITE DURATION: 1313, R/W DURATION RATIO: 0.216299
WAITED CYCLES: 19
READ DURATION: 937, LAST WRITE DURATION: 848, R/W DURATION RATIO: 1.10495
READ DURATION: 106, LAST WRITE DURATION: 254, R/W DURATION RATIO: 0.417323
READ DURATION: 1, LAST WRITE DURATION: 203, R/W DURATION RATIO: 0.00492611
READ DURATION: 935, LAST WRITE DURATION: 703, R/W DURATION RATIO: 1.39137
READ DURATION: 250, LAST WRITE DURATION: 706, R/W DURATION RATIO: 0.354108
READ DURATION: 254, LAST WRITE DURATION: 542, R/W DURATION RATIO: 0.468635
READ DURATION: 604, LAST WRITE DURATION: 842, R/W DURATION RATIO: 0.71734
READ DURATION: 50, LAST WRITE DURATION: 638, R/W DURATION RATIO: 0.0783699
WAITED CYCLES: 97
READ DURATION: 1, LAST WRITE DURATION: 314, R/W DURATION RATIO: 0.00318471
READ DURATION: 222, LAST WRITE DURATION: 1175, R/W DURATION RATIO: 0.188936
WAITED CYCLES: 49
READ DURATION: 574, LAST WRITE DURATION: 426, R/W DURATION RATIO: 1.34742
READ DURATION: 1, LAST WRITE DURATION: 639, R/W DURATION RATIO: 0.00156495
WAITED CYCLES: 146
WAITED CYCLES: 136
WAITED CYCLES: 52
READ DURATION: 98, LAST WRITE DURATION: 194, R/W DURATION RATIO: 0.505155
READ DURATION: 348, LAST WRITE DURATION: 282, R/W DURATION RATIO: 1.23404
READ DURATION: 398, LAST WRITE DURATION: 441, R/W DURATION RATIO: 0.902494
READ DURATION: 411, LAST WRITE DURATION: 396, R/W DURATION RATIO: 1.03788
READ DURATION: 574, LAST WRITE DURATION: 1489, R/W DURATION RATIO: 0.385494
READ DURATION: 50, LAST WRITE DURATION: 322, R/W DURATION RATIO: 0.15528
WAITED CYCLES: 24
READ DURATION: 42, LAST WRITE DURATION: 258, R/W DURATION RATIO: 0.162791
WAITED CYCLES: 17
READ DURATION: 396, LAST WRITE DURATION: 138, R/W DURATION RATIO: 2.86957
READ DURATION: 273, LAST WRITE DURATION: 1495, R/W DURATION RATIO: 0.182609
WAITED CYCLES: 72
READ DURATION: 1, LAST WRITE DURATION: 363, R/W DURATION RATIO: 0.00275482
READ DURATION: 414, LAST WRITE DURATION: 419, R/W DURATION RATIO: 0.988067
READ DURATION: 636, LAST WRITE DURATION: 2001, R/W DURATION RATIO: 0.317841
READ DURATION: 662, LAST WRITE DURATION: 951, R/W DURATION RATIO: 0.696109
READ DURATION: 1, LAST WRITE DURATION: 970, R/W DURATION RATIO: 0.00178571
READ DURATION: 121, LAST WRITE DURATION: 267, R/W DURATION RATIO: 0.453184
READ DURATION: 1, LAST WRITE DURATION: 296, R/W DURATION RATIO: 0.00337838
READ DURATION: 327, LAST WRITE DURATION: 378, R/W DURATION RATIO: 0.865079
READ DURATION: 105, LAST WRITE DURATION: 492, R/W DURATION RATIO: 0.213415
WAITED CYCLES: 8
READ DURATION: 204, LAST WRITE DURATION: 248, R/W DURATION RATIO: 0.822581
READ DURATION: 84, LAST WRITE DURATION: 159, R/W DURATION RATIO: 0.528302
READ DURATION: 57, LAST WRITE DURATION: 286, R/W DURATION RATIO: 0.199301
READ DURATION: 64, LAST WRITE DURATION: 178, R/W DURATION RATIO: 0.359551
READ DURATION: 1, LAST WRITE DURATION: 269, R/W DURATION RATIO: 0.00371747
WAITED CYCLES: 61
READ DURATION: 113, LAST WRITE DURATION: 140, R/W DURATION RATIO: 0.807143
READ DURATION: 52, LAST WRITE DURATION: 164, R/W DURATION RATIO: 0.317073
READ DURATION: 113, LAST WRITE DURATION: 650, R/W DURATION RATIO: 0.173846
WAITED CYCLES: 37
READ DURATION: 170, LAST WRITE DURATION: 930, R/W DURATION RATIO: 0.182796
WAITED CYCLES: 44
READ DURATION: 166, LAST WRITE DURATION: 888, R/W DURATION RATIO: 0.186937
WAITED CYCLES: 39
READ DURATION: 563, LAST WRITE DURATION: 622, R/W DURATION RATIO: 0.905145
READ DURATION: 511, LAST WRITE DURATION: 528, R/W DURATION RATIO: 0.967803
READ DURATION: 627, LAST WRITE DURATION: 561, R/W DURATION RATIO: 1.11765
READ DURATION: 72, LAST WRITE DURATION: 232, R/W DURATION RATIO: 0.310345
READ DURATION: 213, LAST WRITE DURATION: 243, R/W DURATION RATIO: 0.876543
READ DURATION: 205, LAST WRITE DURATION: 327, R/W DURATION RATIO: 0.626911
READ DURATION: 49, LAST WRITE DURATION: 879, R/W DURATION RATIO: 0.0557452
WAITED CYCLES: 154
READ DURATION: 616, LAST WRITE DURATION: 550, R/W DURATION RATIO: 1.12
READ DURATION: 278, LAST WRITE DURATION: 736, R/W DURATION RATIO: 0.377717
READ DURATION: 49, LAST WRITE DURATION: 185, R/W DURATION RATIO: 0.264865
READ DURATION: 58, LAST WRITE DURATION: 720, R/W DURATION RATIO: 0.0805556
READ DURATION: 8, LAST WRITE DURATION: 158, R/W DURATION RATIO: 0.0506329
READ DURATION: 257, LAST WRITE DURATION: 346, R/W DURATION RATIO: 0.742775
READ DURATION: 1, LAST WRITE DURATION: 311, R/W DURATION RATIO: 0.00321543
WAITED CYCLES: 70
READ DURATION: 1, LAST WRITE DURATION: 118, R/W DURATION RATIO: 0.00847458
READ DURATION: 144, LAST WRITE DURATION: 342, R/W DURATION RATIO: 0.421053
READ DURATION: 65, LAST WRITE DURATION: 97, R/W DURATION RATIO: 0.670103
READ DURATION: 257, LAST WRITE DURATION: 319, R/W DURATION RATIO: 0.805643
READ DURATION: 1, LAST WRITE DURATION: 1597, R/W DURATION RATIO: 0.000626174
WAITED CYCLES: 367
WAITED CYCLES: 213
WAITED CYCLES: 125
WAITED CYCLES: 81
READ DURATION: 13, LAST WRITE DURATION: 117, R/W DURATION RATIO: 0.111111
READ DURATION: 1, LAST WRITE DURATION: 109, R/W DURATION RATIO: 0.00917431
READ DURATION: 3, LAST WRITE DURATION: 455, R/W DURATION RATIO: 0.00659341
WAITED CYCLES: 102
READ DURATION: 1, LAST WRITE DURATION: 96, R/W DURATION RATIO: 0.0104167
READ DURATION: 430, LAST WRITE DURATION: 308, R/W DURATION RATIO: 1.3961
READ DURATION: 76, LAST WRITE DURATION: 154, R/W DURATION RATIO: 0.493506
READ DURATION: 325, LAST WRITE DURATION: 241, R/W DURATION RATIO: 1.34855
READ DURATION: 367, LAST WRITE DURATION: 401, R/W DURATION RATIO: 0.915212
READ DURATION: 76, LAST WRITE DURATION: 579, R/W DURATION RATIO: 0.131261
WAITED CYCLES: 57
READ DURATION: 438, LAST WRITE DURATION: 2729, R/W DURATION RATIO: 0.160498
WAITED CYCLES: 192
READ DURATION: 336, LAST WRITE DURATION: 290, R/W DURATION RATIO: 1.15862
READ DURATION: 439, LAST WRITE DURATION: 463, R/W DURATION RATIO: 0.948164
READ DURATION: 626, LAST WRITE DURATION: 401, R/W DURATION RATIO: 1.5611
READ DURATION: 53, LAST WRITE DURATION: 257, R/W DURATION RATIO: 0.206226
WAITED CYCLES: 6
READ DURATION: 186, LAST WRITE DURATION: 322, R/W DURATION RATIO: 0.57764
READ DURATION: 42, LAST WRITE DURATION: 138, R/W DURATION RATIO: 0.304348
READ DURATION: 498, LAST WRITE DURATION: 655, R/W DURATION RATIO: 0.760305
READ DURATION: 1, LAST WRITE DURATION: 545, R/W DURATION RATIO: 0.00183486
WAITED CYCLES: 124
WAITED CYCLES: 68
READ DURATION: 1, LAST WRITE DURATION: 296, R/W DURATION RATIO: 0.00337838
READ DURATION: 492, LAST WRITE DURATION: 944, R/W DURATION RATIO: 0.521186
READ DURATION: 59, LAST WRITE DURATION: 469, R/W DURATION RATIO: 0.1258
READ DURATION: 1, LAST WRITE DURATION: 193, R/W DURATION RATIO: 0.00518135
READ DURATION: 222, LAST WRITE DURATION: 2134, R/W DURATION RATIO: 0.10403
WAITED CYCLES: 270
READ DURATION: 766, LAST WRITE DURATION: 426, R/W DURATION RATIO: 1.79812
READ DURATION: 72, LAST WRITE DURATION: 428, R/W DURATION RATIO: 0.168224
WAITED CYCLES: 26
READ DURATION: 240, LAST WRITE DURATION: 1442, R/W DURATION RATIO: 0.166436
WAITED CYCLES: 93
READ DURATION: 248, LAST WRITE DURATION: 420, R/W DURATION RATIO: 0.590476
READ DURATION: 570, LAST WRITE DURATION: 426, R/W DURATION RATIO: 1.33803
READ DURATION: 54, LAST WRITE DURATION: 156, R/W DURATION RATIO: 0.346154
READ DURATION: 105, LAST WRITE DURATION: 304, R/W DURATION RATIO: 0.345395
READ DURATION: 452, LAST WRITE DURATION: 940, R/W DURATION RATIO: 0.480851
READ DURATION: 196, LAST WRITE DURATION: 554, R/W DURATION RATIO: 0.353791
READ DURATION: 1039, LAST WRITE DURATION: 531, R/W DURATION RATIO: 1.95669
READ DURATION: 570, LAST WRITE DURATION: 1366, R/W DURATION RATIO: 0.417277
READ DURATION: 1, LAST WRITE DURATION: 634, R/W DURATION RATIO: 0.00157729
WAITED CYCLES: 145
READ DURATION: 216, LAST WRITE DURATION: 1452, R/W DURATION RATIO: 0.14876
WAITED CYCLES: 119
READ DURATION: 758, LAST WRITE DURATION: 722, R/W DURATION RATIO: 1.04986
READ DURATION: 64, LAST WRITE DURATION: 340, R/W DURATION RATIO: 0.188235
WAITED CYCLES: 14
READ DURATION: 375, LAST WRITE DURATION: 1625, R/W DURATION RATIO: 0.230769
READ DURATION: 640, LAST WRITE DURATION: 1103, R/W DURATION RATIO: 0.580236
READ DURATION: 64, LAST WRITE DURATION: 213, R/W DURATION RATIO: 0.300469
READ DURATION: 330, LAST WRITE DURATION: 194, R/W DURATION RATIO: 1.70103
READ DURATION: 585, LAST WRITE DURATION: 2339, R/W DURATION RATIO: 0.250107
READ DURATION: 1, LAST WRITE DURATION: 668, R/W DURATION RATIO: 0.00149701
WAITED CYCLES: 153
WAITED CYCLES: 89
READ DURATION: 721, LAST WRITE DURATION: 755, R/W DURATION RATIO: 0.954967
READ DURATION: 124, LAST WRITE DURATION: 265, R/W DURATION RATIO: 0.467925
READ DURATION: 365, LAST WRITE DURATION: 226, R/W DURATION RATIO: 1.61504
READ DURATION: 363, LAST WRITE DURATION: 455, R/W DURATION RATIO: 0.797802
READ DURATION: 1, LAST WRITE DURATION: 525, R/W DURATION RATIO: 0.00190476
WAITED CYCLES: 120
WAITED CYCLES: 64
READ DURATION: 1, LAST WRITE DURATION: 316, R/W DURATION RATIO: 0.00316456
READ DURATION: 612, LAST WRITE DURATION: 1795, R/W DURATION RATIO: 0.340947
READ DURATION: 285, LAST WRITE DURATION: 272, R/W DURATION RATIO: 1.04779
READ DURATION: 238, LAST WRITE DURATION: 1168, R/W DURATION RATIO: 0.203767
WAITED CYCLES: 31
READ DURATION: 750, LAST WRITE DURATION: 426, R/W DURATION RATIO: 1.76056
READ DURATION: 133, LAST WRITE DURATION: 399, R/W DURATION RATIO: 0.333333
READ DURATION: 222, LAST WRITE DURATION: 1609, R/W DURATION RATIO: 0.137974
WAITED CYCLES: 149
READ DURATION: 702, LAST WRITE DURATION: 426, R/W DURATION RATIO: 1.64789
READ DURATION: 53, LAST WRITE DURATION: 317, R/W DURATION RATIO: 0.167192
WAITED CYCLES: 20
READ DURATION: 9, LAST WRITE DURATION: 310, R/W DURATION RATIO: 0.0290323
READ DURATION: 718, LAST WRITE DURATION: 1394, R/W DURATION RATIO: 0.515065
READ DURATION: 129, LAST WRITE DURATION: 470, R/W DURATION RATIO: 0.274468
READ DURATION: 2, LAST WRITE DURATION: 106, R/W DURATION RATIO: 0.0188679
READ DURATION: 818, LAST WRITE DURATION: 680, R/W DURATION RATIO: 1.20294
READ DURATION: 473, LAST WRITE DURATION: 970, R/W DURATION RATIO: 0.487629
READ DURATION: 1, LAST WRITE DURATION: 349, R/W DURATION RATIO: 0.00286533
WAITED CYCLES: 79
READ DURATION: 434, LAST WRITE DURATION: 627, R/W DURATION RATIO: 0.692185
READ DURATION: 1, LAST WRITE DURATION: 113, R/W DURATION RATIO: 0.00884956
READ DURATION: 558, LAST WRITE DURATION: 996, R/W DURATION RATIO: 0.560241
READ DURATION: 224, LAST WRITE DURATION: 390, R/W DURATION RATIO: 0.574359
READ DURATION: 684, LAST WRITE DURATION: 242, R/W DURATION RATIO: 2.82645
READ DURATION: 1, LAST WRITE DURATION: 902, R/W DURATION RATIO: 0.00110865
WAITED CYCLES: 207
READ DURATION: 207, LAST WRITE DURATION: 362, R/W DURATION RATIO: 0.571823
READ DURATION: 680, LAST WRITE DURATION: 2484, R/W DURATION RATIO: 0.273752
