[Ramulator::ReadWriteTrace] [info] Loading trace file /home/fann/projects/cache_simulator/sampled_trace/520_sampled.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 1000000 instructions.
READ DURATION: 218, LAST WRITE DURATION: 338, R/W DURATION RATIO: 0.64497
READ DURATION: 54, LAST WRITE DURATION: 84, R/W DURATION RATIO: 0.642857
READ DURATION: 441, LAST WRITE DURATION: 316, R/W DURATION RATIO: 1.39557
READ DURATION: 681, LAST WRITE DURATION: 308, R/W DURATION RATIO: 2.21104
READ DURATION: 900, LAST WRITE DURATION: 345, R/W DURATION RATIO: 2.6087
READ DURATION: 541, LAST WRITE DURATION: 283, R/W DURATION RATIO: 1.91166
READ DURATION: 561, LAST WRITE DURATION: 253, R/W DURATION RATIO: 2.21739
READ DURATION: 365, LAST WRITE DURATION: 353, R/W DURATION RATIO: 1.03399
READ DURATION: 393, LAST WRITE DURATION: 259, R/W DURATION RATIO: 1.51737
READ DURATION: 606, LAST WRITE DURATION: 268, R/W DURATION RATIO: 2.26119
READ DURATION: 527, LAST WRITE DURATION: 319, R/W DURATION RATIO: 1.65204
READ DURATION: 556, LAST WRITE DURATION: 290, R/W DURATION RATIO: 1.91724
READ DURATION: 462, LAST WRITE DURATION: 270, R/W DURATION RATIO: 1.71111
READ DURATION: 476, LAST WRITE DURATION: 226, R/W DURATION RATIO: 2.10619
READ DURATION: 1822, LAST WRITE DURATION: 300, R/W DURATION RATIO: 6.07333
READ DURATION: 415, LAST WRITE DURATION: 310, R/W DURATION RATIO: 1.33871
READ DURATION: 484, LAST WRITE DURATION: 315, R/W DURATION RATIO: 1.53651
READ DURATION: 527, LAST WRITE DURATION: 268, R/W DURATION RATIO: 1.96642
READ DURATION: 495, LAST WRITE DURATION: 266, R/W DURATION RATIO: 1.8609
READ DURATION: 554, LAST WRITE DURATION: 250, R/W DURATION RATIO: 2.216
READ DURATION: 503, LAST WRITE DURATION: 275, R/W DURATION RATIO: 1.82909
READ DURATION: 587, LAST WRITE DURATION: 249, R/W DURATION RATIO: 2.35743
READ DURATION: 401, LAST WRITE DURATION: 354, R/W DURATION RATIO: 1.13277
READ DURATION: 430, LAST WRITE DURATION: 240, R/W DURATION RATIO: 1.79167
READ DURATION: 498, LAST WRITE DURATION: 232, R/W DURATION RATIO: 2.14655
READ DURATION: 472, LAST WRITE DURATION: 296, R/W DURATION RATIO: 1.59459
READ DURATION: 719, LAST WRITE DURATION: 272, R/W DURATION RATIO: 2.64338
READ DURATION: 370, LAST WRITE DURATION: 369, R/W DURATION RATIO: 1.00271
READ DURATION: 1772, LAST WRITE DURATION: 269, R/W DURATION RATIO: 6.58736
READ DURATION: 707, LAST WRITE DURATION: 258, R/W DURATION RATIO: 2.74031
READ DURATION: 886, LAST WRITE DURATION: 337, R/W DURATION RATIO: 2.62908
READ DURATION: 84, LAST WRITE DURATION: 184, R/W DURATION RATIO: 0.456522
READ DURATION: 482, LAST WRITE DURATION: 390, R/W DURATION RATIO: 1.2359
READ DURATION: 462, LAST WRITE DURATION: 288, R/W DURATION RATIO: 1.60417
READ DURATION: 498, LAST WRITE DURATION: 278, R/W DURATION RATIO: 1.79137
READ DURATION: 579, LAST WRITE DURATION: 326, R/W DURATION RATIO: 1.77607
READ DURATION: 1055, LAST WRITE DURATION: 365, R/W DURATION RATIO: 2.89041
READ DURATION: 136, LAST WRITE DURATION: 221, R/W DURATION RATIO: 0.615385
READ DURATION: 47, LAST WRITE DURATION: 99, R/W DURATION RATIO: 0.474747
READ DURATION: 63, LAST WRITE DURATION: 121, R/W DURATION RATIO: 0.520661
READ DURATION: 655, LAST WRITE DURATION: 372, R/W DURATION RATIO: 1.76075
READ DURATION: 507, LAST WRITE DURATION: 326, R/W DURATION RATIO: 1.55521
READ DURATION: 414, LAST WRITE DURATION: 310, R/W DURATION RATIO: 1.33548
READ DURATION: 488, LAST WRITE DURATION: 301, R/W DURATION RATIO: 1.62126
READ DURATION: 500, LAST WRITE DURATION: 242, R/W DURATION RATIO: 2.06612
READ DURATION: 397, LAST WRITE DURATION: 271, R/W DURATION RATIO: 1.46494
READ DURATION: 563, LAST WRITE DURATION: 270, R/W DURATION RATIO: 2.08519
READ DURATION: 453, LAST WRITE DURATION: 230, R/W DURATION RATIO: 1.96957
READ DURATION: 415, LAST WRITE DURATION: 299, R/W DURATION RATIO: 1.38796
READ DURATION: 492, LAST WRITE DURATION: 228, R/W DURATION RATIO: 2.15789
READ DURATION: 443, LAST WRITE DURATION: 220, R/W DURATION RATIO: 2.01364
READ DURATION: 373, LAST WRITE DURATION: 306, R/W DURATION RATIO: 1.21895
READ DURATION: 456, LAST WRITE DURATION: 286, R/W DURATION RATIO: 1.59441
READ DURATION: 560, LAST WRITE DURATION: 283, R/W DURATION RATIO: 1.9788
READ DURATION: 555, LAST WRITE DURATION: 1701, R/W DURATION RATIO: 0.450487
READ DURATION: 492, LAST WRITE DURATION: 327, R/W DURATION RATIO: 1.50459
READ DURATION: 528, LAST WRITE DURATION: 270, R/W DURATION RATIO: 1.95556
READ DURATION: 518, LAST WRITE DURATION: 266, R/W DURATION RATIO: 1.94737
READ DURATION: 388, LAST WRITE DURATION: 253, R/W DURATION RATIO: 1.5336
READ DURATION: 414, LAST WRITE DURATION: 304, R/W DURATION RATIO: 1.36184
READ DURATION: 403, LAST WRITE DURATION: 286, R/W DURATION RATIO: 1.40909
READ DURATION: 615, LAST WRITE DURATION: 229, R/W DURATION RATIO: 2.68559
READ DURATION: 735, LAST WRITE DURATION: 355, R/W DURATION RATIO: 2.07042
READ DURATION: 501, LAST WRITE DURATION: 330, R/W DURATION RATIO: 1.51818
READ DURATION: 501, LAST WRITE DURATION: 248, R/W DURATION RATIO: 2.02016
READ DURATION: 620, LAST WRITE DURATION: 240, R/W DURATION RATIO: 2.58333
READ DURATION: 571, LAST WRITE DURATION: 232, R/W DURATION RATIO: 2.46121
READ DURATION: 332, LAST WRITE DURATION: 221, R/W DURATION RATIO: 1.50226
READ DURATION: 471, LAST WRITE DURATION: 1759, R/W DURATION RATIO: 0.494748
READ DURATION: 394, LAST WRITE DURATION: 247, R/W DURATION RATIO: 1.59514
READ DURATION: 345, LAST WRITE DURATION: 264, R/W DURATION RATIO: 1.30682
READ DURATION: 466, LAST WRITE DURATION: 305, R/W DURATION RATIO: 1.52787
READ DURATION: 654, LAST WRITE DURATION: 352, R/W DURATION RATIO: 1.85795
READ DURATION: 384, LAST WRITE DURATION: 452, R/W DURATION RATIO: 0.849558
READ DURATION: 511, LAST WRITE DURATION: 275, R/W DURATION RATIO: 1.85818
READ DURATION: 534, LAST WRITE DURATION: 292, R/W DURATION RATIO: 1.82877
READ DURATION: 582, LAST WRITE DURATION: 314, R/W DURATION RATIO: 1.8535
READ DURATION: 446, LAST WRITE DURATION: 241, R/W DURATION RATIO: 1.85062
READ DURATION: 382, LAST WRITE DURATION: 284, R/W DURATION RATIO: 1.34507
READ DURATION: 459, LAST WRITE DURATION: 291, R/W DURATION RATIO: 1.57732
READ DURATION: 732, LAST WRITE DURATION: 218, R/W DURATION RATIO: 3.3578
READ DURATION: 2037, LAST WRITE DURATION: 427, R/W DURATION RATIO: 4.77049
READ DURATION: 560, LAST WRITE DURATION: 337, R/W DURATION RATIO: 1.66172
READ DURATION: 522, LAST WRITE DURATION: 272, R/W DURATION RATIO: 1.91912
READ DURATION: 557, LAST WRITE DURATION: 268, R/W DURATION RATIO: 2.07836
READ DURATION: 1075, LAST WRITE DURATION: 236, R/W DURATION RATIO: 4.55508
READ DURATION: 241, LAST WRITE DURATION: 234, R/W DURATION RATIO: 1.02991
READ DURATION: 355, LAST WRITE DURATION: 335, R/W DURATION RATIO: 1.0597
READ DURATION: 332, LAST WRITE DURATION: 268, R/W DURATION RATIO: 1.23881
READ DURATION: 527, LAST WRITE DURATION: 265, R/W DURATION RATIO: 1.98868
READ DURATION: 539, LAST WRITE DURATION: 318, R/W DURATION RATIO: 1.69497
READ DURATION: 540, LAST WRITE DURATION: 284, R/W DURATION RATIO: 1.90141
READ DURATION: 382, LAST WRITE DURATION: 221, R/W DURATION RATIO: 1.72851
READ DURATION: 988, LAST WRITE DURATION: 326, R/W DURATION RATIO: 3.03067
READ DURATION: 233, LAST WRITE DURATION: 252, R/W DURATION RATIO: 0.924603
READ DURATION: 533, LAST WRITE DURATION: 1236, R/W DURATION RATIO: 0.453231
READ DURATION: 424, LAST WRITE DURATION: 251, R/W DURATION RATIO: 1.68924
READ DURATION: 961, LAST WRITE DURATION: 256, R/W DURATION RATIO: 3.75391
READ DURATION: 785, LAST WRITE DURATION: 478, R/W DURATION RATIO: 1.64226
READ DURATION: 534, LAST WRITE DURATION: 274, R/W DURATION RATIO: 1.94891
READ DURATION: 571, LAST WRITE DURATION: 279, R/W DURATION RATIO: 2.04659
READ DURATION: 416, LAST WRITE DURATION: 268, R/W DURATION RATIO: 1.55224
READ DURATION: 385, LAST WRITE DURATION: 303, R/W DURATION RATIO: 1.27063
READ DURATION: 380, LAST WRITE DURATION: 384, R/W DURATION RATIO: 0.989583
READ DURATION: 556, LAST WRITE DURATION: 258, R/W DURATION RATIO: 2.15504
READ DURATION: 492, LAST WRITE DURATION: 236, R/W DURATION RATIO: 2.08475
READ DURATION: 494, LAST WRITE DURATION: 291, R/W DURATION RATIO: 1.69759
READ DURATION: 422, LAST WRITE DURATION: 258, R/W DURATION RATIO: 1.63566
READ DURATION: 2026, LAST WRITE DURATION: 281, R/W DURATION RATIO: 7.20996
READ DURATION: 803, LAST WRITE DURATION: 343, R/W DURATION RATIO: 2.34111
READ DURATION: 576, LAST WRITE DURATION: 726, R/W DURATION RATIO: 0.793388
READ DURATION: 617, LAST WRITE DURATION: 288, R/W DURATION RATIO: 2.14236
READ DURATION: 463, LAST WRITE DURATION: 320, R/W DURATION RATIO: 1.44687
READ DURATION: 494, LAST WRITE DURATION: 282, R/W DURATION RATIO: 1.75177
READ DURATION: 499, LAST WRITE DURATION: 265, R/W DURATION RATIO: 1.88302
READ DURATION: 566, LAST WRITE DURATION: 233, R/W DURATION RATIO: 2.42918
READ DURATION: 600, LAST WRITE DURATION: 236, R/W DURATION RATIO: 2.54237
READ DURATION: 782, LAST WRITE DURATION: 352, R/W DURATION RATIO: 2.22159
READ DURATION: 686, LAST WRITE DURATION: 380, R/W DURATION RATIO: 1.80526
READ DURATION: 612, LAST WRITE DURATION: 336, R/W DURATION RATIO: 1.82143
READ DURATION: 476, LAST WRITE DURATION: 1750, R/W DURATION RATIO: 0.386364
READ DURATION: 477, LAST WRITE DURATION: 328, R/W DURATION RATIO: 1.45427
READ DURATION: 574, LAST WRITE DURATION: 271, R/W DURATION RATIO: 2.11808
READ DURATION: 566, LAST WRITE DURATION: 297, R/W DURATION RATIO: 1.90572
READ DURATION: 426, LAST WRITE DURATION: 460, R/W DURATION RATIO: 0.926087
READ DURATION: 580, LAST WRITE DURATION: 262, R/W DURATION RATIO: 2.21374
READ DURATION: 440, LAST WRITE DURATION: 246, R/W DURATION RATIO: 1.78862
READ DURATION: 625, LAST WRITE DURATION: 261, R/W DURATION RATIO: 2.39464
READ DURATION: 475, LAST WRITE DURATION: 277, R/W DURATION RATIO: 1.7148
READ DURATION: 488, LAST WRITE DURATION: 323, R/W DURATION RATIO: 1.51084
READ DURATION: 396, LAST WRITE DURATION: 242, R/W DURATION RATIO: 1.63636
READ DURATION: 692, LAST WRITE DURATION: 180, R/W DURATION RATIO: 3.84444
READ DURATION: 660, LAST WRITE DURATION: 360, R/W DURATION RATIO: 1.83333
READ DURATION: 508, LAST WRITE DURATION: 1909, R/W DURATION RATIO: 0.266108
WAITED CYCLES: 127
READ DURATION: 571, LAST WRITE DURATION: 269, R/W DURATION RATIO: 2.12268
READ DURATION: 515, LAST WRITE DURATION: 261, R/W DURATION RATIO: 1.97318
READ DURATION: 562, LAST WRITE DURATION: 276, R/W DURATION RATIO: 2.03623
READ DURATION: 504, LAST WRITE DURATION: 302, R/W DURATION RATIO: 1.66887
READ DURATION: 569, LAST WRITE DURATION: 355, R/W DURATION RATIO: 1.60282
READ DURATION: 572, LAST WRITE DURATION: 216, R/W DURATION RATIO: 2.64815
READ DURATION: 491, LAST WRITE DURATION: 251, R/W DURATION RATIO: 1.95618
READ DURATION: 555, LAST WRITE DURATION: 430, R/W DURATION RATIO: 1.2907
READ DURATION: 469, LAST WRITE DURATION: 270, R/W DURATION RATIO: 1.73704
READ DURATION: 432, LAST WRITE DURATION: 251, R/W DURATION RATIO: 1.72112
READ DURATION: 695, LAST WRITE DURATION: 304, R/W DURATION RATIO: 2.28618
READ DURATION: 64, LAST WRITE DURATION: 111, R/W DURATION RATIO: 0.576577
READ DURATION: 132, LAST WRITE DURATION: 152, R/W DURATION RATIO: 0.868421
READ DURATION: 21, LAST WRITE DURATION: 103, R/W DURATION RATIO: 0.203883
READ DURATION: 400, LAST WRITE DURATION: 340, R/W DURATION RATIO: 1.17647
READ DURATION: 432, LAST WRITE DURATION: 276, R/W DURATION RATIO: 1.56522
READ DURATION: 399, LAST WRITE DURATION: 261, R/W DURATION RATIO: 1.52874
READ DURATION: 473, LAST WRITE DURATION: 252, R/W DURATION RATIO: 1.87698
READ DURATION: 436, LAST WRITE DURATION: 378, R/W DURATION RATIO: 1.15344
READ DURATION: 313, LAST WRITE DURATION: 276, R/W DURATION RATIO: 1.13406
READ DURATION: 637, LAST WRITE DURATION: 296, R/W DURATION RATIO: 2.15203
READ DURATION: 991, LAST WRITE DURATION: 336, R/W DURATION RATIO: 2.9494
READ DURATION: 361, LAST WRITE DURATION: 198, R/W DURATION RATIO: 1.82323
READ DURATION: 477, LAST WRITE DURATION: 460, R/W DURATION RATIO: 1.03696
READ DURATION: 418, LAST WRITE DURATION: 233, R/W DURATION RATIO: 1.79399
READ DURATION: 1868, LAST WRITE DURATION: 236, R/W DURATION RATIO: 7.91525
READ DURATION: 466, LAST WRITE DURATION: 515, R/W DURATION RATIO: 0.904854
READ DURATION: 590, LAST WRITE DURATION: 396, R/W DURATION RATIO: 1.4899
READ DURATION: 574, LAST WRITE DURATION: 226, R/W DURATION RATIO: 2.53982
READ DURATION: 707, LAST WRITE DURATION: 215, R/W DURATION RATIO: 3.28837
READ DURATION: 354, LAST WRITE DURATION: 416, R/W DURATION RATIO: 0.850962
READ DURATION: 476, LAST WRITE DURATION: 266, R/W DURATION RATIO: 1.78947
READ DURATION: 536, LAST WRITE DURATION: 260, R/W DURATION RATIO: 2.06154
READ DURATION: 485, LAST WRITE DURATION: 240, R/W DURATION RATIO: 2.02083
READ DURATION: 554, LAST WRITE DURATION: 274, R/W DURATION RATIO: 2.0219
READ DURATION: 479, LAST WRITE DURATION: 230, R/W DURATION RATIO: 2.08261
READ DURATION: 421, LAST WRITE DURATION: 305, R/W DURATION RATIO: 1.38033
READ DURATION: 562, LAST WRITE DURATION: 232, R/W DURATION RATIO: 2.42241
READ DURATION: 479, LAST WRITE DURATION: 255, R/W DURATION RATIO: 1.87843
READ DURATION: 2032, LAST WRITE DURATION: 301, R/W DURATION RATIO: 6.75083
READ DURATION: 447, LAST WRITE DURATION: 321, R/W DURATION RATIO: 1.39252
READ DURATION: 591, LAST WRITE DURATION: 342, R/W DURATION RATIO: 1.72807
READ DURATION: 433, LAST WRITE DURATION: 290, R/W DURATION RATIO: 1.4931
READ DURATION: 574, LAST WRITE DURATION: 266, R/W DURATION RATIO: 2.15789
READ DURATION: 592, LAST WRITE DURATION: 246, R/W DURATION RATIO: 2.4065
READ DURATION: 573, LAST WRITE DURATION: 276, R/W DURATION RATIO: 2.07609
READ DURATION: 530, LAST WRITE DURATION: 215, R/W DURATION RATIO: 2.46512
READ DURATION: 446, LAST WRITE DURATION: 246, R/W DURATION RATIO: 1.81301
READ DURATION: 545, LAST WRITE DURATION: 218, R/W DURATION RATIO: 2.5
READ DURATION: 562, LAST WRITE DURATION: 279, R/W DURATION RATIO: 2.01434
READ DURATION: 644, LAST WRITE DURATION: 300, R/W DURATION RATIO: 2.14667
READ DURATION: 528, LAST WRITE DURATION: 242, R/W DURATION RATIO: 2.18182
READ DURATION: 1908, LAST WRITE DURATION: 317, R/W DURATION RATIO: 6.01893
READ DURATION: 620, LAST WRITE DURATION: 270, R/W DURATION RATIO: 2.2963
READ DURATION: 570, LAST WRITE DURATION: 416, R/W DURATION RATIO: 1.37019
READ DURATION: 465, LAST WRITE DURATION: 218, R/W DURATION RATIO: 2.13303
READ DURATION: 517, LAST WRITE DURATION: 263, R/W DURATION RATIO: 1.96578
READ DURATION: 655, LAST WRITE DURATION: 314, R/W DURATION RATIO: 2.08599
READ DURATION: 708, LAST WRITE DURATION: 393, R/W DURATION RATIO: 1.80153
READ DURATION: 592, LAST WRITE DURATION: 465, R/W DURATION RATIO: 1.27312
READ DURATION: 347, LAST WRITE DURATION: 267, R/W DURATION RATIO: 1.29963
READ DURATION: 554, LAST WRITE DURATION: 268, R/W DURATION RATIO: 2.06716
READ DURATION: 566, LAST WRITE DURATION: 280, R/W DURATION RATIO: 2.02143
READ DURATION: 514, LAST WRITE DURATION: 289, R/W DURATION RATIO: 1.77855
READ DURATION: 612, LAST WRITE DURATION: 236, R/W DURATION RATIO: 2.59322
READ DURATION: 376, LAST WRITE DURATION: 210, R/W DURATION RATIO: 1.79048
READ DURATION: 464, LAST WRITE DURATION: 1686, R/W DURATION RATIO: 0.394558
READ DURATION: 462, LAST WRITE DURATION: 318, R/W DURATION RATIO: 1.45283
READ DURATION: 719, LAST WRITE DURATION: 292, R/W DURATION RATIO: 2.46233
READ DURATION: 32, LAST WRITE DURATION: 140, R/W DURATION RATIO: 0.228571
READ DURATION: 55, LAST WRITE DURATION: 83, R/W DURATION RATIO: 0.662651
READ DURATION: 45, LAST WRITE DURATION: 93, R/W DURATION RATIO: 0.483871
READ DURATION: 443, LAST WRITE DURATION: 311, R/W DURATION RATIO: 1.42444
READ DURATION: 482, LAST WRITE DURATION: 268, R/W DURATION RATIO: 1.79851
READ DURATION: 495, LAST WRITE DURATION: 251, R/W DURATION RATIO: 1.97211
READ DURATION: 520, LAST WRITE DURATION: 271, R/W DURATION RATIO: 1.91882
READ DURATION: 584, LAST WRITE DURATION: 236, R/W DURATION RATIO: 2.47458
READ DURATION: 1291, LAST WRITE DURATION: 249, R/W DURATION RATIO: 5.18474
READ DURATION: 384, LAST WRITE DURATION: 241, R/W DURATION RATIO: 1.59336
READ DURATION: 309, LAST WRITE DURATION: 94, R/W DURATION RATIO: 3.28723
READ DURATION: 482, LAST WRITE DURATION: 1532, R/W DURATION RATIO: 0.314621
WAITED CYCLES: 28
READ DURATION: 462, LAST WRITE DURATION: 262, R/W DURATION RATIO: 1.76336
READ DURATION: 604, LAST WRITE DURATION: 255, R/W DURATION RATIO: 2.36863
READ DURATION: 583, LAST WRITE DURATION: 280, R/W DURATION RATIO: 2.08214
READ DURATION: 581, LAST WRITE DURATION: 260, R/W DURATION RATIO: 2.23462
READ DURATION: 583, LAST WRITE DURATION: 230, R/W DURATION RATIO: 2.53478
READ DURATION: 710, LAST WRITE DURATION: 276, R/W DURATION RATIO: 2.57246
READ DURATION: 824, LAST WRITE DURATION: 272, R/W DURATION RATIO: 3.02941
READ DURATION: 122, LAST WRITE DURATION: 74, R/W DURATION RATIO: 1.64865
READ DURATION: 98, LAST WRITE DURATION: 74, R/W DURATION RATIO: 1.32432
READ DURATION: 68, LAST WRITE DURATION: 228, R/W DURATION RATIO: 0.298246
WAITED CYCLES: 7
READ DURATION: 20, LAST WRITE DURATION: 132, R/W DURATION RATIO: 0.151515
READ DURATION: 477, LAST WRITE DURATION: 330, R/W DURATION RATIO: 1.44545
READ DURATION: 2019, LAST WRITE DURATION: 256, R/W DURATION RATIO: 7.88672
READ DURATION: 553, LAST WRITE DURATION: 250, R/W DURATION RATIO: 2.212
READ DURATION: 419, LAST WRITE DURATION: 359, R/W DURATION RATIO: 1.16713
READ DURATION: 433, LAST WRITE DURATION: 268, R/W DURATION RATIO: 1.61567
READ DURATION: 530, LAST WRITE DURATION: 265, R/W DURATION RATIO: 2
READ DURATION: 488, LAST WRITE DURATION: 291, R/W DURATION RATIO: 1.67698
READ DURATION: 472, LAST WRITE DURATION: 366, R/W DURATION RATIO: 1.28962
READ DURATION: 467, LAST WRITE DURATION: 254, R/W DURATION RATIO: 1.83858
READ DURATION: 640, LAST WRITE DURATION: 238, R/W DURATION RATIO: 2.68908
READ DURATION: 624, LAST WRITE DURATION: 322, R/W DURATION RATIO: 1.93789
READ DURATION: 583, LAST WRITE DURATION: 337, R/W DURATION RATIO: 1.72997
READ DURATION: 679, LAST WRITE DURATION: 259, R/W DURATION RATIO: 2.62162
READ DURATION: 426, LAST WRITE DURATION: 66, R/W DURATION RATIO: 6.45455
READ DURATION: 56, LAST WRITE DURATION: 108, R/W DURATION RATIO: 0.518519
READ DURATION: 523, LAST WRITE DURATION: 270, R/W DURATION RATIO: 1.93704
READ DURATION: 508, LAST WRITE DURATION: 248, R/W DURATION RATIO: 2.04839
READ DURATION: 410, LAST WRITE DURATION: 236, R/W DURATION RATIO: 1.73729
READ DURATION: 377, LAST WRITE DURATION: 302, R/W DURATION RATIO: 1.24834
READ DURATION: 522, LAST WRITE DURATION: 233, R/W DURATION RATIO: 2.24034
READ DURATION: 538, LAST WRITE DURATION: 271, R/W DURATION RATIO: 1.98524
READ DURATION: 366, LAST WRITE DURATION: 392, R/W DURATION RATIO: 0.933673
READ DURATION: 421, LAST WRITE DURATION: 281, R/W DURATION RATIO: 1.49822
READ DURATION: 390, LAST WRITE DURATION: 276, R/W DURATION RATIO: 1.41304
READ DURATION: 662, LAST WRITE DURATION: 246, R/W DURATION RATIO: 2.69106
READ DURATION: 516, LAST WRITE DURATION: 212, R/W DURATION RATIO: 2.43396
READ DURATION: 827, LAST WRITE DURATION: 315, R/W DURATION RATIO: 2.6254
READ DURATION: 532, LAST WRITE DURATION: 257, R/W DURATION RATIO: 2.07004
READ DURATION: 1938, LAST WRITE DURATION: 277, R/W DURATION RATIO: 6.99639
READ DURATION: 475, LAST WRITE DURATION: 258, R/W DURATION RATIO: 1.84109
READ DURATION: 400, LAST WRITE DURATION: 220, R/W DURATION RATIO: 1.81818
READ DURATION: 643, LAST WRITE DURATION: 286, R/W DURATION RATIO: 2.24825
READ DURATION: 766, LAST WRITE DURATION: 537, R/W DURATION RATIO: 1.42644
READ DURATION: 564, LAST WRITE DURATION: 130, R/W DURATION RATIO: 4.33846
READ DURATION: 266, LAST WRITE DURATION: 321, R/W DURATION RATIO: 0.82866
READ DURATION: 518, LAST WRITE DURATION: 315, R/W DURATION RATIO: 1.64444
READ DURATION: 594, LAST WRITE DURATION: 202, R/W DURATION RATIO: 2.94059
READ DURATION: 841, LAST WRITE DURATION: 291, R/W DURATION RATIO: 2.89003
READ DURATION: 49, LAST WRITE DURATION: 56, R/W DURATION RATIO: 0.875
READ DURATION: 50, LAST WRITE DURATION: 134, R/W DURATION RATIO: 0.373134
READ DURATION: 72, LAST WRITE DURATION: 114, R/W DURATION RATIO: 0.631579
READ DURATION: 49, LAST WRITE DURATION: 118, R/W DURATION RATIO: 0.415254
READ DURATION: 590, LAST WRITE DURATION: 288, R/W DURATION RATIO: 2.04861
READ DURATION: 522, LAST WRITE DURATION: 250, R/W DURATION RATIO: 2.088
READ DURATION: 370, LAST WRITE DURATION: 274, R/W DURATION RATIO: 1.35036
READ DURATION: 623, LAST WRITE DURATION: 208, R/W DURATION RATIO: 2.99519
READ DURATION: 445, LAST WRITE DURATION: 300, R/W DURATION RATIO: 1.48333
READ DURATION: 398, LAST WRITE DURATION: 292, R/W DURATION RATIO: 1.36301
READ DURATION: 558, LAST WRITE DURATION: 256, R/W DURATION RATIO: 2.17969
READ DURATION: 398, LAST WRITE DURATION: 344, R/W DURATION RATIO: 1.15698
READ DURATION: 361, LAST WRITE DURATION: 268, R/W DURATION RATIO: 1.34701
READ DURATION: 468, LAST WRITE DURATION: 253, R/W DURATION RATIO: 1.8498
READ DURATION: 563, LAST WRITE DURATION: 266, R/W DURATION RATIO: 2.11654
READ DURATION: 391, LAST WRITE DURATION: 268, R/W DURATION RATIO: 1.45896
READ DURATION: 430, LAST WRITE DURATION: 254, R/W DURATION RATIO: 1.69291
READ DURATION: 325, LAST WRITE DURATION: 300, R/W DURATION RATIO: 1.08333
READ DURATION: 377, LAST WRITE DURATION: 271, R/W DURATION RATIO: 1.39114
READ DURATION: 496, LAST WRITE DURATION: 1705, R/W DURATION RATIO: 0.354286
READ DURATION: 391, LAST WRITE DURATION: 445, R/W DURATION RATIO: 0.878652
READ DURATION: 445, LAST WRITE DURATION: 254, R/W DURATION RATIO: 1.75197
READ DURATION: 389, LAST WRITE DURATION: 285, R/W DURATION RATIO: 1.36491
READ DURATION: 515, LAST WRITE DURATION: 252, R/W DURATION RATIO: 2.04365
READ DURATION: 441, LAST WRITE DURATION: 283, R/W DURATION RATIO: 1.5583
READ DURATION: 672, LAST WRITE DURATION: 260, R/W DURATION RATIO: 2.58462
READ DURATION: 464, LAST WRITE DURATION: 239, R/W DURATION RATIO: 1.94142
READ DURATION: 594, LAST WRITE DURATION: 276, R/W DURATION RATIO: 2.15217
READ DURATION: 594, LAST WRITE DURATION: 228, R/W DURATION RATIO: 2.60526
READ DURATION: 598, LAST WRITE DURATION: 292, R/W DURATION RATIO: 2.04795
READ DURATION: 375, LAST WRITE DURATION: 330, R/W DURATION RATIO: 1.13636
READ DURATION: 605, LAST WRITE DURATION: 353, R/W DURATION RATIO: 1.71388
READ DURATION: 1910, LAST WRITE DURATION: 282, R/W DURATION RATIO: 6.77305
READ DURATION: 534, LAST WRITE DURATION: 290, R/W DURATION RATIO: 1.84138
READ DURATION: 655, LAST WRITE DURATION: 252, R/W DURATION RATIO: 2.59921
READ DURATION: 498, LAST WRITE DURATION: 264, R/W DURATION RATIO: 1.88636
READ DURATION: 503, LAST WRITE DURATION: 276, R/W DURATION RATIO: 1.82246
READ DURATION: 548, LAST WRITE DURATION: 250, R/W DURATION RATIO: 2.192
READ DURATION: 536, LAST WRITE DURATION: 286, R/W DURATION RATIO: 1.87413
READ DURATION: 436, LAST WRITE DURATION: 266, R/W DURATION RATIO: 1.6391
READ DURATION: 527, LAST WRITE DURATION: 254, R/W DURATION RATIO: 2.0748
READ DURATION: 360, LAST WRITE DURATION: 230, R/W DURATION RATIO: 1.56522
READ DURATION: 665, LAST WRITE DURATION: 271, R/W DURATION RATIO: 2.45387
READ DURATION: 1139, LAST WRITE DURATION: 255, R/W DURATION RATIO: 4.46667
READ DURATION: 561, LAST WRITE DURATION: 365, R/W DURATION RATIO: 1.53699
READ DURATION: 1892, LAST WRITE DURATION: 300, R/W DURATION RATIO: 6.30667
READ DURATION: 463, LAST WRITE DURATION: 271, R/W DURATION RATIO: 1.70849
READ DURATION: 501, LAST WRITE DURATION: 284, R/W DURATION RATIO: 1.76408
READ DURATION: 586, LAST WRITE DURATION: 232, R/W DURATION RATIO: 2.52586
READ DURATION: 411, LAST WRITE DURATION: 372, R/W DURATION RATIO: 1.10484
READ DURATION: 632, LAST WRITE DURATION: 292, R/W DURATION RATIO: 2.16438
READ DURATION: 550, LAST WRITE DURATION: 255, R/W DURATION RATIO: 2.15686
READ DURATION: 584, LAST WRITE DURATION: 240, R/W DURATION RATIO: 2.43333
READ DURATION: 475, LAST WRITE DURATION: 276, R/W DURATION RATIO: 1.72101
READ DURATION: 506, LAST WRITE DURATION: 216, R/W DURATION RATIO: 2.34259
READ DURATION: 551, LAST WRITE DURATION: 262, R/W DURATION RATIO: 2.10305
READ DURATION: 578, LAST WRITE DURATION: 209, R/W DURATION RATIO: 2.76555
READ DURATION: 1011, LAST WRITE DURATION: 252, R/W DURATION RATIO: 4.0119
