[Ramulator::ReadWriteTrace] [info] Loading trace file /home/fann/projects/cache_simulator/sampled_trace/505_sampled.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 1000000 instructions.
READ DURATION: 67, LAST WRITE DURATION: 317, R/W DURATION RATIO: 0.211356
READ DURATION: 12181, LAST WRITE DURATION: 185, R/W DURATION RATIO: 65.8432
READ DURATION: 1, LAST WRITE DURATION: 188, R/W DURATION RATIO: 0.00531915
WAITED CYCLES: 111
READ DURATION: 24204, LAST WRITE DURATION: 965, R/W DURATION RATIO: 27.0134
READ DURATION: 336, LAST WRITE DURATION: 256, R/W DURATION RATIO: 1.3125
READ DURATION: 302, LAST WRITE DURATION: 228, R/W DURATION RATIO: 1.32456
READ DURATION: 368, LAST WRITE DURATION: 220, R/W DURATION RATIO: 1.67273
READ DURATION: 440, LAST WRITE DURATION: 276, R/W DURATION RATIO: 1.5942
READ DURATION: 328, LAST WRITE DURATION: 233, R/W DURATION RATIO: 1.40773
READ DURATION: 289, LAST WRITE DURATION: 227, R/W DURATION RATIO: 1.27313
READ DURATION: 338, LAST WRITE DURATION: 252, R/W DURATION RATIO: 1.34127
READ DURATION: 7708, LAST WRITE DURATION: 236, R/W DURATION RATIO: 32.661
READ DURATION: 40196, LAST WRITE DURATION: 199, R/W DURATION RATIO: 201.99
READ DURATION: 292, LAST WRITE DURATION: 224, R/W DURATION RATIO: 1.30357
READ DURATION: 276, LAST WRITE DURATION: 265, R/W DURATION RATIO: 1.04151
READ DURATION: 241, LAST WRITE DURATION: 274, R/W DURATION RATIO: 0.879562
READ DURATION: 218, LAST WRITE DURATION: 301, R/W DURATION RATIO: 0.724252
READ DURATION: 221, LAST WRITE DURATION: 289, R/W DURATION RATIO: 0.764706
READ DURATION: 226, LAST WRITE DURATION: 290, R/W DURATION RATIO: 0.77931
READ DURATION: 277, LAST WRITE DURATION: 270, R/W DURATION RATIO: 1.02593
READ DURATION: 299, LAST WRITE DURATION: 280, R/W DURATION RATIO: 1.06786
READ DURATION: 359, LAST WRITE DURATION: 150, R/W DURATION RATIO: 2.39333
READ DURATION: 335, LAST WRITE DURATION: 114, R/W DURATION RATIO: 2.9386
READ DURATION: 373, LAST WRITE DURATION: 184, R/W DURATION RATIO: 2.02717
READ DURATION: 248, LAST WRITE DURATION: 210, R/W DURATION RATIO: 1.18095
READ DURATION: 1727, LAST WRITE DURATION: 254, R/W DURATION RATIO: 6.79921
READ DURATION: 356, LAST WRITE DURATION: 260, R/W DURATION RATIO: 1.36923
READ DURATION: 366, LAST WRITE DURATION: 180, R/W DURATION RATIO: 2.03333
READ DURATION: 331, LAST WRITE DURATION: 251, R/W DURATION RATIO: 1.31873
READ DURATION: 529, LAST WRITE DURATION: 197, R/W DURATION RATIO: 2.68528
READ DURATION: 520, LAST WRITE DURATION: 316, R/W DURATION RATIO: 1.64557
READ DURATION: 540, LAST WRITE DURATION: 236, R/W DURATION RATIO: 2.28814
READ DURATION: 600, LAST WRITE DURATION: 276, R/W DURATION RATIO: 2.17391
READ DURATION: 1338, LAST WRITE DURATION: 250, R/W DURATION RATIO: 5.352
READ DURATION: 2246, LAST WRITE DURATION: 316, R/W DURATION RATIO: 7.10759
READ DURATION: 1370, LAST WRITE DURATION: 244, R/W DURATION RATIO: 5.61475
READ DURATION: 393, LAST WRITE DURATION: 1749, R/W DURATION RATIO: 0.259921
WAITED CYCLES: 277
READ DURATION: 448, LAST WRITE DURATION: 366, R/W DURATION RATIO: 1.22404
READ DURATION: 329, LAST WRITE DURATION: 376, R/W DURATION RATIO: 0.875
READ DURATION: 390, LAST WRITE DURATION: 259, R/W DURATION RATIO: 1.50579
READ DURATION: 408, LAST WRITE DURATION: 276, R/W DURATION RATIO: 1.47826
READ DURATION: 334, LAST WRITE DURATION: 300, R/W DURATION RATIO: 1.11333
READ DURATION: 401, LAST WRITE DURATION: 514, R/W DURATION RATIO: 0.780156
READ DURATION: 480, LAST WRITE DURATION: 626, R/W DURATION RATIO: 0.766773
READ DURATION: 563, LAST WRITE DURATION: 338, R/W DURATION RATIO: 1.66568
READ DURATION: 424, LAST WRITE DURATION: 441, R/W DURATION RATIO: 0.961451
READ DURATION: 506, LAST WRITE DURATION: 260, R/W DURATION RATIO: 1.94615
READ DURATION: 432, LAST WRITE DURATION: 306, R/W DURATION RATIO: 1.41176
READ DURATION: 779, LAST WRITE DURATION: 228, R/W DURATION RATIO: 3.41667
READ DURATION: 2274, LAST WRITE DURATION: 318, R/W DURATION RATIO: 7.15094
READ DURATION: 1374, LAST WRITE DURATION: 292, R/W DURATION RATIO: 4.70548
READ DURATION: 1816, LAST WRITE DURATION: 274, R/W DURATION RATIO: 6.62774
READ DURATION: 1049, LAST WRITE DURATION: 218, R/W DURATION RATIO: 4.81193
READ DURATION: 530, LAST WRITE DURATION: 233, R/W DURATION RATIO: 2.27468
READ DURATION: 365, LAST WRITE DURATION: 228, R/W DURATION RATIO: 1.60088
READ DURATION: 10160, LAST WRITE DURATION: 239, R/W DURATION RATIO: 42.5105
READ DURATION: 369, LAST WRITE DURATION: 228, R/W DURATION RATIO: 1.61842
READ DURATION: 410, LAST WRITE DURATION: 284, R/W DURATION RATIO: 1.44366
READ DURATION: 578, LAST WRITE DURATION: 248, R/W DURATION RATIO: 2.33065
READ DURATION: 539, LAST WRITE DURATION: 246, R/W DURATION RATIO: 2.19106
READ DURATION: 444, LAST WRITE DURATION: 261, R/W DURATION RATIO: 1.70115
READ DURATION: 535, LAST WRITE DURATION: 228, R/W DURATION RATIO: 2.34649
READ DURATION: 746, LAST WRITE DURATION: 229, R/W DURATION RATIO: 3.25764
READ DURATION: 481, LAST WRITE DURATION: 218, R/W DURATION RATIO: 2.20642
READ DURATION: 505, LAST WRITE DURATION: 1708, R/W DURATION RATIO: 0.500992
READ DURATION: 411, LAST WRITE DURATION: 275, R/W DURATION RATIO: 1.49455
READ DURATION: 362, LAST WRITE DURATION: 247, R/W DURATION RATIO: 1.46559
READ DURATION: 449, LAST WRITE DURATION: 260, R/W DURATION RATIO: 1.72692
READ DURATION: 486, LAST WRITE DURATION: 255, R/W DURATION RATIO: 1.90588
READ DURATION: 506, LAST WRITE DURATION: 228, R/W DURATION RATIO: 2.2193
READ DURATION: 440, LAST WRITE DURATION: 228, R/W DURATION RATIO: 1.92982
READ DURATION: 470, LAST WRITE DURATION: 228, R/W DURATION RATIO: 2.0614
READ DURATION: 506, LAST WRITE DURATION: 218, R/W DURATION RATIO: 2.3211
READ DURATION: 450, LAST WRITE DURATION: 328, R/W DURATION RATIO: 1.37195
READ DURATION: 474, LAST WRITE DURATION: 250, R/W DURATION RATIO: 1.896
READ DURATION: 562, LAST WRITE DURATION: 284, R/W DURATION RATIO: 1.97887
READ DURATION: 1722, LAST WRITE DURATION: 218, R/W DURATION RATIO: 7.89908
READ DURATION: 1709, LAST WRITE DURATION: 228, R/W DURATION RATIO: 7.49561
READ DURATION: 361, LAST WRITE DURATION: 272, R/W DURATION RATIO: 1.32721
READ DURATION: 416, LAST WRITE DURATION: 393, R/W DURATION RATIO: 1.05852
READ DURATION: 363, LAST WRITE DURATION: 287, R/W DURATION RATIO: 1.26481
READ DURATION: 431, LAST WRITE DURATION: 268, R/W DURATION RATIO: 1.60821
READ DURATION: 394, LAST WRITE DURATION: 310, R/W DURATION RATIO: 1.27097
READ DURATION: 340, LAST WRITE DURATION: 282, R/W DURATION RATIO: 1.20567
READ DURATION: 296, LAST WRITE DURATION: 313, R/W DURATION RATIO: 0.945687
READ DURATION: 391, LAST WRITE DURATION: 242, R/W DURATION RATIO: 1.6157
READ DURATION: 393, LAST WRITE DURATION: 244, R/W DURATION RATIO: 1.61066
READ DURATION: 377, LAST WRITE DURATION: 239, R/W DURATION RATIO: 1.57741
READ DURATION: 390, LAST WRITE DURATION: 245, R/W DURATION RATIO: 1.59184
READ DURATION: 331, LAST WRITE DURATION: 232, R/W DURATION RATIO: 1.42672
READ DURATION: 366, LAST WRITE DURATION: 267, R/W DURATION RATIO: 1.37079
READ DURATION: 416, LAST WRITE DURATION: 220, R/W DURATION RATIO: 1.89091
READ DURATION: 433, LAST WRITE DURATION: 256, R/W DURATION RATIO: 1.69141
READ DURATION: 356, LAST WRITE DURATION: 218, R/W DURATION RATIO: 1.63303
READ DURATION: 291, LAST WRITE DURATION: 232, R/W DURATION RATIO: 1.25431
READ DURATION: 432, LAST WRITE DURATION: 1699, R/W DURATION RATIO: 0.335404
READ DURATION: 426, LAST WRITE DURATION: 228, R/W DURATION RATIO: 1.86842
READ DURATION: 408, LAST WRITE DURATION: 276, R/W DURATION RATIO: 1.47826
READ DURATION: 385, LAST WRITE DURATION: 724, R/W DURATION RATIO: 0.531768
WAITED CYCLES: 49
READ DURATION: 426, LAST WRITE DURATION: 321, R/W DURATION RATIO: 1.3271
READ DURATION: 350, LAST WRITE DURATION: 292, R/W DURATION RATIO: 1.19863
READ DURATION: 410, LAST WRITE DURATION: 221, R/W DURATION RATIO: 1.8552
READ DURATION: 366, LAST WRITE DURATION: 277, R/W DURATION RATIO: 1.3213
READ DURATION: 390, LAST WRITE DURATION: 286, R/W DURATION RATIO: 1.36364
READ DURATION: 522, LAST WRITE DURATION: 276, R/W DURATION RATIO: 1.8913
READ DURATION: 1081, LAST WRITE DURATION: 252, R/W DURATION RATIO: 4.28968
READ DURATION: 1032, LAST WRITE DURATION: 260, R/W DURATION RATIO: 3.96923
READ DURATION: 606, LAST WRITE DURATION: 232, R/W DURATION RATIO: 2.61207
READ DURATION: 2448, LAST WRITE DURATION: 257, R/W DURATION RATIO: 9.52529
READ DURATION: 773, LAST WRITE DURATION: 230, R/W DURATION RATIO: 3.36087
READ DURATION: 868, LAST WRITE DURATION: 308, R/W DURATION RATIO: 2.81818
READ DURATION: 888, LAST WRITE DURATION: 361, R/W DURATION RATIO: 2.45983
READ DURATION: 1230, LAST WRITE DURATION: 274, R/W DURATION RATIO: 4.48905
READ DURATION: 1442, LAST WRITE DURATION: 250, R/W DURATION RATIO: 5.768
READ DURATION: 1706, LAST WRITE DURATION: 228, R/W DURATION RATIO: 7.48246
READ DURATION: 1264, LAST WRITE DURATION: 228, R/W DURATION RATIO: 5.54386
READ DURATION: 700, LAST WRITE DURATION: 1699, R/W DURATION RATIO: 0.543478
READ DURATION: 456, LAST WRITE DURATION: 236, R/W DURATION RATIO: 1.9322
READ DURATION: 8190, LAST WRITE DURATION: 266, R/W DURATION RATIO: 30.7895
READ DURATION: 9279, LAST WRITE DURATION: 246, R/W DURATION RATIO: 37.7195
READ DURATION: 1223, LAST WRITE DURATION: 264, R/W DURATION RATIO: 4.63258
READ DURATION: 540, LAST WRITE DURATION: 236, R/W DURATION RATIO: 2.28814
READ DURATION: 784, LAST WRITE DURATION: 324, R/W DURATION RATIO: 2.41975
READ DURATION: 2205, LAST WRITE DURATION: 348, R/W DURATION RATIO: 6.33621
READ DURATION: 888, LAST WRITE DURATION: 276, R/W DURATION RATIO: 3.21739
READ DURATION: 1842, LAST WRITE DURATION: 228, R/W DURATION RATIO: 8.07895
READ DURATION: 1075, LAST WRITE DURATION: 228, R/W DURATION RATIO: 4.71491
READ DURATION: 5218, LAST WRITE DURATION: 252, R/W DURATION RATIO: 20.7063
READ DURATION: 4034, LAST WRITE DURATION: 218, R/W DURATION RATIO: 18.5046
READ DURATION: 2030, LAST WRITE DURATION: 228, R/W DURATION RATIO: 8.90351
READ DURATION: 554, LAST WRITE DURATION: 228, R/W DURATION RATIO: 2.42982
READ DURATION: 824, LAST WRITE DURATION: 390, R/W DURATION RATIO: 2.11282
READ DURATION: 1038, LAST WRITE DURATION: 218, R/W DURATION RATIO: 4.76147
READ DURATION: 1098, LAST WRITE DURATION: 274, R/W DURATION RATIO: 4.0073
READ DURATION: 868, LAST WRITE DURATION: 228, R/W DURATION RATIO: 3.80702
READ DURATION: 2387, LAST WRITE DURATION: 238, R/W DURATION RATIO: 10.0294
READ DURATION: 470, LAST WRITE DURATION: 218, R/W DURATION RATIO: 2.15596
READ DURATION: 442, LAST WRITE DURATION: 236, R/W DURATION RATIO: 1.87288
READ DURATION: 424, LAST WRITE DURATION: 244, R/W DURATION RATIO: 1.7377
READ DURATION: 400, LAST WRITE DURATION: 218, R/W DURATION RATIO: 1.83486
READ DURATION: 462, LAST WRITE DURATION: 218, R/W DURATION RATIO: 2.11927
READ DURATION: 426, LAST WRITE DURATION: 236, R/W DURATION RATIO: 1.80508
READ DURATION: 438, LAST WRITE DURATION: 218, R/W DURATION RATIO: 2.00917
READ DURATION: 402, LAST WRITE DURATION: 218, R/W DURATION RATIO: 1.84404
READ DURATION: 442, LAST WRITE DURATION: 226, R/W DURATION RATIO: 1.95575
READ DURATION: 416, LAST WRITE DURATION: 282, R/W DURATION RATIO: 1.47518
READ DURATION: 2178, LAST WRITE DURATION: 276, R/W DURATION RATIO: 7.8913
READ DURATION: 346, LAST WRITE DURATION: 252, R/W DURATION RATIO: 1.37302
READ DURATION: 401, LAST WRITE DURATION: 228, R/W DURATION RATIO: 1.75877
READ DURATION: 1874, LAST WRITE DURATION: 253, R/W DURATION RATIO: 7.40711
READ DURATION: 440, LAST WRITE DURATION: 231, R/W DURATION RATIO: 1.90476
READ DURATION: 441, LAST WRITE DURATION: 218, R/W DURATION RATIO: 2.02294
READ DURATION: 388, LAST WRITE DURATION: 211, R/W DURATION RATIO: 1.83886
READ DURATION: 377, LAST WRITE DURATION: 218, R/W DURATION RATIO: 1.72936
READ DURATION: 433, LAST WRITE DURATION: 236, R/W DURATION RATIO: 1.83475
READ DURATION: 479, LAST WRITE DURATION: 270, R/W DURATION RATIO: 1.77407
READ DURATION: 392, LAST WRITE DURATION: 265, R/W DURATION RATIO: 1.47925
READ DURATION: 627, LAST WRITE DURATION: 244, R/W DURATION RATIO: 2.56967
READ DURATION: 682, LAST WRITE DURATION: 220, R/W DURATION RATIO: 3.1
READ DURATION: 6333, LAST WRITE DURATION: 220, R/W DURATION RATIO: 28.7864
READ DURATION: 1748, LAST WRITE DURATION: 248, R/W DURATION RATIO: 7.04839
READ DURATION: 776, LAST WRITE DURATION: 264, R/W DURATION RATIO: 2.93939
READ DURATION: 1022, LAST WRITE DURATION: 310, R/W DURATION RATIO: 3.29677
READ DURATION: 5335, LAST WRITE DURATION: 258, R/W DURATION RATIO: 20.6783
READ DURATION: 3622, LAST WRITE DURATION: 1785, R/W DURATION RATIO: 2.48764
READ DURATION: 3698, LAST WRITE DURATION: 294, R/W DURATION RATIO: 12.5782
READ DURATION: 235, LAST WRITE DURATION: 221, R/W DURATION RATIO: 1.06335
READ DURATION: 279, LAST WRITE DURATION: 264, R/W DURATION RATIO: 1.05682
READ DURATION: 273, LAST WRITE DURATION: 254, R/W DURATION RATIO: 1.0748
READ DURATION: 291, LAST WRITE DURATION: 236, R/W DURATION RATIO: 1.23305
READ DURATION: 221, LAST WRITE DURATION: 226, R/W DURATION RATIO: 0.977876
READ DURATION: 233, LAST WRITE DURATION: 273, R/W DURATION RATIO: 0.85348
READ DURATION: 1712, LAST WRITE DURATION: 236, R/W DURATION RATIO: 7.25424
READ DURATION: 206, LAST WRITE DURATION: 246, R/W DURATION RATIO: 0.837398
READ DURATION: 213, LAST WRITE DURATION: 302, R/W DURATION RATIO: 0.705298
READ DURATION: 220, LAST WRITE DURATION: 266, R/W DURATION RATIO: 0.827068
READ DURATION: 275, LAST WRITE DURATION: 232, R/W DURATION RATIO: 1.18534
READ DURATION: 295, LAST WRITE DURATION: 264, R/W DURATION RATIO: 1.11742
READ DURATION: 208, LAST WRITE DURATION: 252, R/W DURATION RATIO: 0.825397
READ DURATION: 238, LAST WRITE DURATION: 282, R/W DURATION RATIO: 0.843972
READ DURATION: 251, LAST WRITE DURATION: 322, R/W DURATION RATIO: 0.779503
READ DURATION: 300, LAST WRITE DURATION: 256, R/W DURATION RATIO: 1.17188
READ DURATION: 281, LAST WRITE DURATION: 256, R/W DURATION RATIO: 1.09766
READ DURATION: 7184, LAST WRITE DURATION: 170, R/W DURATION RATIO: 42.2588
READ DURATION: 794, LAST WRITE DURATION: 4073, R/W DURATION RATIO: 0.257792
WAITED CYCLES: 61
READ DURATION: 18737, LAST WRITE DURATION: 242, R/W DURATION RATIO: 77.4256
READ DURATION: 932, LAST WRITE DURATION: 1854, R/W DURATION RATIO: 0.502697
WAITED CYCLES: 180
READ DURATION: 15722, LAST WRITE DURATION: 230, R/W DURATION RATIO: 68.3565
READ DURATION: 22281, LAST WRITE DURATION: 243, R/W DURATION RATIO: 91.6914
READ DURATION: 8770, LAST WRITE DURATION: 229, R/W DURATION RATIO: 38.2969
READ DURATION: 23477, LAST WRITE DURATION: 138, R/W DURATION RATIO: 170.123
READ DURATION: 302, LAST WRITE DURATION: 182, R/W DURATION RATIO: 1.65934
READ DURATION: 270, LAST WRITE DURATION: 378, R/W DURATION RATIO: 0.714286
READ DURATION: 276, LAST WRITE DURATION: 848, R/W DURATION RATIO: 0.325472
WAITED CYCLES: 232
READ DURATION: 276, LAST WRITE DURATION: 848, R/W DURATION RATIO: 0.325472
WAITED CYCLES: 232
READ DURATION: 264, LAST WRITE DURATION: 432, R/W DURATION RATIO: 0.611111
READ DURATION: 258, LAST WRITE DURATION: 440, R/W DURATION RATIO: 0.586364
WAITED CYCLES: 6
READ DURATION: 222, LAST WRITE DURATION: 590, R/W DURATION RATIO: 0.376271
WAITED CYCLES: 132
READ DURATION: 252, LAST WRITE DURATION: 426, R/W DURATION RATIO: 0.591549
WAITED CYCLES: 3
READ DURATION: 222, LAST WRITE DURATION: 498, R/W DURATION RATIO: 0.445783
WAITED CYCLES: 76
READ DURATION: 258, LAST WRITE DURATION: 2317, R/W DURATION RATIO: 0.170635
READ DURATION: 236, LAST WRITE DURATION: 842, R/W DURATION RATIO: 0.280285
WAITED CYCLES: 269
READ DURATION: 252, LAST WRITE DURATION: 436, R/W DURATION RATIO: 0.577982
WAITED CYCLES: 9
READ DURATION: 252, LAST WRITE DURATION: 426, R/W DURATION RATIO: 0.591549
WAITED CYCLES: 3
READ DURATION: 222, LAST WRITE DURATION: 562, R/W DURATION RATIO: 0.395018
WAITED CYCLES: 115
READ DURATION: 224, LAST WRITE DURATION: 842, R/W DURATION RATIO: 0.266033
WAITED CYCLES: 281
READ DURATION: 268, LAST WRITE DURATION: 848, R/W DURATION RATIO: 0.316038
WAITED CYCLES: 240
READ DURATION: 252, LAST WRITE DURATION: 436, R/W DURATION RATIO: 0.577982
WAITED CYCLES: 9
READ DURATION: 252, LAST WRITE DURATION: 426, R/W DURATION RATIO: 0.591549
WAITED CYCLES: 3
READ DURATION: 2448, LAST WRITE DURATION: 786, R/W DURATION RATIO: 3.1145
READ DURATION: 5781, LAST WRITE DURATION: 418, R/W DURATION RATIO: 13.8301
READ DURATION: 1232, LAST WRITE DURATION: 268, R/W DURATION RATIO: 4.59701
READ DURATION: 360, LAST WRITE DURATION: 220, R/W DURATION RATIO: 1.63636
READ DURATION: 502, LAST WRITE DURATION: 276, R/W DURATION RATIO: 1.81884
READ DURATION: 2317, LAST WRITE DURATION: 220, R/W DURATION RATIO: 10.5318
READ DURATION: 7013, LAST WRITE DURATION: 238, R/W DURATION RATIO: 29.4664
READ DURATION: 1114, LAST WRITE DURATION: 268, R/W DURATION RATIO: 4.15672
READ DURATION: 786, LAST WRITE DURATION: 246, R/W DURATION RATIO: 3.19512
READ DURATION: 612, LAST WRITE DURATION: 262, R/W DURATION RATIO: 2.33588
READ DURATION: 578, LAST WRITE DURATION: 364, R/W DURATION RATIO: 1.58791
READ DURATION: 600, LAST WRITE DURATION: 218, R/W DURATION RATIO: 2.75229
READ DURATION: 706, LAST WRITE DURATION: 228, R/W DURATION RATIO: 3.09649
READ DURATION: 4428, LAST WRITE DURATION: 218, R/W DURATION RATIO: 20.3119
READ DURATION: 436, LAST WRITE DURATION: 254, R/W DURATION RATIO: 1.71654
READ DURATION: 555, LAST WRITE DURATION: 268, R/W DURATION RATIO: 2.0709
READ DURATION: 464, LAST WRITE DURATION: 350, R/W DURATION RATIO: 1.32571
READ DURATION: 606, LAST WRITE DURATION: 234, R/W DURATION RATIO: 2.58974
READ DURATION: 490, LAST WRITE DURATION: 218, R/W DURATION RATIO: 2.24771
READ DURATION: 690, LAST WRITE DURATION: 218, R/W DURATION RATIO: 3.16514
READ DURATION: 435, LAST WRITE DURATION: 228, R/W DURATION RATIO: 1.90789
READ DURATION: 4481, LAST WRITE DURATION: 244, R/W DURATION RATIO: 18.3648
READ DURATION: 392, LAST WRITE DURATION: 270, R/W DURATION RATIO: 1.45185
READ DURATION: 354, LAST WRITE DURATION: 220, R/W DURATION RATIO: 1.60909
READ DURATION: 344, LAST WRITE DURATION: 218, R/W DURATION RATIO: 1.57798
READ DURATION: 432, LAST WRITE DURATION: 228, R/W DURATION RATIO: 1.89474
READ DURATION: 360, LAST WRITE DURATION: 306, R/W DURATION RATIO: 1.17647
READ DURATION: 472, LAST WRITE DURATION: 368, R/W DURATION RATIO: 1.28261
READ DURATION: 394, LAST WRITE DURATION: 260, R/W DURATION RATIO: 1.51538
READ DURATION: 420, LAST WRITE DURATION: 240, R/W DURATION RATIO: 1.75
READ DURATION: 418, LAST WRITE DURATION: 244, R/W DURATION RATIO: 1.71311
READ DURATION: 510, LAST WRITE DURATION: 218, R/W DURATION RATIO: 2.33945
READ DURATION: 331, LAST WRITE DURATION: 214, R/W DURATION RATIO: 1.54673
READ DURATION: 394, LAST WRITE DURATION: 294, R/W DURATION RATIO: 1.34014
READ DURATION: 378, LAST WRITE DURATION: 218, R/W DURATION RATIO: 1.73394
READ DURATION: 395, LAST WRITE DURATION: 228, R/W DURATION RATIO: 1.73246
READ DURATION: 378, LAST WRITE DURATION: 226, R/W DURATION RATIO: 1.67257
READ DURATION: 428, LAST WRITE DURATION: 271, R/W DURATION RATIO: 1.57934
READ DURATION: 1763, LAST WRITE DURATION: 228, R/W DURATION RATIO: 7.73246
READ DURATION: 404, LAST WRITE DURATION: 252, R/W DURATION RATIO: 1.60317
READ DURATION: 398, LAST WRITE DURATION: 228, R/W DURATION RATIO: 1.74561
READ DURATION: 384, LAST WRITE DURATION: 228, R/W DURATION RATIO: 1.68421
READ DURATION: 410, LAST WRITE DURATION: 228, R/W DURATION RATIO: 1.79825
READ DURATION: 398, LAST WRITE DURATION: 236, R/W DURATION RATIO: 1.68644
READ DURATION: 306, LAST WRITE DURATION: 258, R/W DURATION RATIO: 1.18605
READ DURATION: 453, LAST WRITE DURATION: 255, R/W DURATION RATIO: 1.77647
READ DURATION: 528, LAST WRITE DURATION: 243, R/W DURATION RATIO: 2.17284
READ DURATION: 403, LAST WRITE DURATION: 236, R/W DURATION RATIO: 1.70763
READ DURATION: 482, LAST WRITE DURATION: 262, R/W DURATION RATIO: 1.83969
READ DURATION: 1707, LAST WRITE DURATION: 236, R/W DURATION RATIO: 7.23305
READ DURATION: 12656, LAST WRITE DURATION: 230, R/W DURATION RATIO: 55.0261
READ DURATION: 3145, LAST WRITE DURATION: 237, R/W DURATION RATIO: 13.27
READ DURATION: 2053, LAST WRITE DURATION: 274, R/W DURATION RATIO: 7.4927
READ DURATION: 1295, LAST WRITE DURATION: 256, R/W DURATION RATIO: 5.05859
READ DURATION: 1364, LAST WRITE DURATION: 234, R/W DURATION RATIO: 5.82906
READ DURATION: 5080, LAST WRITE DURATION: 220, R/W DURATION RATIO: 23.0909
READ DURATION: 1768, LAST WRITE DURATION: 1705, R/W DURATION RATIO: 1.37267
READ DURATION: 3635, LAST WRITE DURATION: 236, R/W DURATION RATIO: 15.4025
READ DURATION: 2437, LAST WRITE DURATION: 274, R/W DURATION RATIO: 8.89416
READ DURATION: 412, LAST WRITE DURATION: 229, R/W DURATION RATIO: 1.79913
READ DURATION: 412, LAST WRITE DURATION: 276, R/W DURATION RATIO: 1.49275
READ DURATION: 433, LAST WRITE DURATION: 410, R/W DURATION RATIO: 1.0561
READ DURATION: 422, LAST WRITE DURATION: 1917, R/W DURATION RATIO: 0.301429
READ DURATION: 361, LAST WRITE DURATION: 349, R/W DURATION RATIO: 1.03438
READ DURATION: 4653, LAST WRITE DURATION: 302, R/W DURATION RATIO: 15.4073
READ DURATION: 3208, LAST WRITE DURATION: 222, R/W DURATION RATIO: 14.4505
READ DURATION: 1188, LAST WRITE DURATION: 260, R/W DURATION RATIO: 4.56923
READ DURATION: 846, LAST WRITE DURATION: 1791, R/W DURATION RATIO: 0.539541
READ DURATION: 1434, LAST WRITE DURATION: 220, R/W DURATION RATIO: 6.51818
READ DURATION: 1626, LAST WRITE DURATION: 218, R/W DURATION RATIO: 7.45872
READ DURATION: 12629, LAST WRITE DURATION: 236, R/W DURATION RATIO: 53.5127
READ DURATION: 7278, LAST WRITE DURATION: 250, R/W DURATION RATIO: 29.112
READ DURATION: 19890, LAST WRITE DURATION: 244, R/W DURATION RATIO: 81.5164
READ DURATION: 1844, LAST WRITE DURATION: 259, R/W DURATION RATIO: 7.11969
READ DURATION: 3558, LAST WRITE DURATION: 326, R/W DURATION RATIO: 10.9141
READ DURATION: 3626, LAST WRITE DURATION: 226, R/W DURATION RATIO: 16.0442
READ DURATION: 4038, LAST WRITE DURATION: 199, R/W DURATION RATIO: 20.2915
READ DURATION: 3485, LAST WRITE DURATION: 283, R/W DURATION RATIO: 12.3145
READ DURATION: 218, LAST WRITE DURATION: 261, R/W DURATION RATIO: 0.835249
READ DURATION: 241, LAST WRITE DURATION: 298, R/W DURATION RATIO: 0.808725
READ DURATION: 218, LAST WRITE DURATION: 299, R/W DURATION RATIO: 0.729097
READ DURATION: 217, LAST WRITE DURATION: 252, R/W DURATION RATIO: 0.861111
READ DURATION: 209, LAST WRITE DURATION: 333, R/W DURATION RATIO: 0.627628
READ DURATION: 240, LAST WRITE DURATION: 228, R/W DURATION RATIO: 1.05263
READ DURATION: 231, LAST WRITE DURATION: 262, R/W DURATION RATIO: 0.881679
READ DURATION: 197, LAST WRITE DURATION: 301, R/W DURATION RATIO: 0.654485
READ DURATION: 197, LAST WRITE DURATION: 364, R/W DURATION RATIO: 0.541209
WAITED CYCLES: 21
READ DURATION: 200, LAST WRITE DURATION: 327, R/W DURATION RATIO: 0.611621
READ DURATION: 199, LAST WRITE DURATION: 399, R/W DURATION RATIO: 0.498747
WAITED CYCLES: 40
READ DURATION: 206, LAST WRITE DURATION: 352, R/W DURATION RATIO: 0.585227
WAITED CYCLES: 5
READ DURATION: 256, LAST WRITE DURATION: 309, R/W DURATION RATIO: 0.828479
READ DURATION: 232, LAST WRITE DURATION: 334, R/W DURATION RATIO: 0.694611
READ DURATION: 197, LAST WRITE DURATION: 364, R/W DURATION RATIO: 0.541209
WAITED CYCLES: 21
READ DURATION: 241, LAST WRITE DURATION: 283, R/W DURATION RATIO: 0.85159
READ DURATION: 229, LAST WRITE DURATION: 250, R/W DURATION RATIO: 0.916
READ DURATION: 7337, LAST WRITE DURATION: 265, R/W DURATION RATIO: 27.6868
READ DURATION: 20429, LAST WRITE DURATION: 874, R/W DURATION RATIO: 23.3741
READ DURATION: 53449, LAST WRITE DURATION: 3376, R/W DURATION RATIO: 73.419
READ DURATION: 450, LAST WRITE DURATION: 264, R/W DURATION RATIO: 1.70455
READ DURATION: 444, LAST WRITE DURATION: 276, R/W DURATION RATIO: 1.6087
READ DURATION: 439, LAST WRITE DURATION: 328, R/W DURATION RATIO: 1.33841
READ DURATION: 1829, LAST WRITE DURATION: 436, R/W DURATION RATIO: 4.19495
READ DURATION: 506, LAST WRITE DURATION: 444, R/W DURATION RATIO: 1.13964
READ DURATION: 434, LAST WRITE DURATION: 308, R/W DURATION RATIO: 1.40909
READ DURATION: 428, LAST WRITE DURATION: 303, R/W DURATION RATIO: 1.41254
