[Ramulator::ReadWriteTrace] [info] Loading trace file /home/fann/projects/cache_simulator/sampled_trace/526_sampled.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 1000000 instructions.
READ DURATION: 1232, LAST WRITE DURATION: 788, R/W DURATION RATIO: 1.56345
READ DURATION: 380, LAST WRITE DURATION: 318, R/W DURATION RATIO: 1.19497
READ DURATION: 333, LAST WRITE DURATION: 370, R/W DURATION RATIO: 0.9
READ DURATION: 328, LAST WRITE DURATION: 454, R/W DURATION RATIO: 0.722467
READ DURATION: 311, LAST WRITE DURATION: 542, R/W DURATION RATIO: 0.573801
READ DURATION: 418, LAST WRITE DURATION: 533, R/W DURATION RATIO: 0.78424
READ DURATION: 380, LAST WRITE DURATION: 466, R/W DURATION RATIO: 0.815451
READ DURATION: 410, LAST WRITE DURATION: 392, R/W DURATION RATIO: 1.04592
READ DURATION: 816, LAST WRITE DURATION: 436, R/W DURATION RATIO: 1.87156
READ DURATION: 762, LAST WRITE DURATION: 397, R/W DURATION RATIO: 1.9194
READ DURATION: 2145, LAST WRITE DURATION: 340, R/W DURATION RATIO: 6.30882
READ DURATION: 923, LAST WRITE DURATION: 346, R/W DURATION RATIO: 2.66763
READ DURATION: 1185, LAST WRITE DURATION: 340, R/W DURATION RATIO: 3.48529
READ DURATION: 848, LAST WRITE DURATION: 416, R/W DURATION RATIO: 2.03846
READ DURATION: 600, LAST WRITE DURATION: 884, R/W DURATION RATIO: 0.678733
READ DURATION: 1106, LAST WRITE DURATION: 330, R/W DURATION RATIO: 3.35152
READ DURATION: 204, LAST WRITE DURATION: 6131, R/W DURATION RATIO: 0.0332735
READ DURATION: 1723, LAST WRITE DURATION: 368, R/W DURATION RATIO: 4.68207
READ DURATION: 1067, LAST WRITE DURATION: 484, R/W DURATION RATIO: 2.20455
READ DURATION: 1017, LAST WRITE DURATION: 397, R/W DURATION RATIO: 2.56171
READ DURATION: 1055, LAST WRITE DURATION: 414, R/W DURATION RATIO: 2.54831
READ DURATION: 806, LAST WRITE DURATION: 325, R/W DURATION RATIO: 2.48
READ DURATION: 662, LAST WRITE DURATION: 454, R/W DURATION RATIO: 1.45815
READ DURATION: 916, LAST WRITE DURATION: 422, R/W DURATION RATIO: 2.17062
READ DURATION: 877, LAST WRITE DURATION: 2011, R/W DURATION RATIO: 0.436101
READ DURATION: 928, LAST WRITE DURATION: 592, R/W DURATION RATIO: 1.56757
READ DURATION: 639, LAST WRITE DURATION: 590, R/W DURATION RATIO: 1.08305
READ DURATION: 1470, LAST WRITE DURATION: 468, R/W DURATION RATIO: 3.14103
READ DURATION: 955, LAST WRITE DURATION: 364, R/W DURATION RATIO: 2.62363
READ DURATION: 690, LAST WRITE DURATION: 438, R/W DURATION RATIO: 1.57534
READ DURATION: 681, LAST WRITE DURATION: 467, R/W DURATION RATIO: 1.45824
READ DURATION: 554, LAST WRITE DURATION: 578, R/W DURATION RATIO: 0.958478
READ DURATION: 843, LAST WRITE DURATION: 2303, R/W DURATION RATIO: 0.366044
READ DURATION: 932, LAST WRITE DURATION: 676, R/W DURATION RATIO: 1.3787
READ DURATION: 4258, LAST WRITE DURATION: 465, R/W DURATION RATIO: 9.15699
READ DURATION: 2765, LAST WRITE DURATION: 376, R/W DURATION RATIO: 7.35372
READ DURATION: 999, LAST WRITE DURATION: 1948, R/W DURATION RATIO: 0.512834
READ DURATION: 618, LAST WRITE DURATION: 380, R/W DURATION RATIO: 1.62632
READ DURATION: 852, LAST WRITE DURATION: 400, R/W DURATION RATIO: 2.13
READ DURATION: 1158, LAST WRITE DURATION: 332, R/W DURATION RATIO: 3.48795
READ DURATION: 1110, LAST WRITE DURATION: 356, R/W DURATION RATIO: 3.11798
READ DURATION: 1323, LAST WRITE DURATION: 490, R/W DURATION RATIO: 2.7
READ DURATION: 1148, LAST WRITE DURATION: 332, R/W DURATION RATIO: 3.45783
READ DURATION: 9363, LAST WRITE DURATION: 524, R/W DURATION RATIO: 17.8683
READ DURATION: 654, LAST WRITE DURATION: 379, R/W DURATION RATIO: 1.72559
READ DURATION: 448, LAST WRITE DURATION: 552, R/W DURATION RATIO: 0.811594
READ DURATION: 454, LAST WRITE DURATION: 454, R/W DURATION RATIO: 1
READ DURATION: 432, LAST WRITE DURATION: 354, R/W DURATION RATIO: 1.22034
READ DURATION: 502, LAST WRITE DURATION: 1961, R/W DURATION RATIO: 0.255992
READ DURATION: 508, LAST WRITE DURATION: 340, R/W DURATION RATIO: 1.49412
READ DURATION: 514, LAST WRITE DURATION: 322, R/W DURATION RATIO: 1.59627
READ DURATION: 436, LAST WRITE DURATION: 340, R/W DURATION RATIO: 1.28235
READ DURATION: 494, LAST WRITE DURATION: 354, R/W DURATION RATIO: 1.39548
READ DURATION: 486, LAST WRITE DURATION: 330, R/W DURATION RATIO: 1.47273
READ DURATION: 482, LAST WRITE DURATION: 418, R/W DURATION RATIO: 1.15311
READ DURATION: 1008, LAST WRITE DURATION: 481, R/W DURATION RATIO: 2.09563
READ DURATION: 915, LAST WRITE DURATION: 482, R/W DURATION RATIO: 1.89834
READ DURATION: 987, LAST WRITE DURATION: 353, R/W DURATION RATIO: 2.79603
READ DURATION: 2376, LAST WRITE DURATION: 380, R/W DURATION RATIO: 6.25263
READ DURATION: 1229, LAST WRITE DURATION: 376, R/W DURATION RATIO: 3.26862
READ DURATION: 773, LAST WRITE DURATION: 387, R/W DURATION RATIO: 1.99742
READ DURATION: 811, LAST WRITE DURATION: 392, R/W DURATION RATIO: 2.06888
READ DURATION: 1069, LAST WRITE DURATION: 348, R/W DURATION RATIO: 3.07184
READ DURATION: 758, LAST WRITE DURATION: 372, R/W DURATION RATIO: 2.03763
READ DURATION: 827, LAST WRITE DURATION: 453, R/W DURATION RATIO: 1.82561
READ DURATION: 803, LAST WRITE DURATION: 416, R/W DURATION RATIO: 1.93029
READ DURATION: 3523, LAST WRITE DURATION: 420, R/W DURATION RATIO: 8.3881
READ DURATION: 406, LAST WRITE DURATION: 554, R/W DURATION RATIO: 0.732852
READ DURATION: 480, LAST WRITE DURATION: 364, R/W DURATION RATIO: 1.31868
READ DURATION: 488, LAST WRITE DURATION: 348, R/W DURATION RATIO: 1.4023
READ DURATION: 490, LAST WRITE DURATION: 332, R/W DURATION RATIO: 1.4759
READ DURATION: 521, LAST WRITE DURATION: 420, R/W DURATION RATIO: 1.24048
READ DURATION: 466, LAST WRITE DURATION: 566, R/W DURATION RATIO: 0.823322
READ DURATION: 502, LAST WRITE DURATION: 560, R/W DURATION RATIO: 0.896429
READ DURATION: 1106, LAST WRITE DURATION: 534, R/W DURATION RATIO: 2.07116
READ DURATION: 132, LAST WRITE DURATION: 497, R/W DURATION RATIO: 0.265594
READ DURATION: 369, LAST WRITE DURATION: 1034, R/W DURATION RATIO: 0.356867
READ DURATION: 328, LAST WRITE DURATION: 1042, R/W DURATION RATIO: 0.314779
READ DURATION: 372, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.294304
READ DURATION: 374, LAST WRITE DURATION: 636, R/W DURATION RATIO: 0.58805
READ DURATION: 380, LAST WRITE DURATION: 1170, R/W DURATION RATIO: 0.324786
READ DURATION: 372, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.294304
READ DURATION: 372, LAST WRITE DURATION: 636, R/W DURATION RATIO: 0.584906
READ DURATION: 340, LAST WRITE DURATION: 2381, R/W DURATION RATIO: 0.142797
READ DURATION: 444, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.351266
READ DURATION: 531, LAST WRITE DURATION: 428, R/W DURATION RATIO: 1.24065
READ DURATION: 517, LAST WRITE DURATION: 1615, R/W DURATION RATIO: 0.320124
READ DURATION: 520, LAST WRITE DURATION: 981, R/W DURATION RATIO: 0.530071
READ DURATION: 429, LAST WRITE DURATION: 1066, R/W DURATION RATIO: 0.402439
READ DURATION: 625, LAST WRITE DURATION: 920, R/W DURATION RATIO: 0.679348
READ DURATION: 582, LAST WRITE DURATION: 2636, R/W DURATION RATIO: 0.220789
READ DURATION: 521, LAST WRITE DURATION: 1038, R/W DURATION RATIO: 0.501927
READ DURATION: 487, LAST WRITE DURATION: 1359, R/W DURATION RATIO: 0.358352
READ DURATION: 334, LAST WRITE DURATION: 995, R/W DURATION RATIO: 0.335678
READ DURATION: 328, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.371882
READ DURATION: 18539, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 14.6669
READ DURATION: 1056, LAST WRITE DURATION: 786, R/W DURATION RATIO: 1.34351
READ DURATION: 5139, LAST WRITE DURATION: 381, R/W DURATION RATIO: 13.4882
READ DURATION: 446, LAST WRITE DURATION: 568, R/W DURATION RATIO: 0.785211
READ DURATION: 464, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.526077
READ DURATION: 488, LAST WRITE DURATION: 700, R/W DURATION RATIO: 0.697143
READ DURATION: 756, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.598101
READ DURATION: 1374, LAST WRITE DURATION: 636, R/W DURATION RATIO: 2.16038
READ DURATION: 1118, LAST WRITE DURATION: 2213, R/W DURATION RATIO: 0.505197
READ DURATION: 89488, LAST WRITE DURATION: 839, R/W DURATION RATIO: 106.66
READ DURATION: 360, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.28481
READ DURATION: 3602, LAST WRITE DURATION: 892, R/W DURATION RATIO: 4.03812
READ DURATION: 12508, LAST WRITE DURATION: 575, R/W DURATION RATIO: 21.753
READ DURATION: 500, LAST WRITE DURATION: 1940, R/W DURATION RATIO: 0.257732
READ DURATION: 216, LAST WRITE DURATION: 563, R/W DURATION RATIO: 0.383659
READ DURATION: 1143, LAST WRITE DURATION: 72, R/W DURATION RATIO: 15.875
READ DURATION: 3846, LAST WRITE DURATION: 301, R/W DURATION RATIO: 12.7774
READ DURATION: 52, LAST WRITE DURATION: 204, R/W DURATION RATIO: 0.254902
READ DURATION: 2600, LAST WRITE DURATION: 786, R/W DURATION RATIO: 3.30789
READ DURATION: 49, LAST WRITE DURATION: 360, R/W DURATION RATIO: 0.136111
READ DURATION: 10892, LAST WRITE DURATION: 455, R/W DURATION RATIO: 23.9385
READ DURATION: 1251, LAST WRITE DURATION: 224, R/W DURATION RATIO: 5.58482
READ DURATION: 632, LAST WRITE DURATION: 460, R/W DURATION RATIO: 1.37391
READ DURATION: 560, LAST WRITE DURATION: 890, R/W DURATION RATIO: 0.629213
READ DURATION: 686, LAST WRITE DURATION: 756, R/W DURATION RATIO: 0.907407
READ DURATION: 590, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.668934
READ DURATION: 36820, LAST WRITE DURATION: 754, R/W DURATION RATIO: 48.8329
READ DURATION: 2169, LAST WRITE DURATION: 1074, R/W DURATION RATIO: 2.01955
READ DURATION: 2218, LAST WRITE DURATION: 702, R/W DURATION RATIO: 3.15954
READ DURATION: 14599, LAST WRITE DURATION: 852, R/W DURATION RATIO: 17.135
READ DURATION: 916, LAST WRITE DURATION: 418, R/W DURATION RATIO: 2.19139
READ DURATION: 6619, LAST WRITE DURATION: 884, R/W DURATION RATIO: 7.48756
READ DURATION: 13061, LAST WRITE DURATION: 544, R/W DURATION RATIO: 24.0092
READ DURATION: 368, LAST WRITE DURATION: 780, R/W DURATION RATIO: 0.471795
READ DURATION: 564, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.446203
READ DURATION: 1064, LAST WRITE DURATION: 788, R/W DURATION RATIO: 1.35025
READ DURATION: 368, LAST WRITE DURATION: 386, R/W DURATION RATIO: 0.953368
READ DURATION: 3285, LAST WRITE DURATION: 1074, R/W DURATION RATIO: 3.05866
READ DURATION: 12829, LAST WRITE DURATION: 1114, R/W DURATION RATIO: 11.5162
READ DURATION: 1550, LAST WRITE DURATION: 364, R/W DURATION RATIO: 4.25824
READ DURATION: 30646, LAST WRITE DURATION: 468, R/W DURATION RATIO: 65.4829
READ DURATION: 26872, LAST WRITE DURATION: 1937, R/W DURATION RATIO: 13.873
READ DURATION: 1480, LAST WRITE DURATION: 378, R/W DURATION RATIO: 3.91534
READ DURATION: 1430, LAST WRITE DURATION: 746, R/W DURATION RATIO: 1.91689
READ DURATION: 742, LAST WRITE DURATION: 684, R/W DURATION RATIO: 1.0848
READ DURATION: 328, LAST WRITE DURATION: 442, R/W DURATION RATIO: 0.742081
READ DURATION: 368, LAST WRITE DURATION: 1144, R/W DURATION RATIO: 0.321678
READ DURATION: 372, LAST WRITE DURATION: 2739, R/W DURATION RATIO: 0.135816
READ DURATION: 328, LAST WRITE DURATION: 764, R/W DURATION RATIO: 0.429319
READ DURATION: 388, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.306962
READ DURATION: 326, LAST WRITE DURATION: 1200, R/W DURATION RATIO: 0.271667
READ DURATION: 326, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.369615
READ DURATION: 326, LAST WRITE DURATION: 970, R/W DURATION RATIO: 0.336082
READ DURATION: 328, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.371882
READ DURATION: 380, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.300633
READ DURATION: 362, LAST WRITE DURATION: 2707, R/W DURATION RATIO: 0.133727
READ DURATION: 4958, LAST WRITE DURATION: 882, R/W DURATION RATIO: 5.62132
READ DURATION: 713, LAST WRITE DURATION: 1172, R/W DURATION RATIO: 0.608362
READ DURATION: 827, LAST WRITE DURATION: 731, R/W DURATION RATIO: 1.13133
READ DURATION: 2272, LAST WRITE DURATION: 636, R/W DURATION RATIO: 3.57233
READ DURATION: 14041, LAST WRITE DURATION: 572, R/W DURATION RATIO: 24.5472
READ DURATION: 355, LAST WRITE DURATION: 379, R/W DURATION RATIO: 0.936675
READ DURATION: 300, LAST WRITE DURATION: 732, R/W DURATION RATIO: 0.409836
READ DURATION: 47277, LAST WRITE DURATION: 1442, R/W DURATION RATIO: 32.7857
READ DURATION: 432, LAST WRITE DURATION: 370, R/W DURATION RATIO: 1.16757
READ DURATION: 5682, LAST WRITE DURATION: 1234, R/W DURATION RATIO: 4.60454
READ DURATION: 646, LAST WRITE DURATION: 2269, R/W DURATION RATIO: 0.284707
READ DURATION: 24046, LAST WRITE DURATION: 595, R/W DURATION RATIO: 40.4134
READ DURATION: 10068, LAST WRITE DURATION: 736, R/W DURATION RATIO: 13.6793
READ DURATION: 3758, LAST WRITE DURATION: 410, R/W DURATION RATIO: 9.16585
READ DURATION: 480, LAST WRITE DURATION: 450, R/W DURATION RATIO: 1.06667
READ DURATION: 742, LAST WRITE DURATION: 856, R/W DURATION RATIO: 0.866822
READ DURATION: 766, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.868481
READ DURATION: 3195, LAST WRITE DURATION: 626, R/W DURATION RATIO: 5.10383
READ DURATION: 140, LAST WRITE DURATION: 330, R/W DURATION RATIO: 0.424242
READ DURATION: 4420, LAST WRITE DURATION: 1026, R/W DURATION RATIO: 4.30799
READ DURATION: 1050, LAST WRITE DURATION: 618, R/W DURATION RATIO: 1.69903
READ DURATION: 420, LAST WRITE DURATION: 442, R/W DURATION RATIO: 0.950226
READ DURATION: 6793, LAST WRITE DURATION: 724, R/W DURATION RATIO: 9.3826
READ DURATION: 4386, LAST WRITE DURATION: 626, R/W DURATION RATIO: 7.00639
READ DURATION: 710, LAST WRITE DURATION: 428, R/W DURATION RATIO: 1.65888
READ DURATION: 360, LAST WRITE DURATION: 762, R/W DURATION RATIO: 0.472441
READ DURATION: 24426, LAST WRITE DURATION: 668, R/W DURATION RATIO: 36.5659
READ DURATION: 39378, LAST WRITE DURATION: 914, R/W DURATION RATIO: 43.0832
READ DURATION: 1450, LAST WRITE DURATION: 582, R/W DURATION RATIO: 2.49141
READ DURATION: 20054, LAST WRITE DURATION: 506, R/W DURATION RATIO: 39.6324
READ DURATION: 366, LAST WRITE DURATION: 850, R/W DURATION RATIO: 0.430588
READ DURATION: 488, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.553288
READ DURATION: 360, LAST WRITE DURATION: 648, R/W DURATION RATIO: 0.555556
READ DURATION: 392, LAST WRITE DURATION: 452, R/W DURATION RATIO: 0.867257
READ DURATION: 1056, LAST WRITE DURATION: 874, R/W DURATION RATIO: 1.20824
READ DURATION: 30812, LAST WRITE DURATION: 2135, R/W DURATION RATIO: 14.4319
READ DURATION: 57717, LAST WRITE DURATION: 396, R/W DURATION RATIO: 145.75
READ DURATION: 18985, LAST WRITE DURATION: 354, R/W DURATION RATIO: 53.6299
READ DURATION: 360, LAST WRITE DURATION: 358, R/W DURATION RATIO: 1.00559
READ DURATION: 326, LAST WRITE DURATION: 898, R/W DURATION RATIO: 0.363029
READ DURATION: 328, LAST WRITE DURATION: 2399, R/W DURATION RATIO: 0.136724
READ DURATION: 380, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.300633
READ DURATION: 372, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.294304
READ DURATION: 9881, LAST WRITE DURATION: 732, R/W DURATION RATIO: 13.4986
READ DURATION: 582, LAST WRITE DURATION: 642, R/W DURATION RATIO: 0.906542
READ DURATION: 672, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.761905
READ DURATION: 790, LAST WRITE DURATION: 724, R/W DURATION RATIO: 1.09116
READ DURATION: 10177, LAST WRITE DURATION: 882, R/W DURATION RATIO: 11.5385
READ DURATION: 32807, LAST WRITE DURATION: 772, R/W DURATION RATIO: 42.4961
READ DURATION: 29298, LAST WRITE DURATION: 360, R/W DURATION RATIO: 81.3833
READ DURATION: 72882, LAST WRITE DURATION: 348, R/W DURATION RATIO: 209.431
READ DURATION: 762, LAST WRITE DURATION: 352, R/W DURATION RATIO: 2.16477
READ DURATION: 360, LAST WRITE DURATION: 898, R/W DURATION RATIO: 0.400891
READ DURATION: 374, LAST WRITE DURATION: 636, R/W DURATION RATIO: 0.58805
READ DURATION: 380, LAST WRITE DURATION: 1138, R/W DURATION RATIO: 0.333919
READ DURATION: 6981, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 5.52294
READ DURATION: 1880, LAST WRITE DURATION: 706, R/W DURATION RATIO: 2.66289
READ DURATION: 37155, LAST WRITE DURATION: 778, R/W DURATION RATIO: 47.7571
READ DURATION: 26856, LAST WRITE DURATION: 156, R/W DURATION RATIO: 172.154
READ DURATION: 362, LAST WRITE DURATION: 2049, R/W DURATION RATIO: 0.176672
READ DURATION: 592, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.671202
READ DURATION: 682, LAST WRITE DURATION: 624, R/W DURATION RATIO: 1.09295
READ DURATION: 668, LAST WRITE DURATION: 762, R/W DURATION RATIO: 0.87664
READ DURATION: 4292, LAST WRITE DURATION: 692, R/W DURATION RATIO: 6.20231
READ DURATION: 46036, LAST WRITE DURATION: 492, R/W DURATION RATIO: 93.5691
READ DURATION: 32766, LAST WRITE DURATION: 371, R/W DURATION RATIO: 88.3181
READ DURATION: 1120, LAST WRITE DURATION: 506, R/W DURATION RATIO: 2.21344
READ DURATION: 470, LAST WRITE DURATION: 884, R/W DURATION RATIO: 0.531674
READ DURATION: 366, LAST WRITE DURATION: 354, R/W DURATION RATIO: 1.0339
READ DURATION: 360, LAST WRITE DURATION: 898, R/W DURATION RATIO: 0.400891
READ DURATION: 326, LAST WRITE DURATION: 948, R/W DURATION RATIO: 0.343882
READ DURATION: 326, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.369615
READ DURATION: 1720, LAST WRITE DURATION: 1258, R/W DURATION RATIO: 1.36725
READ DURATION: 326, LAST WRITE DURATION: 1208, R/W DURATION RATIO: 0.269868
READ DURATION: 326, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.369615
READ DURATION: 328, LAST WRITE DURATION: 1258, R/W DURATION RATIO: 0.260731
READ DURATION: 356, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.281646
READ DURATION: 364, LAST WRITE DURATION: 492, R/W DURATION RATIO: 0.739837
READ DURATION: 326, LAST WRITE DURATION: 714, R/W DURATION RATIO: 0.456583
READ DURATION: 326, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.369615
READ DURATION: 7304, LAST WRITE DURATION: 1258, R/W DURATION RATIO: 5.80604
READ DURATION: 464, LAST WRITE DURATION: 626, R/W DURATION RATIO: 0.741214
READ DURATION: 556, LAST WRITE DURATION: 1074, R/W DURATION RATIO: 0.517691
READ DURATION: 35916, LAST WRITE DURATION: 732, R/W DURATION RATIO: 49.0656
READ DURATION: 57132, LAST WRITE DURATION: 674, R/W DURATION RATIO: 84.7656
READ DURATION: 6887, LAST WRITE DURATION: 354, R/W DURATION RATIO: 19.4548
READ DURATION: 1938, LAST WRITE DURATION: 607, R/W DURATION RATIO: 3.19275
READ DURATION: 998, LAST WRITE DURATION: 763, R/W DURATION RATIO: 1.30799
READ DURATION: 954, LAST WRITE DURATION: 932, R/W DURATION RATIO: 1.02361
READ DURATION: 1050, LAST WRITE DURATION: 892, R/W DURATION RATIO: 1.17713
READ DURATION: 12540, LAST WRITE DURATION: 842, R/W DURATION RATIO: 14.8931
READ DURATION: 1022, LAST WRITE DURATION: 396, R/W DURATION RATIO: 2.58081
READ DURATION: 1680, LAST WRITE DURATION: 788, R/W DURATION RATIO: 2.13198
READ DURATION: 21252, LAST WRITE DURATION: 442, R/W DURATION RATIO: 48.0814
READ DURATION: 8255, LAST WRITE DURATION: 361, R/W DURATION RATIO: 22.867
READ DURATION: 360, LAST WRITE DURATION: 872, R/W DURATION RATIO: 0.412844
READ DURATION: 374, LAST WRITE DURATION: 636, R/W DURATION RATIO: 0.58805
READ DURATION: 51794, LAST WRITE DURATION: 1234, R/W DURATION RATIO: 41.9724
READ DURATION: 3707, LAST WRITE DURATION: 484, R/W DURATION RATIO: 7.65909
READ DURATION: 368, LAST WRITE DURATION: 332, R/W DURATION RATIO: 1.10843
READ DURATION: 408, LAST WRITE DURATION: 960, R/W DURATION RATIO: 0.425
READ DURATION: 388, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.306962
READ DURATION: 328, LAST WRITE DURATION: 796, R/W DURATION RATIO: 0.41206
READ DURATION: 380, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.300633
READ DURATION: 380, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.300633
READ DURATION: 422, LAST WRITE DURATION: 636, R/W DURATION RATIO: 0.663522
READ DURATION: 376, LAST WRITE DURATION: 826, R/W DURATION RATIO: 0.455206
READ DURATION: 6240, LAST WRITE DURATION: 2739, R/W DURATION RATIO: 2.2782
READ DURATION: 43582, LAST WRITE DURATION: 370, R/W DURATION RATIO: 117.789
READ DURATION: 32105, LAST WRITE DURATION: 332, R/W DURATION RATIO: 96.7018
READ DURATION: 18577, LAST WRITE DURATION: 356, R/W DURATION RATIO: 52.1826
READ DURATION: 356, LAST WRITE DURATION: 500, R/W DURATION RATIO: 0.712
READ DURATION: 328, LAST WRITE DURATION: 620, R/W DURATION RATIO: 0.529032
READ DURATION: 380, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.300633
READ DURATION: 372, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.294304
READ DURATION: 372, LAST WRITE DURATION: 636, R/W DURATION RATIO: 0.584906
READ DURATION: 356, LAST WRITE DURATION: 970, R/W DURATION RATIO: 0.36701
READ DURATION: 372, LAST WRITE DURATION: 2739, R/W DURATION RATIO: 0.135816
READ DURATION: 326, LAST WRITE DURATION: 788, R/W DURATION RATIO: 0.413706
READ DURATION: 326, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.369615
READ DURATION: 15736, LAST WRITE DURATION: 1258, R/W DURATION RATIO: 12.5087
READ DURATION: 23801, LAST WRITE DURATION: 1080, R/W DURATION RATIO: 22.038
READ DURATION: 820, LAST WRITE DURATION: 316, R/W DURATION RATIO: 2.59494
READ DURATION: 4560, LAST WRITE DURATION: 1629, R/W DURATION RATIO: 2.79926
READ DURATION: 13200, LAST WRITE DURATION: 556, R/W DURATION RATIO: 23.741
READ DURATION: 4338, LAST WRITE DURATION: 356, R/W DURATION RATIO: 12.1854
READ DURATION: 23428, LAST WRITE DURATION: 714, R/W DURATION RATIO: 32.8123
READ DURATION: 658, LAST WRITE DURATION: 404, R/W DURATION RATIO: 1.62871
READ DURATION: 828, LAST WRITE DURATION: 888, R/W DURATION RATIO: 0.932432
READ DURATION: 566, LAST WRITE DURATION: 644, R/W DURATION RATIO: 0.878882
READ DURATION: 2264, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 1.79114
READ DURATION: 38106, LAST WRITE DURATION: 340, R/W DURATION RATIO: 112.076
READ DURATION: 2099, LAST WRITE DURATION: 792, R/W DURATION RATIO: 2.65025
READ DURATION: 354, LAST WRITE DURATION: 372, R/W DURATION RATIO: 0.951613
READ DURATION: 368, LAST WRITE DURATION: 986, R/W DURATION RATIO: 0.373225
READ DURATION: 372, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.294304
READ DURATION: 326, LAST WRITE DURATION: 1072, R/W DURATION RATIO: 0.304104
READ DURATION: 326, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.369615
READ DURATION: 328, LAST WRITE DURATION: 1258, R/W DURATION RATIO: 0.260731
READ DURATION: 372, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.294304
READ DURATION: 1725, LAST WRITE DURATION: 828, R/W DURATION RATIO: 2.08333
READ DURATION: 380, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.300633
READ DURATION: 9877, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 7.81408
READ DURATION: 20939, LAST WRITE DURATION: 602, R/W DURATION RATIO: 34.7824
READ DURATION: 25634, LAST WRITE DURATION: 474, R/W DURATION RATIO: 54.0802
READ DURATION: 53235, LAST WRITE DURATION: 1845, R/W DURATION RATIO: 28.8537
READ DURATION: 43461, LAST WRITE DURATION: 352, R/W DURATION RATIO: 123.469
READ DURATION: 2281, LAST WRITE DURATION: 448, R/W DURATION RATIO: 5.09152
READ DURATION: 3598, LAST WRITE DURATION: 666, R/W DURATION RATIO: 5.4024
READ DURATION: 632, LAST WRITE DURATION: 388, R/W DURATION RATIO: 1.62887
READ DURATION: 3708, LAST WRITE DURATION: 1018, R/W DURATION RATIO: 3.64244
READ DURATION: 6507, LAST WRITE DURATION: 404, R/W DURATION RATIO: 16.1064
READ DURATION: 1074, LAST WRITE DURATION: 332, R/W DURATION RATIO: 3.23494
READ DURATION: 1048, LAST WRITE DURATION: 780, R/W DURATION RATIO: 1.34359
READ DURATION: 1496, LAST WRITE DURATION: 490, R/W DURATION RATIO: 3.05306
READ DURATION: 2017, LAST WRITE DURATION: 458, R/W DURATION RATIO: 4.40393
READ DURATION: 478, LAST WRITE DURATION: 448, R/W DURATION RATIO: 1.06696
READ DURATION: 388, LAST WRITE DURATION: 1138, R/W DURATION RATIO: 0.340949
READ DURATION: 30766, LAST WRITE DURATION: 884, R/W DURATION RATIO: 34.8032
READ DURATION: 54443, LAST WRITE DURATION: 388, R/W DURATION RATIO: 140.317
READ DURATION: 51308, LAST WRITE DURATION: 386, R/W DURATION RATIO: 132.922
READ DURATION: 1530, LAST WRITE DURATION: 370, R/W DURATION RATIO: 4.13514
READ DURATION: 702, LAST WRITE DURATION: 546, R/W DURATION RATIO: 1.28571
READ DURATION: 924, LAST WRITE DURATION: 754, R/W DURATION RATIO: 1.22546
READ DURATION: 906, LAST WRITE DURATION: 784, R/W DURATION RATIO: 1.15561
READ DURATION: 1872, LAST WRITE DURATION: 602, R/W DURATION RATIO: 3.10963
READ DURATION: 918, LAST WRITE DURATION: 796, R/W DURATION RATIO: 1.15327
READ DURATION: 37919, LAST WRITE DURATION: 442, R/W DURATION RATIO: 85.7896
