[Ramulator::ReadWriteTrace] [info] Loading trace file /home/fann/projects/cache_simulator/sampled_trace/549_sampled.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 1000000 instructions.
READ DURATION: 541, LAST WRITE DURATION: 313, R/W DURATION RATIO: 1.72843
READ DURATION: 540, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.427215
READ DURATION: 801, LAST WRITE DURATION: 483, R/W DURATION RATIO: 1.65839
READ DURATION: 706, LAST WRITE DURATION: 322, R/W DURATION RATIO: 2.19255
READ DURATION: 352, LAST WRITE DURATION: 362, R/W DURATION RATIO: 0.972376
READ DURATION: 328, LAST WRITE DURATION: 964, R/W DURATION RATIO: 0.340249
READ DURATION: 372, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.294304
READ DURATION: 372, LAST WRITE DURATION: 636, R/W DURATION RATIO: 0.584906
READ DURATION: 364, LAST WRITE DURATION: 2381, R/W DURATION RATIO: 0.152877
READ DURATION: 372, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.294304
READ DURATION: 326, LAST WRITE DURATION: 852, R/W DURATION RATIO: 0.382629
READ DURATION: 326, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.369615
READ DURATION: 312, LAST WRITE DURATION: 1258, R/W DURATION RATIO: 0.248013
READ DURATION: 360, LAST WRITE DURATION: 628, R/W DURATION RATIO: 0.573248
READ DURATION: 360, LAST WRITE DURATION: 576, R/W DURATION RATIO: 0.625
READ DURATION: 360, LAST WRITE DURATION: 548, R/W DURATION RATIO: 0.656934
READ DURATION: 372, LAST WRITE DURATION: 1130, R/W DURATION RATIO: 0.329204
READ DURATION: 1779, LAST WRITE DURATION: 444, R/W DURATION RATIO: 4.00676
READ DURATION: 328, LAST WRITE DURATION: 892, R/W DURATION RATIO: 0.367713
READ DURATION: 372, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.294304
READ DURATION: 326, LAST WRITE DURATION: 1136, R/W DURATION RATIO: 0.286972
READ DURATION: 318, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.360544
READ DURATION: 328, LAST WRITE DURATION: 642, R/W DURATION RATIO: 0.510903
READ DURATION: 368, LAST WRITE DURATION: 1016, R/W DURATION RATIO: 0.362205
READ DURATION: 326, LAST WRITE DURATION: 1104, R/W DURATION RATIO: 0.29529
READ DURATION: 326, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.369615
READ DURATION: 364, LAST WRITE DURATION: 2733, R/W DURATION RATIO: 0.133187
READ DURATION: 388, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.306962
READ DURATION: 350, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.276899
READ DURATION: 431, LAST WRITE DURATION: 708, R/W DURATION RATIO: 0.608757
READ DURATION: 558, LAST WRITE DURATION: 340, R/W DURATION RATIO: 1.64118
READ DURATION: 663, LAST WRITE DURATION: 310, R/W DURATION RATIO: 2.13871
READ DURATION: 562, LAST WRITE DURATION: 362, R/W DURATION RATIO: 1.55249
READ DURATION: 503, LAST WRITE DURATION: 378, R/W DURATION RATIO: 1.33069
READ DURATION: 525, LAST WRITE DURATION: 363, R/W DURATION RATIO: 1.44628
READ DURATION: 1929, LAST WRITE DURATION: 340, R/W DURATION RATIO: 5.67353
READ DURATION: 441, LAST WRITE DURATION: 398, R/W DURATION RATIO: 1.10804
READ DURATION: 498, LAST WRITE DURATION: 343, R/W DURATION RATIO: 1.4519
READ DURATION: 645, LAST WRITE DURATION: 330, R/W DURATION RATIO: 1.95455
READ DURATION: 964, LAST WRITE DURATION: 397, R/W DURATION RATIO: 2.42821
READ DURATION: 985, LAST WRITE DURATION: 360, R/W DURATION RATIO: 2.73611
READ DURATION: 887, LAST WRITE DURATION: 492, R/W DURATION RATIO: 1.80285
READ DURATION: 881, LAST WRITE DURATION: 932, R/W DURATION RATIO: 0.945279
READ DURATION: 835, LAST WRITE DURATION: 734, R/W DURATION RATIO: 1.1376
READ DURATION: 974, LAST WRITE DURATION: 2175, R/W DURATION RATIO: 0.447816
READ DURATION: 1016, LAST WRITE DURATION: 740, R/W DURATION RATIO: 1.37297
READ DURATION: 1227, LAST WRITE DURATION: 378, R/W DURATION RATIO: 3.24603
READ DURATION: 1352, LAST WRITE DURATION: 400, R/W DURATION RATIO: 3.38
READ DURATION: 1098, LAST WRITE DURATION: 604, R/W DURATION RATIO: 1.81788
READ DURATION: 1217, LAST WRITE DURATION: 754, R/W DURATION RATIO: 1.61406
READ DURATION: 2640, LAST WRITE DURATION: 910, R/W DURATION RATIO: 2.9011
READ DURATION: 1266, LAST WRITE DURATION: 446, R/W DURATION RATIO: 2.83857
READ DURATION: 1098, LAST WRITE DURATION: 438, R/W DURATION RATIO: 2.50685
READ DURATION: 1057, LAST WRITE DURATION: 378, R/W DURATION RATIO: 2.7963
READ DURATION: 1400, LAST WRITE DURATION: 451, R/W DURATION RATIO: 3.10421
READ DURATION: 1172, LAST WRITE DURATION: 498, R/W DURATION RATIO: 2.35341
READ DURATION: 576, LAST WRITE DURATION: 582, R/W DURATION RATIO: 0.989691
READ DURATION: 1966, LAST WRITE DURATION: 402, R/W DURATION RATIO: 4.89055
READ DURATION: 516, LAST WRITE DURATION: 474, R/W DURATION RATIO: 1.08861
READ DURATION: 555, LAST WRITE DURATION: 574, R/W DURATION RATIO: 0.966899
READ DURATION: 562, LAST WRITE DURATION: 340, R/W DURATION RATIO: 1.65294
READ DURATION: 560, LAST WRITE DURATION: 434, R/W DURATION RATIO: 1.29032
READ DURATION: 641, LAST WRITE DURATION: 466, R/W DURATION RATIO: 1.37554
READ DURATION: 600, LAST WRITE DURATION: 490, R/W DURATION RATIO: 1.22449
READ DURATION: 606, LAST WRITE DURATION: 466, R/W DURATION RATIO: 1.30043
READ DURATION: 696, LAST WRITE DURATION: 377, R/W DURATION RATIO: 1.84615
READ DURATION: 594, LAST WRITE DURATION: 352, R/W DURATION RATIO: 1.6875
READ DURATION: 546, LAST WRITE DURATION: 340, R/W DURATION RATIO: 1.60588
READ DURATION: 2023, LAST WRITE DURATION: 366, R/W DURATION RATIO: 5.52732
READ DURATION: 612, LAST WRITE DURATION: 340, R/W DURATION RATIO: 1.8
READ DURATION: 734, LAST WRITE DURATION: 353, R/W DURATION RATIO: 2.07932
READ DURATION: 499, LAST WRITE DURATION: 407, R/W DURATION RATIO: 1.22604
READ DURATION: 483, LAST WRITE DURATION: 368, R/W DURATION RATIO: 1.3125
READ DURATION: 516, LAST WRITE DURATION: 332, R/W DURATION RATIO: 1.55422
READ DURATION: 870, LAST WRITE DURATION: 368, R/W DURATION RATIO: 2.36413
READ DURATION: 730, LAST WRITE DURATION: 412, R/W DURATION RATIO: 1.77184
READ DURATION: 700, LAST WRITE DURATION: 332, R/W DURATION RATIO: 2.10843
READ DURATION: 821, LAST WRITE DURATION: 322, R/W DURATION RATIO: 2.54969
READ DURATION: 792, LAST WRITE DURATION: 342, R/W DURATION RATIO: 2.31579
READ DURATION: 2235, LAST WRITE DURATION: 330, R/W DURATION RATIO: 6.77273
READ DURATION: 803, LAST WRITE DURATION: 348, R/W DURATION RATIO: 2.30747
READ DURATION: 984, LAST WRITE DURATION: 736, R/W DURATION RATIO: 1.33696
READ DURATION: 1040, LAST WRITE DURATION: 730, R/W DURATION RATIO: 1.42466
READ DURATION: 984, LAST WRITE DURATION: 502, R/W DURATION RATIO: 1.96016
READ DURATION: 760, LAST WRITE DURATION: 562, R/W DURATION RATIO: 1.35231
READ DURATION: 908, LAST WRITE DURATION: 337, R/W DURATION RATIO: 2.69436
READ DURATION: 894, LAST WRITE DURATION: 360, R/W DURATION RATIO: 2.48333
READ DURATION: 2195, LAST WRITE DURATION: 340, R/W DURATION RATIO: 6.45588
READ DURATION: 1023, LAST WRITE DURATION: 356, R/W DURATION RATIO: 2.8736
READ DURATION: 1002, LAST WRITE DURATION: 344, R/W DURATION RATIO: 2.91279
READ DURATION: 858, LAST WRITE DURATION: 364, R/W DURATION RATIO: 2.35714
READ DURATION: 738, LAST WRITE DURATION: 366, R/W DURATION RATIO: 2.01639
READ DURATION: 944, LAST WRITE DURATION: 371, R/W DURATION RATIO: 2.54447
READ DURATION: 804, LAST WRITE DURATION: 324, R/W DURATION RATIO: 2.48148
READ DURATION: 866, LAST WRITE DURATION: 322, R/W DURATION RATIO: 2.68944
READ DURATION: 329, LAST WRITE DURATION: 394, R/W DURATION RATIO: 0.835025
READ DURATION: 370, LAST WRITE DURATION: 2643, R/W DURATION RATIO: 0.139992
READ DURATION: 372, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.294304
READ DURATION: 372, LAST WRITE DURATION: 636, R/W DURATION RATIO: 0.584906
READ DURATION: 356, LAST WRITE DURATION: 1034, R/W DURATION RATIO: 0.344294
READ DURATION: 368, LAST WRITE DURATION: 1034, R/W DURATION RATIO: 0.355899
READ DURATION: 368, LAST WRITE DURATION: 888, R/W DURATION RATIO: 0.414414
READ DURATION: 364, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.287975
READ DURATION: 344, LAST WRITE DURATION: 508, R/W DURATION RATIO: 0.677165
READ DURATION: 1739, LAST WRITE DURATION: 890, R/W DURATION RATIO: 1.95393
READ DURATION: 372, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.294304
READ DURATION: 345, LAST WRITE DURATION: 852, R/W DURATION RATIO: 0.40493
READ DURATION: 294, LAST WRITE DURATION: 943, R/W DURATION RATIO: 0.311771
READ DURATION: 320, LAST WRITE DURATION: 436, R/W DURATION RATIO: 0.733945
READ DURATION: 352, LAST WRITE DURATION: 1124, R/W DURATION RATIO: 0.313167
READ DURATION: 328, LAST WRITE DURATION: 796, R/W DURATION RATIO: 0.41206
READ DURATION: 380, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.300633
READ DURATION: 372, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.294304
READ DURATION: 366, LAST WRITE DURATION: 2135, R/W DURATION RATIO: 0.171429
READ DURATION: 352, LAST WRITE DURATION: 1202, R/W DURATION RATIO: 0.292845
READ DURATION: 372, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.294304
READ DURATION: 388, LAST WRITE DURATION: 636, R/W DURATION RATIO: 0.610063
READ DURATION: 326, LAST WRITE DURATION: 634, R/W DURATION RATIO: 0.514196
READ DURATION: 372, LAST WRITE DURATION: 626, R/W DURATION RATIO: 0.594249
READ DURATION: 536, LAST WRITE DURATION: 906, R/W DURATION RATIO: 0.591611
READ DURATION: 608, LAST WRITE DURATION: 708, R/W DURATION RATIO: 0.858757
READ DURATION: 426, LAST WRITE DURATION: 322, R/W DURATION RATIO: 1.32298
READ DURATION: 1821, LAST WRITE DURATION: 322, R/W DURATION RATIO: 5.65528
READ DURATION: 490, LAST WRITE DURATION: 356, R/W DURATION RATIO: 1.3764
READ DURATION: 488, LAST WRITE DURATION: 322, R/W DURATION RATIO: 1.51553
READ DURATION: 514, LAST WRITE DURATION: 322, R/W DURATION RATIO: 1.59627
READ DURATION: 522, LAST WRITE DURATION: 322, R/W DURATION RATIO: 1.62112
READ DURATION: 673, LAST WRITE DURATION: 332, R/W DURATION RATIO: 2.02711
READ DURATION: 739, LAST WRITE DURATION: 407, R/W DURATION RATIO: 1.81572
READ DURATION: 530, LAST WRITE DURATION: 322, R/W DURATION RATIO: 1.64596
READ DURATION: 653, LAST WRITE DURATION: 399, R/W DURATION RATIO: 1.63659
READ DURATION: 605, LAST WRITE DURATION: 322, R/W DURATION RATIO: 1.87888
READ DURATION: 588, LAST WRITE DURATION: 324, R/W DURATION RATIO: 1.81481
READ DURATION: 588, LAST WRITE DURATION: 356, R/W DURATION RATIO: 1.65169
READ DURATION: 2013, LAST WRITE DURATION: 358, R/W DURATION RATIO: 5.62291
READ DURATION: 671, LAST WRITE DURATION: 380, R/W DURATION RATIO: 1.76579
READ DURATION: 673, LAST WRITE DURATION: 322, R/W DURATION RATIO: 2.09006
READ DURATION: 699, LAST WRITE DURATION: 344, R/W DURATION RATIO: 2.03198
READ DURATION: 1096, LAST WRITE DURATION: 388, R/W DURATION RATIO: 2.82474
READ DURATION: 1178, LAST WRITE DURATION: 322, R/W DURATION RATIO: 3.65839
READ DURATION: 1210, LAST WRITE DURATION: 332, R/W DURATION RATIO: 3.64458
READ DURATION: 1176, LAST WRITE DURATION: 466, R/W DURATION RATIO: 2.52361
READ DURATION: 2523, LAST WRITE DURATION: 582, R/W DURATION RATIO: 4.33505
READ DURATION: 1026, LAST WRITE DURATION: 612, R/W DURATION RATIO: 1.67647
READ DURATION: 976, LAST WRITE DURATION: 338, R/W DURATION RATIO: 2.88757
READ DURATION: 971, LAST WRITE DURATION: 332, R/W DURATION RATIO: 2.9247
READ DURATION: 771, LAST WRITE DURATION: 322, R/W DURATION RATIO: 2.39441
READ DURATION: 1018, LAST WRITE DURATION: 467, R/W DURATION RATIO: 2.17987
READ DURATION: 788, LAST WRITE DURATION: 520, R/W DURATION RATIO: 1.51538
READ DURATION: 1037, LAST WRITE DURATION: 349, R/W DURATION RATIO: 2.97135
READ DURATION: 2466, LAST WRITE DURATION: 384, R/W DURATION RATIO: 6.42188
READ DURATION: 882, LAST WRITE DURATION: 377, R/W DURATION RATIO: 2.33952
READ DURATION: 914, LAST WRITE DURATION: 324, R/W DURATION RATIO: 2.82099
READ DURATION: 778, LAST WRITE DURATION: 332, R/W DURATION RATIO: 2.34337
READ DURATION: 770, LAST WRITE DURATION: 332, R/W DURATION RATIO: 2.31928
READ DURATION: 720, LAST WRITE DURATION: 322, R/W DURATION RATIO: 2.23602
READ DURATION: 680, LAST WRITE DURATION: 322, R/W DURATION RATIO: 2.1118
READ DURATION: 509, LAST WRITE DURATION: 340, R/W DURATION RATIO: 1.49706
READ DURATION: 507, LAST WRITE DURATION: 407, R/W DURATION RATIO: 1.2457
READ DURATION: 522, LAST WRITE DURATION: 368, R/W DURATION RATIO: 1.41848
READ DURATION: 693, LAST WRITE DURATION: 515, R/W DURATION RATIO: 1.34563
READ DURATION: 2131, LAST WRITE DURATION: 406, R/W DURATION RATIO: 5.24877
READ DURATION: 670, LAST WRITE DURATION: 397, R/W DURATION RATIO: 1.68766
READ DURATION: 609, LAST WRITE DURATION: 324, R/W DURATION RATIO: 1.87963
READ DURATION: 472, LAST WRITE DURATION: 420, R/W DURATION RATIO: 1.12381
READ DURATION: 674, LAST WRITE DURATION: 702, R/W DURATION RATIO: 0.960114
READ DURATION: 773, LAST WRITE DURATION: 502, R/W DURATION RATIO: 1.53984
READ DURATION: 829, LAST WRITE DURATION: 375, R/W DURATION RATIO: 2.21067
READ DURATION: 539, LAST WRITE DURATION: 388, R/W DURATION RATIO: 1.38918
READ DURATION: 587, LAST WRITE DURATION: 340, R/W DURATION RATIO: 1.72647
READ DURATION: 562, LAST WRITE DURATION: 370, R/W DURATION RATIO: 1.51892
READ DURATION: 2097, LAST WRITE DURATION: 356, R/W DURATION RATIO: 5.89045
READ DURATION: 612, LAST WRITE DURATION: 348, R/W DURATION RATIO: 1.75862
READ DURATION: 490, LAST WRITE DURATION: 324, R/W DURATION RATIO: 1.51235
READ DURATION: 859, LAST WRITE DURATION: 322, R/W DURATION RATIO: 2.6677
READ DURATION: 934, LAST WRITE DURATION: 359, R/W DURATION RATIO: 2.60167
READ DURATION: 828, LAST WRITE DURATION: 354, R/W DURATION RATIO: 2.33898
READ DURATION: 857, LAST WRITE DURATION: 441, R/W DURATION RATIO: 1.94331
READ DURATION: 864, LAST WRITE DURATION: 332, R/W DURATION RATIO: 2.60241
READ DURATION: 836, LAST WRITE DURATION: 468, R/W DURATION RATIO: 1.78632
READ DURATION: 804, LAST WRITE DURATION: 342, R/W DURATION RATIO: 2.35088
READ DURATION: 2427, LAST WRITE DURATION: 350, R/W DURATION RATIO: 6.93429
READ DURATION: 781, LAST WRITE DURATION: 504, R/W DURATION RATIO: 1.5496
READ DURATION: 753, LAST WRITE DURATION: 470, R/W DURATION RATIO: 1.60213
READ DURATION: 787, LAST WRITE DURATION: 782, R/W DURATION RATIO: 1.00639
READ DURATION: 934, LAST WRITE DURATION: 612, R/W DURATION RATIO: 1.52614
READ DURATION: 826, LAST WRITE DURATION: 844, R/W DURATION RATIO: 0.978673
READ DURATION: 907, LAST WRITE DURATION: 396, R/W DURATION RATIO: 2.2904
READ DURATION: 450, LAST WRITE DURATION: 430, R/W DURATION RATIO: 1.04651
READ DURATION: 330, LAST WRITE DURATION: 2223, R/W DURATION RATIO: 0.148448
READ DURATION: 326, LAST WRITE DURATION: 854, R/W DURATION RATIO: 0.381733
READ DURATION: 328, LAST WRITE DURATION: 1258, R/W DURATION RATIO: 0.260731
READ DURATION: 380, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.300633
READ DURATION: 360, LAST WRITE DURATION: 792, R/W DURATION RATIO: 0.454545
READ DURATION: 320, LAST WRITE DURATION: 892, R/W DURATION RATIO: 0.358744
READ DURATION: 388, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.306962
READ DURATION: 380, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.300633
READ DURATION: 372, LAST WRITE DURATION: 2739, R/W DURATION RATIO: 0.135816
READ DURATION: 326, LAST WRITE DURATION: 724, R/W DURATION RATIO: 0.450276
READ DURATION: 318, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.360544
READ DURATION: 312, LAST WRITE DURATION: 642, R/W DURATION RATIO: 0.485981
READ DURATION: 326, LAST WRITE DURATION: 476, R/W DURATION RATIO: 0.684874
READ DURATION: 326, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.369615
READ DURATION: 320, LAST WRITE DURATION: 1258, R/W DURATION RATIO: 0.254372
READ DURATION: 326, LAST WRITE DURATION: 1072, R/W DURATION RATIO: 0.304104
READ DURATION: 326, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.369615
READ DURATION: 364, LAST WRITE DURATION: 2733, R/W DURATION RATIO: 0.133187
READ DURATION: 372, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.294304
READ DURATION: 334, LAST WRITE DURATION: 828, R/W DURATION RATIO: 0.403382
READ DURATION: 372, LAST WRITE DURATION: 626, R/W DURATION RATIO: 0.594249
READ DURATION: 366, LAST WRITE DURATION: 538, R/W DURATION RATIO: 0.680297
READ DURATION: 380, LAST WRITE DURATION: 1202, R/W DURATION RATIO: 0.31614
READ DURATION: 372, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.294304
READ DURATION: 674, LAST WRITE DURATION: 660, R/W DURATION RATIO: 1.02121
READ DURATION: 2285, LAST WRITE DURATION: 324, R/W DURATION RATIO: 7.05247
READ DURATION: 835, LAST WRITE DURATION: 442, R/W DURATION RATIO: 1.88914
READ DURATION: 789, LAST WRITE DURATION: 520, R/W DURATION RATIO: 1.51731
READ DURATION: 856, LAST WRITE DURATION: 530, R/W DURATION RATIO: 1.61509
READ DURATION: 385, LAST WRITE DURATION: 474, R/W DURATION RATIO: 0.812236
READ DURATION: 328, LAST WRITE DURATION: 1052, R/W DURATION RATIO: 0.311787
READ DURATION: 325, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.25712
READ DURATION: 364, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.287975
READ DURATION: 2055, LAST WRITE DURATION: 558, R/W DURATION RATIO: 3.6828
READ DURATION: 583, LAST WRITE DURATION: 364, R/W DURATION RATIO: 1.60165
READ DURATION: 686, LAST WRITE DURATION: 390, R/W DURATION RATIO: 1.75897
READ DURATION: 534, LAST WRITE DURATION: 336, R/W DURATION RATIO: 1.58929
READ DURATION: 634, LAST WRITE DURATION: 314, R/W DURATION RATIO: 2.01911
READ DURATION: 746, LAST WRITE DURATION: 366, R/W DURATION RATIO: 2.03825
READ DURATION: 538, LAST WRITE DURATION: 316, R/W DURATION RATIO: 1.70253
READ DURATION: 492, LAST WRITE DURATION: 324, R/W DURATION RATIO: 1.51852
READ DURATION: 976, LAST WRITE DURATION: 432, R/W DURATION RATIO: 2.25926
READ DURATION: 1476, LAST WRITE DURATION: 334, R/W DURATION RATIO: 4.41916
READ DURATION: 3179, LAST WRITE DURATION: 427, R/W DURATION RATIO: 7.44496
READ DURATION: 2078, LAST WRITE DURATION: 416, R/W DURATION RATIO: 4.99519
READ DURATION: 1193, LAST WRITE DURATION: 322, R/W DURATION RATIO: 3.70497
READ DURATION: 1205, LAST WRITE DURATION: 359, R/W DURATION RATIO: 3.35655
READ DURATION: 1146, LAST WRITE DURATION: 314, R/W DURATION RATIO: 3.64968
READ DURATION: 1308, LAST WRITE DURATION: 332, R/W DURATION RATIO: 3.93976
READ DURATION: 2705, LAST WRITE DURATION: 374, R/W DURATION RATIO: 7.23262
READ DURATION: 1432, LAST WRITE DURATION: 516, R/W DURATION RATIO: 2.77519
READ DURATION: 1007, LAST WRITE DURATION: 494, R/W DURATION RATIO: 2.03846
READ DURATION: 1110, LAST WRITE DURATION: 334, R/W DURATION RATIO: 3.32335
READ DURATION: 955, LAST WRITE DURATION: 410, R/W DURATION RATIO: 2.32927
READ DURATION: 1069, LAST WRITE DURATION: 412, R/W DURATION RATIO: 2.59466
READ DURATION: 1043, LAST WRITE DURATION: 434, R/W DURATION RATIO: 2.40323
READ DURATION: 2560, LAST WRITE DURATION: 420, R/W DURATION RATIO: 6.09524
READ DURATION: 674, LAST WRITE DURATION: 388, R/W DURATION RATIO: 1.73711
READ DURATION: 573, LAST WRITE DURATION: 562, R/W DURATION RATIO: 1.01957
READ DURATION: 732, LAST WRITE DURATION: 443, R/W DURATION RATIO: 1.65237
READ DURATION: 648, LAST WRITE DURATION: 522, R/W DURATION RATIO: 1.24138
READ DURATION: 818, LAST WRITE DURATION: 418, R/W DURATION RATIO: 1.95694
READ DURATION: 775, LAST WRITE DURATION: 462, R/W DURATION RATIO: 1.67749
READ DURATION: 752, LAST WRITE DURATION: 412, R/W DURATION RATIO: 1.82524
READ DURATION: 826, LAST WRITE DURATION: 332, R/W DURATION RATIO: 2.48795
READ DURATION: 571, LAST WRITE DURATION: 316, R/W DURATION RATIO: 1.80696
READ DURATION: 2120, LAST WRITE DURATION: 332, R/W DURATION RATIO: 6.38554
READ DURATION: 603, LAST WRITE DURATION: 374, R/W DURATION RATIO: 1.6123
READ DURATION: 546, LAST WRITE DURATION: 340, R/W DURATION RATIO: 1.60588
READ DURATION: 618, LAST WRITE DURATION: 330, R/W DURATION RATIO: 1.87273
READ DURATION: 657, LAST WRITE DURATION: 452, R/W DURATION RATIO: 1.45354
READ DURATION: 776, LAST WRITE DURATION: 604, R/W DURATION RATIO: 1.28477
READ DURATION: 664, LAST WRITE DURATION: 576, R/W DURATION RATIO: 1.15278
READ DURATION: 777, LAST WRITE DURATION: 372, R/W DURATION RATIO: 2.08871
READ DURATION: 859, LAST WRITE DURATION: 524, R/W DURATION RATIO: 1.63931
READ DURATION: 969, LAST WRITE DURATION: 562, R/W DURATION RATIO: 1.7242
READ DURATION: 972, LAST WRITE DURATION: 1867, R/W DURATION RATIO: 0.520621
READ DURATION: 1000, LAST WRITE DURATION: 534, R/W DURATION RATIO: 1.87266
READ DURATION: 1056, LAST WRITE DURATION: 530, R/W DURATION RATIO: 1.99245
READ DURATION: 810, LAST WRITE DURATION: 558, R/W DURATION RATIO: 1.45161
READ DURATION: 1091, LAST WRITE DURATION: 324, R/W DURATION RATIO: 3.36728
READ DURATION: 1056, LAST WRITE DURATION: 324, R/W DURATION RATIO: 3.25926
READ DURATION: 854, LAST WRITE DURATION: 338, R/W DURATION RATIO: 2.52663
READ DURATION: 2261, LAST WRITE DURATION: 756, R/W DURATION RATIO: 2.99074
READ DURATION: 853, LAST WRITE DURATION: 710, R/W DURATION RATIO: 1.20141
READ DURATION: 836, LAST WRITE DURATION: 474, R/W DURATION RATIO: 1.76371
READ DURATION: 514, LAST WRITE DURATION: 652, R/W DURATION RATIO: 0.788344
READ DURATION: 344, LAST WRITE DURATION: 504, R/W DURATION RATIO: 0.68254
READ DURATION: 364, LAST WRITE DURATION: 898, R/W DURATION RATIO: 0.405345
READ DURATION: 320, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.252366
READ DURATION: 326, LAST WRITE DURATION: 1072, R/W DURATION RATIO: 0.304104
READ DURATION: 2054, LAST WRITE DURATION: 882, R/W DURATION RATIO: 2.3288
READ DURATION: 712, LAST WRITE DURATION: 1026, R/W DURATION RATIO: 0.693957
READ DURATION: 824, LAST WRITE DURATION: 404, R/W DURATION RATIO: 2.0396
READ DURATION: 838, LAST WRITE DURATION: 438, R/W DURATION RATIO: 1.91324
READ DURATION: 658, LAST WRITE DURATION: 376, R/W DURATION RATIO: 1.75
READ DURATION: 376, LAST WRITE DURATION: 472, R/W DURATION RATIO: 0.79661
READ DURATION: 326, LAST WRITE DURATION: 1018, R/W DURATION RATIO: 0.320236
READ DURATION: 328, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.371882
READ DURATION: 368, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.291139
READ DURATION: 372, LAST WRITE DURATION: 2739, R/W DURATION RATIO: 0.135816
READ DURATION: 320, LAST WRITE DURATION: 764, R/W DURATION RATIO: 0.418848
READ DURATION: 328, LAST WRITE DURATION: 508, R/W DURATION RATIO: 0.645669
READ DURATION: 368, LAST WRITE DURATION: 890, R/W DURATION RATIO: 0.413483
READ DURATION: 380, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.300633
READ DURATION: 372, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.294304
READ DURATION: 382, LAST WRITE DURATION: 636, R/W DURATION RATIO: 0.600629
READ DURATION: 388, LAST WRITE DURATION: 1234, R/W DURATION RATIO: 0.314425
READ DURATION: 660, LAST WRITE DURATION: 2739, R/W DURATION RATIO: 0.240964
READ DURATION: 866, LAST WRITE DURATION: 396, R/W DURATION RATIO: 2.18687
READ DURATION: 728, LAST WRITE DURATION: 322, R/W DURATION RATIO: 2.26087
READ DURATION: 742, LAST WRITE DURATION: 532, R/W DURATION RATIO: 1.39474
READ DURATION: 520, LAST WRITE DURATION: 490, R/W DURATION RATIO: 1.06122
READ DURATION: 355, LAST WRITE DURATION: 412, R/W DURATION RATIO: 0.86165
READ DURATION: 328, LAST WRITE DURATION: 596, R/W DURATION RATIO: 0.550336
READ DURATION: 368, LAST WRITE DURATION: 634, R/W DURATION RATIO: 0.580442
READ DURATION: 380, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.300633
READ DURATION: 328, LAST WRITE DURATION: 2739, R/W DURATION RATIO: 0.119752
READ DURATION: 488, LAST WRITE DURATION: 586, R/W DURATION RATIO: 0.832765
READ DURATION: 505, LAST WRITE DURATION: 348, R/W DURATION RATIO: 1.45115
READ DURATION: 570, LAST WRITE DURATION: 316, R/W DURATION RATIO: 1.8038
READ DURATION: 562, LAST WRITE DURATION: 350, R/W DURATION RATIO: 1.60571
READ DURATION: 420, LAST WRITE DURATION: 332, R/W DURATION RATIO: 1.26506
READ DURATION: 474, LAST WRITE DURATION: 374, R/W DURATION RATIO: 1.26738
READ DURATION: 576, LAST WRITE DURATION: 330, R/W DURATION RATIO: 1.74545
READ DURATION: 654, LAST WRITE DURATION: 314, R/W DURATION RATIO: 2.0828
READ DURATION: 618, LAST WRITE DURATION: 356, R/W DURATION RATIO: 1.73596
READ DURATION: 862, LAST WRITE DURATION: 464, R/W DURATION RATIO: 1.85776
READ DURATION: 2292, LAST WRITE DURATION: 324, R/W DURATION RATIO: 7.07407
READ DURATION: 1070, LAST WRITE DURATION: 340, R/W DURATION RATIO: 3.14706
READ DURATION: 914, LAST WRITE DURATION: 380, R/W DURATION RATIO: 2.40526
