[Ramulator::ReadWriteTrace] [info] Loading trace file /home/fann/projects/cache_simulator/sampled_trace/523_sampled.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 1000000 instructions.
READ DURATION: 12595, LAST WRITE DURATION: 364, R/W DURATION RATIO: 34.6016
READ DURATION: 593, LAST WRITE DURATION: 645, R/W DURATION RATIO: 0.91938
READ DURATION: 396, LAST WRITE DURATION: 2907, R/W DURATION RATIO: 0.136223
READ DURATION: 682, LAST WRITE DURATION: 888, R/W DURATION RATIO: 0.768018
READ DURATION: 1, LAST WRITE DURATION: 967, R/W DURATION RATIO: 0.00103413
READ DURATION: 624, LAST WRITE DURATION: 909, R/W DURATION RATIO: 0.686469
READ DURATION: 328, LAST WRITE DURATION: 1047, R/W DURATION RATIO: 0.313276
READ DURATION: 682, LAST WRITE DURATION: 824, R/W DURATION RATIO: 0.82767
READ DURATION: 76, LAST WRITE DURATION: 370, R/W DURATION RATIO: 0.205405
READ DURATION: 626, LAST WRITE DURATION: 1403, R/W DURATION RATIO: 0.446187
READ DURATION: 851, LAST WRITE DURATION: 3125, R/W DURATION RATIO: 0.27232
READ DURATION: 1, LAST WRITE DURATION: 1093, R/W DURATION RATIO: 0.000914913
READ DURATION: 879, LAST WRITE DURATION: 1836, R/W DURATION RATIO: 0.478758
READ DURATION: 839, LAST WRITE DURATION: 2280, R/W DURATION RATIO: 0.367982
READ DURATION: 684, LAST WRITE DURATION: 3451, R/W DURATION RATIO: 0.198203
READ DURATION: 1, LAST WRITE DURATION: 141, R/W DURATION RATIO: 0.0070922
READ DURATION: 1, LAST WRITE DURATION: 214, R/W DURATION RATIO: 0.0046729
READ DURATION: 624, LAST WRITE DURATION: 865, R/W DURATION RATIO: 0.721387
READ DURATION: 550, LAST WRITE DURATION: 2199, R/W DURATION RATIO: 0.250114
READ DURATION: 687, LAST WRITE DURATION: 1138, R/W DURATION RATIO: 0.603691
READ DURATION: 46, LAST WRITE DURATION: 188, R/W DURATION RATIO: 0.244681
READ DURATION: 396, LAST WRITE DURATION: 1650, R/W DURATION RATIO: 0.24
READ DURATION: 768, LAST WRITE DURATION: 1106, R/W DURATION RATIO: 0.694394
READ DURATION: 197, LAST WRITE DURATION: 338, R/W DURATION RATIO: 0.58284
READ DURATION: 1087, LAST WRITE DURATION: 668, R/W DURATION RATIO: 1.62725
READ DURATION: 298, LAST WRITE DURATION: 130, R/W DURATION RATIO: 2.29231
READ DURATION: 1452, LAST WRITE DURATION: 401, R/W DURATION RATIO: 3.62095
READ DURATION: 642, LAST WRITE DURATION: 1174, R/W DURATION RATIO: 0.546848
READ DURATION: 80, LAST WRITE DURATION: 136, R/W DURATION RATIO: 0.588235
READ DURATION: 210, LAST WRITE DURATION: 191, R/W DURATION RATIO: 1.09948
READ DURATION: 88, LAST WRITE DURATION: 160, R/W DURATION RATIO: 0.55
READ DURATION: 35, LAST WRITE DURATION: 141, R/W DURATION RATIO: 0.248227
READ DURATION: 220, LAST WRITE DURATION: 219, R/W DURATION RATIO: 1.00457
READ DURATION: 3, LAST WRITE DURATION: 165, R/W DURATION RATIO: 0.0181818
READ DURATION: 172, LAST WRITE DURATION: 146, R/W DURATION RATIO: 1.17808
READ DURATION: 292, LAST WRITE DURATION: 130, R/W DURATION RATIO: 2.24615
READ DURATION: 121, LAST WRITE DURATION: 305, R/W DURATION RATIO: 0.396721
READ DURATION: 474, LAST WRITE DURATION: 760, R/W DURATION RATIO: 0.623684
READ DURATION: 2, LAST WRITE DURATION: 1272, R/W DURATION RATIO: 0.00157233
READ DURATION: 1, LAST WRITE DURATION: 401, R/W DURATION RATIO: 0.00249377
READ DURATION: 1, LAST WRITE DURATION: 1386, R/W DURATION RATIO: 0.000721501
READ DURATION: 903, LAST WRITE DURATION: 4211, R/W DURATION RATIO: 0.214438
READ DURATION: 336, LAST WRITE DURATION: 1152, R/W DURATION RATIO: 0.291667
READ DURATION: 1, LAST WRITE DURATION: 601, R/W DURATION RATIO: 0.00166389
READ DURATION: 594, LAST WRITE DURATION: 1153, R/W DURATION RATIO: 0.515178
READ DURATION: 1, LAST WRITE DURATION: 568, R/W DURATION RATIO: 0.00176056
READ DURATION: 341, LAST WRITE DURATION: 1383, R/W DURATION RATIO: 0.246565
READ DURATION: 786, LAST WRITE DURATION: 844, R/W DURATION RATIO: 0.93128
READ DURATION: 72, LAST WRITE DURATION: 530, R/W DURATION RATIO: 0.135849
READ DURATION: 64, LAST WRITE DURATION: 338, R/W DURATION RATIO: 0.189349
READ DURATION: 370, LAST WRITE DURATION: 474, R/W DURATION RATIO: 0.780591
READ DURATION: 174, LAST WRITE DURATION: 114, R/W DURATION RATIO: 1.52632
READ DURATION: 337, LAST WRITE DURATION: 522, R/W DURATION RATIO: 0.645594
READ DURATION: 224, LAST WRITE DURATION: 574, R/W DURATION RATIO: 0.390244
READ DURATION: 30, LAST WRITE DURATION: 240, R/W DURATION RATIO: 0.125
READ DURATION: 188, LAST WRITE DURATION: 234, R/W DURATION RATIO: 0.803419
READ DURATION: 36, LAST WRITE DURATION: 138, R/W DURATION RATIO: 0.26087
READ DURATION: 594, LAST WRITE DURATION: 3584, R/W DURATION RATIO: 0.165737
READ DURATION: 420, LAST WRITE DURATION: 813, R/W DURATION RATIO: 0.516605
READ DURATION: 48, LAST WRITE DURATION: 133, R/W DURATION RATIO: 0.360902
READ DURATION: 230, LAST WRITE DURATION: 402, R/W DURATION RATIO: 0.572139
READ DURATION: 776, LAST WRITE DURATION: 1630, R/W DURATION RATIO: 0.476074
READ DURATION: 340, LAST WRITE DURATION: 880, R/W DURATION RATIO: 0.386364
READ DURATION: 60, LAST WRITE DURATION: 260, R/W DURATION RATIO: 0.230769
READ DURATION: 194, LAST WRITE DURATION: 434, R/W DURATION RATIO: 0.447005
READ DURATION: 434, LAST WRITE DURATION: 528, R/W DURATION RATIO: 0.82197
READ DURATION: 369, LAST WRITE DURATION: 2346, R/W DURATION RATIO: 0.157289
READ DURATION: 510, LAST WRITE DURATION: 449, R/W DURATION RATIO: 1.13586
READ DURATION: 682, LAST WRITE DURATION: 528, R/W DURATION RATIO: 1.29167
READ DURATION: 481, LAST WRITE DURATION: 1166, R/W DURATION RATIO: 0.412521
READ DURATION: 770, LAST WRITE DURATION: 705, R/W DURATION RATIO: 1.0922
READ DURATION: 65, LAST WRITE DURATION: 402, R/W DURATION RATIO: 0.161692
READ DURATION: 46, LAST WRITE DURATION: 591, R/W DURATION RATIO: 0.0778342
READ DURATION: 105, LAST WRITE DURATION: 642, R/W DURATION RATIO: 0.163551
READ DURATION: 1, LAST WRITE DURATION: 248, R/W DURATION RATIO: 0.00403226
READ DURATION: 621, LAST WRITE DURATION: 3344, R/W DURATION RATIO: 0.185706
READ DURATION: 1, LAST WRITE DURATION: 410, R/W DURATION RATIO: 0.00243902
READ DURATION: 668, LAST WRITE DURATION: 1706, R/W DURATION RATIO: 0.391559
READ DURATION: 1, LAST WRITE DURATION: 1717, R/W DURATION RATIO: 0.000582411
READ DURATION: 648, LAST WRITE DURATION: 1306, R/W DURATION RATIO: 0.496172
READ DURATION: 72, LAST WRITE DURATION: 394, R/W DURATION RATIO: 0.182741
READ DURATION: 620, LAST WRITE DURATION: 3315, R/W DURATION RATIO: 0.187029
READ DURATION: 1, LAST WRITE DURATION: 417, R/W DURATION RATIO: 0.00239808
READ DURATION: 60, LAST WRITE DURATION: 266, R/W DURATION RATIO: 0.225564
READ DURATION: 1, LAST WRITE DURATION: 237, R/W DURATION RATIO: 0.00421941
READ DURATION: 786, LAST WRITE DURATION: 1338, R/W DURATION RATIO: 0.587444
READ DURATION: 1, LAST WRITE DURATION: 860, R/W DURATION RATIO: 0.00116279
READ DURATION: 382, LAST WRITE DURATION: 948, R/W DURATION RATIO: 0.402954
READ DURATION: 644, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.730159
READ DURATION: 1, LAST WRITE DURATION: 868, R/W DURATION RATIO: 0.00115207
READ DURATION: 328, LAST WRITE DURATION: 2163, R/W DURATION RATIO: 0.151641
READ DURATION: 1042, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.824367
READ DURATION: 344, LAST WRITE DURATION: 450, R/W DURATION RATIO: 0.764444
READ DURATION: 1, LAST WRITE DURATION: 385, R/W DURATION RATIO: 0.0025974
READ DURATION: 388, LAST WRITE DURATION: 1811, R/W DURATION RATIO: 0.214246
READ DURATION: 1196, LAST WRITE DURATION: 820, R/W DURATION RATIO: 1.45854
READ DURATION: 332, LAST WRITE DURATION: 2540, R/W DURATION RATIO: 0.130709
READ DURATION: 814, LAST WRITE DURATION: 1084, R/W DURATION RATIO: 0.750923
READ DURATION: 76, LAST WRITE DURATION: 618, R/W DURATION RATIO: 0.122977
READ DURATION: 726, LAST WRITE DURATION: 2538, R/W DURATION RATIO: 0.286052
READ DURATION: 64, LAST WRITE DURATION: 522, R/W DURATION RATIO: 0.122605
READ DURATION: 798, LAST WRITE DURATION: 4053, R/W DURATION RATIO: 0.196891
READ DURATION: 124, LAST WRITE DURATION: 514, R/W DURATION RATIO: 0.241245
READ DURATION: 113, LAST WRITE DURATION: 1038, R/W DURATION RATIO: 0.108863
READ DURATION: 492, LAST WRITE DURATION: 1050, R/W DURATION RATIO: 0.468571
READ DURATION: 1269, LAST WRITE DURATION: 1051, R/W DURATION RATIO: 1.20742
READ DURATION: 674, LAST WRITE DURATION: 1557, R/W DURATION RATIO: 0.432884
READ DURATION: 1732, LAST WRITE DURATION: 1338, R/W DURATION RATIO: 1.29447
READ DURATION: 368, LAST WRITE DURATION: 722, R/W DURATION RATIO: 0.509695
READ DURATION: 714, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.564873
READ DURATION: 652, LAST WRITE DURATION: 1639, R/W DURATION RATIO: 0.397804
READ DURATION: 366, LAST WRITE DURATION: 1186, R/W DURATION RATIO: 0.3086
READ DURATION: 592, LAST WRITE DURATION: 820, R/W DURATION RATIO: 0.721951
READ DURATION: 64, LAST WRITE DURATION: 178, R/W DURATION RATIO: 0.359551
READ DURATION: 512, LAST WRITE DURATION: 731, R/W DURATION RATIO: 0.70041
READ DURATION: 210, LAST WRITE DURATION: 305, R/W DURATION RATIO: 0.688525
READ DURATION: 33, LAST WRITE DURATION: 98, R/W DURATION RATIO: 0.336735
READ DURATION: 819, LAST WRITE DURATION: 3020, R/W DURATION RATIO: 0.271192
READ DURATION: 360, LAST WRITE DURATION: 1094, R/W DURATION RATIO: 0.329068
READ DURATION: 1, LAST WRITE DURATION: 345, R/W DURATION RATIO: 0.00289855
READ DURATION: 816, LAST WRITE DURATION: 1364, R/W DURATION RATIO: 0.59824
READ DURATION: 203, LAST WRITE DURATION: 976, R/W DURATION RATIO: 0.207992
READ DURATION: 808, LAST WRITE DURATION: 1968, R/W DURATION RATIO: 0.410569
READ DURATION: 465, LAST WRITE DURATION: 2202, R/W DURATION RATIO: 0.211172
READ DURATION: 49, LAST WRITE DURATION: 949, R/W DURATION RATIO: 0.0516333
READ DURATION: 158, LAST WRITE DURATION: 164, R/W DURATION RATIO: 0.963415
READ DURATION: 447, LAST WRITE DURATION: 464, R/W DURATION RATIO: 0.963362
READ DURATION: 364, LAST WRITE DURATION: 915, R/W DURATION RATIO: 0.397814
READ DURATION: 574, LAST WRITE DURATION: 1020, R/W DURATION RATIO: 0.562745
READ DURATION: 678, LAST WRITE DURATION: 792, R/W DURATION RATIO: 0.856061
READ DURATION: 640, LAST WRITE DURATION: 2181, R/W DURATION RATIO: 0.293443
READ DURATION: 682, LAST WRITE DURATION: 1530, R/W DURATION RATIO: 0.445752
READ DURATION: 413, LAST WRITE DURATION: 203, R/W DURATION RATIO: 2.03448
READ DURATION: 1, LAST WRITE DURATION: 388, R/W DURATION RATIO: 0.00257732
READ DURATION: 364, LAST WRITE DURATION: 1127, R/W DURATION RATIO: 0.322981
READ DURATION: 1, LAST WRITE DURATION: 971, R/W DURATION RATIO: 0.00102987
READ DURATION: 121, LAST WRITE DURATION: 267, R/W DURATION RATIO: 0.453184
READ DURATION: 104, LAST WRITE DURATION: 496, R/W DURATION RATIO: 0.209677
READ DURATION: 356, LAST WRITE DURATION: 816, R/W DURATION RATIO: 0.436275
READ DURATION: 648, LAST WRITE DURATION: 1646, R/W DURATION RATIO: 0.393682
READ DURATION: 2, LAST WRITE DURATION: 178, R/W DURATION RATIO: 0.011236
READ DURATION: 72, LAST WRITE DURATION: 322, R/W DURATION RATIO: 0.223602
READ DURATION: 44, LAST WRITE DURATION: 426, R/W DURATION RATIO: 0.103286
READ DURATION: 1, LAST WRITE DURATION: 875, R/W DURATION RATIO: 0.00114286
READ DURATION: 296, LAST WRITE DURATION: 578, R/W DURATION RATIO: 0.512111
READ DURATION: 530, LAST WRITE DURATION: 869, R/W DURATION RATIO: 0.609896
READ DURATION: 483, LAST WRITE DURATION: 1593, R/W DURATION RATIO: 0.303202
READ DURATION: 2295, LAST WRITE DURATION: 1022, R/W DURATION RATIO: 2.2456
READ DURATION: 264, LAST WRITE DURATION: 576, R/W DURATION RATIO: 0.458333
READ DURATION: 185, LAST WRITE DURATION: 223, R/W DURATION RATIO: 0.829596
READ DURATION: 80, LAST WRITE DURATION: 176, R/W DURATION RATIO: 0.454545
READ DURATION: 214, LAST WRITE DURATION: 272, R/W DURATION RATIO: 0.786765
READ DURATION: 49, LAST WRITE DURATION: 672, R/W DURATION RATIO: 0.0729167
READ DURATION: 76, LAST WRITE DURATION: 290, R/W DURATION RATIO: 0.262069
READ DURATION: 84, LAST WRITE DURATION: 560, R/W DURATION RATIO: 0.15
READ DURATION: 172, LAST WRITE DURATION: 362, R/W DURATION RATIO: 0.475138
READ DURATION: 1, LAST WRITE DURATION: 335, R/W DURATION RATIO: 0.00298507
READ DURATION: 56, LAST WRITE DURATION: 188, R/W DURATION RATIO: 0.297872
READ DURATION: 129, LAST WRITE DURATION: 225, R/W DURATION RATIO: 0.573333
READ DURATION: 257, LAST WRITE DURATION: 279, R/W DURATION RATIO: 0.921147
READ DURATION: 160, LAST WRITE DURATION: 174, R/W DURATION RATIO: 0.91954
READ DURATION: 619, LAST WRITE DURATION: 1927, R/W DURATION RATIO: 0.321225
READ DURATION: 128, LAST WRITE DURATION: 298, R/W DURATION RATIO: 0.42953
READ DURATION: 1, LAST WRITE DURATION: 1295, R/W DURATION RATIO: 0.000772201
READ DURATION: 13, LAST WRITE DURATION: 117, R/W DURATION RATIO: 0.111111
READ DURATION: 101, LAST WRITE DURATION: 282, R/W DURATION RATIO: 0.358156
READ DURATION: 84, LAST WRITE DURATION: 176, R/W DURATION RATIO: 0.477273
READ DURATION: 431, LAST WRITE DURATION: 209, R/W DURATION RATIO: 2.0622
READ DURATION: 52, LAST WRITE DURATION: 290, R/W DURATION RATIO: 0.17931
READ DURATION: 1, LAST WRITE DURATION: 1192, R/W DURATION RATIO: 0.000838926
READ DURATION: 855, LAST WRITE DURATION: 1520, R/W DURATION RATIO: 0.5625
READ DURATION: 563, LAST WRITE DURATION: 853, R/W DURATION RATIO: 0.660023
READ DURATION: 270, LAST WRITE DURATION: 359, R/W DURATION RATIO: 0.752089
READ DURATION: 162, LAST WRITE DURATION: 528, R/W DURATION RATIO: 0.306818
READ DURATION: 600, LAST WRITE DURATION: 2602, R/W DURATION RATIO: 0.230592
READ DURATION: 1, LAST WRITE DURATION: 295, R/W DURATION RATIO: 0.00338983
READ DURATION: 492, LAST WRITE DURATION: 1359, R/W DURATION RATIO: 0.362031
READ DURATION: 1, LAST WRITE DURATION: 161, R/W DURATION RATIO: 0.00621118
READ DURATION: 216, LAST WRITE DURATION: 1201, R/W DURATION RATIO: 0.17985
READ DURATION: 680, LAST WRITE DURATION: 844, R/W DURATION RATIO: 0.805687
READ DURATION: 103, LAST WRITE DURATION: 592, R/W DURATION RATIO: 0.173986
READ DURATION: 360, LAST WRITE DURATION: 1615, R/W DURATION RATIO: 0.22291
READ DURATION: 672, LAST WRITE DURATION: 2133, R/W DURATION RATIO: 0.315049
READ DURATION: 30, LAST WRITE DURATION: 298, R/W DURATION RATIO: 0.100671
READ DURATION: 492, LAST WRITE DURATION: 1365, R/W DURATION RATIO: 0.36044
READ DURATION: 623, LAST WRITE DURATION: 756, R/W DURATION RATIO: 0.824074
READ DURATION: 430, LAST WRITE DURATION: 162, R/W DURATION RATIO: 2.65432
READ DURATION: 22, LAST WRITE DURATION: 378, R/W DURATION RATIO: 0.0582011
READ DURATION: 49, LAST WRITE DURATION: 1060, R/W DURATION RATIO: 0.0462264
READ DURATION: 364, LAST WRITE DURATION: 3342, R/W DURATION RATIO: 0.108917
READ DURATION: 592, LAST WRITE DURATION: 820, R/W DURATION RATIO: 0.721951
READ DURATION: 60, LAST WRITE DURATION: 116, R/W DURATION RATIO: 0.517241
READ DURATION: 1, LAST WRITE DURATION: 296, R/W DURATION RATIO: 0.00337838
READ DURATION: 379, LAST WRITE DURATION: 1866, R/W DURATION RATIO: 0.203108
READ DURATION: 616, LAST WRITE DURATION: 1013, R/W DURATION RATIO: 0.608095
READ DURATION: 40, LAST WRITE DURATION: 173, R/W DURATION RATIO: 0.231214
READ DURATION: 1, LAST WRITE DURATION: 258, R/W DURATION RATIO: 0.00387597
READ DURATION: 498, LAST WRITE DURATION: 1441, R/W DURATION RATIO: 0.345593
READ DURATION: 219, LAST WRITE DURATION: 262, R/W DURATION RATIO: 0.835878
READ DURATION: 806, LAST WRITE DURATION: 2767, R/W DURATION RATIO: 0.29129
READ DURATION: 257, LAST WRITE DURATION: 283, R/W DURATION RATIO: 0.908127
READ DURATION: 80, LAST WRITE DURATION: 340, R/W DURATION RATIO: 0.235294
READ DURATION: 22, LAST WRITE DURATION: 828, R/W DURATION RATIO: 0.02657
READ DURATION: 612, LAST WRITE DURATION: 2211, R/W DURATION RATIO: 0.276798
READ DURATION: 285, LAST WRITE DURATION: 272, R/W DURATION RATIO: 1.04779
READ DURATION: 1, LAST WRITE DURATION: 623, R/W DURATION RATIO: 0.00160514
READ DURATION: 2059, LAST WRITE DURATION: 1742, R/W DURATION RATIO: 1.18197
READ DURATION: 1, LAST WRITE DURATION: 332, R/W DURATION RATIO: 0.00301205
READ DURATION: 333, LAST WRITE DURATION: 312, R/W DURATION RATIO: 1.06731
READ DURATION: 600, LAST WRITE DURATION: 1389, R/W DURATION RATIO: 0.431965
READ DURATION: 3, LAST WRITE DURATION: 317, R/W DURATION RATIO: 0.00946372
READ DURATION: 596, LAST WRITE DURATION: 1814, R/W DURATION RATIO: 0.328556
READ DURATION: 200, LAST WRITE DURATION: 258, R/W DURATION RATIO: 0.775194
READ DURATION: 2202, LAST WRITE DURATION: 1650, R/W DURATION RATIO: 1.33455
READ DURATION: 922, LAST WRITE DURATION: 970, R/W DURATION RATIO: 0.950515
READ DURATION: 890, LAST WRITE DURATION: 1242, R/W DURATION RATIO: 0.716586
READ DURATION: 496, LAST WRITE DURATION: 810, R/W DURATION RATIO: 0.612346
READ DURATION: 1, LAST WRITE DURATION: 466, R/W DURATION RATIO: 0.00214592
READ DURATION: 846, LAST WRITE DURATION: 1610, R/W DURATION RATIO: 0.525466
READ DURATION: 72, LAST WRITE DURATION: 362, R/W DURATION RATIO: 0.198895
READ DURATION: 1, LAST WRITE DURATION: 742, R/W DURATION RATIO: 0.00134771
READ DURATION: 147, LAST WRITE DURATION: 1047, R/W DURATION RATIO: 0.140401
READ DURATION: 74, LAST WRITE DURATION: 84, R/W DURATION RATIO: 0.880952
READ DURATION: 1, LAST WRITE DURATION: 1052, R/W DURATION RATIO: 0.00095057
READ DURATION: 1, LAST WRITE DURATION: 429, R/W DURATION RATIO: 0.002331
READ DURATION: 120, LAST WRITE DURATION: 282, R/W DURATION RATIO: 0.425532
READ DURATION: 193, LAST WRITE DURATION: 192, R/W DURATION RATIO: 1.00521
READ DURATION: 1099, LAST WRITE DURATION: 1473, R/W DURATION RATIO: 0.746096
READ DURATION: 324, LAST WRITE DURATION: 722, R/W DURATION RATIO: 0.448753
READ DURATION: 1, LAST WRITE DURATION: 524, R/W DURATION RATIO: 0.0019084
READ DURATION: 72, LAST WRITE DURATION: 402, R/W DURATION RATIO: 0.179104
READ DURATION: 264, LAST WRITE DURATION: 106, R/W DURATION RATIO: 2.49057
READ DURATION: 30, LAST WRITE DURATION: 500, R/W DURATION RATIO: 0.06
READ DURATION: 411, LAST WRITE DURATION: 848, R/W DURATION RATIO: 0.48467
READ DURATION: 328, LAST WRITE DURATION: 604, R/W DURATION RATIO: 0.543046
READ DURATION: 1, LAST WRITE DURATION: 644, R/W DURATION RATIO: 0.0015528
READ DURATION: 52, LAST WRITE DURATION: 314, R/W DURATION RATIO: 0.165605
READ DURATION: 468, LAST WRITE DURATION: 712, R/W DURATION RATIO: 0.657303
READ DURATION: 692, LAST WRITE DURATION: 2860, R/W DURATION RATIO: 0.241958
READ DURATION: 658, LAST WRITE DURATION: 1284, R/W DURATION RATIO: 0.512461
READ DURATION: 72, LAST WRITE DURATION: 330, R/W DURATION RATIO: 0.218182
READ DURATION: 712, LAST WRITE DURATION: 2410, R/W DURATION RATIO: 0.295436
READ DURATION: 622, LAST WRITE DURATION: 1250, R/W DURATION RATIO: 0.4976
READ DURATION: 7, LAST WRITE DURATION: 249, R/W DURATION RATIO: 0.0281124
READ DURATION: 574, LAST WRITE DURATION: 3479, R/W DURATION RATIO: 0.16499
READ DURATION: 552, LAST WRITE DURATION: 1507, R/W DURATION RATIO: 0.366291
READ DURATION: 4, LAST WRITE DURATION: 250, R/W DURATION RATIO: 0.016
READ DURATION: 525, LAST WRITE DURATION: 1726, R/W DURATION RATIO: 0.304171
READ DURATION: 571, LAST WRITE DURATION: 487, R/W DURATION RATIO: 1.17248
READ DURATION: 511, LAST WRITE DURATION: 1114, R/W DURATION RATIO: 0.458707
READ DURATION: 394, LAST WRITE DURATION: 2016, R/W DURATION RATIO: 0.195437
READ DURATION: 692, LAST WRITE DURATION: 481, R/W DURATION RATIO: 1.43867
READ DURATION: 501, LAST WRITE DURATION: 913, R/W DURATION RATIO: 0.54874
READ DURATION: 732, LAST WRITE DURATION: 1454, R/W DURATION RATIO: 0.503439
READ DURATION: 577, LAST WRITE DURATION: 1107, R/W DURATION RATIO: 0.521229
READ DURATION: 402, LAST WRITE DURATION: 818, R/W DURATION RATIO: 0.491443
READ DURATION: 33, LAST WRITE DURATION: 370, R/W DURATION RATIO: 0.0891892
READ DURATION: 1, LAST WRITE DURATION: 1165, R/W DURATION RATIO: 0.000858369
READ DURATION: 1, LAST WRITE DURATION: 367, R/W DURATION RATIO: 0.0027248
READ DURATION: 1, LAST WRITE DURATION: 1004, R/W DURATION RATIO: 0.000996016
READ DURATION: 1, LAST WRITE DURATION: 265, R/W DURATION RATIO: 0.00377358
READ DURATION: 465, LAST WRITE DURATION: 3701, R/W DURATION RATIO: 0.125642
READ DURATION: 695, LAST WRITE DURATION: 869, R/W DURATION RATIO: 0.79977
READ DURATION: 1, LAST WRITE DURATION: 1003, R/W DURATION RATIO: 0.000997009
READ DURATION: 434, LAST WRITE DURATION: 2158, R/W DURATION RATIO: 0.201112
READ DURATION: 664, LAST WRITE DURATION: 1168, R/W DURATION RATIO: 0.568493
READ DURATION: 72, LAST WRITE DURATION: 236, R/W DURATION RATIO: 0.305085
READ DURATION: 244, LAST WRITE DURATION: 154, R/W DURATION RATIO: 1.58442
READ DURATION: 477, LAST WRITE DURATION: 3827, R/W DURATION RATIO: 0.124641
READ DURATION: 1041, LAST WRITE DURATION: 841, R/W DURATION RATIO: 1.23781
READ DURATION: 184, LAST WRITE DURATION: 589, R/W DURATION RATIO: 0.312394
READ DURATION: 1, LAST WRITE DURATION: 817, R/W DURATION RATIO: 0.00122399
READ DURATION: 161, LAST WRITE DURATION: 266, R/W DURATION RATIO: 0.605263
READ DURATION: 219, LAST WRITE DURATION: 269, R/W DURATION RATIO: 0.814126
READ DURATION: 142, LAST WRITE DURATION: 202, R/W DURATION RATIO: 0.70297
READ DURATION: 1, LAST WRITE DURATION: 156, R/W DURATION RATIO: 0.00641026
READ DURATION: 102, LAST WRITE DURATION: 401, R/W DURATION RATIO: 0.254364
READ DURATION: 1, LAST WRITE DURATION: 901, R/W DURATION RATIO: 0.00110988
READ DURATION: 568, LAST WRITE DURATION: 2374, R/W DURATION RATIO: 0.239259
READ DURATION: 337, LAST WRITE DURATION: 425, R/W DURATION RATIO: 0.792941
READ DURATION: 221, LAST WRITE DURATION: 133, R/W DURATION RATIO: 1.66165
READ DURATION: 134, LAST WRITE DURATION: 154, R/W DURATION RATIO: 0.87013
READ DURATION: 184, LAST WRITE DURATION: 102, R/W DURATION RATIO: 1.80392
READ DURATION: 186, LAST WRITE DURATION: 184, R/W DURATION RATIO: 1.01087
READ DURATION: 313, LAST WRITE DURATION: 284, R/W DURATION RATIO: 1.10211
READ DURATION: 393, LAST WRITE DURATION: 188, R/W DURATION RATIO: 2.09043
READ DURATION: 124, LAST WRITE DURATION: 178, R/W DURATION RATIO: 0.696629
READ DURATION: 142, LAST WRITE DURATION: 919, R/W DURATION RATIO: 0.154516
READ DURATION: 217, LAST WRITE DURATION: 153, R/W DURATION RATIO: 1.4183
READ DURATION: 1643, LAST WRITE DURATION: 225, R/W DURATION RATIO: 7.30222
READ DURATION: 181, LAST WRITE DURATION: 225, R/W DURATION RATIO: 0.804444
READ DURATION: 640, LAST WRITE DURATION: 1609, R/W DURATION RATIO: 0.397763
READ DURATION: 49, LAST WRITE DURATION: 284, R/W DURATION RATIO: 0.172535
READ DURATION: 49, LAST WRITE DURATION: 114, R/W DURATION RATIO: 0.429825
READ DURATION: 657, LAST WRITE DURATION: 2398, R/W DURATION RATIO: 0.273978
READ DURATION: 756, LAST WRITE DURATION: 1965, R/W DURATION RATIO: 0.384733
READ DURATION: 700, LAST WRITE DURATION: 1050, R/W DURATION RATIO: 0.666667
READ DURATION: 1011, LAST WRITE DURATION: 1868, R/W DURATION RATIO: 0.541221
READ DURATION: 56, LAST WRITE DURATION: 235, R/W DURATION RATIO: 0.238298
READ DURATION: 1, LAST WRITE DURATION: 517, R/W DURATION RATIO: 0.00193424
READ DURATION: 2115, LAST WRITE DURATION: 657, R/W DURATION RATIO: 3.21918
READ DURATION: 72, LAST WRITE DURATION: 344, R/W DURATION RATIO: 0.209302
READ DURATION: 435, LAST WRITE DURATION: 1561, R/W DURATION RATIO: 0.278668
READ DURATION: 694, LAST WRITE DURATION: 623, R/W DURATION RATIO: 1.11396
READ DURATION: 344, LAST WRITE DURATION: 282, R/W DURATION RATIO: 1.21986
READ DURATION: 1, LAST WRITE DURATION: 764, R/W DURATION RATIO: 0.0013089
READ DURATION: 427, LAST WRITE DURATION: 1302, R/W DURATION RATIO: 0.327957
READ DURATION: 687, LAST WRITE DURATION: 1001, R/W DURATION RATIO: 0.686314
READ DURATION: 52, LAST WRITE DURATION: 340, R/W DURATION RATIO: 0.152941
READ DURATION: 411, LAST WRITE DURATION: 3343, R/W DURATION RATIO: 0.122943
READ DURATION: 953, LAST WRITE DURATION: 1099, R/W DURATION RATIO: 0.867152
READ DURATION: 244, LAST WRITE DURATION: 471, R/W DURATION RATIO: 0.518047
READ DURATION: 49, LAST WRITE DURATION: 946, R/W DURATION RATIO: 0.051797
READ DURATION: 1, LAST WRITE DURATION: 273, R/W DURATION RATIO: 0.003663
READ DURATION: 89, LAST WRITE DURATION: 295, R/W DURATION RATIO: 0.301695
READ DURATION: 1, LAST WRITE DURATION: 250, R/W DURATION RATIO: 0.004
READ DURATION: 169, LAST WRITE DURATION: 459, R/W DURATION RATIO: 0.368192
READ DURATION: 476, LAST WRITE DURATION: 1151, R/W DURATION RATIO: 0.413553
READ DURATION: 61, LAST WRITE DURATION: 109, R/W DURATION RATIO: 0.559633
