[Ramulator::ReadWriteTrace] [info] Loading trace file /home/fann/projects/cache_simulator/sampled_trace/505_sampled.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 1000000 instructions.
READ DURATION: 67, LAST WRITE DURATION: 317, R/W DURATION RATIO: 0.211356
READ DURATION: 1102, LAST WRITE DURATION: 332, R/W DURATION RATIO: 3.31928
READ DURATION: 3486, LAST WRITE DURATION: 872, R/W DURATION RATIO: 3.99771
READ DURATION: 5005, LAST WRITE DURATION: 650, R/W DURATION RATIO: 7.7
READ DURATION: 2913, LAST WRITE DURATION: 342, R/W DURATION RATIO: 8.51754
READ DURATION: 4208, LAST WRITE DURATION: 370, R/W DURATION RATIO: 11.373
READ DURATION: 394, LAST WRITE DURATION: 300, R/W DURATION RATIO: 1.31333
READ DURATION: 363, LAST WRITE DURATION: 304, R/W DURATION RATIO: 1.19408
READ DURATION: 330, LAST WRITE DURATION: 421, R/W DURATION RATIO: 0.783848
READ DURATION: 312, LAST WRITE DURATION: 409, R/W DURATION RATIO: 0.762836
READ DURATION: 348, LAST WRITE DURATION: 397, R/W DURATION RATIO: 0.876574
READ DURATION: 380, LAST WRITE DURATION: 324, R/W DURATION RATIO: 1.17284
READ DURATION: 322, LAST WRITE DURATION: 382, R/W DURATION RATIO: 0.842932
READ DURATION: 379, LAST WRITE DURATION: 377, R/W DURATION RATIO: 1.00531
READ DURATION: 378, LAST WRITE DURATION: 404, R/W DURATION RATIO: 0.935644
READ DURATION: 433, LAST WRITE DURATION: 284, R/W DURATION RATIO: 1.52465
READ DURATION: 276, LAST WRITE DURATION: 421, R/W DURATION RATIO: 0.655582
READ DURATION: 6855, LAST WRITE DURATION: 410, R/W DURATION RATIO: 16.7195
READ DURATION: 9068, LAST WRITE DURATION: 365, R/W DURATION RATIO: 24.8438
READ DURATION: 49, LAST WRITE DURATION: 177, R/W DURATION RATIO: 0.276836
READ DURATION: 3720, LAST WRITE DURATION: 384, R/W DURATION RATIO: 9.6875
READ DURATION: 12842, LAST WRITE DURATION: 396, R/W DURATION RATIO: 32.4293
READ DURATION: 19991, LAST WRITE DURATION: 1786, R/W DURATION RATIO: 11.1932
READ DURATION: 56709, LAST WRITE DURATION: 318, R/W DURATION RATIO: 178.33
READ DURATION: 42406, LAST WRITE DURATION: 366, R/W DURATION RATIO: 115.863
READ DURATION: 1023, LAST WRITE DURATION: 451, R/W DURATION RATIO: 2.26829
READ DURATION: 764, LAST WRITE DURATION: 308, R/W DURATION RATIO: 2.48052
READ DURATION: 938, LAST WRITE DURATION: 389, R/W DURATION RATIO: 2.41131
READ DURATION: 658, LAST WRITE DURATION: 466, R/W DURATION RATIO: 1.41202
READ DURATION: 896, LAST WRITE DURATION: 340, R/W DURATION RATIO: 2.63529
READ DURATION: 714, LAST WRITE DURATION: 342, R/W DURATION RATIO: 2.08772
READ DURATION: 2798, LAST WRITE DURATION: 352, R/W DURATION RATIO: 7.94886
READ DURATION: 6478, LAST WRITE DURATION: 380, R/W DURATION RATIO: 17.0474
READ DURATION: 67380, LAST WRITE DURATION: 342, R/W DURATION RATIO: 197.018
READ DURATION: 2900, LAST WRITE DURATION: 380, R/W DURATION RATIO: 7.63158
READ DURATION: 939, LAST WRITE DURATION: 478, R/W DURATION RATIO: 1.96444
READ DURATION: 928, LAST WRITE DURATION: 388, R/W DURATION RATIO: 2.39175
READ DURATION: 809, LAST WRITE DURATION: 476, R/W DURATION RATIO: 1.69958
READ DURATION: 1416, LAST WRITE DURATION: 348, R/W DURATION RATIO: 4.06897
READ DURATION: 2196, LAST WRITE DURATION: 320, R/W DURATION RATIO: 6.8625
READ DURATION: 9278, LAST WRITE DURATION: 656, R/W DURATION RATIO: 14.1433
READ DURATION: 1114, LAST WRITE DURATION: 484, R/W DURATION RATIO: 2.30165
READ DURATION: 511, LAST WRITE DURATION: 372, R/W DURATION RATIO: 1.37366
READ DURATION: 807, LAST WRITE DURATION: 340, R/W DURATION RATIO: 2.37353
READ DURATION: 1944, LAST WRITE DURATION: 340, R/W DURATION RATIO: 5.71765
READ DURATION: 733, LAST WRITE DURATION: 348, R/W DURATION RATIO: 2.10632
READ DURATION: 3045, LAST WRITE DURATION: 319, R/W DURATION RATIO: 9.54545
READ DURATION: 1026, LAST WRITE DURATION: 326, R/W DURATION RATIO: 3.14724
READ DURATION: 554, LAST WRITE DURATION: 366, R/W DURATION RATIO: 1.51366
READ DURATION: 587, LAST WRITE DURATION: 380, R/W DURATION RATIO: 1.54474
READ DURATION: 537, LAST WRITE DURATION: 596, R/W DURATION RATIO: 0.901007
READ DURATION: 529, LAST WRITE DURATION: 662, R/W DURATION RATIO: 0.799094
READ DURATION: 2466, LAST WRITE DURATION: 434, R/W DURATION RATIO: 5.68203
READ DURATION: 1676, LAST WRITE DURATION: 364, R/W DURATION RATIO: 4.6044
READ DURATION: 664, LAST WRITE DURATION: 340, R/W DURATION RATIO: 1.95294
READ DURATION: 514, LAST WRITE DURATION: 414, R/W DURATION RATIO: 1.24155
READ DURATION: 555, LAST WRITE DURATION: 340, R/W DURATION RATIO: 1.63235
READ DURATION: 562, LAST WRITE DURATION: 372, R/W DURATION RATIO: 1.51075
READ DURATION: 496, LAST WRITE DURATION: 506, R/W DURATION RATIO: 0.980237
READ DURATION: 473, LAST WRITE DURATION: 322, R/W DURATION RATIO: 1.46894
READ DURATION: 658, LAST WRITE DURATION: 350, R/W DURATION RATIO: 1.88
READ DURATION: 640, LAST WRITE DURATION: 311, R/W DURATION RATIO: 2.05788
READ DURATION: 1826, LAST WRITE DURATION: 348, R/W DURATION RATIO: 5.24713
READ DURATION: 498, LAST WRITE DURATION: 402, R/W DURATION RATIO: 1.23881
READ DURATION: 914, LAST WRITE DURATION: 322, R/W DURATION RATIO: 2.83851
READ DURATION: 1217, LAST WRITE DURATION: 322, R/W DURATION RATIO: 3.7795
READ DURATION: 1302, LAST WRITE DURATION: 364, R/W DURATION RATIO: 3.57692
READ DURATION: 572, LAST WRITE DURATION: 340, R/W DURATION RATIO: 1.68235
READ DURATION: 532, LAST WRITE DURATION: 390, R/W DURATION RATIO: 1.3641
READ DURATION: 510, LAST WRITE DURATION: 320, R/W DURATION RATIO: 1.59375
READ DURATION: 605, LAST WRITE DURATION: 332, R/W DURATION RATIO: 1.82229
READ DURATION: 4708, LAST WRITE DURATION: 327, R/W DURATION RATIO: 14.3976
READ DURATION: 1472, LAST WRITE DURATION: 324, R/W DURATION RATIO: 4.54321
READ DURATION: 511, LAST WRITE DURATION: 334, R/W DURATION RATIO: 1.52994
READ DURATION: 585, LAST WRITE DURATION: 343, R/W DURATION RATIO: 1.70554
READ DURATION: 510, LAST WRITE DURATION: 332, R/W DURATION RATIO: 1.53614
READ DURATION: 571, LAST WRITE DURATION: 386, R/W DURATION RATIO: 1.47927
READ DURATION: 603, LAST WRITE DURATION: 348, R/W DURATION RATIO: 1.73276
READ DURATION: 706, LAST WRITE DURATION: 324, R/W DURATION RATIO: 2.17901
READ DURATION: 602, LAST WRITE DURATION: 374, R/W DURATION RATIO: 1.60963
READ DURATION: 458, LAST WRITE DURATION: 348, R/W DURATION RATIO: 1.31609
READ DURATION: 8763, LAST WRITE DURATION: 1796, R/W DURATION RATIO: 4.87918
READ DURATION: 635, LAST WRITE DURATION: 372, R/W DURATION RATIO: 1.70699
READ DURATION: 2343, LAST WRITE DURATION: 427, R/W DURATION RATIO: 5.48712
READ DURATION: 920, LAST WRITE DURATION: 392, R/W DURATION RATIO: 2.34694
READ DURATION: 1496, LAST WRITE DURATION: 296, R/W DURATION RATIO: 5.05405
READ DURATION: 12116, LAST WRITE DURATION: 304, R/W DURATION RATIO: 39.8553
READ DURATION: 9518, LAST WRITE DURATION: 364, R/W DURATION RATIO: 26.1484
READ DURATION: 680, LAST WRITE DURATION: 336, R/W DURATION RATIO: 2.02381
READ DURATION: 872, LAST WRITE DURATION: 356, R/W DURATION RATIO: 2.44944
READ DURATION: 674, LAST WRITE DURATION: 322, R/W DURATION RATIO: 2.09317
READ DURATION: 974, LAST WRITE DURATION: 322, R/W DURATION RATIO: 3.02484
READ DURATION: 11928, LAST WRITE DURATION: 332, R/W DURATION RATIO: 35.9277
READ DURATION: 20112, LAST WRITE DURATION: 432, R/W DURATION RATIO: 46.5556
READ DURATION: 1638, LAST WRITE DURATION: 541, R/W DURATION RATIO: 3.02773
READ DURATION: 1682, LAST WRITE DURATION: 420, R/W DURATION RATIO: 4.00476
READ DURATION: 13212, LAST WRITE DURATION: 442, R/W DURATION RATIO: 29.8914
READ DURATION: 6370, LAST WRITE DURATION: 404, R/W DURATION RATIO: 15.7673
READ DURATION: 1516, LAST WRITE DURATION: 337, R/W DURATION RATIO: 4.49852
READ DURATION: 346, LAST WRITE DURATION: 380, R/W DURATION RATIO: 0.910526
READ DURATION: 349, LAST WRITE DURATION: 413, R/W DURATION RATIO: 0.845036
READ DURATION: 355, LAST WRITE DURATION: 374, R/W DURATION RATIO: 0.949198
READ DURATION: 369, LAST WRITE DURATION: 405, R/W DURATION RATIO: 0.911111
READ DURATION: 360, LAST WRITE DURATION: 370, R/W DURATION RATIO: 0.972973
READ DURATION: 408, LAST WRITE DURATION: 374, R/W DURATION RATIO: 1.09091
READ DURATION: 358, LAST WRITE DURATION: 372, R/W DURATION RATIO: 0.962366
READ DURATION: 385, LAST WRITE DURATION: 458, R/W DURATION RATIO: 0.840611
READ DURATION: 341, LAST WRITE DURATION: 352, R/W DURATION RATIO: 0.96875
READ DURATION: 387, LAST WRITE DURATION: 383, R/W DURATION RATIO: 1.01044
READ DURATION: 358, LAST WRITE DURATION: 317, R/W DURATION RATIO: 1.12934
READ DURATION: 18444, LAST WRITE DURATION: 434, R/W DURATION RATIO: 42.4977
READ DURATION: 5311, LAST WRITE DURATION: 366, R/W DURATION RATIO: 14.5109
READ DURATION: 56718, LAST WRITE DURATION: 4592, R/W DURATION RATIO: 12.3515
READ DURATION: 46048, LAST WRITE DURATION: 474, R/W DURATION RATIO: 97.1477
READ DURATION: 50, LAST WRITE DURATION: 296, R/W DURATION RATIO: 0.168919
READ DURATION: 24108, LAST WRITE DURATION: 832, R/W DURATION RATIO: 28.976
READ DURATION: 484, LAST WRITE DURATION: 386, R/W DURATION RATIO: 1.25389
READ DURATION: 539, LAST WRITE DURATION: 416, R/W DURATION RATIO: 1.29567
READ DURATION: 486, LAST WRITE DURATION: 382, R/W DURATION RATIO: 1.27225
READ DURATION: 442, LAST WRITE DURATION: 352, R/W DURATION RATIO: 1.25568
READ DURATION: 4726, LAST WRITE DURATION: 334, R/W DURATION RATIO: 14.1497
READ DURATION: 25525, LAST WRITE DURATION: 340, R/W DURATION RATIO: 75.0735
READ DURATION: 18432, LAST WRITE DURATION: 394, R/W DURATION RATIO: 46.7817
READ DURATION: 319, LAST WRITE DURATION: 393, R/W DURATION RATIO: 0.811705
READ DURATION: 384, LAST WRITE DURATION: 434, R/W DURATION RATIO: 0.884793
READ DURATION: 472, LAST WRITE DURATION: 1775, R/W DURATION RATIO: 0.265915
READ DURATION: 363, LAST WRITE DURATION: 367, R/W DURATION RATIO: 0.989101
READ DURATION: 391, LAST WRITE DURATION: 322, R/W DURATION RATIO: 1.21429
READ DURATION: 366, LAST WRITE DURATION: 352, R/W DURATION RATIO: 1.03977
READ DURATION: 457, LAST WRITE DURATION: 308, R/W DURATION RATIO: 1.48377
READ DURATION: 471, LAST WRITE DURATION: 480, R/W DURATION RATIO: 0.98125
READ DURATION: 392, LAST WRITE DURATION: 417, R/W DURATION RATIO: 0.940048
READ DURATION: 368, LAST WRITE DURATION: 445, R/W DURATION RATIO: 0.826966
READ DURATION: 690, LAST WRITE DURATION: 366, R/W DURATION RATIO: 1.88525
READ DURATION: 864, LAST WRITE DURATION: 426, R/W DURATION RATIO: 2.02817
READ DURATION: 946, LAST WRITE DURATION: 428, R/W DURATION RATIO: 2.21028
READ DURATION: 4772, LAST WRITE DURATION: 596, R/W DURATION RATIO: 8.00671
READ DURATION: 1332, LAST WRITE DURATION: 358, R/W DURATION RATIO: 3.72067
READ DURATION: 682, LAST WRITE DURATION: 452, R/W DURATION RATIO: 1.50885
READ DURATION: 480, LAST WRITE DURATION: 492, R/W DURATION RATIO: 0.97561
READ DURATION: 576, LAST WRITE DURATION: 530, R/W DURATION RATIO: 1.08679
READ DURATION: 480, LAST WRITE DURATION: 572, R/W DURATION RATIO: 0.839161
READ DURATION: 689, LAST WRITE DURATION: 1074, R/W DURATION RATIO: 0.641527
READ DURATION: 695, LAST WRITE DURATION: 2139, R/W DURATION RATIO: 0.324918
READ DURATION: 664, LAST WRITE DURATION: 468, R/W DURATION RATIO: 1.4188
READ DURATION: 680, LAST WRITE DURATION: 434, R/W DURATION RATIO: 1.56682
READ DURATION: 1298, LAST WRITE DURATION: 322, R/W DURATION RATIO: 4.03106
READ DURATION: 1868, LAST WRITE DURATION: 430, R/W DURATION RATIO: 4.34419
READ DURATION: 2312, LAST WRITE DURATION: 452, R/W DURATION RATIO: 5.11504
READ DURATION: 2109, LAST WRITE DURATION: 382, R/W DURATION RATIO: 5.52094
READ DURATION: 8756, LAST WRITE DURATION: 634, R/W DURATION RATIO: 13.8107
READ DURATION: 653, LAST WRITE DURATION: 368, R/W DURATION RATIO: 1.77446
READ DURATION: 2143, LAST WRITE DURATION: 532, R/W DURATION RATIO: 4.0282
READ DURATION: 764, LAST WRITE DURATION: 373, R/W DURATION RATIO: 2.04826
READ DURATION: 715, LAST WRITE DURATION: 397, R/W DURATION RATIO: 1.80101
READ DURATION: 994, LAST WRITE DURATION: 332, R/W DURATION RATIO: 2.99398
READ DURATION: 610, LAST WRITE DURATION: 340, R/W DURATION RATIO: 1.79412
READ DURATION: 515, LAST WRITE DURATION: 348, R/W DURATION RATIO: 1.47989
READ DURATION: 663, LAST WRITE DURATION: 323, R/W DURATION RATIO: 2.05263
READ DURATION: 676, LAST WRITE DURATION: 398, R/W DURATION RATIO: 1.69849
READ DURATION: 746, LAST WRITE DURATION: 332, R/W DURATION RATIO: 2.24699
READ DURATION: 640, LAST WRITE DURATION: 332, R/W DURATION RATIO: 1.92771
READ DURATION: 2140, LAST WRITE DURATION: 458, R/W DURATION RATIO: 4.67249
READ DURATION: 696, LAST WRITE DURATION: 436, R/W DURATION RATIO: 1.59633
READ DURATION: 760, LAST WRITE DURATION: 396, R/W DURATION RATIO: 1.91919
READ DURATION: 1801, LAST WRITE DURATION: 436, R/W DURATION RATIO: 4.13073
READ DURATION: 556, LAST WRITE DURATION: 350, R/W DURATION RATIO: 1.58857
READ DURATION: 481, LAST WRITE DURATION: 388, R/W DURATION RATIO: 1.23969
READ DURATION: 553, LAST WRITE DURATION: 447, R/W DURATION RATIO: 1.23714
READ DURATION: 523, LAST WRITE DURATION: 349, R/W DURATION RATIO: 1.49857
READ DURATION: 484, LAST WRITE DURATION: 359, R/W DURATION RATIO: 1.34819
READ DURATION: 547, LAST WRITE DURATION: 411, R/W DURATION RATIO: 1.3309
READ DURATION: 1958, LAST WRITE DURATION: 332, R/W DURATION RATIO: 5.89759
READ DURATION: 502, LAST WRITE DURATION: 362, R/W DURATION RATIO: 1.38674
READ DURATION: 549, LAST WRITE DURATION: 355, R/W DURATION RATIO: 1.54648
READ DURATION: 615, LAST WRITE DURATION: 374, R/W DURATION RATIO: 1.64439
READ DURATION: 495, LAST WRITE DURATION: 340, R/W DURATION RATIO: 1.45588
READ DURATION: 468, LAST WRITE DURATION: 405, R/W DURATION RATIO: 1.15556
READ DURATION: 586, LAST WRITE DURATION: 432, R/W DURATION RATIO: 1.35648
READ DURATION: 544, LAST WRITE DURATION: 584, R/W DURATION RATIO: 0.931507
READ DURATION: 617, LAST WRITE DURATION: 614, R/W DURATION RATIO: 1.00489
READ DURATION: 537, LAST WRITE DURATION: 564, R/W DURATION RATIO: 0.952128
READ DURATION: 514, LAST WRITE DURATION: 440, R/W DURATION RATIO: 1.16818
READ DURATION: 579, LAST WRITE DURATION: 330, R/W DURATION RATIO: 1.75455
READ DURATION: 1446, LAST WRITE DURATION: 1875, R/W DURATION RATIO: 0.7712
READ DURATION: 1319, LAST WRITE DURATION: 386, R/W DURATION RATIO: 3.4171
READ DURATION: 1360, LAST WRITE DURATION: 368, R/W DURATION RATIO: 3.69565
READ DURATION: 1129, LAST WRITE DURATION: 340, R/W DURATION RATIO: 3.32059
READ DURATION: 1320, LAST WRITE DURATION: 601, R/W DURATION RATIO: 2.19634
READ DURATION: 1926, LAST WRITE DURATION: 348, R/W DURATION RATIO: 5.53448
READ DURATION: 2322, LAST WRITE DURATION: 1833, R/W DURATION RATIO: 1.26678
READ DURATION: 1670, LAST WRITE DURATION: 332, R/W DURATION RATIO: 5.03012
READ DURATION: 834, LAST WRITE DURATION: 444, R/W DURATION RATIO: 1.87838
READ DURATION: 9874, LAST WRITE DURATION: 418, R/W DURATION RATIO: 23.622
READ DURATION: 10190, LAST WRITE DURATION: 355, R/W DURATION RATIO: 28.7042
READ DURATION: 806, LAST WRITE DURATION: 406, R/W DURATION RATIO: 1.98522
READ DURATION: 1200, LAST WRITE DURATION: 572, R/W DURATION RATIO: 2.0979
READ DURATION: 1554, LAST WRITE DURATION: 404, R/W DURATION RATIO: 3.84653
READ DURATION: 2227, LAST WRITE DURATION: 388, R/W DURATION RATIO: 5.73969
READ DURATION: 8879, LAST WRITE DURATION: 380, R/W DURATION RATIO: 23.3658
READ DURATION: 1659, LAST WRITE DURATION: 542, R/W DURATION RATIO: 3.06089
READ DURATION: 1520, LAST WRITE DURATION: 358, R/W DURATION RATIO: 4.24581
READ DURATION: 2521, LAST WRITE DURATION: 464, R/W DURATION RATIO: 5.43319
READ DURATION: 1747, LAST WRITE DURATION: 452, R/W DURATION RATIO: 3.86504
READ DURATION: 1416, LAST WRITE DURATION: 329, R/W DURATION RATIO: 4.30395
READ DURATION: 755, LAST WRITE DURATION: 340, R/W DURATION RATIO: 2.22059
READ DURATION: 648, LAST WRITE DURATION: 354, R/W DURATION RATIO: 1.83051
READ DURATION: 618, LAST WRITE DURATION: 340, R/W DURATION RATIO: 1.81765
READ DURATION: 600, LAST WRITE DURATION: 386, R/W DURATION RATIO: 1.5544
READ DURATION: 586, LAST WRITE DURATION: 348, R/W DURATION RATIO: 1.68391
READ DURATION: 656, LAST WRITE DURATION: 330, R/W DURATION RATIO: 1.98788
READ DURATION: 1995, LAST WRITE DURATION: 410, R/W DURATION RATIO: 4.86585
READ DURATION: 2294, LAST WRITE DURATION: 434, R/W DURATION RATIO: 5.28571
READ DURATION: 536, LAST WRITE DURATION: 389, R/W DURATION RATIO: 1.37789
READ DURATION: 665, LAST WRITE DURATION: 336, R/W DURATION RATIO: 1.97917
READ DURATION: 614, LAST WRITE DURATION: 324, R/W DURATION RATIO: 1.89506
READ DURATION: 562, LAST WRITE DURATION: 326, R/W DURATION RATIO: 1.72393
READ DURATION: 566, LAST WRITE DURATION: 340, R/W DURATION RATIO: 1.66471
READ DURATION: 636, LAST WRITE DURATION: 464, R/W DURATION RATIO: 1.37069
READ DURATION: 841, LAST WRITE DURATION: 328, R/W DURATION RATIO: 2.56402
READ DURATION: 2293, LAST WRITE DURATION: 366, R/W DURATION RATIO: 6.26503
READ DURATION: 6300, LAST WRITE DURATION: 322, R/W DURATION RATIO: 19.5652
READ DURATION: 1154, LAST WRITE DURATION: 402, R/W DURATION RATIO: 2.87065
READ DURATION: 4725, LAST WRITE DURATION: 496, R/W DURATION RATIO: 9.52621
READ DURATION: 7049, LAST WRITE DURATION: 450, R/W DURATION RATIO: 15.6644
READ DURATION: 4578, LAST WRITE DURATION: 411, R/W DURATION RATIO: 11.1387
READ DURATION: 393, LAST WRITE DURATION: 346, R/W DURATION RATIO: 1.13584
READ DURATION: 408, LAST WRITE DURATION: 319, R/W DURATION RATIO: 1.279
READ DURATION: 314, LAST WRITE DURATION: 378, R/W DURATION RATIO: 0.830688
READ DURATION: 364, LAST WRITE DURATION: 408, R/W DURATION RATIO: 0.892157
READ DURATION: 348, LAST WRITE DURATION: 348, R/W DURATION RATIO: 1
READ DURATION: 313, LAST WRITE DURATION: 434, R/W DURATION RATIO: 0.721198
READ DURATION: 309, LAST WRITE DURATION: 466, R/W DURATION RATIO: 0.66309
READ DURATION: 340, LAST WRITE DURATION: 464, R/W DURATION RATIO: 0.732759
READ DURATION: 309, LAST WRITE DURATION: 450, R/W DURATION RATIO: 0.686667
READ DURATION: 368, LAST WRITE DURATION: 376, R/W DURATION RATIO: 0.978723
READ DURATION: 320, LAST WRITE DURATION: 378, R/W DURATION RATIO: 0.846561
READ DURATION: 7423, LAST WRITE DURATION: 486, R/W DURATION RATIO: 15.2737
READ DURATION: 49, LAST WRITE DURATION: 316, R/W DURATION RATIO: 0.155063
READ DURATION: 17703, LAST WRITE DURATION: 338, R/W DURATION RATIO: 52.3757
READ DURATION: 980, LAST WRITE DURATION: 3163, R/W DURATION RATIO: 0.309832
READ DURATION: 26891, LAST WRITE DURATION: 348, R/W DURATION RATIO: 77.273
READ DURATION: 18422, LAST WRITE DURATION: 424, R/W DURATION RATIO: 43.4481
READ DURATION: 23476, LAST WRITE DURATION: 330, R/W DURATION RATIO: 71.1394
READ DURATION: 324, LAST WRITE DURATION: 436, R/W DURATION RATIO: 0.743119
READ DURATION: 364, LAST WRITE DURATION: 1284, R/W DURATION RATIO: 0.283489
READ DURATION: 368, LAST WRITE DURATION: 2455, R/W DURATION RATIO: 0.149898
READ DURATION: 360, LAST WRITE DURATION: 888, R/W DURATION RATIO: 0.405405
READ DURATION: 326, LAST WRITE DURATION: 692, R/W DURATION RATIO: 0.471098
READ DURATION: 326, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.369615
READ DURATION: 320, LAST WRITE DURATION: 1258, R/W DURATION RATIO: 0.254372
READ DURATION: 326, LAST WRITE DURATION: 948, R/W DURATION RATIO: 0.343882
READ DURATION: 326, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.369615
READ DURATION: 322, LAST WRITE DURATION: 1258, R/W DURATION RATIO: 0.255962
READ DURATION: 362, LAST WRITE DURATION: 2673, R/W DURATION RATIO: 0.135428
READ DURATION: 326, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.369615
READ DURATION: 5768, LAST WRITE DURATION: 1258, R/W DURATION RATIO: 4.58506
READ DURATION: 3747, LAST WRITE DURATION: 430, R/W DURATION RATIO: 8.71395
READ DURATION: 612, LAST WRITE DURATION: 344, R/W DURATION RATIO: 1.77907
READ DURATION: 2779, LAST WRITE DURATION: 540, R/W DURATION RATIO: 5.1463
READ DURATION: 7478, LAST WRITE DURATION: 349, R/W DURATION RATIO: 21.4269
READ DURATION: 1146, LAST WRITE DURATION: 364, R/W DURATION RATIO: 3.14835
READ DURATION: 854, LAST WRITE DURATION: 380, R/W DURATION RATIO: 2.24737
READ DURATION: 888, LAST WRITE DURATION: 356, R/W DURATION RATIO: 2.49438
READ DURATION: 944, LAST WRITE DURATION: 364, R/W DURATION RATIO: 2.59341
READ DURATION: 3134, LAST WRITE DURATION: 362, R/W DURATION RATIO: 8.65746
READ DURATION: 750, LAST WRITE DURATION: 448, R/W DURATION RATIO: 1.67411
READ DURATION: 2139, LAST WRITE DURATION: 532, R/W DURATION RATIO: 4.02068
READ DURATION: 772, LAST WRITE DURATION: 372, R/W DURATION RATIO: 2.07527
READ DURATION: 822, LAST WRITE DURATION: 382, R/W DURATION RATIO: 2.15183
READ DURATION: 3288, LAST WRITE DURATION: 400, R/W DURATION RATIO: 8.22
READ DURATION: 520, LAST WRITE DURATION: 324, R/W DURATION RATIO: 1.60494
READ DURATION: 552, LAST WRITE DURATION: 356, R/W DURATION RATIO: 1.55056
READ DURATION: 536, LAST WRITE DURATION: 434, R/W DURATION RATIO: 1.23502
READ DURATION: 616, LAST WRITE DURATION: 560, R/W DURATION RATIO: 1.1
READ DURATION: 1962, LAST WRITE DURATION: 420, R/W DURATION RATIO: 4.67143
READ DURATION: 584, LAST WRITE DURATION: 380, R/W DURATION RATIO: 1.53684
READ DURATION: 633, LAST WRITE DURATION: 390, R/W DURATION RATIO: 1.62308
READ DURATION: 542, LAST WRITE DURATION: 332, R/W DURATION RATIO: 1.63253
READ DURATION: 533, LAST WRITE DURATION: 372, R/W DURATION RATIO: 1.4328
READ DURATION: 567, LAST WRITE DURATION: 451, R/W DURATION RATIO: 1.25721
READ DURATION: 610, LAST WRITE DURATION: 448, R/W DURATION RATIO: 1.36161
READ DURATION: 574, LAST WRITE DURATION: 354, R/W DURATION RATIO: 1.62147
READ DURATION: 586, LAST WRITE DURATION: 340, R/W DURATION RATIO: 1.72353
READ DURATION: 587, LAST WRITE DURATION: 332, R/W DURATION RATIO: 1.76807
READ DURATION: 507, LAST WRITE DURATION: 332, R/W DURATION RATIO: 1.52711
READ DURATION: 661, LAST WRITE DURATION: 348, R/W DURATION RATIO: 1.89943
READ DURATION: 627, LAST WRITE DURATION: 1850, R/W DURATION RATIO: 0.338919
READ DURATION: 715, LAST WRITE DURATION: 324, R/W DURATION RATIO: 2.20679
READ DURATION: 3030, LAST WRITE DURATION: 368, R/W DURATION RATIO: 8.2337
READ DURATION: 13090, LAST WRITE DURATION: 420, R/W DURATION RATIO: 31.1667
READ DURATION: 2614, LAST WRITE DURATION: 332, R/W DURATION RATIO: 7.87349
READ DURATION: 3260, LAST WRITE DURATION: 348, R/W DURATION RATIO: 9.36782
READ DURATION: 6272, LAST WRITE DURATION: 416, R/W DURATION RATIO: 15.0769
READ DURATION: 3144, LAST WRITE DURATION: 412, R/W DURATION RATIO: 7.63107
READ DURATION: 5203, LAST WRITE DURATION: 342, R/W DURATION RATIO: 15.2135
READ DURATION: 652, LAST WRITE DURATION: 489, R/W DURATION RATIO: 1.33333
READ DURATION: 621, LAST WRITE DURATION: 988, R/W DURATION RATIO: 0.628543
READ DURATION: 532, LAST WRITE DURATION: 727, R/W DURATION RATIO: 0.731774
READ DURATION: 7360, LAST WRITE DURATION: 692, R/W DURATION RATIO: 10.6358
READ DURATION: 2892, LAST WRITE DURATION: 338, R/W DURATION RATIO: 8.55621
READ DURATION: 1728, LAST WRITE DURATION: 524, R/W DURATION RATIO: 3.29771
READ DURATION: 3458, LAST WRITE DURATION: 764, R/W DURATION RATIO: 4.52618
READ DURATION: 17429, LAST WRITE DURATION: 352, R/W DURATION RATIO: 49.5142
READ DURATION: 22358, LAST WRITE DURATION: 342, R/W DURATION RATIO: 65.3743
READ DURATION: 2818, LAST WRITE DURATION: 330, R/W DURATION RATIO: 8.53939
READ DURATION: 3633, LAST WRITE DURATION: 341, R/W DURATION RATIO: 10.654
READ DURATION: 6605, LAST WRITE DURATION: 1827, R/W DURATION RATIO: 3.61522
READ DURATION: 1336, LAST WRITE DURATION: 346, R/W DURATION RATIO: 3.86127
READ DURATION: 292, LAST WRITE DURATION: 570, R/W DURATION RATIO: 0.512281
READ DURATION: 314, LAST WRITE DURATION: 444, R/W DURATION RATIO: 0.707207
READ DURATION: 339, LAST WRITE DURATION: 488, R/W DURATION RATIO: 0.694672
READ DURATION: 311, LAST WRITE DURATION: 1987, R/W DURATION RATIO: 0.156517
READ DURATION: 283, LAST WRITE DURATION: 406, R/W DURATION RATIO: 0.697044
READ DURATION: 314, LAST WRITE DURATION: 614, R/W DURATION RATIO: 0.511401
READ DURATION: 332, LAST WRITE DURATION: 467, R/W DURATION RATIO: 0.710921
READ DURATION: 317, LAST WRITE DURATION: 444, R/W DURATION RATIO: 0.713964
READ DURATION: 320, LAST WRITE DURATION: 554, R/W DURATION RATIO: 0.577617
READ DURATION: 345, LAST WRITE DURATION: 516, R/W DURATION RATIO: 0.668605
READ DURATION: 247, LAST WRITE DURATION: 390, R/W DURATION RATIO: 0.633333
