[Ramulator::ReadWriteTrace] [info] Loading trace file /media/fann/T9/MEM_INTENSIVE_SPEC_GAP/bfs_road_sampled.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 1000000 instructions.
READ DURATION: 404, READ INSTS: 45, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46377
READ DURATION: 426, READ INSTS: 47, LAST WRITE DURATION: 286, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.48951
READ DURATION: 400, READ INSTS: 45, LAST WRITE DURATION: 277, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.44404
READ DURATION: 390, READ INSTS: 43, LAST WRITE DURATION: 292, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.33562
READ DURATION: 458, READ INSTS: 52, LAST WRITE DURATION: 308, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.48701
READ DURATION: 434, READ INSTS: 48, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.99083
READ DURATION: 404, READ INSTS: 45, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.42254
READ DURATION: 442, READ INSTS: 50, LAST WRITE DURATION: 299, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.47826
READ DURATION: 384, READ INSTS: 43, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.52381
READ DURATION: 432, READ INSTS: 49, LAST WRITE DURATION: 310, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.39355
READ DURATION: 419, READ INSTS: 48, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.61154
READ DURATION: 408, READ INSTS: 46, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.52239
READ DURATION: 358, READ INSTS: 39, LAST WRITE DURATION: 286, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.25175
READ DURATION: 431, READ INSTS: 41, LAST WRITE DURATION: 1791, LAST WRITE INSTS: 21, R/W DURATION RATIO: 0.366497
READ DURATION: 443, READ INSTS: 50, LAST WRITE DURATION: 321, LAST WRITE INSTS: 33, R/W DURATION RATIO: 1.38006
READ DURATION: 401, READ INSTS: 45, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.59127
READ DURATION: 434, READ INSTS: 49, LAST WRITE DURATION: 294, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.47619
READ DURATION: 431, READ INSTS: 48, LAST WRITE DURATION: 264, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.63258
READ DURATION: 416, READ INSTS: 47, LAST WRITE DURATION: 267, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.55805
READ DURATION: 486, READ INSTS: 55, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.76087
READ DURATION: 450, READ INSTS: 51, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.06422
READ DURATION: 416, READ INSTS: 46, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.70492
READ DURATION: 448, READ INSTS: 51, LAST WRITE DURATION: 281, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.59431
READ DURATION: 442, READ INSTS: 50, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.81148
READ DURATION: 405, READ INSTS: 45, LAST WRITE DURATION: 253, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.60079
READ DURATION: 416, READ INSTS: 46, LAST WRITE DURATION: 289, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.43945
READ DURATION: 436, READ INSTS: 44, LAST WRITE DURATION: 281, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.5516
READ DURATION: 392, READ INSTS: 46, LAST WRITE DURATION: 298, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.31544
READ DURATION: 393, READ INSTS: 44, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.3838
READ DURATION: 392, READ INSTS: 44, LAST WRITE DURATION: 1711, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.259259
WAITED CYCLES: 585
READ DURATION: 426, READ INSTS: 48, LAST WRITE DURATION: 300, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.42
READ DURATION: 442, READ INSTS: 50, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.64925
READ DURATION: 442, READ INSTS: 50, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.7
READ DURATION: 384, READ INSTS: 44, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.52381
READ DURATION: 425, READ INSTS: 48, LAST WRITE DURATION: 303, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.40264
READ DURATION: 416, READ INSTS: 48, LAST WRITE DURATION: 271, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.53506
READ DURATION: 394, READ INSTS: 44, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.47015
READ DURATION: 446, READ INSTS: 50, LAST WRITE DURATION: 300, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.48667
READ DURATION: 395, READ INSTS: 44, LAST WRITE DURATION: 232, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.70259
READ DURATION: 416, READ INSTS: 48, LAST WRITE DURATION: 317, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.3123
READ DURATION: 450, READ INSTS: 51, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.6791
READ DURATION: 392, READ INSTS: 44, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.60656
READ DURATION: 432, READ INSTS: 49, LAST WRITE DURATION: 302, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.43046
READ DURATION: 437, READ INSTS: 50, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.68077
READ DURATION: 1898, READ INSTS: 52, LAST WRITE DURATION: 243, LAST WRITE INSTS: 27, R/W DURATION RATIO: 7.8107
READ DURATION: 434, READ INSTS: 49, LAST WRITE DURATION: 272, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.59559
READ DURATION: 392, READ INSTS: 45, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.50769
READ DURATION: 408, READ INSTS: 45, LAST WRITE DURATION: 295, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.38305
READ DURATION: 434, READ INSTS: 50, LAST WRITE DURATION: 291, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.49141
READ DURATION: 403, READ INSTS: 45, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.59921
READ DURATION: 421, READ INSTS: 49, LAST WRITE DURATION: 292, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.44178
READ DURATION: 421, READ INSTS: 47, LAST WRITE DURATION: 264, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.5947
READ DURATION: 424, READ INSTS: 48, LAST WRITE DURATION: 275, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.54182
READ DURATION: 414, READ INSTS: 48, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.54478
READ DURATION: 467, READ INSTS: 52, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.72963
READ DURATION: 424, READ INSTS: 49, LAST WRITE DURATION: 213, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.99061
READ DURATION: 399, READ INSTS: 44, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.44565
READ DURATION: 497, READ INSTS: 54, LAST WRITE DURATION: 277, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.79422
READ DURATION: 468, READ INSTS: 46, LAST WRITE DURATION: 241, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.94191
READ DURATION: 436, READ INSTS: 49, LAST WRITE DURATION: 286, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.52448
READ DURATION: 1785, READ INSTS: 41, LAST WRITE DURATION: 262, LAST WRITE INSTS: 28, R/W DURATION RATIO: 6.81298
READ DURATION: 419, READ INSTS: 47, LAST WRITE DURATION: 324, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.29321
READ DURATION: 412, READ INSTS: 46, LAST WRITE DURATION: 280, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.47143
READ DURATION: 403, READ INSTS: 45, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.50373
READ DURATION: 432, READ INSTS: 49, LAST WRITE DURATION: 310, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.39355
READ DURATION: 418, READ INSTS: 48, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.60769
READ DURATION: 426, READ INSTS: 48, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.58955
READ DURATION: 427, READ INSTS: 48, LAST WRITE DURATION: 275, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.55273
READ DURATION: 470, READ INSTS: 53, LAST WRITE DURATION: 269, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.74721
READ DURATION: 441, READ INSTS: 49, LAST WRITE DURATION: 214, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.06075
READ DURATION: 436, READ INSTS: 48, LAST WRITE DURATION: 268, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.62687
READ DURATION: 426, READ INSTS: 47, LAST WRITE DURATION: 252, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.69048
READ DURATION: 474, READ INSTS: 54, LAST WRITE DURATION: 278, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.70504
READ DURATION: 400, READ INSTS: 44, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.83486
READ DURATION: 410, READ INSTS: 46, LAST WRITE DURATION: 296, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.38514
READ DURATION: 439, READ INSTS: 49, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.54577
READ DURATION: 1777, READ INSTS: 40, LAST WRITE DURATION: 262, LAST WRITE INSTS: 27, R/W DURATION RATIO: 6.78244
READ DURATION: 415, READ INSTS: 46, LAST WRITE DURATION: 330, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.25758
READ DURATION: 536, READ INSTS: 60, LAST WRITE DURATION: 213, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.51643
READ DURATION: 423, READ INSTS: 48, LAST WRITE DURATION: 321, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.31776
READ DURATION: 423, READ INSTS: 47, LAST WRITE DURATION: 267, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.58427
READ DURATION: 409, READ INSTS: 46, LAST WRITE DURATION: 213, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.92019
READ DURATION: 432, READ INSTS: 49, LAST WRITE DURATION: 350, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.23429
READ DURATION: 400, READ INSTS: 45, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.53846
READ DURATION: 427, READ INSTS: 48, LAST WRITE DURATION: 292, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46233
READ DURATION: 443, READ INSTS: 50, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.65299
READ DURATION: 408, READ INSTS: 46, LAST WRITE DURATION: 256, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.59375
READ DURATION: 452, READ INSTS: 51, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.59155
READ DURATION: 384, READ INSTS: 44, LAST WRITE DURATION: 316, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.21519
READ DURATION: 450, READ INSTS: 51, LAST WRITE DURATION: 300, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.5
READ DURATION: 450, READ INSTS: 51, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.90678
READ DURATION: 384, READ INSTS: 43, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.52381
READ DURATION: 368, READ INSTS: 35, LAST WRITE DURATION: 1764, LAST WRITE INSTS: 22, R/W DURATION RATIO: 0.298701
WAITED CYCLES: 58
READ DURATION: 425, READ INSTS: 49, LAST WRITE DURATION: 373, LAST WRITE INSTS: 32, R/W DURATION RATIO: 1.13941
READ DURATION: 394, READ INSTS: 45, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.51538
READ DURATION: 440, READ INSTS: 51, LAST WRITE DURATION: 301, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46179
READ DURATION: 392, READ INSTS: 44, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.60656
READ DURATION: 450, READ INSTS: 51, LAST WRITE DURATION: 302, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.49007
READ DURATION: 434, READ INSTS: 49, LAST WRITE DURATION: 228, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.90351
READ DURATION: 412, READ INSTS: 46, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.49275
READ DURATION: 423, READ INSTS: 47, LAST WRITE DURATION: 282, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.5
READ DURATION: 403, READ INSTS: 46, LAST WRITE DURATION: 279, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.44444
READ DURATION: 419, READ INSTS: 48, LAST WRITE DURATION: 286, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46503
READ DURATION: 466, READ INSTS: 54, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.72593
READ DURATION: 389, READ INSTS: 43, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.7844
READ DURATION: 424, READ INSTS: 49, LAST WRITE DURATION: 307, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.38111
READ DURATION: 385, READ INSTS: 43, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.48077
READ DURATION: 416, READ INSTS: 44, LAST WRITE DURATION: 302, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.37748
READ DURATION: 427, READ INSTS: 50, LAST WRITE DURATION: 1809, LAST WRITE INSTS: 29, R/W DURATION RATIO: 0.262931
WAITED CYCLES: 651
READ DURATION: 380, READ INSTS: 43, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.50794
READ DURATION: 412, READ INSTS: 46, LAST WRITE DURATION: 306, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.34641
READ DURATION: 442, READ INSTS: 50, LAST WRITE DURATION: 285, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.55088
READ DURATION: 393, READ INSTS: 43, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.55952
READ DURATION: 408, READ INSTS: 46, LAST WRITE DURATION: 310, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.31613
READ DURATION: 380, READ INSTS: 43, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.33803
READ DURATION: 440, READ INSTS: 50, LAST WRITE DURATION: 308, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.42857
READ DURATION: 417, READ INSTS: 48, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.65476
READ DURATION: 384, READ INSTS: 45, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.43284
READ DURATION: 454, READ INSTS: 51, LAST WRITE DURATION: 295, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.53898
READ DURATION: 460, READ INSTS: 53, LAST WRITE DURATION: 243, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.893
READ DURATION: 438, READ INSTS: 45, LAST WRITE DURATION: 222, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.97297
READ DURATION: 484, READ INSTS: 49, LAST WRITE DURATION: 280, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.72857
READ DURATION: 404, READ INSTS: 45, LAST WRITE DURATION: 260, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.55385
READ DURATION: 350, READ INSTS: 39, LAST WRITE DURATION: 294, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.19048
READ DURATION: 409, READ INSTS: 46, LAST WRITE DURATION: 1722, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.270503
WAITED CYCLES: 557
READ DURATION: 424, READ INSTS: 48, LAST WRITE DURATION: 282, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.50355
READ DURATION: 403, READ INSTS: 45, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.50373
READ DURATION: 430, READ INSTS: 48, LAST WRITE DURATION: 291, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.47766
READ DURATION: 429, READ INSTS: 48, LAST WRITE DURATION: 272, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.57721
READ DURATION: 416, READ INSTS: 47, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.54074
READ DURATION: 398, READ INSTS: 44, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.44203
READ DURATION: 444, READ INSTS: 50, LAST WRITE DURATION: 297, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.49495
READ DURATION: 385, READ INSTS: 47, LAST WRITE DURATION: 310, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.24194
READ DURATION: 450, READ INSTS: 52, LAST WRITE DURATION: 279, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.6129
READ DURATION: 427, READ INSTS: 48, LAST WRITE DURATION: 239, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.78661
READ DURATION: 440, READ INSTS: 50, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.62963
READ DURATION: 409, READ INSTS: 45, LAST WRITE DURATION: 256, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.59766
READ DURATION: 426, READ INSTS: 48, LAST WRITE DURATION: 288, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.47917
READ DURATION: 378, READ INSTS: 42, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.41045
READ DURATION: 1787, READ INSTS: 42, LAST WRITE DURATION: 318, LAST WRITE INSTS: 27, R/W DURATION RATIO: 5.6195
READ DURATION: 416, READ INSTS: 47, LAST WRITE DURATION: 314, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.32484
READ DURATION: 408, READ INSTS: 46, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.47826
READ DURATION: 400, READ INSTS: 45, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.40845
READ DURATION: 425, READ INSTS: 48, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.53986
READ DURATION: 437, READ INSTS: 49, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.6306
READ DURATION: 442, READ INSTS: 50, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.75397
READ DURATION: 424, READ INSTS: 47, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.63077
READ DURATION: 424, READ INSTS: 47, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.53623
READ DURATION: 466, READ INSTS: 54, LAST WRITE DURATION: 274, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.70073
READ DURATION: 393, READ INSTS: 44, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.80275
READ DURATION: 424, READ INSTS: 48, LAST WRITE DURATION: 300, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.41333
READ DURATION: 389, READ INSTS: 43, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.45149
READ DURATION: 424, READ INSTS: 49, LAST WRITE DURATION: 289, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46713
READ DURATION: 442, READ INSTS: 50, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.60145
READ DURATION: 392, READ INSTS: 44, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.55556
READ DURATION: 1795, READ INSTS: 42, LAST WRITE DURATION: 302, LAST WRITE INSTS: 27, R/W DURATION RATIO: 5.94371
READ DURATION: 423, READ INSTS: 47, LAST WRITE DURATION: 264, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.60227
READ DURATION: 440, READ INSTS: 50, LAST WRITE DURATION: 307, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.43322
READ DURATION: 418, READ INSTS: 47, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.65873
READ DURATION: 412, READ INSTS: 46, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.49275
READ DURATION: 392, READ INSTS: 45, LAST WRITE DURATION: 283, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.38516
READ DURATION: 408, READ INSTS: 45, LAST WRITE DURATION: 294, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.38776
READ DURATION: 434, READ INSTS: 49, LAST WRITE DURATION: 290, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.49655
READ DURATION: 410, READ INSTS: 46, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.57692
READ DURATION: 416, READ INSTS: 47, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46479
READ DURATION: 432, READ INSTS: 49, LAST WRITE DURATION: 278, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.55396
READ DURATION: 409, READ INSTS: 46, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.57308
READ DURATION: 408, READ INSTS: 46, LAST WRITE DURATION: 280, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.45714
READ DURATION: 416, READ INSTS: 47, LAST WRITE DURATION: 286, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.45455
READ DURATION: 396, READ INSTS: 45, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.52308
READ DURATION: 416, READ INSTS: 47, LAST WRITE DURATION: 294, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.41497
READ DURATION: 1829, READ INSTS: 42, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 6.62681
READ DURATION: 369, READ INSTS: 42, LAST WRITE DURATION: 267, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.38202
READ DURATION: 435, READ INSTS: 50, LAST WRITE DURATION: 340, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.27941
READ DURATION: 418, READ INSTS: 49, LAST WRITE DURATION: 228, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.83333
READ DURATION: 442, READ INSTS: 51, LAST WRITE DURATION: 310, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.42581
READ DURATION: 438, READ INSTS: 48, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.85593
READ DURATION: 422, READ INSTS: 47, LAST WRITE DURATION: 279, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.51254
READ DURATION: 424, READ INSTS: 48, LAST WRITE DURATION: 275, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.54182
READ DURATION: 409, READ INSTS: 46, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.52612
READ DURATION: 434, READ INSTS: 49, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.52817
READ DURATION: 418, READ INSTS: 47, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.91743
READ DURATION: 432, READ INSTS: 49, LAST WRITE DURATION: 302, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.43046
READ DURATION: 393, READ INSTS: 45, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.51154
READ DURATION: 400, READ INSTS: 45, LAST WRITE DURATION: 292, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.36986
READ DURATION: 383, READ INSTS: 42, LAST WRITE DURATION: 295, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.29831
READ DURATION: 451, READ INSTS: 50, LAST WRITE DURATION: 314, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.43631
READ DURATION: 1768, READ INSTS: 39, LAST WRITE DURATION: 306, LAST WRITE INSTS: 27, R/W DURATION RATIO: 5.77778
READ DURATION: 422, READ INSTS: 46, LAST WRITE DURATION: 331, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.27492
READ DURATION: 396, READ INSTS: 44, LAST WRITE DURATION: 284, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.39437
READ DURATION: 419, READ INSTS: 48, LAST WRITE DURATION: 298, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.40604
READ DURATION: 424, READ INSTS: 48, LAST WRITE DURATION: 267, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.58801
READ DURATION: 413, READ INSTS: 48, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.54104
READ DURATION: 442, READ INSTS: 50, LAST WRITE DURATION: 215, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.05581
READ DURATION: 440, READ INSTS: 50, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.5493
READ DURATION: 432, READ INSTS: 50, LAST WRITE DURATION: 254, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.70079
READ DURATION: 408, READ INSTS: 46, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.61905
READ DURATION: 403, READ INSTS: 45, LAST WRITE DURATION: 287, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.40418
READ DURATION: 419, READ INSTS: 48, LAST WRITE DURATION: 294, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.42517
READ DURATION: 411, READ INSTS: 47, LAST WRITE DURATION: 315, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.30476
READ DURATION: 462, READ INSTS: 52, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.67391
READ DURATION: 401, READ INSTS: 44, LAST WRITE DURATION: 214, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.87383
READ DURATION: 424, READ INSTS: 48, LAST WRITE DURATION: 318, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.33333
