[Ramulator::ReadWriteTrace] [info] Loading trace file /media/fann/T9/MEM_INTENSIVE_SPEC_GAP/tc_road_sampled.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 1000000 instructions.
READ DURATION: 415, READ INSTS: 45, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.53704
READ DURATION: 425, READ INSTS: 47, LAST WRITE DURATION: 274, LAST WRITE INSTS: 33, R/W DURATION RATIO: 1.55109
READ DURATION: 402, READ INSTS: 46, LAST WRITE DURATION: 282, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.42553
READ DURATION: 522, READ INSTS: 60, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.3945
READ DURATION: 403, READ INSTS: 44, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.70763
READ DURATION: 376, READ INSTS: 42, LAST WRITE DURATION: 300, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.25333
READ DURATION: 395, READ INSTS: 44, LAST WRITE DURATION: 318, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.24214
READ DURATION: 432, READ INSTS: 49, LAST WRITE DURATION: 299, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.44482
READ DURATION: 442, READ INSTS: 50, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.7
READ DURATION: 441, READ INSTS: 48, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.75
READ DURATION: 432, READ INSTS: 49, LAST WRITE DURATION: 231, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.87013
READ DURATION: 466, READ INSTS: 53, LAST WRITE DURATION: 292, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.59589
READ DURATION: 460, READ INSTS: 51, LAST WRITE DURATION: 228, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.01754
READ DURATION: 434, READ INSTS: 49, LAST WRITE DURATION: 219, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.98174
READ DURATION: 444, READ INSTS: 51, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.65672
READ DURATION: 400, READ INSTS: 47, LAST WRITE DURATION: 352, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.13636
READ DURATION: 1787, READ INSTS: 42, LAST WRITE DURATION: 277, LAST WRITE INSTS: 27, R/W DURATION RATIO: 6.45126
READ DURATION: 436, READ INSTS: 49, LAST WRITE DURATION: 316, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.37975
READ DURATION: 400, READ INSTS: 45, LAST WRITE DURATION: 232, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.72414
READ DURATION: 430, READ INSTS: 48, LAST WRITE DURATION: 316, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.36076
READ DURATION: 378, READ INSTS: 42, LAST WRITE DURATION: 267, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.41573
READ DURATION: 456, READ INSTS: 52, LAST WRITE DURATION: 316, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.44304
READ DURATION: 482, READ INSTS: 51, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.04237
READ DURATION: 435, READ INSTS: 46, LAST WRITE DURATION: 248, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.75403
READ DURATION: 455, READ INSTS: 50, LAST WRITE DURATION: 278, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.63669
READ DURATION: 401, READ INSTS: 44, LAST WRITE DURATION: 239, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.67782
READ DURATION: 403, READ INSTS: 44, LAST WRITE DURATION: 314, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.28344
READ DURATION: 447, READ INSTS: 50, LAST WRITE DURATION: 299, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.49498
READ DURATION: 466, READ INSTS: 53, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.97458
READ DURATION: 458, READ INSTS: 52, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.87705
READ DURATION: 437, READ INSTS: 44, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.85169
READ DURATION: 424, READ INSTS: 47, LAST WRITE DURATION: 302, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.40397
READ DURATION: 1755, READ INSTS: 37, LAST WRITE DURATION: 273, LAST WRITE INSTS: 27, R/W DURATION RATIO: 6.42857
READ DURATION: 415, READ INSTS: 46, LAST WRITE DURATION: 356, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.16573
READ DURATION: 535, READ INSTS: 58, LAST WRITE DURATION: 213, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.51174
READ DURATION: 435, READ INSTS: 46, LAST WRITE DURATION: 324, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.34259
READ DURATION: 479, READ INSTS: 53, LAST WRITE DURATION: 223, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.14798
READ DURATION: 375, READ INSTS: 41, LAST WRITE DURATION: 323, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.16099
READ DURATION: 422, READ INSTS: 48, LAST WRITE DURATION: 321, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.31464
READ DURATION: 510, READ INSTS: 53, LAST WRITE DURATION: 268, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.90299
READ DURATION: 459, READ INSTS: 53, LAST WRITE DURATION: 210, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.18571
READ DURATION: 390, READ INSTS: 43, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.59836
READ DURATION: 408, READ INSTS: 46, LAST WRITE DURATION: 307, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.32899
READ DURATION: 440, READ INSTS: 51, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.5493
READ DURATION: 455, READ INSTS: 51, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.86475
READ DURATION: 423, READ INSTS: 46, LAST WRITE DURATION: 270, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.56667
READ DURATION: 410, READ INSTS: 47, LAST WRITE DURATION: 282, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.4539
READ DURATION: 440, READ INSTS: 50, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.5942
READ DURATION: 386, READ INSTS: 43, LAST WRITE DURATION: 1656, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.255291
WAITED CYCLES: 646
READ DURATION: 466, READ INSTS: 53, LAST WRITE DURATION: 310, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.50323
READ DURATION: 424, READ INSTS: 48, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.79661
READ DURATION: 493, READ INSTS: 55, LAST WRITE DURATION: 239, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.06276
READ DURATION: 390, READ INSTS: 44, LAST WRITE DURATION: 242, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.61157
READ DURATION: 469, READ INSTS: 53, LAST WRITE DURATION: 300, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.56333
READ DURATION: 415, READ INSTS: 46, LAST WRITE DURATION: 215, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.93023
READ DURATION: 415, READ INSTS: 46, LAST WRITE DURATION: 296, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.40203
READ DURATION: 368, READ INSTS: 42, LAST WRITE DURATION: 287, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.28223
READ DURATION: 458, READ INSTS: 52, LAST WRITE DURATION: 318, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.44025
READ DURATION: 432, READ INSTS: 48, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.83051
READ DURATION: 479, READ INSTS: 52, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.19725
READ DURATION: 465, READ INSTS: 51, LAST WRITE DURATION: 253, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.83794
READ DURATION: 462, READ INSTS: 52, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.67391
READ DURATION: 415, READ INSTS: 46, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.53704
READ DURATION: 1829, READ INSTS: 47, LAST WRITE DURATION: 287, LAST WRITE INSTS: 27, R/W DURATION RATIO: 6.37282
READ DURATION: 361, READ INSTS: 42, LAST WRITE DURATION: 281, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.2847
READ DURATION: 447, READ INSTS: 50, LAST WRITE DURATION: 318, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.40566
READ DURATION: 450, READ INSTS: 50, LAST WRITE DURATION: 213, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.11268
READ DURATION: 371, READ INSTS: 41, LAST WRITE DURATION: 283, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.31095
READ DURATION: 370, READ INSTS: 43, LAST WRITE DURATION: 324, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.14198
READ DURATION: 418, READ INSTS: 47, LAST WRITE DURATION: 310, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.34839
READ DURATION: 457, READ INSTS: 50, LAST WRITE DURATION: 279, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.63799
READ DURATION: 516, READ INSTS: 50, LAST WRITE DURATION: 273, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.89011
READ DURATION: 447, READ INSTS: 46, LAST WRITE DURATION: 261, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.71264
READ DURATION: 396, READ INSTS: 43, LAST WRITE DURATION: 284, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.39437
READ DURATION: 450, READ INSTS: 51, LAST WRITE DURATION: 274, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.64234
READ DURATION: 449, READ INSTS: 48, LAST WRITE DURATION: 246, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.8252
READ DURATION: 500, READ INSTS: 51, LAST WRITE DURATION: 304, LAST WRITE INSTS: 23, R/W DURATION RATIO: 1.64474
READ DURATION: 378, READ INSTS: 42, LAST WRITE DURATION: 220, LAST WRITE INSTS: 31, R/W DURATION RATIO: 1.71818
READ DURATION: 452, READ INSTS: 51, LAST WRITE DURATION: 342, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.32164
READ DURATION: 1960, READ INSTS: 52, LAST WRITE DURATION: 232, LAST WRITE INSTS: 27, R/W DURATION RATIO: 8.44828
READ DURATION: 400, READ INSTS: 45, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.63934
READ DURATION: 464, READ INSTS: 45, LAST WRITE DURATION: 324, LAST WRITE INSTS: 23, R/W DURATION RATIO: 1.4321
READ DURATION: 451, READ INSTS: 48, LAST WRITE DURATION: 307, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.46906
READ DURATION: 416, READ INSTS: 48, LAST WRITE DURATION: 268, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.55224
READ DURATION: 440, READ INSTS: 50, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.64179
READ DURATION: 359, READ INSTS: 39, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.4246
READ DURATION: 392, READ INSTS: 44, LAST WRITE DURATION: 328, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.19512
READ DURATION: 359, READ INSTS: 40, LAST WRITE DURATION: 313, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.14696
READ DURATION: 471, READ INSTS: 52, LAST WRITE DURATION: 330, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.42727
READ DURATION: 387, READ INSTS: 43, LAST WRITE DURATION: 213, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.8169
READ DURATION: 436, READ INSTS: 49, LAST WRITE DURATION: 316, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.37975
READ DURATION: 446, READ INSTS: 50, LAST WRITE DURATION: 266, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.67669
READ DURATION: 461, READ INSTS: 46, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.82937
READ DURATION: 396, READ INSTS: 44, LAST WRITE DURATION: 286, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.38462
READ DURATION: 394, READ INSTS: 44, LAST WRITE DURATION: 302, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.30464
READ DURATION: 392, READ INSTS: 44, LAST WRITE DURATION: 1635, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.259259
WAITED CYCLES: 661
READ DURATION: 424, READ INSTS: 48, LAST WRITE DURATION: 300, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.41333
READ DURATION: 458, READ INSTS: 52, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.6963
READ DURATION: 434, READ INSTS: 49, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.83898
READ DURATION: 393, READ INSTS: 43, LAST WRITE DURATION: 246, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.59756
READ DURATION: 423, READ INSTS: 48, LAST WRITE DURATION: 309, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.36893
READ DURATION: 499, READ INSTS: 57, LAST WRITE DURATION: 225, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.21778
READ DURATION: 392, READ INSTS: 45, LAST WRITE DURATION: 240, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.63333
READ DURATION: 450, READ INSTS: 51, LAST WRITE DURATION: 300, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.5
READ DURATION: 388, READ INSTS: 43, LAST WRITE DURATION: 246, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.57724
READ DURATION: 432, READ INSTS: 49, LAST WRITE DURATION: 310, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.39355
READ DURATION: 432, READ INSTS: 49, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.66154
READ DURATION: 443, READ INSTS: 50, LAST WRITE DURATION: 262, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.69084
READ DURATION: 464, READ INSTS: 54, LAST WRITE DURATION: 233, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.99142
READ DURATION: 415, READ INSTS: 45, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.75847
READ DURATION: 1845, READ INSTS: 52, LAST WRITE DURATION: 296, LAST WRITE INSTS: 27, R/W DURATION RATIO: 6.23311
READ DURATION: 469, READ INSTS: 51, LAST WRITE DURATION: 266, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.76316
READ DURATION: 417, READ INSTS: 45, LAST WRITE DURATION: 213, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.95775
READ DURATION: 368, READ INSTS: 42, LAST WRITE DURATION: 322, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.14286
READ DURATION: 424, READ INSTS: 49, LAST WRITE DURATION: 318, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.33333
READ DURATION: 440, READ INSTS: 50, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.69231
READ DURATION: 442, READ INSTS: 50, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.75397
READ DURATION: 478, READ INSTS: 54, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.89683
READ DURATION: 369, READ INSTS: 41, LAST WRITE DURATION: 222, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.66216
READ DURATION: 426, READ INSTS: 48, LAST WRITE DURATION: 325, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.31077
READ DURATION: 424, READ INSTS: 48, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.57037
READ DURATION: 395, READ INSTS: 42, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46296
READ DURATION: 453, READ INSTS: 49, LAST WRITE DURATION: 313, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.44728
READ DURATION: 416, READ INSTS: 47, LAST WRITE DURATION: 248, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.67742
READ DURATION: 432, READ INSTS: 49, LAST WRITE DURATION: 292, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.47945
READ DURATION: 386, READ INSTS: 43, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.48462
READ DURATION: 1811, READ INSTS: 46, LAST WRITE DURATION: 303, LAST WRITE INSTS: 27, R/W DURATION RATIO: 5.9769
READ DURATION: 451, READ INSTS: 51, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.73462
READ DURATION: 369, READ INSTS: 40, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.41923
READ DURATION: 454, READ INSTS: 51, LAST WRITE DURATION: 337, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.34718
READ DURATION: 448, READ INSTS: 47, LAST WRITE DURATION: 224, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2
READ DURATION: 452, READ INSTS: 48, LAST WRITE DURATION: 291, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.55326
READ DURATION: 405, READ INSTS: 44, LAST WRITE DURATION: 269, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.50558
READ DURATION: 434, READ INSTS: 48, LAST WRITE DURATION: 298, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.45638
READ DURATION: 386, READ INSTS: 44, LAST WRITE DURATION: 271, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.42435
READ DURATION: 384, READ INSTS: 42, LAST WRITE DURATION: 301, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.27575
READ DURATION: 391, READ INSTS: 42, LAST WRITE DURATION: 280, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.39643
READ DURATION: 450, READ INSTS: 45, LAST WRITE DURATION: 301, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.49502
READ DURATION: 450, READ INSTS: 44, LAST WRITE DURATION: 294, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.53061
READ DURATION: 450, READ INSTS: 51, LAST WRITE DURATION: 290, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.55172
READ DURATION: 428, READ INSTS: 48, LAST WRITE DURATION: 254, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.68504
READ DURATION: 458, READ INSTS: 52, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.6963
READ DURATION: 1914, READ INSTS: 48, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 8.11017
READ DURATION: 396, READ INSTS: 43, LAST WRITE DURATION: 271, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46125
READ DURATION: 396, READ INSTS: 44, LAST WRITE DURATION: 309, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.28155
READ DURATION: 417, READ INSTS: 47, LAST WRITE DURATION: 299, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.39465
READ DURATION: 413, READ INSTS: 47, LAST WRITE DURATION: 278, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.48561
READ DURATION: 440, READ INSTS: 50, LAST WRITE DURATION: 275, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.6
READ DURATION: 428, READ INSTS: 48, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.69841
READ DURATION: 473, READ INSTS: 49, LAST WRITE DURATION: 274, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.72628
READ DURATION: 448, READ INSTS: 51, LAST WRITE DURATION: 218, LAST WRITE INSTS: 28, R/W DURATION RATIO: 2.05505
READ DURATION: 450, READ INSTS: 51, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.58451
READ DURATION: 426, READ INSTS: 48, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.7459
READ DURATION: 459, READ INSTS: 52, LAST WRITE DURATION: 272, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.6875
READ DURATION: 394, READ INSTS: 45, LAST WRITE DURATION: 228, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.72807
READ DURATION: 376, READ INSTS: 43, LAST WRITE DURATION: 302, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.24503
READ DURATION: 442, READ INSTS: 50, LAST WRITE DURATION: 310, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.42581
READ DURATION: 460, READ INSTS: 53, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.8254
READ DURATION: 387, READ INSTS: 36, LAST WRITE DURATION: 1715, LAST WRITE INSTS: 20, R/W DURATION RATIO: 0.345536
READ DURATION: 403, READ INSTS: 44, LAST WRITE DURATION: 384, LAST WRITE INSTS: 32, R/W DURATION RATIO: 1.04948
READ DURATION: 408, READ INSTS: 46, LAST WRITE DURATION: 302, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.35099
READ DURATION: 458, READ INSTS: 52, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.6963
READ DURATION: 418, READ INSTS: 46, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.77119
READ DURATION: 406, READ INSTS: 42, LAST WRITE DURATION: 338, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.20118
READ DURATION: 408, READ INSTS: 46, LAST WRITE DURATION: 320, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.275
READ DURATION: 440, READ INSTS: 50, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.5493
READ DURATION: 434, READ INSTS: 51, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.72222
READ DURATION: 418, READ INSTS: 44, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.71311
READ DURATION: 387, READ INSTS: 43, LAST WRITE DURATION: 303, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.27723
READ DURATION: 427, READ INSTS: 47, LAST WRITE DURATION: 305, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.4
READ DURATION: 456, READ INSTS: 52, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.65217
READ DURATION: 434, READ INSTS: 49, LAST WRITE DURATION: 228, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.90351
READ DURATION: 439, READ INSTS: 49, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.62593
READ DURATION: 1813, READ INSTS: 45, LAST WRITE DURATION: 269, LAST WRITE INSTS: 27, R/W DURATION RATIO: 6.73978
READ DURATION: 431, READ INSTS: 49, LAST WRITE DURATION: 297, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.45118
READ DURATION: 421, READ INSTS: 47, LAST WRITE DURATION: 224, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.87946
READ DURATION: 410, READ INSTS: 47, LAST WRITE DURATION: 297, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.38047
READ DURATION: 440, READ INSTS: 50, LAST WRITE DURATION: 286, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.53846
READ DURATION: 446, READ INSTS: 50, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.82787
READ DURATION: 499, READ INSTS: 52, LAST WRITE DURATION: 235, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.1234
READ DURATION: 439, READ INSTS: 48, LAST WRITE DURATION: 257, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.70817
READ DURATION: 413, READ INSTS: 45, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.49638
READ DURATION: 466, READ INSTS: 53, LAST WRITE DURATION: 292, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.59589
READ DURATION: 426, READ INSTS: 47, LAST WRITE DURATION: 228, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.86842
READ DURATION: 496, READ INSTS: 57, LAST WRITE DURATION: 215, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.30698
READ DURATION: 430, READ INSTS: 48, LAST WRITE DURATION: 241, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.78423
READ DURATION: 442, READ INSTS: 48, LAST WRITE DURATION: 267, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.65543
READ DURATION: 450, READ INSTS: 50, LAST WRITE DURATION: 260, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.73077
READ DURATION: 481, READ INSTS: 52, LAST WRITE DURATION: 252, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.90873
READ DURATION: 1926, READ INSTS: 53, LAST WRITE DURATION: 213, LAST WRITE INSTS: 27, R/W DURATION RATIO: 9.04225
READ DURATION: 394, READ INSTS: 44, LAST WRITE DURATION: 232, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.69828
READ DURATION: 381, READ INSTS: 42, LAST WRITE DURATION: 308, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.23701
READ DURATION: 440, READ INSTS: 50, LAST WRITE DURATION: 313, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.40575
READ DURATION: 452, READ INSTS: 51, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.79365
READ DURATION: 445, READ INSTS: 50, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.88559
READ DURATION: 416, READ INSTS: 47, LAST WRITE DURATION: 262, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.58779
READ DURATION: 379, READ INSTS: 43, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.37319
READ DURATION: 410, READ INSTS: 46, LAST WRITE DURATION: 310, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.32258
READ DURATION: 411, READ INSTS: 47, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.52222
READ DURATION: 440, READ INSTS: 50, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.5942
READ DURATION: 490, READ INSTS: 48, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.94444
READ DURATION: 412, READ INSTS: 46, LAST WRITE DURATION: 309, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.33333
READ DURATION: 352, READ INSTS: 39, LAST WRITE DURATION: 287, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.22648
