[Ramulator::ReadWriteTrace] [info] Loading trace file /media/fann/T9/MEM_INTENSIVE_SPEC_GAP/cc_road_sampled.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 1000000 instructions.
READ DURATION: 412, READ INSTS: 45, LAST WRITE DURATION: 220, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.87273
READ DURATION: 442, READ INSTS: 50, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.64925
READ DURATION: 424, READ INSTS: 48, LAST WRITE DURATION: 252, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.68254
READ DURATION: 518, READ INSTS: 56, LAST WRITE DURATION: 234, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.21368
READ DURATION: 386, READ INSTS: 42, LAST WRITE DURATION: 233, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.65665
READ DURATION: 440, READ INSTS: 48, LAST WRITE DURATION: 320, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.375
READ DURATION: 1833, READ INSTS: 56, LAST WRITE DURATION: 242, LAST WRITE INSTS: 27, R/W DURATION RATIO: 7.57438
READ DURATION: 420, READ INSTS: 44, LAST WRITE DURATION: 272, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.54412
READ DURATION: 457, READ INSTS: 50, LAST WRITE DURATION: 292, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.56507
READ DURATION: 458, READ INSTS: 49, LAST WRITE DURATION: 309, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.4822
READ DURATION: 439, READ INSTS: 48, LAST WRITE DURATION: 244, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.79918
READ DURATION: 474, READ INSTS: 49, LAST WRITE DURATION: 274, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.72993
READ DURATION: 442, READ INSTS: 45, LAST WRITE DURATION: 231, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.91342
READ DURATION: 404, READ INSTS: 45, LAST WRITE DURATION: 297, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.36027
READ DURATION: 400, READ INSTS: 45, LAST WRITE DURATION: 296, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.35135
READ DURATION: 458, READ INSTS: 52, LAST WRITE DURATION: 292, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.56849
READ DURATION: 484, READ INSTS: 49, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.05085
READ DURATION: 395, READ INSTS: 42, LAST WRITE DURATION: 317, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.24606
READ DURATION: 417, READ INSTS: 47, LAST WRITE DURATION: 317, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.31546
READ DURATION: 457, READ INSTS: 52, LAST WRITE DURATION: 215, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.12558
READ DURATION: 382, READ INSTS: 42, LAST WRITE DURATION: 294, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.29932
READ DURATION: 392, READ INSTS: 44, LAST WRITE DURATION: 313, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.2524
READ DURATION: 1730, READ INSTS: 34, LAST WRITE DURATION: 302, LAST WRITE INSTS: 27, R/W DURATION RATIO: 5.72848
READ DURATION: 453, READ INSTS: 52, LAST WRITE DURATION: 377, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.20159
READ DURATION: 484, READ INSTS: 52, LAST WRITE DURATION: 225, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.15111
READ DURATION: 467, READ INSTS: 49, LAST WRITE DURATION: 210, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.22381
READ DURATION: 441, READ INSTS: 47, LAST WRITE DURATION: 291, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.51546
READ DURATION: 421, READ INSTS: 46, LAST WRITE DURATION: 274, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.5365
READ DURATION: 467, READ INSTS: 53, LAST WRITE DURATION: 286, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.63287
READ DURATION: 461, READ INSTS: 52, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.11468
READ DURATION: 503, READ INSTS: 51, LAST WRITE DURATION: 215, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.33953
READ DURATION: 454, READ INSTS: 51, LAST WRITE DURATION: 241, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.88382
READ DURATION: 403, READ INSTS: 46, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.49259
READ DURATION: 383, READ INSTS: 42, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.34859
READ DURATION: 392, READ INSTS: 44, LAST WRITE DURATION: 317, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.23659
READ DURATION: 451, READ INSTS: 51, LAST WRITE DURATION: 302, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.49338
READ DURATION: 503, READ INSTS: 52, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.06148
READ DURATION: 462, READ INSTS: 47, LAST WRITE DURATION: 245, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.88571
READ DURATION: 518, READ INSTS: 53, LAST WRITE DURATION: 1713, LAST WRITE INSTS: 18, R/W DURATION RATIO: 0.513889
READ DURATION: 427, READ INSTS: 48, LAST WRITE DURATION: 286, LAST WRITE INSTS: 35, R/W DURATION RATIO: 1.49301
READ DURATION: 447, READ INSTS: 50, LAST WRITE DURATION: 268, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.66791
READ DURATION: 479, READ INSTS: 48, LAST WRITE DURATION: 224, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.13839
READ DURATION: 414, READ INSTS: 45, LAST WRITE DURATION: 295, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.40339
READ DURATION: 461, READ INSTS: 52, LAST WRITE DURATION: 293, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.57338
READ DURATION: 440, READ INSTS: 50, LAST WRITE DURATION: 228, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.92982
READ DURATION: 431, READ INSTS: 47, LAST WRITE DURATION: 262, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.64504
READ DURATION: 471, READ INSTS: 46, LAST WRITE DURATION: 298, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.58054
READ DURATION: 433, READ INSTS: 49, LAST WRITE DURATION: 277, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.56318
READ DURATION: 510, READ INSTS: 58, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.33945
READ DURATION: 457, READ INSTS: 47, LAST WRITE DURATION: 225, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.03111
READ DURATION: 420, READ INSTS: 42, LAST WRITE DURATION: 286, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46853
READ DURATION: 400, READ INSTS: 43, LAST WRITE DURATION: 315, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.26984
READ DURATION: 445, READ INSTS: 49, LAST WRITE DURATION: 306, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.45425
READ DURATION: 1734, READ INSTS: 39, LAST WRITE DURATION: 233, LAST WRITE INSTS: 27, R/W DURATION RATIO: 7.44206
READ DURATION: 412, READ INSTS: 46, LAST WRITE DURATION: 364, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.13187
READ DURATION: 500, READ INSTS: 57, LAST WRITE DURATION: 217, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.30415
READ DURATION: 444, READ INSTS: 50, LAST WRITE DURATION: 262, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.69466
READ DURATION: 414, READ INSTS: 46, LAST WRITE DURATION: 257, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.61089
READ DURATION: 404, READ INSTS: 46, LAST WRITE DURATION: 283, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.42756
READ DURATION: 443, READ INSTS: 50, LAST WRITE DURATION: 285, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.55439
READ DURATION: 446, READ INSTS: 52, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.76984
READ DURATION: 445, READ INSTS: 48, LAST WRITE DURATION: 216, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.06019
READ DURATION: 437, READ INSTS: 48, LAST WRITE DURATION: 288, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.51736
READ DURATION: 411, READ INSTS: 46, LAST WRITE DURATION: 274, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.5
READ DURATION: 378, READ INSTS: 42, LAST WRITE DURATION: 289, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.30796
READ DURATION: 442, READ INSTS: 50, LAST WRITE DURATION: 318, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.38994
READ DURATION: 422, READ INSTS: 47, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.6746
READ DURATION: 351, READ INSTS: 39, LAST WRITE DURATION: 281, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.24911
READ DURATION: 384, READ INSTS: 43, LAST WRITE DURATION: 337, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.13947
READ DURATION: 1828, READ INSTS: 43, LAST WRITE DURATION: 310, LAST WRITE INSTS: 27, R/W DURATION RATIO: 5.89677
READ DURATION: 435, READ INSTS: 49, LAST WRITE DURATION: 308, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.41234
READ DURATION: 433, READ INSTS: 48, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.61567
READ DURATION: 507, READ INSTS: 57, LAST WRITE DURATION: 242, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.09504
READ DURATION: 432, READ INSTS: 49, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.98165
READ DURATION: 464, READ INSTS: 52, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.73134
READ DURATION: 487, READ INSTS: 48, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.06356
READ DURATION: 478, READ INSTS: 53, LAST WRITE DURATION: 243, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.96708
READ DURATION: 401, READ INSTS: 44, LAST WRITE DURATION: 245, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.63673
READ DURATION: 474, READ INSTS: 54, LAST WRITE DURATION: 316, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.5
READ DURATION: 471, READ INSTS: 50, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.16055
READ DURATION: 410, READ INSTS: 42, LAST WRITE DURATION: 264, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.55303
READ DURATION: 405, READ INSTS: 44, LAST WRITE DURATION: 314, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.28981
READ DURATION: 455, READ INSTS: 50, LAST WRITE DURATION: 280, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.625
READ DURATION: 466, READ INSTS: 49, LAST WRITE DURATION: 225, LAST WRITE INSTS: 29, R/W DURATION RATIO: 2.07111
READ DURATION: 1791, READ INSTS: 48, LAST WRITE DURATION: 351, LAST WRITE INSTS: 27, R/W DURATION RATIO: 5.10256
READ DURATION: 446, READ INSTS: 49, LAST WRITE DURATION: 272, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.63971
READ DURATION: 474, READ INSTS: 54, LAST WRITE DURATION: 258, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.83721
READ DURATION: 448, READ INSTS: 51, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.89831
READ DURATION: 462, READ INSTS: 44, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.89344
READ DURATION: 411, READ INSTS: 45, LAST WRITE DURATION: 291, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.41237
READ DURATION: 416, READ INSTS: 47, LAST WRITE DURATION: 301, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.38206
READ DURATION: 434, READ INSTS: 49, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.57246
READ DURATION: 419, READ INSTS: 47, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.61154
READ DURATION: 434, READ INSTS: 47, LAST WRITE DURATION: 280, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.55
READ DURATION: 440, READ INSTS: 49, LAST WRITE DURATION: 277, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.58845
READ DURATION: 436, READ INSTS: 50, LAST WRITE DURATION: 298, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46309
READ DURATION: 369, READ INSTS: 40, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46429
READ DURATION: 418, READ INSTS: 46, LAST WRITE DURATION: 321, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.30218
READ DURATION: 466, READ INSTS: 53, LAST WRITE DURATION: 286, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.62937
READ DURATION: 387, READ INSTS: 42, LAST WRITE DURATION: 237, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.63291
READ DURATION: 1766, READ INSTS: 42, LAST WRITE DURATION: 314, LAST WRITE INSTS: 27, R/W DURATION RATIO: 5.6242
READ DURATION: 369, READ INSTS: 40, LAST WRITE DURATION: 316, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.16772
READ DURATION: 392, READ INSTS: 44, LAST WRITE DURATION: 328, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.19512
READ DURATION: 466, READ INSTS: 52, LAST WRITE DURATION: 302, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.54305
READ DURATION: 493, READ INSTS: 52, LAST WRITE DURATION: 210, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.34762
READ DURATION: 447, READ INSTS: 46, LAST WRITE DURATION: 262, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.70611
READ DURATION: 419, READ INSTS: 46, LAST WRITE DURATION: 287, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.45993
READ DURATION: 400, READ INSTS: 45, LAST WRITE DURATION: 288, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.38889
READ DURATION: 476, READ INSTS: 47, LAST WRITE DURATION: 294, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.61905
READ DURATION: 382, READ INSTS: 42, LAST WRITE DURATION: 266, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.43609
READ DURATION: 420, READ INSTS: 47, LAST WRITE DURATION: 342, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.22807
READ DURATION: 471, READ INSTS: 54, LAST WRITE DURATION: 278, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.69424
READ DURATION: 439, READ INSTS: 47, LAST WRITE DURATION: 234, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.87607
READ DURATION: 479, READ INSTS: 52, LAST WRITE DURATION: 318, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.50629
READ DURATION: 469, READ INSTS: 49, LAST WRITE DURATION: 238, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.97059
READ DURATION: 1825, READ INSTS: 46, LAST WRITE DURATION: 357, LAST WRITE INSTS: 27, R/W DURATION RATIO: 5.11204
READ DURATION: 450, READ INSTS: 51, LAST WRITE DURATION: 289, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.55709
READ DURATION: 401, READ INSTS: 44, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.64344
READ DURATION: 402, READ INSTS: 43, LAST WRITE DURATION: 298, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.34899
READ DURATION: 436, READ INSTS: 48, LAST WRITE DURATION: 363, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.2011
READ DURATION: 435, READ INSTS: 49, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.62313
READ DURATION: 414, READ INSTS: 46, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.59231
READ DURATION: 424, READ INSTS: 48, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.49296
READ DURATION: 453, READ INSTS: 52, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.6903
READ DURATION: 452, READ INSTS: 49, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.85246
READ DURATION: 456, READ INSTS: 50, LAST WRITE DURATION: 228, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2
READ DURATION: 408, READ INSTS: 45, LAST WRITE DURATION: 293, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.39249
READ DURATION: 410, READ INSTS: 46, LAST WRITE DURATION: 294, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.39456
READ DURATION: 414, READ INSTS: 46, LAST WRITE DURATION: 286, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.44755
READ DURATION: 520, READ INSTS: 53, LAST WRITE DURATION: 214, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.42991
READ DURATION: 408, READ INSTS: 43, LAST WRITE DURATION: 294, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.38776
READ DURATION: 1776, READ INSTS: 39, LAST WRITE DURATION: 297, LAST WRITE INSTS: 27, R/W DURATION RATIO: 5.9798
READ DURATION: 452, READ INSTS: 52, LAST WRITE DURATION: 345, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.31014
READ DURATION: 424, READ INSTS: 48, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.79661
READ DURATION: 416, READ INSTS: 46, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.55224
READ DURATION: 486, READ INSTS: 50, LAST WRITE DURATION: 212, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.29245
READ DURATION: 520, READ INSTS: 50, LAST WRITE DURATION: 300, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.73333
READ DURATION: 388, READ INSTS: 43, LAST WRITE DURATION: 259, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.49807
READ DURATION: 395, READ INSTS: 45, LAST WRITE DURATION: 319, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.23824
READ DURATION: 414, READ INSTS: 46, LAST WRITE DURATION: 294, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.40816
READ DURATION: 553, READ INSTS: 54, LAST WRITE DURATION: 214, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.58411
READ DURATION: 424, READ INSTS: 47, LAST WRITE DURATION: 358, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.18436
READ DURATION: 529, READ INSTS: 59, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.42661
READ DURATION: 445, READ INSTS: 50, LAST WRITE DURATION: 223, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.99552
READ DURATION: 466, READ INSTS: 53, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.79231
READ DURATION: 466, READ INSTS: 53, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.13761
READ DURATION: 1934, READ INSTS: 52, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 8.19492
READ DURATION: 406, READ INSTS: 44, LAST WRITE DURATION: 272, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.49265
READ DURATION: 429, READ INSTS: 47, LAST WRITE DURATION: 303, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.41584
READ DURATION: 447, READ INSTS: 50, LAST WRITE DURATION: 311, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.4373
READ DURATION: 406, READ INSTS: 46, LAST WRITE DURATION: 249, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.63052
READ DURATION: 459, READ INSTS: 46, LAST WRITE DURATION: 334, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.37425
READ DURATION: 422, READ INSTS: 44, LAST WRITE DURATION: 280, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.50714
READ DURATION: 423, READ INSTS: 48, LAST WRITE DURATION: 301, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.40532
READ DURATION: 420, READ INSTS: 47, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.56716
READ DURATION: 448, READ INSTS: 50, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.62319
READ DURATION: 474, READ INSTS: 50, LAST WRITE DURATION: 212, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.23585
READ DURATION: 458, READ INSTS: 51, LAST WRITE DURATION: 358, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.27933
READ DURATION: 453, READ INSTS: 51, LAST WRITE DURATION: 248, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.82661
READ DURATION: 437, READ INSTS: 50, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.79098
READ DURATION: 489, READ INSTS: 47, LAST WRITE DURATION: 217, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.25346
READ DURATION: 467, READ INSTS: 50, LAST WRITE DURATION: 290, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.61034
READ DURATION: 484, READ INSTS: 51, LAST WRITE DURATION: 1672, LAST WRITE INSTS: 23, R/W DURATION RATIO: 0.375776
WAITED CYCLES: 134
READ DURATION: 431, READ INSTS: 48, LAST WRITE DURATION: 238, LAST WRITE INSTS: 31, R/W DURATION RATIO: 1.81092
READ DURATION: 458, READ INSTS: 52, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.65942
READ DURATION: 474, READ INSTS: 54, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.17431
READ DURATION: 458, READ INSTS: 52, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.94068
READ DURATION: 466, READ INSTS: 45, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.97458
READ DURATION: 414, READ INSTS: 46, LAST WRITE DURATION: 328, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.2622
READ DURATION: 431, READ INSTS: 47, LAST WRITE DURATION: 287, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.50174
READ DURATION: 458, READ INSTS: 52, LAST WRITE DURATION: 275, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.66545
READ DURATION: 496, READ INSTS: 51, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.10169
READ DURATION: 400, READ INSTS: 41, LAST WRITE DURATION: 249, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.60643
READ DURATION: 421, READ INSTS: 46, LAST WRITE DURATION: 335, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.25672
READ DURATION: 421, READ INSTS: 49, LAST WRITE DURATION: 271, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.55351
READ DURATION: 450, READ INSTS: 51, LAST WRITE DURATION: 249, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.80723
READ DURATION: 440, READ INSTS: 50, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.74603
READ DURATION: 1803, READ INSTS: 45, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 7.15476
READ DURATION: 392, READ INSTS: 44, LAST WRITE DURATION: 292, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.34247
READ DURATION: 416, READ INSTS: 47, LAST WRITE DURATION: 300, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.38667
READ DURATION: 420, READ INSTS: 49, LAST WRITE DURATION: 278, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.51079
READ DURATION: 438, READ INSTS: 45, LAST WRITE DURATION: 263, LAST WRITE INSTS: 22, R/W DURATION RATIO: 1.6654
READ DURATION: 434, READ INSTS: 47, LAST WRITE DURATION: 276, LAST WRITE INSTS: 31, R/W DURATION RATIO: 1.57246
READ DURATION: 458, READ INSTS: 52, LAST WRITE DURATION: 287, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.59582
READ DURATION: 450, READ INSTS: 51, LAST WRITE DURATION: 237, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.89873
READ DURATION: 470, READ INSTS: 53, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.92623
READ DURATION: 435, READ INSTS: 48, LAST WRITE DURATION: 238, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.82773
READ DURATION: 367, READ INSTS: 41, LAST WRITE DURATION: 271, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.35424
READ DURATION: 434, READ INSTS: 50, LAST WRITE DURATION: 321, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.35202
READ DURATION: 441, READ INSTS: 44, LAST WRITE DURATION: 255, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.72941
READ DURATION: 407, READ INSTS: 43, LAST WRITE DURATION: 298, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.36577
READ DURATION: 471, READ INSTS: 52, LAST WRITE DURATION: 310, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.51935
READ DURATION: 420, READ INSTS: 45, LAST WRITE DURATION: 227, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.85022
READ DURATION: 1748, READ INSTS: 37, LAST WRITE DURATION: 296, LAST WRITE INSTS: 27, R/W DURATION RATIO: 5.90541
READ DURATION: 442, READ INSTS: 45, LAST WRITE DURATION: 340, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.3
READ DURATION: 399, READ INSTS: 44, LAST WRITE DURATION: 310, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.2871
READ DURATION: 471, READ INSTS: 53, LAST WRITE DURATION: 300, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.57
READ DURATION: 428, READ INSTS: 48, LAST WRITE DURATION: 229, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.869
READ DURATION: 426, READ INSTS: 46, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.54348
READ DURATION: 452, READ INSTS: 49, LAST WRITE DURATION: 266, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.69925
READ DURATION: 409, READ INSTS: 45, LAST WRITE DURATION: 239, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.7113
READ DURATION: 432, READ INSTS: 49, LAST WRITE DURATION: 322, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.34161
READ DURATION: 458, READ INSTS: 52, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.76154
READ DURATION: 425, READ INSTS: 42, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.80085
