[Ramulator::ReadWriteTrace] [info] Loading trace file /media/fann/T9/MEM_INTENSIVE_SPEC_GAP/parest.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 1000000 instructions.
READ DURATION: 230, READ INSTS: 23, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.833333
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 252, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.01587
READ DURATION: 216, READ INSTS: 23, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.885246
READ DURATION: 229, READ INSTS: 23, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.90873
READ DURATION: 322, READ INSTS: 36, LAST WRITE DURATION: 247, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.30364
READ DURATION: 243, READ INSTS: 24, LAST WRITE DURATION: 272, LAST WRITE INSTS: 26, R/W DURATION RATIO: 0.893382
READ DURATION: 272, READ INSTS: 29, LAST WRITE DURATION: 274, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.992701
READ DURATION: 252, READ INSTS: 27, LAST WRITE DURATION: 264, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.954545
READ DURATION: 248, READ INSTS: 26, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.984127
READ DURATION: 268, READ INSTS: 28, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.09836
READ DURATION: 304, READ INSTS: 33, LAST WRITE DURATION: 214, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.42056
READ DURATION: 320, READ INSTS: 35, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.35593
READ DURATION: 264, READ INSTS: 28, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.11864
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 258, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.18349
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 210, READ INSTS: 23, LAST WRITE DURATION: 1709, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.138889
WAITED CYCLES: 769
READ DURATION: 212, READ INSTS: 23, LAST WRITE DURATION: 384, LAST WRITE INSTS: 26, R/W DURATION RATIO: 0.552083
WAITED CYCLES: 86
READ DURATION: 217, READ INSTS: 22, LAST WRITE DURATION: 246, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.882114
READ DURATION: 216, READ INSTS: 22, LAST WRITE DURATION: 274, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.788321
READ DURATION: 266, READ INSTS: 29, LAST WRITE DURATION: 238, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.11765
READ DURATION: 249, READ INSTS: 25, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.988095
READ DURATION: 272, READ INSTS: 29, LAST WRITE DURATION: 226, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.20354
READ DURATION: 232, READ INSTS: 25, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.865672
READ DURATION: 209, READ INSTS: 21, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.829365
READ DURATION: 264, READ INSTS: 28, LAST WRITE DURATION: 269, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.981413
READ DURATION: 244, READ INSTS: 25, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.0339
READ DURATION: 384, READ INSTS: 43, LAST WRITE DURATION: 248, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.54839
READ DURATION: 344, READ INSTS: 38, LAST WRITE DURATION: 228, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.50877
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.949153
READ DURATION: 264, READ INSTS: 28, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.977778
READ DURATION: 248, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.13761
READ DURATION: 288, READ INSTS: 31, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.3211
READ DURATION: 232, READ INSTS: 24, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.06422
READ DURATION: 406, READ INSTS: 46, LAST WRITE DURATION: 224, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.8125
READ DURATION: 346, READ INSTS: 37, LAST WRITE DURATION: 280, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.23571
READ DURATION: 202, READ INSTS: 11, LAST WRITE DURATION: 1883, LAST WRITE INSTS: 45, R/W DURATION RATIO: 0.107276
WAITED CYCLES: 1262
READ DURATION: 268, READ INSTS: 26, LAST WRITE DURATION: 312, LAST WRITE INSTS: 35, R/W DURATION RATIO: 0.858974
READ DURATION: 198, READ INSTS: 19, LAST WRITE DURATION: 244, LAST WRITE INSTS: 29, R/W DURATION RATIO: 0.811475
READ DURATION: 241, READ INSTS: 24, LAST WRITE DURATION: 280, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.860714
READ DURATION: 236, READ INSTS: 24, LAST WRITE DURATION: 228, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.03509
READ DURATION: 221, READ INSTS: 23, LAST WRITE DURATION: 250, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.884
READ DURATION: 248, READ INSTS: 26, LAST WRITE DURATION: 231, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.07359
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.952381
READ DURATION: 228, READ INSTS: 23, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.966102
READ DURATION: 240, READ INSTS: 27, LAST WRITE DURATION: 214, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.1215
READ DURATION: 258, READ INSTS: 27, LAST WRITE DURATION: 254, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.01575
READ DURATION: 250, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.14679
READ DURATION: 258, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.18349
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 209, READ INSTS: 21, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.958716
READ DURATION: 222, READ INSTS: 22, LAST WRITE DURATION: 295, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.752542
WAITED CYCLES: 7
READ DURATION: 234, READ INSTS: 24, LAST WRITE DURATION: 274, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.854015
READ DURATION: 274, READ INSTS: 29, LAST WRITE DURATION: 270, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.01481
READ DURATION: 248, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.13761
READ DURATION: 232, READ INSTS: 24, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.06422
READ DURATION: 248, READ INSTS: 26, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.05085
READ DURATION: 264, READ INSTS: 28, LAST WRITE DURATION: 1660, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.174603
WAITED CYCLES: 764
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.949153
READ DURATION: 225, READ INSTS: 23, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.892857
READ DURATION: 228, READ INSTS: 23, LAST WRITE DURATION: 269, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.847584
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 232, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.03448
READ DURATION: 208, READ INSTS: 21, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.825397
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.948148
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.10092
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.08475
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.10092
READ DURATION: 247, READ INSTS: 26, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.04661
READ DURATION: 236, READ INSTS: 23, LAST WRITE DURATION: 255, LAST WRITE INSTS: 23, R/W DURATION RATIO: 0.92549
READ DURATION: 215, READ INSTS: 23, LAST WRITE DURATION: 292, LAST WRITE INSTS: 31, R/W DURATION RATIO: 0.736301
WAITED CYCLES: 12
READ DURATION: 229, READ INSTS: 24, LAST WRITE DURATION: 231, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.991342
READ DURATION: 266, READ INSTS: 28, LAST WRITE DURATION: 232, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.14655
READ DURATION: 217, READ INSTS: 22, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.919492
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 267, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.838951
READ DURATION: 232, READ INSTS: 25, LAST WRITE DURATION: 254, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.913386
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.949153
READ DURATION: 232, READ INSTS: 24, LAST WRITE DURATION: 1692, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.153439
WAITED CYCLES: 764
READ DURATION: 220, READ INSTS: 22, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.873016
READ DURATION: 232, READ INSTS: 24, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.865672
READ DURATION: 248, READ INSTS: 26, LAST WRITE DURATION: 244, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.01639
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.918033
READ DURATION: 250, READ INSTS: 26, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.992063
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 260, LAST WRITE INSTS: 29, R/W DURATION RATIO: 0.923077
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.08475
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 232, READ INSTS: 24, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.06422
READ DURATION: 201, READ INSTS: 20, LAST WRITE DURATION: 280, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.717857
WAITED CYCLES: 16
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 288, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.777778
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 246, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.97561
READ DURATION: 223, READ INSTS: 22, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.913934
READ DURATION: 252, READ INSTS: 26, LAST WRITE DURATION: 221, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.14027
READ DURATION: 234, READ INSTS: 24, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.847826
READ DURATION: 234, READ INSTS: 24, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.991525
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.888889
READ DURATION: 228, READ INSTS: 23, LAST WRITE DURATION: 246, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.926829
READ DURATION: 264, READ INSTS: 28, LAST WRITE DURATION: 240, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.1
READ DURATION: 261, READ INSTS: 28, LAST WRITE DURATION: 228, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.14474
READ DURATION: 260, READ INSTS: 27, LAST WRITE DURATION: 221, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.17647
READ DURATION: 1609, READ INSTS: 20, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 7.38073
READ DURATION: 232, READ INSTS: 24, LAST WRITE DURATION: 262, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.885496
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.861538
READ DURATION: 242, READ INSTS: 25, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.960317
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.10092
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.952381
READ DURATION: 217, READ INSTS: 22, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.889344
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 265, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.845283
READ DURATION: 200, READ INSTS: 20, LAST WRITE DURATION: 256, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.78125
READ DURATION: 233, READ INSTS: 25, LAST WRITE DURATION: 212, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.09906
READ DURATION: 209, READ INSTS: 21, LAST WRITE DURATION: 272, LAST WRITE INSTS: 25, R/W DURATION RATIO: 0.768382
WAITED CYCLES: 2
READ DURATION: 194, READ INSTS: 21, LAST WRITE DURATION: 272, LAST WRITE INSTS: 29, R/W DURATION RATIO: 0.713235
WAITED CYCLES: 17
READ DURATION: 267, READ INSTS: 28, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.996269
READ DURATION: 218, READ INSTS: 22, LAST WRITE DURATION: 325, LAST WRITE INSTS: 34, R/W DURATION RATIO: 0.670769
WAITED CYCLES: 34
READ DURATION: 244, READ INSTS: 25, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.0339
READ DURATION: 232, READ INSTS: 24, LAST WRITE DURATION: 248, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.935484
READ DURATION: 248, READ INSTS: 26, LAST WRITE DURATION: 258, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.96124
READ DURATION: 264, READ INSTS: 28, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.04762
READ DURATION: 264, READ INSTS: 28, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.21101
READ DURATION: 264, READ INSTS: 28, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.21101
READ DURATION: 248, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.13761
READ DURATION: 282, READ INSTS: 30, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.29358
READ DURATION: 392, READ INSTS: 44, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.79817
READ DURATION: 250, READ INSTS: 20, LAST WRITE DURATION: 1669, LAST WRITE INSTS: 26, R/W DURATION RATIO: 0.171703
WAITED CYCLES: 669
READ DURATION: 264, READ INSTS: 29, LAST WRITE DURATION: 324, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.814815
READ DURATION: 264, READ INSTS: 29, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.21101
READ DURATION: 250, READ INSTS: 26, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.14679
READ DURATION: 556, READ INSTS: 64, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.35593
READ DURATION: 811, READ INSTS: 68, LAST WRITE DURATION: 476, LAST WRITE INSTS: 50, R/W DURATION RATIO: 1.70378
READ DURATION: 434, READ INSTS: 8, LAST WRITE DURATION: 258, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.68217
READ DURATION: 338, READ INSTS: 22, LAST WRITE DURATION: 526, LAST WRITE INSTS: 61, R/W DURATION RATIO: 0.642586
WAITED CYCLES: 71
READ DURATION: 336, READ INSTS: 24, LAST WRITE DURATION: 193, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.74093
READ DURATION: 301, READ INSTS: 21, LAST WRITE DURATION: 260, LAST WRITE INSTS: 35, R/W DURATION RATIO: 1.15769
READ DURATION: 284, READ INSTS: 22, LAST WRITE DURATION: 223, LAST WRITE INSTS: 32, R/W DURATION RATIO: 1.27354
READ DURATION: 227, READ INSTS: 19, LAST WRITE DURATION: 220, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.03182
READ DURATION: 240, READ INSTS: 16, LAST WRITE DURATION: 224, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.07143
READ DURATION: 299, READ INSTS: 21, LAST WRITE DURATION: 205, LAST WRITE INSTS: 22, R/W DURATION RATIO: 1.45854
READ DURATION: 214, READ INSTS: 20, LAST WRITE DURATION: 299, LAST WRITE INSTS: 41, R/W DURATION RATIO: 0.715719
WAITED CYCLES: 18
READ DURATION: 312, READ INSTS: 21, LAST WRITE DURATION: 181, LAST WRITE INSTS: 16, R/W DURATION RATIO: 1.72376
READ DURATION: 230, READ INSTS: 21, LAST WRITE DURATION: 273, LAST WRITE INSTS: 38, R/W DURATION RATIO: 0.842491
READ DURATION: 229, READ INSTS: 22, LAST WRITE DURATION: 265, LAST WRITE INSTS: 30, R/W DURATION RATIO: 0.864151
READ DURATION: 212, READ INSTS: 22, LAST WRITE DURATION: 308, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.688312
WAITED CYCLES: 27
READ DURATION: 204, READ INSTS: 20, LAST WRITE DURATION: 1775, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.134921
WAITED CYCLES: 709
READ DURATION: 218, READ INSTS: 22, LAST WRITE DURATION: 274, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.79562
READ DURATION: 240, READ INSTS: 27, LAST WRITE DURATION: 242, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.991736
READ DURATION: 231, READ INSTS: 22, LAST WRITE DURATION: 248, LAST WRITE INSTS: 26, R/W DURATION RATIO: 0.931452
READ DURATION: 243, READ INSTS: 25, LAST WRITE DURATION: 338, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.718935
WAITED CYCLES: 19
READ DURATION: 244, READ INSTS: 25, LAST WRITE DURATION: 251, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.972112
READ DURATION: 368, READ INSTS: 41, LAST WRITE DURATION: 248, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.48387
READ DURATION: 394, READ INSTS: 45, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.45926
READ DURATION: 402, READ INSTS: 46, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.84404
READ DURATION: 360, READ INSTS: 40, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.52542
READ DURATION: 392, READ INSTS: 46, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.55556
READ DURATION: 272, READ INSTS: 29, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.24771
READ DURATION: 352, READ INSTS: 38, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.61468
READ DURATION: 322, READ INSTS: 35, LAST WRITE DURATION: 228, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.41228
READ DURATION: 266, READ INSTS: 28, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.22018
READ DURATION: 280, READ INSTS: 30, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.2844
READ DURATION: 448, READ INSTS: 51, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.05505
READ DURATION: 306, READ INSTS: 33, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.40367
READ DURATION: 248, READ INSTS: 26, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.13761
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 258, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.930233
READ DURATION: 266, READ INSTS: 19, LAST WRITE DURATION: 1673, LAST WRITE INSTS: 18, R/W DURATION RATIO: 0.263889
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 283, LAST WRITE INSTS: 36, R/W DURATION RATIO: 0.848057
READ DURATION: 222, READ INSTS: 22, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.940678
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 250, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.024
READ DURATION: 208, READ INSTS: 21, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.852459
READ DURATION: 220, READ INSTS: 22, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.820896
READ DURATION: 270, READ INSTS: 28, LAST WRITE DURATION: 240, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.125
READ DURATION: 266, READ INSTS: 28, LAST WRITE DURATION: 232, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.14655
READ DURATION: 258, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.18349
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 248, READ INSTS: 26, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.13761
READ DURATION: 209, READ INSTS: 21, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.958716
READ DURATION: 219, READ INSTS: 23, LAST WRITE DURATION: 271, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.808118
READ DURATION: 205, READ INSTS: 21, LAST WRITE DURATION: 303, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.676568
WAITED CYCLES: 30
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 233, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.09871
READ DURATION: 216, READ INSTS: 23, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.857143
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 258, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.868217
READ DURATION: 236, READ INSTS: 24, LAST WRITE DURATION: 256, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.921875
READ DURATION: 352, READ INSTS: 39, LAST WRITE DURATION: 232, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.51724
READ DURATION: 296, READ INSTS: 32, LAST WRITE DURATION: 286, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.03497
READ DURATION: 458, READ INSTS: 53, LAST WRITE DURATION: 270, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.6963
READ DURATION: 1798, READ INSTS: 40, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 6.51449
READ DURATION: 376, READ INSTS: 42, LAST WRITE DURATION: 290, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.29655
READ DURATION: 284, READ INSTS: 31, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1
READ DURATION: 356, READ INSTS: 40, LAST WRITE DURATION: 282, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.26241
READ DURATION: 408, READ INSTS: 46, LAST WRITE DURATION: 282, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.44681
READ DURATION: 220, READ INSTS: 23, LAST WRITE DURATION: 228, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.964912
READ DURATION: 206, READ INSTS: 20, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.746377
WAITED CYCLES: 8
READ DURATION: 232, READ INSTS: 25, LAST WRITE DURATION: 240, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.966667
READ DURATION: 231, READ INSTS: 25, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.855556
READ DURATION: 232, READ INSTS: 25, LAST WRITE DURATION: 315, LAST WRITE INSTS: 32, R/W DURATION RATIO: 0.736508
WAITED CYCLES: 13
READ DURATION: 266, READ INSTS: 27, LAST WRITE DURATION: 236, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.12712
READ DURATION: 232, READ INSTS: 25, LAST WRITE DURATION: 228, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.01754
