[Ramulator::ReadWriteTrace] [info] Loading trace file /media/fann/T9/MEM_INTENSIVE_SPEC_GAP/lbm.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 1000000 instructions.
READ DURATION: 404, READ INSTS: 33, LAST WRITE DURATION: 142, LAST WRITE INSTS: 15, R/W DURATION RATIO: 2.84507
READ DURATION: 309, READ INSTS: 33, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.15299
READ DURATION: 316, READ INSTS: 34, LAST WRITE DURATION: 327, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.966361
READ DURATION: 265, READ INSTS: 31, LAST WRITE DURATION: 226, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.17257
READ DURATION: 344, READ INSTS: 34, LAST WRITE DURATION: 262, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.31298
READ DURATION: 283, READ INSTS: 28, LAST WRITE DURATION: 1687, LAST WRITE INSTS: 24, R/W DURATION RATIO: 0.210565
WAITED CYCLES: 419
READ DURATION: 278, READ INSTS: 30, LAST WRITE DURATION: 274, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.0146
READ DURATION: 225, READ INSTS: 25, LAST WRITE DURATION: 326, LAST WRITE INSTS: 30, R/W DURATION RATIO: 0.690184
WAITED CYCLES: 28
READ DURATION: 328, READ INSTS: 35, LAST WRITE DURATION: 300, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.09333
READ DURATION: 271, READ INSTS: 24, LAST WRITE DURATION: 241, LAST WRITE INSTS: 23, R/W DURATION RATIO: 1.12448
READ DURATION: 281, READ INSTS: 30, LAST WRITE DURATION: 303, LAST WRITE INSTS: 32, R/W DURATION RATIO: 0.927393
READ DURATION: 326, READ INSTS: 34, LAST WRITE DURATION: 238, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.36975
READ DURATION: 310, READ INSTS: 30, LAST WRITE DURATION: 259, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.19691
READ DURATION: 326, READ INSTS: 36, LAST WRITE DURATION: 260, LAST WRITE INSTS: 32, R/W DURATION RATIO: 1.25385
READ DURATION: 249, READ INSTS: 27, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.05508
READ DURATION: 297, READ INSTS: 32, LAST WRITE DURATION: 272, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.09191
READ DURATION: 311, READ INSTS: 32, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.27459
READ DURATION: 321, READ INSTS: 34, LAST WRITE DURATION: 317, LAST WRITE INSTS: 31, R/W DURATION RATIO: 1.01262
READ DURATION: 278, READ INSTS: 29, LAST WRITE DURATION: 210, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.32381
READ DURATION: 341, READ INSTS: 32, LAST WRITE DURATION: 286, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.19231
READ DURATION: 276, READ INSTS: 31, LAST WRITE DURATION: 312, LAST WRITE INSTS: 29, R/W DURATION RATIO: 0.884615
READ DURATION: 357, READ INSTS: 30, LAST WRITE DURATION: 201, LAST WRITE INSTS: 17, R/W DURATION RATIO: 1.77612
READ DURATION: 301, READ INSTS: 29, LAST WRITE DURATION: 248, LAST WRITE INSTS: 34, R/W DURATION RATIO: 1.21371
READ DURATION: 313, READ INSTS: 32, LAST WRITE DURATION: 244, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.28279
READ DURATION: 1811, READ INSTS: 30, LAST WRITE DURATION: 199, LAST WRITE INSTS: 16, R/W DURATION RATIO: 9.1005
READ DURATION: 348, READ INSTS: 29, LAST WRITE DURATION: 270, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.28889
READ DURATION: 345, READ INSTS: 33, LAST WRITE DURATION: 255, LAST WRITE INSTS: 33, R/W DURATION RATIO: 1.35294
READ DURATION: 351, READ INSTS: 32, LAST WRITE DURATION: 256, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.37109
READ DURATION: 364, READ INSTS: 32, LAST WRITE DURATION: 296, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.22973
READ DURATION: 309, READ INSTS: 31, LAST WRITE DURATION: 234, LAST WRITE INSTS: 31, R/W DURATION RATIO: 1.32051
READ DURATION: 336, READ INSTS: 31, LAST WRITE DURATION: 283, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.18728
READ DURATION: 289, READ INSTS: 31, LAST WRITE DURATION: 214, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.35047
READ DURATION: 267, READ INSTS: 30, LAST WRITE DURATION: 292, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.914384
READ DURATION: 300, READ INSTS: 33, LAST WRITE DURATION: 338, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.887574
READ DURATION: 292, READ INSTS: 32, LAST WRITE DURATION: 293, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.996587
READ DURATION: 341, READ INSTS: 30, LAST WRITE DURATION: 284, LAST WRITE INSTS: 23, R/W DURATION RATIO: 1.2007
READ DURATION: 276, READ INSTS: 31, LAST WRITE DURATION: 260, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.06154
READ DURATION: 304, READ INSTS: 35, LAST WRITE DURATION: 246, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.23577
READ DURATION: 331, READ INSTS: 36, LAST WRITE DURATION: 292, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.13356
READ DURATION: 300, READ INSTS: 33, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.37615
READ DURATION: 239, READ INSTS: 24, LAST WRITE DURATION: 246, LAST WRITE INSTS: 25, R/W DURATION RATIO: 0.971545
READ DURATION: 372, READ INSTS: 33, LAST WRITE DURATION: 226, LAST WRITE INSTS: 18, R/W DURATION RATIO: 1.64602
READ DURATION: 243, READ INSTS: 29, LAST WRITE DURATION: 250, LAST WRITE INSTS: 37, R/W DURATION RATIO: 0.972
READ DURATION: 283, READ INSTS: 29, LAST WRITE DURATION: 327, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.865443
READ DURATION: 405, READ INSTS: 34, LAST WRITE DURATION: 1620, LAST WRITE INSTS: 14, R/W DURATION RATIO: 0.516582
READ DURATION: 313, READ INSTS: 32, LAST WRITE DURATION: 292, LAST WRITE INSTS: 38, R/W DURATION RATIO: 1.07192
READ DURATION: 358, READ INSTS: 38, LAST WRITE DURATION: 216, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.65741
READ DURATION: 298, READ INSTS: 32, LAST WRITE DURATION: 210, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.41905
READ DURATION: 333, READ INSTS: 32, LAST WRITE DURATION: 250, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.332
READ DURATION: 297, READ INSTS: 30, LAST WRITE DURATION: 347, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.855908
READ DURATION: 357, READ INSTS: 34, LAST WRITE DURATION: 292, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.2226
READ DURATION: 269, READ INSTS: 28, LAST WRITE DURATION: 223, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.20628
READ DURATION: 282, READ INSTS: 29, LAST WRITE DURATION: 300, LAST WRITE INSTS: 29, R/W DURATION RATIO: 0.94
READ DURATION: 328, READ INSTS: 31, LAST WRITE DURATION: 270, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.21481
READ DURATION: 291, READ INSTS: 31, LAST WRITE DURATION: 266, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.09398
READ DURATION: 356, READ INSTS: 38, LAST WRITE DURATION: 210, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.69524
READ DURATION: 336, READ INSTS: 35, LAST WRITE DURATION: 226, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.48673
READ DURATION: 324, READ INSTS: 29, LAST WRITE DURATION: 272, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.19118
READ DURATION: 387, READ INSTS: 33, LAST WRITE DURATION: 194, LAST WRITE INSTS: 22, R/W DURATION RATIO: 1.99485
READ DURATION: 298, READ INSTS: 32, LAST WRITE DURATION: 278, LAST WRITE INSTS: 36, R/W DURATION RATIO: 1.07194
READ DURATION: 284, READ INSTS: 32, LAST WRITE DURATION: 241, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17842
READ DURATION: 359, READ INSTS: 34, LAST WRITE DURATION: 238, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.5084
READ DURATION: 286, READ INSTS: 30, LAST WRITE DURATION: 238, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.20168
READ DURATION: 319, READ INSTS: 26, LAST WRITE DURATION: 1670, LAST WRITE INSTS: 17, R/W DURATION RATIO: 0.335084
READ DURATION: 275, READ INSTS: 29, LAST WRITE DURATION: 294, LAST WRITE INSTS: 36, R/W DURATION RATIO: 0.935374
READ DURATION: 306, READ INSTS: 32, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.13333
READ DURATION: 270, READ INSTS: 28, LAST WRITE DURATION: 252, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.07143
READ DURATION: 278, READ INSTS: 29, LAST WRITE DURATION: 289, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.961938
READ DURATION: 286, READ INSTS: 31, LAST WRITE DURATION: 278, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.02878
READ DURATION: 266, READ INSTS: 29, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.05556
READ DURATION: 281, READ INSTS: 30, LAST WRITE DURATION: 286, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.982517
READ DURATION: 346, READ INSTS: 30, LAST WRITE DURATION: 248, LAST WRITE INSTS: 19, R/W DURATION RATIO: 1.39516
READ DURATION: 279, READ INSTS: 30, LAST WRITE DURATION: 260, LAST WRITE INSTS: 33, R/W DURATION RATIO: 1.07308
READ DURATION: 314, READ INSTS: 31, LAST WRITE DURATION: 254, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.23622
READ DURATION: 254, READ INSTS: 27, LAST WRITE DURATION: 267, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.951311
READ DURATION: 337, READ INSTS: 32, LAST WRITE DURATION: 242, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.39256
READ DURATION: 284, READ INSTS: 28, LAST WRITE DURATION: 258, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.10078
READ DURATION: 309, READ INSTS: 34, LAST WRITE DURATION: 288, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.07292
READ DURATION: 288, READ INSTS: 35, LAST WRITE DURATION: 282, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.02128
READ DURATION: 299, READ INSTS: 33, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.26695
READ DURATION: 286, READ INSTS: 32, LAST WRITE DURATION: 228, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.25439
READ DURATION: 354, READ INSTS: 33, LAST WRITE DURATION: 213, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.66197
READ DURATION: 283, READ INSTS: 31, LAST WRITE DURATION: 306, LAST WRITE INSTS: 31, R/W DURATION RATIO: 0.924837
READ DURATION: 313, READ INSTS: 30, LAST WRITE DURATION: 1681, LAST WRITE INSTS: 23, R/W DURATION RATIO: 0.243012
WAITED CYCLES: 296
READ DURATION: 338, READ INSTS: 32, LAST WRITE DURATION: 264, LAST WRITE INSTS: 33, R/W DURATION RATIO: 1.2803
READ DURATION: 299, READ INSTS: 33, LAST WRITE DURATION: 252, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.18651
READ DURATION: 271, READ INSTS: 29, LAST WRITE DURATION: 312, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.86859
READ DURATION: 304, READ INSTS: 26, LAST WRITE DURATION: 264, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.15152
READ DURATION: 295, READ INSTS: 29, LAST WRITE DURATION: 276, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.06884
READ DURATION: 337, READ INSTS: 29, LAST WRITE DURATION: 289, LAST WRITE INSTS: 23, R/W DURATION RATIO: 1.16609
READ DURATION: 312, READ INSTS: 33, LAST WRITE DURATION: 258, LAST WRITE INSTS: 33, R/W DURATION RATIO: 1.2093
READ DURATION: 289, READ INSTS: 29, LAST WRITE DURATION: 258, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.12016
READ DURATION: 278, READ INSTS: 27, LAST WRITE DURATION: 257, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.08171
READ DURATION: 271, READ INSTS: 28, LAST WRITE DURATION: 374, LAST WRITE INSTS: 30, R/W DURATION RATIO: 0.724599
WAITED CYCLES: 19
READ DURATION: 318, READ INSTS: 28, LAST WRITE DURATION: 271, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.17343
READ DURATION: 310, READ INSTS: 31, LAST WRITE DURATION: 286, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.08392
READ DURATION: 346, READ INSTS: 37, LAST WRITE DURATION: 214, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.61682
READ DURATION: 281, READ INSTS: 32, LAST WRITE DURATION: 215, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.30698
READ DURATION: 323, READ INSTS: 34, LAST WRITE DURATION: 270, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.1963
READ DURATION: 315, READ INSTS: 29, LAST WRITE DURATION: 300, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.05
READ DURATION: 333, READ INSTS: 30, LAST WRITE DURATION: 286, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.16434
READ DURATION: 252, READ INSTS: 27, LAST WRITE DURATION: 230, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.09565
READ DURATION: 376, READ INSTS: 31, LAST WRITE DURATION: 1748, LAST WRITE INSTS: 19, R/W DURATION RATIO: 0.353383
READ DURATION: 320, READ INSTS: 28, LAST WRITE DURATION: 264, LAST WRITE INSTS: 31, R/W DURATION RATIO: 1.21212
READ DURATION: 258, READ INSTS: 28, LAST WRITE DURATION: 283, LAST WRITE INSTS: 33, R/W DURATION RATIO: 0.911661
READ DURATION: 242, READ INSTS: 26, LAST WRITE DURATION: 322, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.751553
WAITED CYCLES: 8
READ DURATION: 312, READ INSTS: 33, LAST WRITE DURATION: 280, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.11429
READ DURATION: 273, READ INSTS: 31, LAST WRITE DURATION: 219, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.24658
READ DURATION: 298, READ INSTS: 31, LAST WRITE DURATION: 305, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.977049
READ DURATION: 329, READ INSTS: 35, LAST WRITE DURATION: 252, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.30556
READ DURATION: 277, READ INSTS: 30, LAST WRITE DURATION: 282, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.98227
READ DURATION: 353, READ INSTS: 31, LAST WRITE DURATION: 276, LAST WRITE INSTS: 23, R/W DURATION RATIO: 1.27899
READ DURATION: 263, READ INSTS: 27, LAST WRITE DURATION: 308, LAST WRITE INSTS: 31, R/W DURATION RATIO: 0.853896
READ DURATION: 291, READ INSTS: 32, LAST WRITE DURATION: 338, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.860947
READ DURATION: 333, READ INSTS: 36, LAST WRITE DURATION: 228, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46053
READ DURATION: 298, READ INSTS: 31, LAST WRITE DURATION: 255, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.16863
READ DURATION: 298, READ INSTS: 31, LAST WRITE DURATION: 261, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.14176
READ DURATION: 275, READ INSTS: 29, LAST WRITE DURATION: 268, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.02612
READ DURATION: 313, READ INSTS: 33, LAST WRITE DURATION: 275, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.13818
READ DURATION: 271, READ INSTS: 27, LAST WRITE DURATION: 202, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.34158
READ DURATION: 303, READ INSTS: 31, LAST WRITE DURATION: 303, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1
READ DURATION: 1843, READ INSTS: 34, LAST WRITE DURATION: 238, LAST WRITE INSTS: 21, R/W DURATION RATIO: 7.7437
READ DURATION: 260, READ INSTS: 27, LAST WRITE DURATION: 239, LAST WRITE INSTS: 34, R/W DURATION RATIO: 1.08787
READ DURATION: 302, READ INSTS: 32, LAST WRITE DURATION: 300, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.00667
READ DURATION: 330, READ INSTS: 35, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.35246
READ DURATION: 334, READ INSTS: 29, LAST WRITE DURATION: 251, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.33068
READ DURATION: 342, READ INSTS: 31, LAST WRITE DURATION: 244, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.40164
READ DURATION: 345, READ INSTS: 37, LAST WRITE DURATION: 212, LAST WRITE INSTS: 31, R/W DURATION RATIO: 1.62736
READ DURATION: 295, READ INSTS: 31, LAST WRITE DURATION: 268, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.10075
READ DURATION: 342, READ INSTS: 31, LAST WRITE DURATION: 222, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.54054
READ DURATION: 272, READ INSTS: 30, LAST WRITE DURATION: 266, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.02256
READ DURATION: 312, READ INSTS: 32, LAST WRITE DURATION: 316, LAST WRITE INSTS: 26, R/W DURATION RATIO: 0.987342
READ DURATION: 298, READ INSTS: 32, LAST WRITE DURATION: 236, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.26271
READ DURATION: 319, READ INSTS: 32, LAST WRITE DURATION: 263, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.21293
READ DURATION: 385, READ INSTS: 29, LAST WRITE DURATION: 191, LAST WRITE INSTS: 17, R/W DURATION RATIO: 2.01571
READ DURATION: 300, READ INSTS: 31, LAST WRITE DURATION: 288, LAST WRITE INSTS: 39, R/W DURATION RATIO: 1.04167
READ DURATION: 233, READ INSTS: 28, LAST WRITE DURATION: 260, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.896154
READ DURATION: 306, READ INSTS: 32, LAST WRITE DURATION: 286, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.06993
READ DURATION: 262, READ INSTS: 27, LAST WRITE DURATION: 260, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.00769
READ DURATION: 309, READ INSTS: 29, LAST WRITE DURATION: 280, LAST WRITE INSTS: 22, R/W DURATION RATIO: 1.10357
READ DURATION: 1699, READ INSTS: 27, LAST WRITE DURATION: 274, LAST WRITE INSTS: 32, R/W DURATION RATIO: 6.20073
READ DURATION: 294, READ INSTS: 28, LAST WRITE DURATION: 280, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.05
READ DURATION: 261, READ INSTS: 28, LAST WRITE DURATION: 363, LAST WRITE INSTS: 29, R/W DURATION RATIO: 0.719008
WAITED CYCLES: 21
READ DURATION: 339, READ INSTS: 31, LAST WRITE DURATION: 272, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.24632
READ DURATION: 324, READ INSTS: 32, LAST WRITE DURATION: 223, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.45291
READ DURATION: 278, READ INSTS: 29, LAST WRITE DURATION: 317, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.876972
READ DURATION: 316, READ INSTS: 31, LAST WRITE DURATION: 267, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.18352
READ DURATION: 370, READ INSTS: 37, LAST WRITE DURATION: 284, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.30282
READ DURATION: 296, READ INSTS: 31, LAST WRITE DURATION: 218, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.3578
READ DURATION: 271, READ INSTS: 29, LAST WRITE DURATION: 338, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.801775
READ DURATION: 272, READ INSTS: 27, LAST WRITE DURATION: 258, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.05426
READ DURATION: 330, READ INSTS: 35, LAST WRITE DURATION: 268, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.23134
READ DURATION: 325, READ INSTS: 37, LAST WRITE DURATION: 220, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.47727
READ DURATION: 319, READ INSTS: 34, LAST WRITE DURATION: 242, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.31818
READ DURATION: 302, READ INSTS: 32, LAST WRITE DURATION: 264, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.14394
READ DURATION: 273, READ INSTS: 29, LAST WRITE DURATION: 257, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.06226
READ DURATION: 298, READ INSTS: 33, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.11194
READ DURATION: 319, READ INSTS: 33, LAST WRITE DURATION: 230, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.38696
READ DURATION: 306, READ INSTS: 32, LAST WRITE DURATION: 221, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.38462
READ DURATION: 288, READ INSTS: 34, LAST WRITE DURATION: 271, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.06273
READ DURATION: 345, READ INSTS: 30, LAST WRITE DURATION: 1694, LAST WRITE INSTS: 19, R/W DURATION RATIO: 0.324248
READ DURATION: 366, READ INSTS: 33, LAST WRITE DURATION: 250, LAST WRITE INSTS: 32, R/W DURATION RATIO: 1.464
READ DURATION: 299, READ INSTS: 31, LAST WRITE DURATION: 307, LAST WRITE INSTS: 35, R/W DURATION RATIO: 0.973941
READ DURATION: 276, READ INSTS: 32, LAST WRITE DURATION: 281, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.982206
READ DURATION: 286, READ INSTS: 30, LAST WRITE DURATION: 244, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.17213
READ DURATION: 292, READ INSTS: 34, LAST WRITE DURATION: 279, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.04659
READ DURATION: 278, READ INSTS: 30, LAST WRITE DURATION: 209, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.33014
READ DURATION: 291, READ INSTS: 33, LAST WRITE DURATION: 280, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.03929
READ DURATION: 274, READ INSTS: 30, LAST WRITE DURATION: 265, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.03396
READ DURATION: 328, READ INSTS: 40, LAST WRITE DURATION: 242, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.35537
READ DURATION: 289, READ INSTS: 32, LAST WRITE DURATION: 227, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.27313
READ DURATION: 318, READ INSTS: 34, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.34746
READ DURATION: 315, READ INSTS: 33, LAST WRITE DURATION: 215, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46512
READ DURATION: 355, READ INSTS: 32, LAST WRITE DURATION: 314, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.13057
READ DURATION: 239, READ INSTS: 20, LAST WRITE DURATION: 272, LAST WRITE INSTS: 30, R/W DURATION RATIO: 0.878676
READ DURATION: 303, READ INSTS: 34, LAST WRITE DURATION: 328, LAST WRITE INSTS: 29, R/W DURATION RATIO: 0.92378
READ DURATION: 280, READ INSTS: 31, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.2844
READ DURATION: 294, READ INSTS: 30, LAST WRITE DURATION: 250, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.176
READ DURATION: 281, READ INSTS: 30, LAST WRITE DURATION: 270, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.04074
READ DURATION: 1645, READ INSTS: 29, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 6.13806
READ DURATION: 280, READ INSTS: 28, LAST WRITE DURATION: 260, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.07692
READ DURATION: 304, READ INSTS: 28, LAST WRITE DURATION: 293, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.03754
READ DURATION: 313, READ INSTS: 32, LAST WRITE DURATION: 279, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.12186
READ DURATION: 283, READ INSTS: 31, LAST WRITE DURATION: 235, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.20426
READ DURATION: 289, READ INSTS: 29, LAST WRITE DURATION: 262, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.10305
READ DURATION: 360, READ INSTS: 38, LAST WRITE DURATION: 207, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.73913
READ DURATION: 330, READ INSTS: 32, LAST WRITE DURATION: 244, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.35246
READ DURATION: 330, READ INSTS: 36, LAST WRITE DURATION: 232, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.42241
READ DURATION: 271, READ INSTS: 28, LAST WRITE DURATION: 245, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.10612
READ DURATION: 282, READ INSTS: 34, LAST WRITE DURATION: 271, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.04059
READ DURATION: 289, READ INSTS: 31, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.32569
READ DURATION: 338, READ INSTS: 35, LAST WRITE DURATION: 269, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.25651
READ DURATION: 292, READ INSTS: 29, LAST WRITE DURATION: 290, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.0069
READ DURATION: 355, READ INSTS: 34, LAST WRITE DURATION: 270, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.31481
READ DURATION: 354, READ INSTS: 34, LAST WRITE DURATION: 242, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.46281
READ DURATION: 301, READ INSTS: 32, LAST WRITE DURATION: 310, LAST WRITE INSTS: 33, R/W DURATION RATIO: 0.970968
READ DURATION: 296, READ INSTS: 27, LAST WRITE DURATION: 239, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.23849
READ DURATION: 334, READ INSTS: 33, LAST WRITE DURATION: 279, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.19713
READ DURATION: 359, READ INSTS: 29, LAST WRITE DURATION: 203, LAST WRITE INSTS: 21, R/W DURATION RATIO: 1.76847
READ DURATION: 288, READ INSTS: 24, LAST WRITE DURATION: 1734, LAST WRITE INSTS: 29, R/W DURATION RATIO: 0.17734
WAITED CYCLES: 865
READ DURATION: 284, READ INSTS: 28, LAST WRITE DURATION: 374, LAST WRITE INSTS: 33, R/W DURATION RATIO: 0.759358
WAITED CYCLES: 6
READ DURATION: 298, READ INSTS: 32, LAST WRITE DURATION: 268, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.11194
