[Ramulator::ReadWriteTrace] [info] Loading trace file /media/fann/T9/MEM_INTENSIVE_SPEC_GAP/bc_road_sampled.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 1000000 instructions.
READ DURATION: 424, READ INSTS: 48, LAST WRITE DURATION: 228, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.85965
READ DURATION: 209, READ INSTS: 22, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.958716
READ DURATION: 228, READ INSTS: 23, LAST WRITE DURATION: 293, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.778157
READ DURATION: 248, READ INSTS: 26, LAST WRITE DURATION: 240, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.03333
READ DURATION: 208, READ INSTS: 21, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.825397
READ DURATION: 260, READ INSTS: 27, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.970149
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.02752
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 254, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.00787
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 248, READ INSTS: 26, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.13761
READ DURATION: 232, READ INSTS: 24, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.06422
READ DURATION: 234, READ INSTS: 25, LAST WRITE DURATION: 264, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.886364
READ DURATION: 212, READ INSTS: 22, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.972477
READ DURATION: 226, READ INSTS: 23, LAST WRITE DURATION: 271, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.833948
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 254, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.944882
READ DURATION: 208, READ INSTS: 21, LAST WRITE DURATION: 1741, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.137566
WAITED CYCLES: 739
READ DURATION: 209, READ INSTS: 21, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.779851
READ DURATION: 228, READ INSTS: 23, LAST WRITE DURATION: 269, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.847584
READ DURATION: 232, READ INSTS: 24, LAST WRITE DURATION: 240, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.966667
READ DURATION: 232, READ INSTS: 24, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.859259
READ DURATION: 220, READ INSTS: 22, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.901639
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 240, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.06667
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.01587
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 264, READ INSTS: 28, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.21101
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 248, READ INSTS: 26, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.13761
READ DURATION: 228, READ INSTS: 23, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.04587
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 214, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.1215
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.888889
READ DURATION: 217, READ INSTS: 23, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.919492
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 217, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.10599
READ DURATION: 242, READ INSTS: 25, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.896296
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.949153
READ DURATION: 200, READ INSTS: 21, LAST WRITE DURATION: 1757, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.132275
WAITED CYCLES: 731
READ DURATION: 220, READ INSTS: 22, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.820896
READ DURATION: 252, READ INSTS: 26, LAST WRITE DURATION: 240, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.05
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 248, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.967742
READ DURATION: 214, READ INSTS: 21, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.877049
READ DURATION: 252, READ INSTS: 26, LAST WRITE DURATION: 266, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.947368
READ DURATION: 248, READ INSTS: 26, LAST WRITE DURATION: 214, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.15888
READ DURATION: 248, READ INSTS: 26, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.05085
READ DURATION: 232, READ INSTS: 25, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.06422
READ DURATION: 248, READ INSTS: 26, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.01639
READ DURATION: 232, READ INSTS: 25, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.06422
READ DURATION: 219, READ INSTS: 22, LAST WRITE DURATION: 248, LAST WRITE INSTS: 26, R/W DURATION RATIO: 0.883065
READ DURATION: 295, READ INSTS: 25, LAST WRITE DURATION: 283, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.0424
READ DURATION: 232, READ INSTS: 25, LAST WRITE DURATION: 217, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.06912
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.888889
READ DURATION: 236, READ INSTS: 24, LAST WRITE DURATION: 238, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.991597
READ DURATION: 248, READ INSTS: 26, LAST WRITE DURATION: 240, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.03333
READ DURATION: 248, READ INSTS: 27, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.01639
READ DURATION: 240, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.10092
READ DURATION: 242, READ INSTS: 25, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.11009
READ DURATION: 225, READ INSTS: 23, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.95339
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 217, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.10599
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.948148
READ DURATION: 192, READ INSTS: 19, LAST WRITE DURATION: 1701, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.126984
WAITED CYCLES: 795
READ DURATION: 208, READ INSTS: 21, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.732394
WAITED CYCLES: 12
READ DURATION: 220, READ INSTS: 22, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.820896
READ DURATION: 252, READ INSTS: 26, LAST WRITE DURATION: 240, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.05
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 248, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.967742
READ DURATION: 238, READ INSTS: 24, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.97541
READ DURATION: 233, READ INSTS: 24, LAST WRITE DURATION: 243, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.958848
READ DURATION: 211, READ INSTS: 20, LAST WRITE DURATION: 257, LAST WRITE INSTS: 26, R/W DURATION RATIO: 0.821012
READ DURATION: 210, READ INSTS: 21, LAST WRITE DURATION: 276, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.76087
WAITED CYCLES: 4
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.82963
READ DURATION: 220, READ INSTS: 22, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.873016
READ DURATION: 228, READ INSTS: 25, LAST WRITE DURATION: 224, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.01786
READ DURATION: 242, READ INSTS: 25, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.902985
READ DURATION: 217, READ INSTS: 23, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.919492
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 217, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.10599
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.888889
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.08475
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.02752
READ DURATION: 210, READ INSTS: 21, LAST WRITE DURATION: 258, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.813953
READ DURATION: 200, READ INSTS: 19, LAST WRITE DURATION: 295, LAST WRITE INSTS: 26, R/W DURATION RATIO: 0.677966
WAITED CYCLES: 29
READ DURATION: 215, READ INSTS: 21, LAST WRITE DURATION: 282, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.762411
WAITED CYCLES: 4
READ DURATION: 192, READ INSTS: 19, LAST WRITE DURATION: 1695, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.126984
WAITED CYCLES: 801
READ DURATION: 213, READ INSTS: 21, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.75
WAITED CYCLES: 7
READ DURATION: 210, READ INSTS: 21, LAST WRITE DURATION: 274, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.766423
WAITED CYCLES: 3
READ DURATION: 201, READ INSTS: 21, LAST WRITE DURATION: 280, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.717857
WAITED CYCLES: 16
READ DURATION: 204, READ INSTS: 20, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.755556
WAITED CYCLES: 6
READ DURATION: 232, READ INSTS: 24, LAST WRITE DURATION: 275, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.843636
READ DURATION: 248, READ INSTS: 26, LAST WRITE DURATION: 244, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.01639
READ DURATION: 230, READ INSTS: 23, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.942623
READ DURATION: 258, READ INSTS: 27, LAST WRITE DURATION: 232, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.11207
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.08475
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.02752
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 256, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.9375
READ DURATION: 248, READ INSTS: 27, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.05085
READ DURATION: 258, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.18349
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 280, READ INSTS: 30, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.2844
READ DURATION: 329, READ INSTS: 35, LAST WRITE DURATION: 238, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.38235
READ DURATION: 1783, READ INSTS: 32, LAST WRITE DURATION: 192, LAST WRITE INSTS: 21, R/W DURATION RATIO: 9.28646
READ DURATION: 527, READ INSTS: 47, LAST WRITE DURATION: 218, LAST WRITE INSTS: 25, R/W DURATION RATIO: 2.41743
READ DURATION: 491, READ INSTS: 45, LAST WRITE DURATION: 297, LAST WRITE INSTS: 35, R/W DURATION RATIO: 1.6532
READ DURATION: 454, READ INSTS: 42, LAST WRITE DURATION: 235, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.93191
READ DURATION: 382, READ INSTS: 36, LAST WRITE DURATION: 320, LAST WRITE INSTS: 32, R/W DURATION RATIO: 1.19375
READ DURATION: 453, READ INSTS: 48, LAST WRITE DURATION: 219, LAST WRITE INSTS: 30, R/W DURATION RATIO: 2.06849
READ DURATION: 351, READ INSTS: 29, LAST WRITE DURATION: 244, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.43852
READ DURATION: 549, READ INSTS: 57, LAST WRITE DURATION: 276, LAST WRITE INSTS: 34, R/W DURATION RATIO: 1.98913
READ DURATION: 403, READ INSTS: 38, LAST WRITE DURATION: 284, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.41901
READ DURATION: 370, READ INSTS: 33, LAST WRITE DURATION: 265, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.39623
READ DURATION: 427, READ INSTS: 40, LAST WRITE DURATION: 254, LAST WRITE INSTS: 31, R/W DURATION RATIO: 1.6811
READ DURATION: 260, READ INSTS: 18, LAST WRITE DURATION: 282, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.921986
READ DURATION: 678, READ INSTS: 65, LAST WRITE DURATION: 208, LAST WRITE INSTS: 20, R/W DURATION RATIO: 3.25962
READ DURATION: 625, READ INSTS: 59, LAST WRITE DURATION: 230, LAST WRITE INSTS: 30, R/W DURATION RATIO: 2.71739
READ DURATION: 561, READ INSTS: 56, LAST WRITE DURATION: 219, LAST WRITE INSTS: 31, R/W DURATION RATIO: 2.56164
READ DURATION: 2037, READ INSTS: 59, LAST WRITE DURATION: 291, LAST WRITE INSTS: 24, R/W DURATION RATIO: 7
READ DURATION: 519, READ INSTS: 45, LAST WRITE DURATION: 164, LAST WRITE INSTS: 24, R/W DURATION RATIO: 3.16463
READ DURATION: 451, READ INSTS: 45, LAST WRITE DURATION: 217, LAST WRITE INSTS: 33, R/W DURATION RATIO: 2.07834
READ DURATION: 464, READ INSTS: 43, LAST WRITE DURATION: 211, LAST WRITE INSTS: 25, R/W DURATION RATIO: 2.19905
READ DURATION: 545, READ INSTS: 51, LAST WRITE DURATION: 246, LAST WRITE INSTS: 29, R/W DURATION RATIO: 2.21545
READ DURATION: 565, READ INSTS: 50, LAST WRITE DURATION: 253, LAST WRITE INSTS: 24, R/W DURATION RATIO: 2.2332
READ DURATION: 454, READ INSTS: 39, LAST WRITE DURATION: 260, LAST WRITE INSTS: 32, R/W DURATION RATIO: 1.74615
READ DURATION: 505, READ INSTS: 52, LAST WRITE DURATION: 284, LAST WRITE INSTS: 34, R/W DURATION RATIO: 1.77817
READ DURATION: 513, READ INSTS: 48, LAST WRITE DURATION: 199, LAST WRITE INSTS: 18, R/W DURATION RATIO: 2.57789
READ DURATION: 480, READ INSTS: 47, LAST WRITE DURATION: 253, LAST WRITE INSTS: 32, R/W DURATION RATIO: 1.89723
READ DURATION: 562, READ INSTS: 62, LAST WRITE DURATION: 321, LAST WRITE INSTS: 32, R/W DURATION RATIO: 1.75078
READ DURATION: 516, READ INSTS: 50, LAST WRITE DURATION: 264, LAST WRITE INSTS: 23, R/W DURATION RATIO: 1.95455
READ DURATION: 561, READ INSTS: 53, LAST WRITE DURATION: 219, LAST WRITE INSTS: 24, R/W DURATION RATIO: 2.56164
READ DURATION: 826, READ INSTS: 90, LAST WRITE DURATION: 332, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.48795
READ DURATION: 1985, READ INSTS: 52, LAST WRITE DURATION: 252, LAST WRITE INSTS: 25, R/W DURATION RATIO: 7.87698
READ DURATION: 489, READ INSTS: 43, LAST WRITE DURATION: 190, LAST WRITE INSTS: 24, R/W DURATION RATIO: 2.57368
READ DURATION: 488, READ INSTS: 45, LAST WRITE DURATION: 293, LAST WRITE INSTS: 31, R/W DURATION RATIO: 1.66553
READ DURATION: 524, READ INSTS: 50, LAST WRITE DURATION: 229, LAST WRITE INSTS: 26, R/W DURATION RATIO: 2.28821
READ DURATION: 648, READ INSTS: 67, LAST WRITE DURATION: 245, LAST WRITE INSTS: 34, R/W DURATION RATIO: 2.6449
READ DURATION: 643, READ INSTS: 66, LAST WRITE DURATION: 246, LAST WRITE INSTS: 23, R/W DURATION RATIO: 2.61382
READ DURATION: 603, READ INSTS: 60, LAST WRITE DURATION: 212, LAST WRITE INSTS: 26, R/W DURATION RATIO: 2.84434
READ DURATION: 735, READ INSTS: 67, LAST WRITE DURATION: 229, LAST WRITE INSTS: 22, R/W DURATION RATIO: 3.20961
READ DURATION: 525, READ INSTS: 51, LAST WRITE DURATION: 260, LAST WRITE INSTS: 32, R/W DURATION RATIO: 2.01923
READ DURATION: 705, READ INSTS: 72, LAST WRITE DURATION: 251, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.80876
READ DURATION: 537, READ INSTS: 47, LAST WRITE DURATION: 260, LAST WRITE INSTS: 24, R/W DURATION RATIO: 2.06538
READ DURATION: 541, READ INSTS: 53, LAST WRITE DURATION: 222, LAST WRITE INSTS: 30, R/W DURATION RATIO: 2.43694
READ DURATION: 565, READ INSTS: 56, LAST WRITE DURATION: 264, LAST WRITE INSTS: 33, R/W DURATION RATIO: 2.14015
READ DURATION: 619, READ INSTS: 59, LAST WRITE DURATION: 234, LAST WRITE INSTS: 18, R/W DURATION RATIO: 2.6453
READ DURATION: 621, READ INSTS: 63, LAST WRITE DURATION: 1772, LAST WRITE INSTS: 38, R/W DURATION RATIO: 0.350451
WAITED CYCLES: 757
READ DURATION: 454, READ INSTS: 43, LAST WRITE DURATION: 227, LAST WRITE INSTS: 22, R/W DURATION RATIO: 2
READ DURATION: 574, READ INSTS: 53, LAST WRITE DURATION: 271, LAST WRITE INSTS: 21, R/W DURATION RATIO: 2.11808
READ DURATION: 530, READ INSTS: 54, LAST WRITE DURATION: 288, LAST WRITE INSTS: 37, R/W DURATION RATIO: 1.84028
READ DURATION: 550, READ INSTS: 51, LAST WRITE DURATION: 303, LAST WRITE INSTS: 18, R/W DURATION RATIO: 1.81518
READ DURATION: 571, READ INSTS: 57, LAST WRITE DURATION: 252, LAST WRITE INSTS: 30, R/W DURATION RATIO: 2.26587
READ DURATION: 716, READ INSTS: 69, LAST WRITE DURATION: 231, LAST WRITE INSTS: 26, R/W DURATION RATIO: 3.09957
READ DURATION: 625, READ INSTS: 59, LAST WRITE DURATION: 281, LAST WRITE INSTS: 22, R/W DURATION RATIO: 2.2242
READ DURATION: 722, READ INSTS: 69, LAST WRITE DURATION: 170, LAST WRITE INSTS: 26, R/W DURATION RATIO: 4.24706
READ DURATION: 523, READ INSTS: 52, LAST WRITE DURATION: 250, LAST WRITE INSTS: 36, R/W DURATION RATIO: 2.092
READ DURATION: 440, READ INSTS: 41, LAST WRITE DURATION: 252, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.74603
READ DURATION: 536, READ INSTS: 56, LAST WRITE DURATION: 262, LAST WRITE INSTS: 33, R/W DURATION RATIO: 2.0458
READ DURATION: 590, READ INSTS: 51, LAST WRITE DURATION: 250, LAST WRITE INSTS: 16, R/W DURATION RATIO: 2.36
READ DURATION: 2246, READ INSTS: 88, LAST WRITE DURATION: 240, LAST WRITE INSTS: 34, R/W DURATION RATIO: 9.35833
READ DURATION: 776, READ INSTS: 73, LAST WRITE DURATION: 274, LAST WRITE INSTS: 22, R/W DURATION RATIO: 2.83212
READ DURATION: 633, READ INSTS: 60, LAST WRITE DURATION: 303, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.08911
READ DURATION: 603, READ INSTS: 59, LAST WRITE DURATION: 250, LAST WRITE INSTS: 26, R/W DURATION RATIO: 2.412
READ DURATION: 614, READ INSTS: 60, LAST WRITE DURATION: 278, LAST WRITE INSTS: 30, R/W DURATION RATIO: 2.20863
READ DURATION: 610, READ INSTS: 53, LAST WRITE DURATION: 156, LAST WRITE INSTS: 25, R/W DURATION RATIO: 3.91026
READ DURATION: 590, READ INSTS: 54, LAST WRITE DURATION: 261, LAST WRITE INSTS: 28, R/W DURATION RATIO: 2.26054
READ DURATION: 535, READ INSTS: 47, LAST WRITE DURATION: 264, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.02652
READ DURATION: 656, READ INSTS: 67, LAST WRITE DURATION: 268, LAST WRITE INSTS: 37, R/W DURATION RATIO: 2.44776
READ DURATION: 646, READ INSTS: 60, LAST WRITE DURATION: 237, LAST WRITE INSTS: 21, R/W DURATION RATIO: 2.72574
READ DURATION: 543, READ INSTS: 52, LAST WRITE DURATION: 244, LAST WRITE INSTS: 31, R/W DURATION RATIO: 2.22541
READ DURATION: 492, READ INSTS: 45, LAST WRITE DURATION: 271, LAST WRITE INSTS: 23, R/W DURATION RATIO: 1.8155
READ DURATION: 582, READ INSTS: 54, LAST WRITE DURATION: 276, LAST WRITE INSTS: 24, R/W DURATION RATIO: 2.1087
READ DURATION: 548, READ INSTS: 52, LAST WRITE DURATION: 1698, LAST WRITE INSTS: 29, R/W DURATION RATIO: 0.337438
WAITED CYCLES: 641
READ DURATION: 528, READ INSTS: 51, LAST WRITE DURATION: 218, LAST WRITE INSTS: 25, R/W DURATION RATIO: 2.42202
READ DURATION: 476, READ INSTS: 44, LAST WRITE DURATION: 216, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.2037
READ DURATION: 515, READ INSTS: 49, LAST WRITE DURATION: 251, LAST WRITE INSTS: 32, R/W DURATION RATIO: 2.05179
READ DURATION: 355, READ INSTS: 32, LAST WRITE DURATION: 251, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.41434
READ DURATION: 693, READ INSTS: 67, LAST WRITE DURATION: 273, LAST WRITE INSTS: 28, R/W DURATION RATIO: 2.53846
READ DURATION: 682, READ INSTS: 69, LAST WRITE DURATION: 277, LAST WRITE INSTS: 28, R/W DURATION RATIO: 2.46209
READ DURATION: 508, READ INSTS: 53, LAST WRITE DURATION: 309, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.64401
READ DURATION: 335, READ INSTS: 27, LAST WRITE DURATION: 262, LAST WRITE INSTS: 21, R/W DURATION RATIO: 1.27863
READ DURATION: 566, READ INSTS: 56, LAST WRITE DURATION: 380, LAST WRITE INSTS: 31, R/W DURATION RATIO: 1.48947
READ DURATION: 448, READ INSTS: 41, LAST WRITE DURATION: 265, LAST WRITE INSTS: 22, R/W DURATION RATIO: 1.69057
READ DURATION: 785, READ INSTS: 81, LAST WRITE DURATION: 278, LAST WRITE INSTS: 28, R/W DURATION RATIO: 2.82374
READ DURATION: 531, READ INSTS: 54, LAST WRITE DURATION: 231, LAST WRITE INSTS: 30, R/W DURATION RATIO: 2.2987
READ DURATION: 1989, READ INSTS: 55, LAST WRITE DURATION: 254, LAST WRITE INSTS: 20, R/W DURATION RATIO: 7.83071
READ DURATION: 550, READ INSTS: 54, LAST WRITE DURATION: 207, LAST WRITE INSTS: 34, R/W DURATION RATIO: 2.657
READ DURATION: 458, READ INSTS: 40, LAST WRITE DURATION: 205, LAST WRITE INSTS: 22, R/W DURATION RATIO: 2.23415
READ DURATION: 652, READ INSTS: 66, LAST WRITE DURATION: 277, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.35379
READ DURATION: 580, READ INSTS: 53, LAST WRITE DURATION: 198, LAST WRITE INSTS: 26, R/W DURATION RATIO: 2.92929
READ DURATION: 665, READ INSTS: 69, LAST WRITE DURATION: 283, LAST WRITE INSTS: 34, R/W DURATION RATIO: 2.34982
READ DURATION: 629, READ INSTS: 62, LAST WRITE DURATION: 267, LAST WRITE INSTS: 24, R/W DURATION RATIO: 2.35581
READ DURATION: 588, READ INSTS: 58, LAST WRITE DURATION: 215, LAST WRITE INSTS: 24, R/W DURATION RATIO: 2.73488
READ DURATION: 594, READ INSTS: 55, LAST WRITE DURATION: 209, LAST WRITE INSTS: 26, R/W DURATION RATIO: 2.84211
